[M::mm_idx_gen::66.722*1.53] collected minimizers
[M::mm_idx_gen::70.069*2.70] sorted minimizers
[M::main::70.069*2.70] loaded/built the index for 708 target sequence(s)
[M::mm_mapopt_update::73.043*2.63] mid_occ = 335
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 708
[M::mm_idx_stat::75.407*2.58] distinct minimizers: 217840476 (3.36% are singletons); average occurrences: 2.825; average spacing: 9.965; total length: 6132410785
[M::worker_pipeline::101.639*8.99] mapped 6227 sequences
[M::worker_pipeline::120.862*11.23] mapped 10647 sequences
[M::worker_pipeline::132.255*13.35] mapped 29461 sequences
[M::worker_pipeline::148.033*14.81] mapped 19789 sequences
[M::worker_pipeline::192.744*14.52] mapped 5949 sequences
[M::worker_pipeline::204.353*15.59] mapped 13730 sequences
[M::worker_pipeline::221.494*16.74] mapped 12859 sequences
[M::worker_pipeline::232.693*17.37] mapped 18642 sequences
[M::worker_pipeline::247.879*18.38] mapped 6215 sequences
[M::worker_pipeline::264.745*18.87] mapped 5028 sequences
[M::worker_pipeline::278.278*19.58] mapped 5481 sequences
[M::worker_pipeline::293.741*20.05] mapped 5264 sequences
[M::worker_pipeline::310.083*20.35] mapped 5516 sequences
[M::worker_pipeline::319.047*20.72] mapped 23913 sequences
[M::worker_pipeline::332.201*21.26] mapped 8743 sequences
[M::worker_pipeline::348.245*21.59] mapped 8574 sequences
[M::worker_pipeline::380.666*20.73] mapped 6812 sequences
[M::worker_pipeline::395.227*21.09] mapped 5546 sequences
[M::worker_pipeline::412.570*21.46] mapped 5372 sequences
[M::worker_pipeline::423.067*21.79] mapped 14558 sequences
[M::worker_pipeline::460.375*20.90] mapped 16889 sequences
[M::worker_pipeline::483.812*20.94] mapped 5266 sequences
[M::worker_pipeline::496.918*21.18] mapped 16260 sequences
[M::worker_pipeline::520.770*21.25] mapped 6921 sequences
[M::worker_pipeline::533.364*21.56] mapped 10063 sequences
[M::worker_pipeline::548.092*21.83] mapped 9884 sequences
[M::worker_pipeline::561.279*22.13] mapped 9207 sequences
[M::worker_pipeline::580.229*22.21] mapped 13238 sequences
[M::worker_pipeline::599.216*22.29] mapped 7422 sequences
[M::worker_pipeline::613.813*22.58] mapped 11014 sequences
[M::worker_pipeline::627.079*22.84] mapped 7354 sequences
[M::worker_pipeline::649.639*22.94] mapped 10124 sequences
[M::worker_pipeline::669.745*22.99] mapped 9893 sequences
[M::worker_pipeline::685.781*22.95] mapped 6545 sequences
[M::worker_pipeline::709.704*22.97] mapped 7649 sequences
[M::worker_pipeline::722.271*23.06] mapped 6559 sequences
[M::worker_pipeline::736.818*23.25] mapped 4733 sequences
[M::worker_pipeline::747.146*23.45] mapped 30104 sequences
[M::worker_pipeline::768.519*23.48] mapped 5181 sequences
[M::worker_pipeline::789.020*23.45] mapped 4835 sequences
[M::worker_pipeline::805.967*23.63] mapped 5047 sequences
[M::worker_pipeline::818.787*23.73] mapped 4818 sequences
[M::worker_pipeline::855.075*23.54] mapped 4783 sequences
[M::worker_pipeline::870.188*23.69] mapped 20055 sequences
[M::worker_pipeline::887.727*23.79] mapped 14300 sequences
[M::worker_pipeline::920.526*23.58] mapped 4842 sequences
[M::worker_pipeline::940.944*23.68] mapped 4818 sequences
[M::worker_pipeline::960.471*23.68] mapped 4716 sequences
[M::worker_pipeline::980.995*23.72] mapped 4797 sequences
[M::worker_pipeline::1008.693*23.67] mapped 4814 sequences
[M::worker_pipeline::1030.344*23.78] mapped 4799 sequences
[M::worker_pipeline::1043.646*23.96] mapped 15703 sequences
[M::worker_pipeline::1062.134*24.15] mapped 17949 sequences
[M::worker_pipeline::1091.216*24.01] mapped 12423 sequences
[M::worker_pipeline::1125.393*23.88] mapped 4771 sequences
[M::worker_pipeline::1151.524*23.86] mapped 4927 sequences
[M::worker_pipeline::1172.720*23.95] mapped 4898 sequences
[M::worker_pipeline::1200.928*23.95] mapped 4857 sequences
[M::worker_pipeline::1217.652*24.07] mapped 22511 sequences
[M::worker_pipeline::1240.184*24.15] mapped 4467 sequences
[M::worker_pipeline::1278.512*23.95] mapped 6832 sequences
[M::worker_pipeline::1292.040*24.07] mapped 9356 sequences
[M::worker_pipeline::1310.252*24.10] mapped 25837 sequences
[M::worker_pipeline::1337.399*24.03] mapped 4804 sequences
[M::worker_pipeline::1378.079*23.79] mapped 4928 sequences
[M::worker_pipeline::1400.370*23.89] mapped 4875 sequences
[M::worker_pipeline::1436.246*23.80] mapped 5075 sequences
[M::worker_pipeline::1461.474*23.84] mapped 4898 sequences
[M::worker_pipeline::1484.790*23.90] mapped 11105 sequences
[M::worker_pipeline::1501.704*23.99] mapped 23438 sequences
[M::worker_pipeline::1530.835*23.93] mapped 4738 sequences
[M::worker_pipeline::1562.353*23.76] mapped 4781 sequences
[M::worker_pipeline::1579.922*23.89] mapped 4963 sequences
[M::worker_pipeline::1619.521*23.71] mapped 4976 sequences
[M::worker_pipeline::1642.112*23.76] mapped 5042 sequences
[M::worker_pipeline::1673.159*23.74] mapped 4996 sequences
[M::worker_pipeline::1695.465*23.83] mapped 17998 sequences
[M::worker_pipeline::1717.819*23.89] mapped 15996 sequences
[M::worker_pipeline::1742.273*23.93] mapped 4961 sequences
[M::worker_pipeline::1954.705*21.82] mapped 4940 sequences
[M::worker_pipeline::1965.788*21.87] mapped 5144 sequences
[M::worker_pipeline::1987.562*21.95] mapped 5002 sequences
[M::worker_pipeline::2002.781*22.08] mapped 11262 sequences
[M::worker_pipeline::2015.033*22.15] mapped 25939 sequences
[M::worker_pipeline::2033.109*22.26] mapped 24313 sequences
[M::worker_pipeline::2052.783*22.35] mapped 5085 sequences
[M::worker_pipeline::2077.032*22.39] mapped 5061 sequences
[M::worker_pipeline::2093.439*22.50] mapped 5351 sequences
[M::worker_pipeline::2107.546*22.49] mapped 11908 sequences
[M::worker_pipeline::2128.600*22.61] mapped 25057 sequences
[M::worker_pipeline::2158.083*22.65] mapped 5178 sequences
[M::worker_pipeline::2183.126*22.70] mapped 5272 sequences
