[M::mm_idx_gen::43.100*1.60] collected minimizers
[M::mm_idx_gen::45.382*2.35] sorted minimizers
[M::main::45.382*2.35] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::46.693*2.31] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::47.337*2.29] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::143.138*16.09] mapped 3992 sequences
[M::worker_pipeline::215.541*20.30] mapped 3842 sequences
[M::worker_pipeline::331.759*19.15] mapped 3850 sequences
[M::worker_pipeline::387.464*19.87] mapped 3864 sequences
[M::worker_pipeline::453.689*20.40] mapped 3835 sequences
[M::worker_pipeline::523.318*21.37] mapped 3981 sequences
[M::worker_pipeline::600.468*21.66] mapped 3903 sequences
[M::worker_pipeline::658.007*22.43] mapped 3891 sequences
[M::worker_pipeline::734.019*22.57] mapped 3803 sequences
[M::worker_pipeline::820.949*22.18] mapped 3923 sequences
[M::worker_pipeline::908.217*22.16] mapped 3808 sequences
[M::worker_pipeline::964.851*22.11] mapped 3952 sequences
[M::worker_pipeline::1034.497*22.42] mapped 3973 sequences
[M::worker_pipeline::1096.945*22.37] mapped 3938 sequences
[M::worker_pipeline::1170.465*22.55] mapped 3931 sequences
[M::worker_pipeline::1247.433*22.51] mapped 3962 sequences
[M::worker_pipeline::1319.160*22.71] mapped 4004 sequences
[M::worker_pipeline::1381.559*22.93] mapped 3933 sequences
[M::worker_pipeline::1456.769*22.82] mapped 3943 sequences
[M::worker_pipeline::1521.138*22.97] mapped 3985 sequences
[M::worker_pipeline::1650.939*23.40] mapped 3841 sequences
[M::worker_pipeline::1752.391*22.27] mapped 3952 sequences
[M::worker_pipeline::1828.450*22.37] mapped 3935 sequences
[M::worker_pipeline::1882.648*22.61] mapped 3884 sequences
[M::worker_pipeline::1944.006*22.79] mapped 3995 sequences
[M::worker_pipeline::2009.870*23.04] mapped 3916 sequences
[M::worker_pipeline::2108.381*22.88] mapped 4041 sequences
[M::worker_pipeline::2220.019*22.71] mapped 3910 sequences
[M::worker_pipeline::2287.185*22.71] mapped 3943 sequences
[M::worker_pipeline::2360.299*22.81] mapped 4007 sequences
[M::worker_pipeline::2462.197*22.55] mapped 4009 sequences
[M::worker_pipeline::2538.672*22.56] mapped 3810 sequences
[M::worker_pipeline::2627.056*22.44] mapped 4008 sequences
[M::worker_pipeline::2682.495*22.55] mapped 4001 sequences
[M::worker_pipeline::2751.101*22.57] mapped 3912 sequences
[M::worker_pipeline::2884.855*22.24] mapped 3922 sequences
[M::worker_pipeline::2971.956*22.19] mapped 3792 sequences
[M::worker_pipeline::3027.034*22.32] mapped 3859 sequences
[M::worker_pipeline::3162.730*21.91] mapped 3963 sequences
[M::worker_pipeline::3222.897*22.00] mapped 3990 sequences
[M::worker_pipeline::3371.968*22.02] mapped 3979 sequences
[M::worker_pipeline::3388.082*21.99] mapped 4002 sequences
[M::worker_pipeline::3497.009*21.79] mapped 3918 sequences
[M::worker_pipeline::3575.291*21.87] mapped 4123 sequences
[M::worker_pipeline::3668.436*21.72] mapped 4167 sequences
[M::worker_pipeline::3718.086*21.86] mapped 4267 sequences
[M::worker_pipeline::3781.650*21.90] mapped 4344 sequences
[M::worker_pipeline::3836.361*22.03] mapped 4421 sequences
[M::worker_pipeline::3893.390*22.20] mapped 4370 sequences
[M::worker_pipeline::3966.548*22.19] mapped 4081 sequences
[M::worker_pipeline::4019.550*22.27] mapped 4028 sequences
[M::worker_pipeline::4089.155*22.33] mapped 4016 sequences
[M::worker_pipeline::4131.604*22.48] mapped 4103 sequences
[M::worker_pipeline::4194.923*22.58] mapped 4106 sequences
[M::worker_pipeline::4263.546*22.59] mapped 4194 sequences
[M::worker_pipeline::4362.037*22.47] mapped 3932 sequences
[M::worker_pipeline::4415.392*22.55] mapped 3951 sequences
[M::worker_pipeline::4482.492*22.58] mapped 3962 sequences
[M::worker_pipeline::4554.517*22.63] mapped 3975 sequences
[M::worker_pipeline::4615.755*22.73] mapped 4000 sequences
[M::worker_pipeline::4676.056*22.75] mapped 3916 sequences
[M::worker_pipeline::4802.985*22.84] mapped 4057 sequences
[M::worker_pipeline::4831.372*22.76] mapped 3952 sequences
[M::worker_pipeline::4915.689*22.71] mapped 4015 sequences
[M::worker_pipeline::4951.023*22.85] mapped 4037 sequences
