[M::mm_idx_gen::55.600*1.47] collected minimizers
[M::mm_idx_gen::57.979*2.35] sorted minimizers
[M::main::57.980*2.35] loaded/built the index for 556 target sequence(s)
[M::mm_mapopt_update::58.788*2.33] mid_occ = 233
[M::mm_idx_stat] kmer size: 25; skip: 51; is_hpc: 0; #seq: 556
[M::mm_idx_stat::59.187*2.33] distinct minimizers: 95932363 (5.75% are singletons); average occurrences: 2.464; average spacing: 25.834; total length: 6105458968
[M::worker_pipeline::98.876*14.43] mapped 5600 sequences
[M::worker_pipeline::113.923*16.91] mapped 4885 sequences
[M::worker_pipeline::133.881*17.64] mapped 4761 sequences
[M::worker_pipeline::151.044*19.42] mapped 4709 sequences
[M::worker_pipeline::169.177*20.29] mapped 4674 sequences
[M::worker_pipeline::185.391*21.41] mapped 4669 sequences
[M::worker_pipeline::202.764*22.01] mapped 4672 sequences
[M::worker_pipeline::220.548*23.05] mapped 4751 sequences
[M::worker_pipeline::237.840*23.48] mapped 4873 sequences
[M::worker_pipeline::250.925*24.01] mapped 4882 sequences
[M::worker_pipeline::271.360*24.57] mapped 4846 sequences
[M::worker_pipeline::302.902*25.77] mapped 5401 sequences
[M::worker_pipeline::318.755*26.05] mapped 4934 sequences
[M::worker_pipeline::333.863*26.41] mapped 4663 sequences
[M::worker_pipeline::350.310*26.79] mapped 4633 sequences
[M::worker_pipeline::365.636*27.13] mapped 4500 sequences
[M::worker_pipeline::378.926*27.20] mapped 4553 sequences
[M::worker_pipeline::399.140*27.35] mapped 4577 sequences
[M::worker_pipeline::413.268*27.55] mapped 4629 sequences
[M::worker_pipeline::431.214*27.41] mapped 4636 sequences
[M::worker_pipeline::450.130*27.60] mapped 4704 sequences
[M::worker_pipeline::469.590*27.67] mapped 4766 sequences
[M::worker_pipeline::543.406*26.39] mapped 4812 sequences
[M::worker_pipeline::547.434*26.20] mapped 5481 sequences
[M::worker_pipeline::568.868*26.45] mapped 5038 sequences
[M::worker_pipeline::581.762*26.61] mapped 4680 sequences
[M::worker_pipeline::596.996*26.77] mapped 4690 sequences
[M::worker_pipeline::608.808*26.90] mapped 4572 sequences
[M::worker_pipeline::622.148*27.05] mapped 4634 sequences
[M::worker_pipeline::637.221*27.12] mapped 4554 sequences
[M::worker_pipeline::650.016*27.28] mapped 4732 sequences
[M::worker_pipeline::663.241*27.44] mapped 4740 sequences
[M::worker_pipeline::681.639*27.58] mapped 4804 sequences
[M::worker_pipeline::703.412*27.86] mapped 4945 sequences
[M::worker_pipeline::724.389*28.13] mapped 5486 sequences
[M::worker_pipeline::743.007*28.26] mapped 4971 sequences
[M::worker_pipeline::758.571*28.36] mapped 4787 sequences
[M::worker_pipeline::775.893*28.46] mapped 4713 sequences
[M::worker_pipeline::792.218*28.54] mapped 4634 sequences
[M::worker_pipeline::808.414*28.67] mapped 4731 sequences
[M::worker_pipeline::825.127*28.72] mapped 4692 sequences
[M::worker_pipeline::838.516*28.80] mapped 4773 sequences
[M::worker_pipeline::858.305*28.76] mapped 4836 sequences
[M::worker_pipeline::872.615*28.90] mapped 4903 sequences
[M::worker_pipeline::901.212*29.09] mapped 5335 sequences
[M::worker_pipeline::965.719*28.14] mapped 5353 sequences
[M::worker_pipeline::969.841*28.03] mapped 4814 sequences
[M::worker_pipeline::986.701*28.13] mapped 4798 sequences
[M::worker_pipeline::1000.914*28.20] mapped 4796 sequences
[M::worker_pipeline::1021.544*28.23] mapped 4727 sequences
[M::worker_pipeline::1035.867*28.29] mapped 4712 sequences
[M::worker_pipeline::1049.643*28.36] mapped 4752 sequences
[M::worker_pipeline::1066.422*28.32] mapped 4801 sequences
[M::worker_pipeline::1084.361*28.36] mapped 4892 sequences
[M::worker_pipeline::1100.992*28.43] mapped 4919 sequences
[M::worker_pipeline::1116.892*28.48] mapped 4960 sequences
[M::worker_pipeline::1143.809*28.56] mapped 5677 sequences
[M::worker_pipeline::1156.825*28.61] mapped 5166 sequences
[M::worker_pipeline::1178.220*28.58] mapped 4913 sequences
[M::worker_pipeline::1193.987*28.64] mapped 4896 sequences
[M::worker_pipeline::1209.043*28.70] mapped 4841 sequences
[M::worker_pipeline::1222.744*28.76] mapped 4830 sequences
[M::worker_pipeline::1238.897*28.81] mapped 4844 sequences
[M::worker_pipeline::1254.299*28.86] mapped 4932 sequences
[M::worker_pipeline::1272.671*28.90] mapped 4937 sequences
[M::worker_pipeline::1290.174*28.94] mapped 5019 sequences
[M::worker_pipeline::1307.867*29.04] mapped 5225 sequences
[M::worker_pipeline::1374.427*28.19] mapped 5107 sequences
[M::worker_pipeline::1377.598*28.13] mapped 5069 sequences
[M::worker_pipeline::1397.782*28.18] mapped 5059 sequences
[M::worker_pipeline::1412.405*28.27] mapped 5056 sequences
[M::worker_pipeline::1431.910*28.26] mapped 5056 sequences
[M::worker_pipeline::1449.918*28.30] mapped 5245 sequences
[M::worker_pipeline::1464.097*28.34] mapped 5351 sequences
[M::worker_pipeline::1496.294*28.53] mapped 5636 sequences
[M::worker_pipeline::1517.342*28.55] mapped 4950 sequences
[M::worker_pipeline::1530.524*28.60] mapped 4502 sequences
[M::worker_pipeline::1545.068*28.64] mapped 4486 sequences
[M::worker_pipeline::1559.912*28.71] mapped 4377 sequences
[M::worker_pipeline::1576.443*28.75] mapped 4449 sequences
[M::worker_pipeline::1593.524*28.76] mapped 4453 sequences
[M::worker_pipeline::1613.931*28.77] mapped 4361 sequences
[M::worker_pipeline::1626.022*28.81] mapped 4432 sequences
[M::worker_pipeline::1640.302*28.85] mapped 4625 sequences
[M::worker_pipeline::1655.398*28.92] mapped 4644 sequences
[M::worker_pipeline::1673.459*28.95] mapped 4626 sequences
[M::worker_pipeline::1689.106*28.97] mapped 4755 sequences
[M::worker_pipeline::1719.130*29.08] mapped 5238 sequences
[M::worker_pipeline::1735.396*29.12] mapped 5077 sequences
[M::worker_pipeline::1754.362*29.15] mapped 4531 sequences
[M::worker_pipeline::1814.246*28.65] mapped 4521 sequences
[M::worker_pipeline::1817.687*28.60] mapped 4378 sequences
[M::worker_pipeline::1835.438*28.65] mapped 4492 sequences
[M::worker_pipeline::1850.618*28.69] mapped 4482 sequences
[M::worker_pipeline::1867.447*28.70] mapped 4480 sequences
[M::worker_pipeline::1887.781*28.67] mapped 4605 sequences
[M::worker_pipeline::1902.923*28.68] mapped 4656 sequences
[M::worker_pipeline::1920.298*28.72] mapped 4668 sequences
[M::worker_pipeline::1944.003*28.79] mapped 4827 sequences
[M::worker_pipeline::1971.592*28.82] mapped 5395 sequences
[M::worker_pipeline::1986.190*28.83] mapped 4759 sequences
[M::worker_pipeline::2001.993*28.87] mapped 4631 sequences
[M::worker_pipeline::2016.666*28.92] mapped 4542 sequences
[M::worker_pipeline::2033.239*28.94] mapped 4502 sequences
[M::worker_pipeline::2046.398*28.96] mapped 4513 sequences
[M::worker_pipeline::2061.466*29.01] mapped 4520 sequences
[M::worker_pipeline::2076.988*29.03] mapped 4538 sequences
[M::worker_pipeline::2090.785*29.08] mapped 4634 sequences
[M::worker_pipeline::2110.750*29.03] mapped 4684 sequences
[M::worker_pipeline::2125.476*29.05] mapped 4757 sequences
[M::worker_pipeline::2139.064*29.09] mapped 4877 sequences
[M::worker_pipeline::2156.367*29.14] mapped 4519 sequences
[M::worker_pipeline::2227.560*28.93] mapped 5103 sequences
[M::worker_pipeline::2231.046*28.89] mapped 5393 sequences
[M::worker_pipeline::2250.573*28.94] mapped 4644 sequences
[M::worker_pipeline::2262.117*28.96] mapped 4591 sequences
[M::worker_pipeline::2278.597*28.96] mapped 4624 sequences
[M::worker_pipeline::2297.232*28.94] mapped 4566 sequences
[M::worker_pipeline::2313.364*28.96] mapped 4538 sequences
[M::worker_pipeline::2324.264*28.98] mapped 4560 sequences
[M::worker_pipeline::2338.949*29.02] mapped 4670 sequences
[M::worker_pipeline::2352.816*29.04] mapped 4795 sequences
[M::worker_pipeline::2370.671*29.08] mapped 4926 sequences
[M::worker_pipeline::2389.820*29.07] mapped 4926 sequences
[M::worker_pipeline::2422.983*29.18] mapped 5614 sequences
[M::worker_pipeline::2435.317*29.20] mapped 5013 sequences
[M::worker_pipeline::2451.877*29.19] mapped 4691 sequences
[M::worker_pipeline::2464.621*29.21] mapped 4661 sequences
[M::worker_pipeline::2482.664*29.22] mapped 4698 sequences
[M::worker_pipeline::2497.113*29.23] mapped 4608 sequences
[M::worker_pipeline::2513.511*29.27] mapped 4623 sequences
[M::worker_pipeline::2528.281*29.27] mapped 4754 sequences
[M::worker_pipeline::2541.186*29.29] mapped 4845 sequences
[M::worker_pipeline::2557.209*29.32] mapped 4961 sequences
[M::worker_pipeline::2584.425*29.38] mapped 5525 sequences
[M::worker_pipeline::2655.316*28.94] mapped 5387 sequences
[M::worker_pipeline::2659.156*28.90] mapped 4860 sequences
[M::worker_pipeline::2675.927*28.94] mapped 4788 sequences
[M::worker_pipeline::2688.851*28.96] mapped 4780 sequences
[M::worker_pipeline::2700.886*28.98] mapped 4767 sequences
