[M::mm_idx_gen::66.926*1.54] collected minimizers
[M::mm_idx_gen::68.641*2.20] sorted minimizers
[M::main::68.641*2.20] loaded/built the index for 910 target sequence(s)
[M::mm_mapopt_update::71.853*2.15] mid_occ = 332
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 910
[M::mm_idx_stat::74.503*2.11] distinct minimizers: 219135196 (8.28% are singletons); average occurrences: 2.751; average spacing: 9.968; total length: 6008776184
[M::worker_pipeline::112.310*8.72] mapped 5064 sequences
[M::worker_pipeline::119.525*8.57] mapped 24241 sequences
[M::worker_pipeline::158.417*11.26] mapped 13908 sequences
[M::worker_pipeline::165.763*11.19] mapped 40238 sequences
[M::worker_pipeline::182.952*13.31] mapped 15425 sequences
[M::worker_pipeline::195.556*14.64] mapped 4891 sequences
[M::worker_pipeline::208.807*15.48] mapped 29290 sequences
[M::worker_pipeline::228.251*16.90] mapped 4826 sequences
[M::worker_pipeline::238.696*17.19] mapped 9250 sequences
[M::worker_pipeline::248.631*17.81] mapped 34255 sequences
[M::worker_pipeline::264.599*18.83] mapped 24348 sequences
[M::worker_pipeline::279.339*19.23] mapped 4817 sequences
[M::worker_pipeline::299.799*19.31] mapped 13353 sequences
[M::worker_pipeline::316.147*19.92] mapped 4813 sequences
[M::worker_pipeline::339.831*19.95] mapped 11816 sequences
[M::worker_pipeline::355.823*20.52] mapped 14680 sequences
[M::worker_pipeline::371.166*20.91] mapped 30096 sequences
[M::worker_pipeline::402.095*20.63] mapped 4946 sequences
[M::worker_pipeline::418.756*20.95] mapped 10710 sequences
[M::worker_pipeline::426.854*21.22] mapped 39843 sequences
[M::worker_pipeline::445.436*21.64] mapped 15946 sequences
[M::worker_pipeline::460.567*21.89] mapped 13993 sequences
[M::worker_pipeline::475.609*22.16] mapped 4821 sequences
[M::worker_pipeline::489.450*22.27] mapped 4839 sequences
[M::worker_pipeline::500.843*22.60] mapped 4826 sequences
[M::worker_pipeline::514.747*22.79] mapped 4771 sequences
[M::worker_pipeline::529.522*23.15] mapped 4807 sequences
[M::worker_pipeline::544.402*23.42] mapped 5034 sequences
[M::worker_pipeline::613.324*21.55] mapped 19471 sequences
[M::worker_pipeline::627.199*21.78] mapped 8391 sequences
[M::worker_pipeline::639.469*21.97] mapped 30567 sequences
[M::worker_pipeline::657.269*22.16] mapped 6893 sequences
[M::worker_pipeline::683.986*21.97] mapped 4992 sequences
[M::worker_pipeline::698.234*22.19] mapped 22900 sequences
[M::worker_pipeline::714.105*22.35] mapped 9455 sequences
[M::worker_pipeline::727.037*22.50] mapped 24598 sequences
[M::worker_pipeline::744.385*22.62] mapped 9032 sequences
[M::worker_pipeline::759.590*22.85] mapped 4653 sequences
[M::worker_pipeline::771.379*23.03] mapped 8741 sequences
[M::worker_pipeline::783.370*23.19] mapped 10463 sequences
[M::worker_pipeline::800.405*23.37] mapped 4665 sequences
[M::worker_pipeline::816.783*23.41] mapped 9961 sequences
[M::worker_pipeline::836.800*23.55] mapped 4691 sequences
[M::worker_pipeline::845.094*23.51] mapped 40565 sequences
