[M::mm_idx_gen::38.547*1.53] collected minimizers
[M::mm_idx_gen::40.336*2.38] sorted minimizers
[M::main::40.336*2.38] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::41.636*2.34] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::42.279*2.32] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::114.076*18.57] mapped 3737 sequences
[M::worker_pipeline::187.586*19.82] mapped 3803 sequences
[M::worker_pipeline::271.013*20.05] mapped 3865 sequences
[M::worker_pipeline::372.969*18.88] mapped 3809 sequences
[M::worker_pipeline::435.386*19.42] mapped 3739 sequences
[M::worker_pipeline::496.972*20.06] mapped 3880 sequences
[M::worker_pipeline::588.137*19.74] mapped 3877 sequences
[M::worker_pipeline::659.537*20.01] mapped 3859 sequences
[M::worker_pipeline::721.857*20.66] mapped 3619 sequences
[M::worker_pipeline::799.887*20.72] mapped 3891 sequences
[M::worker_pipeline::884.627*20.31] mapped 3806 sequences
[M::worker_pipeline::1002.154*19.55] mapped 3778 sequences
[M::worker_pipeline::1055.902*19.90] mapped 3799 sequences
[M::worker_pipeline::1117.827*20.32] mapped 3742 sequences
[M::worker_pipeline::1187.137*20.28] mapped 3878 sequences
[M::worker_pipeline::1235.191*20.68] mapped 3901 sequences
[M::worker_pipeline::1387.965*19.75] mapped 3520 sequences
[M::worker_pipeline::1485.252*19.54] mapped 3659 sequences
[M::worker_pipeline::1564.488*19.52] mapped 3764 sequences
[M::worker_pipeline::1726.688*19.57] mapped 3573 sequences
[M::worker_pipeline::1738.641*19.58] mapped 3613 sequences
[M::worker_pipeline::1823.999*19.62] mapped 3685 sequences
[M::worker_pipeline::1893.885*19.67] mapped 3553 sequences
[M::worker_pipeline::1962.375*19.84] mapped 3694 sequences
[M::worker_pipeline::2091.587*19.43] mapped 3573 sequences
[M::worker_pipeline::2275.895*18.65] mapped 3608 sequences
[M::worker_pipeline::2313.540*18.93] mapped 3505 sequences
[M::worker_pipeline::2418.757*18.81] mapped 3618 sequences
[M::worker_pipeline::2491.635*18.92] mapped 3542 sequences
[M::worker_pipeline::2585.533*18.84] mapped 3529 sequences
[M::worker_pipeline::2665.184*18.86] mapped 3565 sequences
[M::worker_pipeline::2732.693*19.02] mapped 3556 sequences
[M::worker_pipeline::2837.702*18.87] mapped 3550 sequences
[M::worker_pipeline::2895.222*19.04] mapped 3546 sequences
[M::worker_pipeline::2965.262*19.14] mapped 3589 sequences
[M::worker_pipeline::3036.711*19.18] mapped 3611 sequences
[M::worker_pipeline::3148.499*19.12] mapped 3555 sequences
[M::worker_pipeline::3263.365*18.91] mapped 3630 sequences
[M::worker_pipeline::3415.157*18.98] mapped 3709 sequences
[M::worker_pipeline::3452.736*18.87] mapped 3705 sequences
[M::worker_pipeline::3568.615*18.72] mapped 3715 sequences
[M::worker_pipeline::3643.757*18.80] mapped 3714 sequences
[M::worker_pipeline::3718.923*18.88] mapped 3599 sequences
[M::worker_pipeline::3811.105*18.87] mapped 3709 sequences
[M::worker_pipeline::3919.631*18.78] mapped 3735 sequences
[M::worker_pipeline::3993.396*18.82] mapped 3711 sequences
[M::worker_pipeline::4098.219*18.77] mapped 3690 sequences
[M::worker_pipeline::4204.091*18.72] mapped 3730 sequences
[M::worker_pipeline::4312.497*18.65] mapped 3679 sequences
[M::worker_pipeline::4379.583*18.78] mapped 3751 sequences
[M::worker_pipeline::4424.109*18.95] mapped 3799 sequences
[M::worker_pipeline::4507.864*18.95] mapped 3758 sequences
[M::worker_pipeline::4587.049*18.99] mapped 3780 sequences
[M::worker_pipeline::4693.009*18.91] mapped 3907 sequences
[M::worker_pipeline::4795.379*18.87] mapped 3782 sequences
[M::worker_pipeline::4867.435*18.90] mapped 3788 sequences
[M::worker_pipeline::4991.345*18.78] mapped 3497 sequences
[M::worker_pipeline::5044.712*18.88] mapped 3866 sequences
[M::worker_pipeline::5166.447*18.97] mapped 3960 sequences
[M::worker_pipeline::5194.454*18.92] mapped 3924 sequences
[M::worker_pipeline::5260.883*19.00] mapped 3767 sequences
[M::worker_pipeline::5376.106*18.93] mapped 3737 sequences
[M::worker_pipeline::5468.103*18.94] mapped 3471 sequences
