[M::mm_idx_gen::35.387*1.48] collected minimizers
[M::mm_idx_gen::36.905*2.19] sorted minimizers
[M::main::36.905*2.19] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::40.173*2.09] mid_occ = 177
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 25
[M::mm_idx_stat::42.682*2.03] distinct minimizers: 215125355 (92.06% are singletons); average occurrences: 1.455; average spacing: 9.958; total length: 3117292070
[M::worker_pipeline::62.976*12.33] mapped 4960 sequences
[M::worker_pipeline::72.813*15.76] mapped 11323 sequences
[M::worker_pipeline::81.336*17.45] mapped 24321 sequences
[M::worker_pipeline::93.835*19.70] mapped 4791 sequences
[M::worker_pipeline::104.876*20.97] mapped 19519 sequences
[M::worker_pipeline::118.187*21.76] mapped 6811 sequences
[M::worker_pipeline::130.260*22.67] mapped 5011 sequences
[M::worker_pipeline::139.118*23.48] mapped 13159 sequences
[M::worker_pipeline::150.749*23.68] mapped 22920 sequences
[M::worker_pipeline::163.801*24.51] mapped 4976 sequences
[M::worker_pipeline::177.196*24.68] mapped 5557 sequences
[M::worker_pipeline::184.567*25.06] mapped 27545 sequences
[M::worker_pipeline::198.564*25.64] mapped 4783 sequences
[M::worker_pipeline::211.305*25.96] mapped 4855 sequences
[M::worker_pipeline::225.851*26.13] mapped 5000 sequences
[M::worker_pipeline::239.420*26.11] mapped 4795 sequences
[M::worker_pipeline::254.388*26.16] mapped 5051 sequences
[M::worker_pipeline::268.063*26.45] mapped 4869 sequences
[M::worker_pipeline::278.226*26.75] mapped 4732 sequences
[M::worker_pipeline::290.883*26.97] mapped 5026 sequences
[M::worker_pipeline::302.688*27.15] mapped 4842 sequences
[M::worker_pipeline::314.491*27.29] mapped 4974 sequences
[M::worker_pipeline::324.819*27.52] mapped 4934 sequences
[M::worker_pipeline::333.032*27.73] mapped 14056 sequences
[M::worker_pipeline::341.940*27.93] mapped 30604 sequences
[M::worker_pipeline::353.647*28.10] mapped 19512 sequences
[M::worker_pipeline::368.997*28.35] mapped 5030 sequences
[M::worker_pipeline::383.946*28.44] mapped 4992 sequences
[M::worker_pipeline::401.544*28.24] mapped 4911 sequences
[M::worker_pipeline::418.452*28.38] mapped 4978 sequences
[M::worker_pipeline::437.971*28.44] mapped 4834 sequences
[M::worker_pipeline::465.696*28.33] mapped 5098 sequences
[M::worker_pipeline::478.567*28.43] mapped 4825 sequences
[M::worker_pipeline::505.119*28.14] mapped 5392 sequences
[M::worker_pipeline::514.583*28.20] mapped 21574 sequences
[M::worker_pipeline::534.199*28.17] mapped 27832 sequences
[M::worker_pipeline::553.428*28.33] mapped 5067 sequences
[M::worker_pipeline::570.507*28.32] mapped 4973 sequences
[M::worker_pipeline::589.871*28.35] mapped 5065 sequences
[M::worker_pipeline::606.380*28.45] mapped 4853 sequences
[M::worker_pipeline::621.727*28.60] mapped 5043 sequences
[M::worker_pipeline::637.263*28.69] mapped 4923 sequences
[M::worker_pipeline::654.469*28.72] mapped 4820 sequences
[M::worker_pipeline::671.271*28.78] mapped 5074 sequences
[M::worker_pipeline::681.731*28.90] mapped 20468 sequences
[M::worker_pipeline::698.059*28.98] mapped 9094 sequences
[M::worker_pipeline::712.527*29.02] mapped 5054 sequences
[M::worker_pipeline::727.087*29.09] mapped 4989 sequences
[M::worker_pipeline::738.662*29.15] mapped 4934 sequences
[M::worker_pipeline::755.500*29.02] mapped 17955 sequences
[M::worker_pipeline::769.989*29.05] mapped 17314 sequences
[M::worker_pipeline::781.924*29.10] mapped 4988 sequences
[M::worker_pipeline::796.140*29.06] mapped 7990 sequences
[M::worker_pipeline::804.896*28.99] mapped 19245 sequences
[M::worker_pipeline::823.475*29.02] mapped 4874 sequences
[M::worker_pipeline::840.149*29.00] mapped 5055 sequences
[M::worker_pipeline::852.835*29.01] mapped 5159 sequences
[M::worker_pipeline::867.449*29.01] mapped 4896 sequences
[M::worker_pipeline::879.925*29.02] mapped 5093 sequences
[M::worker_pipeline::893.364*29.01] mapped 4932 sequences
[M::worker_pipeline::914.019*28.91] mapped 6623 sequences
[M::worker_pipeline::920.754*28.84] mapped 29974 sequences
[M::worker_pipeline::938.221*28.92] mapped 17959 sequences
[M::worker_pipeline::951.296*28.97] mapped 5661 sequences
[M::worker_pipeline::961.529*28.96] mapped 17885 sequences
[M::worker_pipeline::981.306*28.82] mapped 14907 sequences
[M::worker_pipeline::994.999*28.83] mapped 5074 sequences
[M::worker_pipeline::1008.702*28.91] mapped 4960 sequences
[M::worker_pipeline::1020.431*28.89] mapped 5090 sequences
[M::worker_pipeline::1030.630*28.88] mapped 13197 sequences
[M::worker_pipeline::1045.695*28.96] mapped 5377 sequences
[M::worker_pipeline::1054.944*28.93] mapped 14080 sequences
[M::worker_pipeline::1066.928*28.99] mapped 20296 sequences
[M::worker_pipeline::1080.381*29.06] mapped 5369 sequences
[M::worker_pipeline::1104.734*28.76] mapped 22249 sequences
[M::worker_pipeline::1129.140*28.48] mapped 17918 sequences
[M::worker_pipeline::1146.888*28.46] mapped 4941 sequences
[M::worker_pipeline::1163.014*28.45] mapped 5200 sequences
[M::worker_pipeline::1175.716*28.49] mapped 4997 sequences
[M::worker_pipeline::1186.980*28.50] mapped 5244 sequences
[M::worker_pipeline::1204.190*28.48] mapped 4791 sequences
[M::worker_pipeline::1216.979*28.49] mapped 4726 sequences
[M::worker_pipeline::1411.973*24.85] mapped 13493 sequences
[M::worker_pipeline::1417.250*24.79] mapped 30744 sequences
[M::worker_pipeline::1437.177*24.87] mapped 12023 sequences
[M::worker_pipeline::1449.370*24.92] mapped 5086 sequences
[M::worker_pipeline::1459.404*24.94] mapped 21615 sequences
[M::worker_pipeline::1474.212*25.03] mapped 17492 sequences
[M::worker_pipeline::1489.868*25.04] mapped 4889 sequences
[M::worker_pipeline::1501.389*25.05] mapped 4961 sequences
[M::worker_pipeline::1513.858*25.11] mapped 4936 sequences
[M::worker_pipeline::1524.817*25.12] mapped 11757 sequences
[M::worker_pipeline::1537.812*25.15] mapped 23802 sequences
[M::worker_pipeline::1549.686*25.21] mapped 4900 sequences
[M::worker_pipeline::1566.242*25.24] mapped 4914 sequences
[M::worker_pipeline::1576.090*25.24] mapped 4840 sequences
[M::worker_pipeline::1590.199*25.32] mapped 11777 sequences
[M::worker_pipeline::1600.966*25.36] mapped 26043 sequences
[M::worker_pipeline::1611.813*25.43] mapped 18313 sequences
[M::worker_pipeline::1626.324*25.50] mapped 5129 sequences
[M::worker_pipeline::1637.702*25.57] mapped 5033 sequences
[M::worker_pipeline::1650.627*25.64] mapped 5059 sequences
[M::worker_pipeline::1684.996*25.41] mapped 5009 sequences
[M::worker_pipeline::1697.478*25.46] mapped 4988 sequences
[M::worker_pipeline::1707.542*25.50] mapped 20791 sequences
[M::worker_pipeline::1722.250*25.56] mapped 11719 sequences
[M::worker_pipeline::1734.108*25.62] mapped 5156 sequences
[M::worker_pipeline::1751.970*25.60] mapped 4992 sequences
[M::worker_pipeline::1763.879*25.66] mapped 5000 sequences
[M::worker_pipeline::1777.800*25.72] mapped 8530 sequences
[M::worker_pipeline::1790.639*25.79] mapped 27309 sequences
[M::worker_pipeline::1807.212*25.83] mapped 5236 sequences
[M::worker_pipeline::1821.291*25.88] mapped 5128 sequences
[M::worker_pipeline::1831.721*25.88] mapped 5073 sequences
[M::worker_pipeline::1852.124*25.92] mapped 5134 sequences
[M::worker_pipeline::1860.570*25.93] mapped 21838 sequences
[M::worker_pipeline::1879.847*26.00] mapped 15854 sequences
[M::worker_pipeline::1895.468*26.05] mapped 5223 sequences
[M::worker_pipeline::1911.333*26.06] mapped 5163 sequences
[M::worker_pipeline::1932.188*26.02] mapped 5083 sequences
[M::worker_pipeline::1942.355*26.04] mapped 15846 sequences
[M::worker_pipeline::1953.208*26.09] mapped 20988 sequences
[M::worker_pipeline::1968.385*26.13] mapped 5209 sequences
[M::worker_pipeline::1982.556*26.19] mapped 5132 sequences
[M::worker_pipeline::1996.012*26.23] mapped 5250 sequences
[M::worker_pipeline::2011.415*26.29] mapped 5271 sequences
[M::worker_pipeline::2023.873*26.35] mapped 8151 sequences
[M::worker_pipeline::2035.490*26.39] mapped 28786 sequences
[M::worker_pipeline::2050.571*26.43] mapped 5429 sequences
[M::worker_pipeline::2061.375*26.46] mapped 5554 sequences
[M::worker_pipeline::2075.991*26.52] mapped 5330 sequences
[M::worker_pipeline::2087.591*26.58] mapped 27925 sequences
[M::worker_pipeline::2102.626*26.62] mapped 11152 sequences
[M::worker_pipeline::2116.124*26.66] mapped 25449 sequences
[M::worker_pipeline::2129.934*26.69] mapped 4919 sequences
[M::worker_pipeline::2142.672*26.74] mapped 4943 sequences
[M::worker_pipeline::2156.492*26.78] mapped 4896 sequences
[M::worker_pipeline::2172.554*26.80] mapped 4974 sequences
[M::worker_pipeline::2185.834*26.85] mapped 4982 sequences
[M::worker_pipeline::2199.382*26.91] mapped 25451 sequences
[M::worker_pipeline::2214.283*26.96] mapped 11944 sequences
[M::worker_pipeline::2228.137*27.00] mapped 4920 sequences
[M::worker_pipeline::2245.875*26.98] mapped 4985 sequences
[M::worker_pipeline::2259.996*27.00] mapped 7085 sequences
[M::worker_pipeline::2272.591*27.02] mapped 29618 sequences
[M::worker_pipeline::2285.967*27.08] mapped 10391 sequences
[M::worker_pipeline::2300.804*27.12] mapped 7152 sequences
[M::worker_pipeline::2315.798*27.16] mapped 5179 sequences
[M::worker_pipeline::2341.166*27.11] mapped 5218 sequences
[M::worker_pipeline::2358.053*27.14] mapped 5065 sequences
[M::worker_pipeline::2372.188*27.18] mapped 5220 sequences
[M::worker_pipeline::2385.338*27.23] mapped 17650 sequences
[M::worker_pipeline::2400.503*27.26] mapped 19764 sequences
[M::worker_pipeline::2418.218*27.29] mapped 12083 sequences
[M::worker_pipeline::2441.018*27.36] mapped 5177 sequences
[M::worker_pipeline::2482.299*27.29] mapped 17405 sequences
[M::worker_pipeline::2508.637*27.29] mapped 5185 sequences
[M::worker_pipeline::2531.870*27.33] mapped 5416 sequences
[M::worker_pipeline::2552.739*27.36] mapped 11873 sequences
[M::worker_pipeline::2577.115*27.43] mapped 15789 sequences
[M::worker_pipeline::2597.647*27.45] mapped 5421 sequences
[M::worker_pipeline::2623.623*27.53] mapped 5377 sequences
[M::worker_pipeline::2643.907*27.54] mapped 8299 sequences
[M::worker_pipeline::2928.991*25.15] mapped 28580 sequences
[M::worker_pipeline::2947.354*25.16] mapped 5605 sequences
[M::worker_pipeline::2976.567*25.25] mapped 5377 sequences
[M::worker_pipeline::2996.222*25.29] mapped 7659 sequences
[M::worker_pipeline::3052.204*25.07] mapped 23883 sequences
[M::worker_pipeline::3073.318*25.15] mapped 12409 sequences
[M::worker_pipeline::3096.978*25.20] mapped 11965 sequences
[M::worker_pipeline::3123.176*25.23] mapped 14494 sequences
[M::worker_pipeline::3143.294*25.28] mapped 11590 sequences
[M::worker_pipeline::3170.914*25.35] mapped 11266 sequences
[M::worker_pipeline::3186.648*25.36] mapped 15439 sequences
[M::worker_pipeline::3216.852*25.45] mapped 11825 sequences
[M::worker_pipeline::3234.929*25.46] mapped 14896 sequences
[M::worker_pipeline::3265.351*25.55] mapped 16128 sequences
[M::worker_pipeline::3288.843*25.59] mapped 18159 sequences
[M::worker_pipeline::3321.199*25.61] mapped 18392 sequences
[M::worker_pipeline::3347.485*25.64] mapped 12270 sequences
[M::worker_pipeline::3363.430*25.64] mapped 4752 sequences
[M::worker_pipeline::3376.434*25.68] mapped 22405 sequences
[M::worker_pipeline::3391.044*25.71] mapped 25978 sequences
[M::worker_pipeline::3406.234*25.75] mapped 20588 sequences
[M::worker_pipeline::3422.655*25.78] mapped 4882 sequences
[M::worker_pipeline::3437.297*25.82] mapped 4758 sequences
[M::worker_pipeline::3452.875*25.84] mapped 4749 sequences
[M::worker_pipeline::3470.036*25.86] mapped 4814 sequences
[M::worker_pipeline::3483.090*25.88] mapped 4730 sequences
[M::worker_pipeline::3496.077*25.90] mapped 4793 sequences
