[M::mm_idx_gen::66.810*1.49] collected minimizers
[M::mm_idx_gen::68.348*2.10] sorted minimizers
[M::main::68.349*2.10] loaded/built the index for 543 target sequence(s)
[M::mm_mapopt_update::71.407*2.05] mid_occ = 333
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 543
[M::mm_idx_stat::73.787*2.02] distinct minimizers: 218942658 (8.13% are singletons); average occurrences: 2.766; average spacing: 9.963; total length: 6032554172
[M::worker_pipeline::101.773*7.59] mapped 4960 sequences
[M::worker_pipeline::118.847*10.71] mapped 11323 sequences
[M::worker_pipeline::124.815*10.36] mapped 24321 sequences
[M::worker_pipeline::149.831*13.07] mapped 4791 sequences
[M::worker_pipeline::161.852*13.76] mapped 19519 sequences
[M::worker_pipeline::182.075*15.62] mapped 6811 sequences
[M::worker_pipeline::194.257*15.96] mapped 5011 sequences
[M::worker_pipeline::207.389*16.83] mapped 13159 sequences
[M::worker_pipeline::221.959*17.39] mapped 22920 sequences
[M::worker_pipeline::236.190*18.13] mapped 4976 sequences
[M::worker_pipeline::253.858*18.84] mapped 5557 sequences
[M::worker_pipeline::259.397*18.47] mapped 27545 sequences
[M::worker_pipeline::283.180*19.33] mapped 4783 sequences
[M::worker_pipeline::292.747*19.09] mapped 4855 sequences
[M::worker_pipeline::313.144*19.74] mapped 5000 sequences
[M::worker_pipeline::330.398*20.29] mapped 4795 sequences
[M::worker_pipeline::340.603*19.98] mapped 5051 sequences
[M::worker_pipeline::361.389*20.54] mapped 4869 sequences
[M::worker_pipeline::375.358*20.66] mapped 4732 sequences
[M::worker_pipeline::389.643*20.91] mapped 5026 sequences
[M::worker_pipeline::404.252*21.22] mapped 4842 sequences
[M::worker_pipeline::425.045*21.24] mapped 4974 sequences
[M::worker_pipeline::437.239*21.53] mapped 4934 sequences
[M::worker_pipeline::449.231*21.81] mapped 14056 sequences
[M::worker_pipeline::459.436*21.89] mapped 30604 sequences
[M::worker_pipeline::479.011*22.30] mapped 19512 sequences
[M::worker_pipeline::490.484*22.28] mapped 5030 sequences
[M::worker_pipeline::514.848*22.29] mapped 4992 sequences
[M::worker_pipeline::534.671*22.22] mapped 4911 sequences
[M::worker_pipeline::549.544*22.57] mapped 4978 sequences
[M::worker_pipeline::569.166*22.62] mapped 4834 sequences
[M::worker_pipeline::582.617*22.71] mapped 5098 sequences
[M::worker_pipeline::597.001*22.77] mapped 4825 sequences
[M::worker_pipeline::618.061*22.83] mapped 5392 sequences
[M::worker_pipeline::629.195*22.87] mapped 21574 sequences
[M::worker_pipeline::644.045*23.05] mapped 27832 sequences
[M::worker_pipeline::660.302*23.23] mapped 5067 sequences
[M::worker_pipeline::674.342*23.45] mapped 4973 sequences
[M::worker_pipeline::690.795*23.57] mapped 5065 sequences
