[M::mm_idx_gen::60.652*1.40] collected minimizers
[M::mm_idx_gen::61.407*1.77] sorted minimizers
[M::main::61.407*1.77] loaded/built the index for 902 target sequence(s)
[M::mm_mapopt_update::62.272*1.76] mid_occ = 242
[M::mm_idx_stat] kmer size: 25; skip: 51; is_hpc: 0; #seq: 902
[M::mm_idx_stat::62.736*1.75] distinct minimizers: 96353135 (10.50% are singletons); average occurrences: 2.425; average spacing: 25.841; total length: 6038291750
[M::worker_pipeline::106.181*13.96] mapped 6921 sequences
[M::worker_pipeline::129.315*17.10] mapped 6329 sequences
[M::worker_pipeline::144.486*18.94] mapped 5671 sequences
[M::worker_pipeline::158.887*20.11] mapped 5645 sequences
[M::worker_pipeline::172.878*21.13] mapped 5580 sequences
[M::worker_pipeline::187.644*21.97] mapped 5597 sequences
[M::worker_pipeline::205.814*22.54] mapped 5507 sequences
[M::worker_pipeline::221.941*23.40] mapped 5608 sequences
[M::worker_pipeline::235.079*24.20] mapped 5659 sequences
[M::worker_pipeline::253.707*24.20] mapped 5586 sequences
[M::worker_pipeline::267.485*24.57] mapped 5662 sequences
[M::worker_pipeline::281.573*24.98] mapped 5813 sequences
[M::worker_pipeline::299.652*25.42] mapped 6064 sequences
[M::worker_pipeline::312.723*25.71] mapped 5895 sequences
[M::worker_pipeline::329.991*26.00] mapped 5962 sequences
[M::worker_pipeline::345.967*26.35] mapped 5840 sequences
[M::worker_pipeline::362.973*26.50] mapped 5818 sequences
[M::worker_pipeline::378.868*26.73] mapped 5855 sequences
[M::worker_pipeline::393.948*27.01] mapped 5870 sequences
[M::worker_pipeline::408.141*27.29] mapped 5902 sequences
[M::worker_pipeline::425.007*27.59] mapped 6319 sequences
[M::worker_pipeline::447.873*27.73] mapped 6415 sequences
[M::worker_pipeline::515.467*26.84] mapped 6623 sequences
[M::worker_pipeline::519.762*26.66] mapped 6384 sequences
[M::worker_pipeline::540.064*26.79] mapped 5911 sequences
[M::worker_pipeline::553.946*26.88] mapped 6001 sequences
[M::worker_pipeline::568.879*27.09] mapped 5882 sequences
[M::worker_pipeline::588.326*27.14] mapped 5914 sequences
[M::worker_pipeline::605.248*27.22] mapped 5960 sequences
[M::worker_pipeline::623.231*27.21] mapped 5980 sequences
[M::worker_pipeline::636.317*27.38] mapped 6105 sequences
[M::worker_pipeline::656.086*27.60] mapped 6455 sequences
[M::worker_pipeline::675.987*27.67] mapped 6584 sequences
[M::worker_pipeline::698.195*27.89] mapped 6696 sequences
[M::worker_pipeline::726.517*28.17] mapped 6586 sequences
[M::worker_pipeline::743.144*28.12] mapped 6117 sequences
[M::worker_pipeline::758.934*28.22] mapped 6106 sequences
[M::worker_pipeline::773.533*28.31] mapped 6138 sequences
[M::worker_pipeline::789.374*28.38] mapped 6049 sequences
[M::worker_pipeline::807.061*28.44] mapped 6192 sequences
[M::worker_pipeline::821.147*28.55] mapped 6174 sequences
[M::worker_pipeline::837.112*28.61] mapped 6337 sequences
[M::worker_pipeline::854.693*28.70] mapped 6690 sequences
[M::worker_pipeline::872.500*28.83] mapped 6684 sequences
[M::worker_pipeline::906.450*29.06] mapped 7013 sequences
[M::worker_pipeline::965.876*28.60] mapped 6773 sequences
[M::worker_pipeline::970.231*28.50] mapped 6238 sequences
[M::worker_pipeline::990.571*28.59] mapped 5624 sequences
[M::worker_pipeline::1007.544*28.65] mapped 5605 sequences
[M::worker_pipeline::1025.306*28.62] mapped 5547 sequences
[M::worker_pipeline::1040.027*28.70] mapped 5543 sequences
[M::worker_pipeline::1057.924*28.73] mapped 5553 sequences
[M::worker_pipeline::1079.433*28.68] mapped 5609 sequences
[M::worker_pipeline::1093.113*28.66] mapped 5552 sequences
[M::worker_pipeline::1108.739*28.68] mapped 5610 sequences
[M::worker_pipeline::1121.586*28.72] mapped 5736 sequences
[M::worker_pipeline::1154.482*28.97] mapped 6732 sequences
[M::worker_pipeline::1172.822*29.06] mapped 6495 sequences
[M::worker_pipeline::1192.976*29.06] mapped 5697 sequences
[M::worker_pipeline::1209.495*29.09] mapped 5580 sequences
[M::worker_pipeline::1226.753*29.13] mapped 5551 sequences
[M::worker_pipeline::1242.960*29.19] mapped 5481 sequences
[M::worker_pipeline::1259.279*29.23] mapped 5532 sequences
[M::worker_pipeline::1275.322*29.26] mapped 5498 sequences
[M::worker_pipeline::1288.086*29.31] mapped 5541 sequences
[M::worker_pipeline::1304.323*29.29] mapped 5498 sequences
[M::worker_pipeline::1317.282*29.32] mapped 5579 sequences
[M::worker_pipeline::1371.393*29.23] mapped 5807 sequences
[M::worker_pipeline::1375.378*29.15] mapped 6779 sequences
[M::worker_pipeline::1403.427*29.25] mapped 6643 sequences
[M::worker_pipeline::1419.133*29.31] mapped 5950 sequences
[M::worker_pipeline::1436.654*29.34] mapped 5763 sequences
[M::worker_pipeline::1454.108*29.39] mapped 5727 sequences
[M::worker_pipeline::1470.525*29.43] mapped 5659 sequences
[M::worker_pipeline::1487.896*29.42] mapped 5699 sequences
[M::worker_pipeline::1505.574*29.45] mapped 5766 sequences
[M::worker_pipeline::1521.594*29.52] mapped 5757 sequences
[M::worker_pipeline::1538.216*29.51] mapped 5655 sequences
[M::worker_pipeline::1550.651*29.54] mapped 5711 sequences
[M::worker_pipeline::1564.699*29.57] mapped 5919 sequences
[M::worker_pipeline::1591.493*29.69] mapped 6378 sequences
[M::worker_pipeline::1608.588*29.65] mapped 6094 sequences
[M::worker_pipeline::1623.815*29.69] mapped 6121 sequences
[M::worker_pipeline::1639.729*29.71] mapped 6069 sequences
[M::worker_pipeline::1655.075*29.74] mapped 6016 sequences
[M::worker_pipeline::1672.418*29.78] mapped 6071 sequences
[M::worker_pipeline::1689.371*29.78] mapped 6140 sequences
[M::worker_pipeline::1708.930*29.77] mapped 6282 sequences
[M::worker_pipeline::1726.796*29.81] mapped 6514 sequences
[M::worker_pipeline::1743.586*29.87] mapped 6688 sequences
[M::worker_pipeline::1814.563*29.44] mapped 6920 sequences
[M::worker_pipeline::1819.109*29.38] mapped 6168 sequences
[M::worker_pipeline::1837.606*29.43] mapped 6090 sequences
[M::worker_pipeline::1853.925*29.47] mapped 6084 sequences
[M::worker_pipeline::1869.580*29.49] mapped 6066 sequences
[M::worker_pipeline::1886.120*29.52] mapped 6024 sequences
[M::worker_pipeline::1901.970*29.55] mapped 6051 sequences
[M::worker_pipeline::1919.836*29.55] mapped 6104 sequences
[M::worker_pipeline::1941.000*29.56] mapped 6426 sequences
[M::worker_pipeline::1959.632*29.61] mapped 6617 sequences
[M::worker_pipeline::1980.707*29.66] mapped 6742 sequences
[M::worker_pipeline::2011.168*29.78] mapped 6978 sequences
[M::worker_pipeline::2024.652*29.81] mapped 6647 sequences
