[M::mm_idx_gen::77.655*1.48] collected minimizers
[M::mm_idx_gen::81.984*2.14] sorted minimizers
[M::main::81.984*2.14] loaded/built the index for 902 target sequence(s)
[M::mm_mapopt_update::85.290*2.09] mid_occ = 339
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 902
[M::mm_idx_stat::87.837*2.06] distinct minimizers: 219003825 (8.15% are singletons); average occurrences: 2.767; average spacing: 9.965; total length: 6038291750
[M::worker_pipeline::217.596*3.90] mapped 5636 sequences
[M::worker_pipeline::238.713*5.32] mapped 17055 sequences
[M::worker_pipeline::262.129*6.49] mapped 19791 sequences
[M::worker_pipeline::293.386*7.52] mapped 5407 sequences
[M::worker_pipeline::327.746*8.14] mapped 5614 sequences
[M::worker_pipeline::347.003*8.75] mapped 26826 sequences
[M::worker_pipeline::371.730*9.42] mapped 8265 sequences
[M::worker_pipeline::396.305*9.98] mapped 5580 sequences
[M::worker_pipeline::418.536*10.50] mapped 6068 sequences
[M::worker_pipeline::444.252*10.92] mapped 5739 sequences
[M::worker_pipeline::462.489*11.28] mapped 27114 sequences
[M::worker_pipeline::487.682*11.58] mapped 10000 sequences
[M::worker_pipeline::509.349*11.93] mapped 6067 sequences
[M::worker_pipeline::534.990*12.16] mapped 5934 sequences
[M::worker_pipeline::557.533*12.45] mapped 6203 sequences
[M::worker_pipeline::583.035*12.75] mapped 5942 sequences
[M::worker_pipeline::608.545*12.97] mapped 5839 sequences
[M::worker_pipeline::631.946*13.21] mapped 11685 sequences
[M::worker_pipeline::652.279*13.41] mapped 29079 sequences
[M::worker_pipeline::675.216*13.56] mapped 24691 sequences
[M::worker_pipeline::697.149*13.76] mapped 14705 sequences
[M::worker_pipeline::720.995*13.90] mapped 17050 sequences
[M::worker_pipeline::745.958*14.10] mapped 5988 sequences
[M::worker_pipeline::768.309*14.27] mapped 12205 sequences
[M::worker_pipeline::797.510*14.30] mapped 23468 sequences
[M::worker_pipeline::821.255*14.44] mapped 5786 sequences
[M::worker_pipeline::842.342*14.56] mapped 6231 sequences
[M::worker_pipeline::867.954*14.70] mapped 5695 sequences
[M::worker_pipeline::899.729*14.71] mapped 6150 sequences
[M::worker_pipeline::926.043*14.82] mapped 5957 sequences
[M::worker_pipeline::945.720*14.92] mapped 17059 sequences
[M::worker_pipeline::967.777*14.97] mapped 17823 sequences
[M::worker_pipeline::991.857*15.05] mapped 5987 sequences
[M::worker_pipeline::1013.380*15.14] mapped 15919 sequences
[M::worker_pipeline::1031.862*15.22] mapped 28721 sequences
[M::worker_pipeline::1052.573*15.28] mapped 21099 sequences
[M::worker_pipeline::1076.104*15.36] mapped 5868 sequences
[M::worker_pipeline::1098.587*15.44] mapped 6325 sequences
[M::worker_pipeline::1124.267*15.46] mapped 5648 sequences
[M::worker_pipeline::1149.145*15.53] mapped 6521 sequences
[M::worker_pipeline::1172.541*15.59] mapped 5646 sequences
[M::worker_pipeline::1190.987*15.65] mapped 29000 sequences
[M::worker_pipeline::1208.876*15.71] mapped 29645 sequences
[M::worker_pipeline::1230.418*15.78] mapped 8291 sequences
