[M::mm_idx_gen::69.699*1.62] collected minimizers
[M::mm_idx_gen::71.496*2.47] sorted minimizers
[M::main::71.496*2.47] loaded/built the index for 627 target sequence(s)
[M::mm_mapopt_update::74.595*2.41] mid_occ = 338
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 627
[M::mm_idx_stat::76.882*2.37] distinct minimizers: 218154522 (3.66% are singletons); average occurrences: 2.821; average spacing: 9.961; total length: 6129536875
[M::worker_pipeline::106.672*6.99] mapped 19356 sequences
[M::worker_pipeline::130.291*9.08] mapped 7562 sequences
[M::worker_pipeline::144.792*11.31] mapped 6303 sequences
[M::worker_pipeline::158.214*12.55] mapped 9305 sequences
[M::worker_pipeline::174.918*13.42] mapped 6031 sequences
[M::worker_pipeline::188.235*14.68] mapped 6845 sequences
[M::worker_pipeline::216.441*15.29] mapped 6980 sequences
[M::worker_pipeline::242.877*15.05] mapped 4884 sequences
[M::worker_pipeline::259.177*15.76] mapped 9783 sequences
[M::worker_pipeline::292.532*15.75] mapped 10802 sequences
[M::worker_pipeline::309.863*16.22] mapped 9720 sequences
[M::worker_pipeline::322.677*16.82] mapped 8912 sequences
[M::worker_pipeline::335.684*17.28] mapped 11170 sequences
[M::worker_pipeline::384.059*16.93] mapped 7475 sequences
[M::worker_pipeline::411.006*17.63] mapped 8873 sequences
[M::worker_pipeline::432.633*18.35] mapped 9912 sequences
[M::worker_pipeline::462.236*18.76] mapped 6514 sequences
[M::worker_pipeline::507.777*18.64] mapped 7200 sequences
[M::worker_pipeline::537.709*19.31] mapped 6733 sequences
[M::worker_pipeline::560.341*19.76] mapped 14495 sequences
[M::worker_pipeline::608.550*19.47] mapped 8407 sequences
[M::worker_pipeline::641.581*19.71] mapped 7234 sequences
[M::worker_pipeline::670.489*20.12] mapped 3714 sequences
[M::worker_pipeline::692.593*20.48] mapped 7727 sequences
[M::worker_pipeline::729.870*20.57] mapped 6861 sequences
[M::worker_pipeline::793.588*19.94] mapped 6731 sequences
[M::worker_pipeline::819.604*20.24] mapped 9178 sequences
[M::worker_pipeline::848.966*20.55] mapped 7253 sequences
[M::worker_pipeline::885.912*20.68] mapped 8185 sequences
[M::worker_pipeline::912.266*20.97] mapped 6909 sequences
[M::worker_pipeline::964.051*20.76] mapped 5382 sequences
[M::worker_pipeline::997.736*20.90] mapped 9612 sequences
[M::worker_pipeline::1031.900*21.12] mapped 8709 sequences
[M::worker_pipeline::1065.197*21.23] mapped 6697 sequences
[M::worker_pipeline::1096.616*21.38] mapped 6478 sequences
[M::worker_pipeline::1125.179*21.51] mapped 7806 sequences
[M::worker_pipeline::1150.096*21.72] mapped 6919 sequences
[M::worker_pipeline::1183.299*21.82] mapped 7762 sequences
[M::worker_pipeline::1211.957*22.01] mapped 5931 sequences
[M::worker_pipeline::1236.646*21.93] mapped 9061 sequences
[M::worker_pipeline::1259.126*22.00] mapped 6590 sequences
[M::worker_pipeline::1277.966*22.12] mapped 8251 sequences
