[M::mm_idx_gen::39.865*1.45] collected minimizers
[M::mm_idx_gen::43.255*2.40] sorted minimizers
[M::main::43.255*2.40] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::47.894*2.26] mid_occ = 177
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 25
[M::mm_idx_stat::52.597*2.15] distinct minimizers: 215125355 (92.06% are singletons); average occurrences: 1.455; average spacing: 9.958; total length: 3117292070
[M::worker_pipeline::88.629*11.74] mapped 5195 sequences
[M::worker_pipeline::99.518*14.18] mapped 25013 sequences
[M::worker_pipeline::113.920*16.05] mapped 14877 sequences
[M::worker_pipeline::132.189*18.76] mapped 5332 sequences
[M::worker_pipeline::144.592*19.85] mapped 12513 sequences
[M::worker_pipeline::161.713*21.54] mapped 30697 sequences
[M::worker_pipeline::182.272*22.31] mapped 5193 sequences
[M::worker_pipeline::198.236*23.38] mapped 5311 sequences
[M::worker_pipeline::215.778*23.65] mapped 20318 sequences
[M::worker_pipeline::231.867*24.38] mapped 17057 sequences
[M::worker_pipeline::248.565*24.94] mapped 5473 sequences
[M::worker_pipeline::266.441*25.54] mapped 5208 sequences
[M::worker_pipeline::281.140*25.97] mapped 5413 sequences
[M::worker_pipeline::294.804*26.43] mapped 5384 sequences
[M::worker_pipeline::308.143*26.79] mapped 5483 sequences
[M::worker_pipeline::320.362*27.09] mapped 18656 sequences
[M::worker_pipeline::332.489*27.41] mapped 32368 sequences
[M::worker_pipeline::347.950*27.63] mapped 20147 sequences
[M::worker_pipeline::366.588*27.58] mapped 5331 sequences
[M::worker_pipeline::382.125*27.79] mapped 10402 sequences
[M::worker_pipeline::397.955*27.95] mapped 26514 sequences
[M::worker_pipeline::416.252*28.18] mapped 5812 sequences
[M::worker_pipeline::432.149*28.39] mapped 5251 sequences
[M::worker_pipeline::444.485*28.63] mapped 11138 sequences
[M::worker_pipeline::458.293*28.75] mapped 25143 sequences
[M::worker_pipeline::470.992*28.95] mapped 5407 sequences
[M::worker_pipeline::483.627*29.09] mapped 10231 sequences
[M::worker_pipeline::497.761*29.17] mapped 11498 sequences
[M::worker_pipeline::512.820*29.24] mapped 10002 sequences
[M::worker_pipeline::527.819*29.38] mapped 5391 sequences
[M::worker_pipeline::540.610*29.52] mapped 24173 sequences
[M::worker_pipeline::562.805*29.50] mapped 5183 sequences
[M::worker_pipeline::574.602*29.54] mapped 5868 sequences
[M::worker_pipeline::587.133*29.67] mapped 28823 sequences
[M::worker_pipeline::601.885*29.72] mapped 22762 sequences
[M::worker_pipeline::619.038*29.91] mapped 21358 sequences
[M::worker_pipeline::636.078*30.07] mapped 17124 sequences
[M::worker_pipeline::650.499*30.18] mapped 22240 sequences
[M::worker_pipeline::665.554*30.23] mapped 5344 sequences
[M::worker_pipeline::679.240*30.35] mapped 5450 sequences
[M::worker_pipeline::692.259*30.41] mapped 20843 sequences
[M::worker_pipeline::709.604*30.38] mapped 10908 sequences
[M::worker_pipeline::727.113*30.49] mapped 5338 sequences
[M::worker_pipeline::741.334*30.52] mapped 5428 sequences
[M::worker_pipeline::754.095*30.59] mapped 5241 sequences
[M::worker_pipeline::768.489*30.63] mapped 5138 sequences
[M::worker_pipeline::778.104*30.70] mapped 29545 sequences
[M::worker_pipeline::793.054*30.80] mapped 6968 sequences
[M::worker_pipeline::809.539*30.83] mapped 5340 sequences
[M::worker_pipeline::821.848*30.91] mapped 27877 sequences
[M::worker_pipeline::834.969*30.88] mapped 16064 sequences
[M::worker_pipeline::855.725*30.79] mapped 5413 sequences
[M::worker_pipeline::870.690*30.85] mapped 5529 sequences
[M::worker_pipeline::888.129*30.89] mapped 5369 sequences
[M::worker_pipeline::899.445*30.92] mapped 10586 sequences
[M::worker_pipeline::910.496*30.99] mapped 31594 sequences
[M::worker_pipeline::921.494*31.04] mapped 35405 sequences
[M::worker_pipeline::937.263*31.10] mapped 29305 sequences
[M::worker_pipeline::951.724*31.17] mapped 5337 sequences
[M::worker_pipeline::965.734*31.23] mapped 5265 sequences
[M::worker_pipeline::978.003*31.29] mapped 5468 sequences
[M::worker_pipeline::989.325*31.29] mapped 20962 sequences
[M::worker_pipeline::1003.387*31.35] mapped 5360 sequences
