[M::mm_idx_gen::62.440*1.28] collected minimizers
[M::mm_idx_gen::68.794*2.11] sorted minimizers
[M::main::68.794*2.11] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::70.779*2.08] mid_occ = 892
[M::worker_pipeline::4231.768*34.14] mapped 20143 sequences
[M::worker_pipeline::4307.126*33.94] mapped 20776 sequences
[M::worker_pipeline::4392.816*33.73] mapped 20543 sequences
[M::worker_pipeline::4454.940*33.61] mapped 21053 sequences
[M::worker_pipeline::4526.591*33.44] mapped 21935 sequences
[M::worker_pipeline::4575.011*33.41] mapped 22792 sequences
[M::worker_pipeline::4655.320*33.22] mapped 23553 sequences
[M::worker_pipeline::4702.181*33.31] mapped 25504 sequences
[M::worker_pipeline::4764.557*33.38] mapped 38511 sequences
[M::worker_pipeline::4819.966*33.30] mapped 30927 sequences
[M::worker_pipeline::4862.330*33.30] mapped 26512 sequences
[M::worker_pipeline::4903.364*33.33] mapped 21401 sequences
[M::worker_pipeline::4951.649*33.35] mapped 21071 sequences
[M::worker_pipeline::5016.418*33.26] mapped 20443 sequences
[M::worker_pipeline::5063.242*33.27] mapped 20054 sequences
[M::worker_pipeline::5106.888*33.38] mapped 19935 sequences
[M::worker_pipeline::5247.125*33.11] mapped 20313 sequences
[M::worker_pipeline::5256.321*33.09] mapped 20429 sequences
[M::worker_pipeline::5310.456*33.11] mapped 21734 sequences
[M::worker_pipeline::5356.667*33.13] mapped 21806 sequences
[M::worker_pipeline::5419.970*33.02] mapped 23034 sequences
[M::worker_pipeline::5484.690*32.96] mapped 23485 sequences
[M::worker_pipeline::5544.786*33.07] mapped 37927 sequences
[M::worker_pipeline::5587.944*33.12] mapped 31945 sequences
[M::worker_pipeline::5621.526*33.15] mapped 27640 sequences
[M::worker_pipeline::5670.743*33.19] mapped 22780 sequences
[M::worker_pipeline::5753.118*33.05] mapped 21289 sequences
[M::worker_pipeline::5810.669*33.04] mapped 20701 sequences
[M::worker_pipeline::5845.626*33.10] mapped 20463 sequences
[M::worker_pipeline::5907.691*33.06] mapped 20354 sequences
[M::worker_pipeline::5958.760*33.09] mapped 20447 sequences
[M::worker_pipeline::6014.701*33.08] mapped 20665 sequences
[M::worker_pipeline::6071.353*33.01] mapped 21440 sequences
[M::worker_pipeline::6166.514*32.78] mapped 21926 sequences
[M::worker_pipeline::6221.240*32.73] mapped 22965 sequences
[M::worker_pipeline::6291.351*32.64] mapped 23492 sequences
[M::worker_pipeline::6349.361*32.67] mapped 34041 sequences
[M::worker_pipeline::6373.998*32.72] mapped 33568 sequences
[M::worker_pipeline::6470.221*32.58] mapped 29257 sequences
[M::worker_pipeline::6474.863*32.56] mapped 24464 sequences
[M::worker_pipeline::6538.291*32.54] mapped 21439 sequences
[M::worker_pipeline::6598.157*32.53] mapped 21270 sequences
[M::worker_pipeline::6646.323*32.60] mapped 20623 sequences
[M::worker_pipeline::6698.459*32.60] mapped 20269 sequences
[M::worker_pipeline::6788.802*32.47] mapped 20594 sequences
[M::worker_pipeline::6823.751*32.54] mapped 20770 sequences
[M::worker_pipeline::6863.432*32.58] mapped 21300 sequences
[M::worker_pipeline::6911.172*32.55] mapped 22106 sequences
[M::worker_pipeline::6939.778*32.60] mapped 23283 sequences
[M::worker_pipeline::6970.944*32.67] mapped 23185 sequences
[M::worker_pipeline::7031.059*32.67] mapped 30418 sequences
[M::worker_pipeline::7097.404*32.65] mapped 36631 sequences
[M::worker_pipeline::7169.734*32.54] mapped 30576 sequences
[M::worker_pipeline::7210.144*32.58] mapped 25835 sequences
[M::worker_pipeline::7251.832*32.60] mapped 21757 sequences
[M::worker_pipeline::7297.776*32.62] mapped 21460 sequences
[M::worker_pipeline::7356.400*32.58] mapped 21038 sequences
[M::worker_pipeline::7444.902*32.44] mapped 20735 sequences
[M::worker_pipeline::7495.370*32.46] mapped 20817 sequences
[M::worker_pipeline::7545.717*32.49] mapped 20759 sequences
[M::worker_pipeline::7651.685*32.40] mapped 21475 sequences
[M::worker_pipeline::7656.007*32.39] mapped 22383 sequences
[M::worker_pipeline::7708.022*32.42] mapped 23300 sequences
[M::worker_pipeline::7753.787*32.43] mapped 23589 sequences
[M::worker_pipeline::7802.183*32.48] mapped 29868 sequences
[M::worker_pipeline::7879.553*32.42] mapped 36632 sequences
[M::worker_pipeline::7918.528*32.43] mapped 30557 sequences
[M::worker_pipeline::7959.097*32.44] mapped 26680 sequences
[M::worker_pipeline::8018.162*32.44] mapped 22208 sequences
[M::worker_pipeline::8073.364*32.42] mapped 21309 sequences
[M::worker_pipeline::8120.471*32.46] mapped 20933 sequences
[M::worker_pipeline::8173.412*32.48] mapped 20852 sequences
[M::worker_pipeline::8302.993*32.26] mapped 20790 sequences
[M::worker_pipeline::8354.521*32.27] mapped 20896 sequences
[M::worker_pipeline::8396.045*32.30] mapped 21119 sequences
[M::worker_pipeline::8475.671*32.19] mapped 22136 sequences
[M::worker_pipeline::8534.754*32.17] mapped 22901 sequences
[M::worker_pipeline::8571.582*32.19] mapped 23623 sequences
[M::worker_pipeline::8615.526*32.22] mapped 26283 sequences
[M::worker_pipeline::8659.808*32.28] mapped 38455 sequences
[M::worker_pipeline::8723.270*32.23] mapped 30455 sequences
[M::worker_pipeline::8805.574*32.23] mapped 25653 sequences
[M::worker_pipeline::8820.093*32.22] mapped 21093 sequences
[M::worker_pipeline::8858.375*32.26] mapped 20409 sequences
[M::worker_pipeline::8918.196*32.23] mapped 19776 sequences
[M::worker_pipeline::8957.313*32.26] mapped 19771 sequences
[M::worker_pipeline::9031.599*32.21] mapped 19690 sequences
[M::worker_pipeline::9113.676*32.11] mapped 19902 sequences
[M::worker_pipeline::9174.682*32.06] mapped 20136 sequences
[M::worker_pipeline::9224.954*32.07] mapped 21211 sequences
[M::worker_pipeline::9277.509*32.05] mapped 22159 sequences
[M::worker_pipeline::9349.922*31.94] mapped 22821 sequences
[M::worker_pipeline::9409.674*31.91] mapped 23354 sequences
[M::worker_pipeline::9458.533*31.96] mapped 38976 sequences
[M::worker_pipeline::9511.757*31.94] mapped 32282 sequences
[M::worker_pipeline::9559.284*31.96] mapped 28139 sequences
[M::worker_pipeline::9599.787*31.98] mapped 23433 sequences
[M::worker_pipeline::9634.284*31.98] mapped 22153 sequences
[M::worker_pipeline::9673.036*32.02] mapped 21674 sequences
[M::worker_pipeline::9702.663*32.06] mapped 21180 sequences
[M::worker_pipeline::9760.424*32.06] mapped 21068 sequences
[M::worker_pipeline::9805.043*32.09] mapped 21287 sequences
[M::worker_pipeline::9866.951*32.06] mapped 21408 sequences
[M::worker_pipeline::9945.341*32.04] mapped 22437 sequences
[M::worker_pipeline::9953.265*32.03] mapped 22679 sequences
[M::worker_pipeline::9999.172*32.06] mapped 23657 sequences
[M::worker_pipeline::10054.987*32.07] mapped 24267 sequences
[M::worker_pipeline::10107.685*32.13] mapped 37487 sequences
[M::worker_pipeline::10191.645*32.02] mapped 31992 sequences
[M::worker_pipeline::10228.257*32.06] mapped 28161 sequences
[M::worker_pipeline::10319.420*31.95] mapped 22085 sequences
[M::worker_pipeline::10362.727*32.00] mapped 21020 sequences
[M::worker_pipeline::10400.388*32.04] mapped 20634 sequences
[M::worker_pipeline::10455.113*32.03] mapped 20299 sequences
[M::worker_pipeline::10549.488*31.91] mapped 20208 sequences
[M::worker_pipeline::10602.609*31.91] mapped 20221 sequences
[M::worker_pipeline::10653.032*31.95] mapped 20664 sequences
[M::worker_pipeline::10727.752*31.86] mapped 21880 sequences
[M::worker_pipeline::10777.497*31.82] mapped 21800 sequences
[M::worker_pipeline::10814.972*31.82] mapped 23202 sequences
[M::worker_pipeline::10885.806*31.75] mapped 23493 sequences
[M::worker_pipeline::10922.207*31.79] mapped 36297 sequences
[M::worker_pipeline::10970.088*31.78] mapped 33027 sequences
[M::worker_pipeline::10998.765*31.81] mapped 28767 sequences
[M::worker_pipeline::11092.671*31.75] mapped 22863 sequences
[M::worker_pipeline::11103.478*31.75] mapped 21633 sequences
[M::worker_pipeline::11156.428*31.74] mapped 20650 sequences
[M::worker_pipeline::11204.534*31.77] mapped 20438 sequences
[M::worker_pipeline::11245.201*31.82] mapped 20476 sequences
[M::worker_pipeline::11272.787*31.86] mapped 20679 sequences
[M::worker_pipeline::11319.885*31.85] mapped 20560 sequences
[M::worker_pipeline::11377.850*31.80] mapped 21883 sequences
[M::worker_pipeline::11426.751*31.77] mapped 22670 sequences
[M::worker_pipeline::11479.671*31.74] mapped 23437 sequences
[M::worker_pipeline::11513.080*31.76] mapped 23645 sequences
[M::worker_pipeline::11562.728*31.81] mapped 36042 sequences
[M::worker_pipeline::11607.255*31.82] mapped 32444 sequences
[M::worker_pipeline::11641.877*31.85] mapped 28311 sequences
[M::worker_pipeline::11682.678*31.85] mapped 21804 sequences
[M::worker_pipeline::11734.652*31.81] mapped 21113 sequences
[M::worker_pipeline::11789.112*31.80] mapped 20335 sequences
[M::worker_pipeline::11844.958*31.77] mapped 20321 sequences
[M::worker_pipeline::11898.143*31.77] mapped 19956 sequences
[M::worker_pipeline::11948.870*31.75] mapped 20088 sequences
[M::worker_pipeline::12021.638*31.67] mapped 20457 sequences
[M::worker_pipeline::12061.621*31.69] mapped 21475 sequences
[M::worker_pipeline::12127.759*31.69] mapped 22198 sequences
[M::worker_pipeline::12131.628*31.68] mapped 22960 sequences
[M::worker_pipeline::12174.342*31.68] mapped 23458 sequences
[M::worker_pipeline::12216.951*31.69] mapped 24128 sequences
[M::worker_pipeline::12316.532*31.61] mapped 28888 sequences
[M::worker_pipeline::12360.078*31.62] mapped 14079 sequences
[M::worker_pipeline::12434.565*31.55] mapped 13637 sequences
[M::worker_pipeline::12492.034*31.55] mapped 12548 sequences
[M::worker_pipeline::12628.696*31.38] mapped 11753 sequences
[M::worker_pipeline::12712.220*31.29] mapped 11537 sequences
[M::worker_pipeline::12809.962*31.20] mapped 11551 sequences
[M::worker_pipeline::12854.013*31.21] mapped 11893 sequences
[M::worker_pipeline::13004.821*30.98] mapped 12026 sequences
[M::worker_pipeline::13100.244*30.86] mapped 12337 sequences
[M::worker_pipeline::13202.912*30.72] mapped 14939 sequences
[M::worker_pipeline::13324.594*30.58] mapped 15921 sequences
[M::worker_pipeline::13467.253*30.41] mapped 16797 sequences
[M::worker_pipeline::13562.304*30.33] mapped 17492 sequences
[M::worker_pipeline::13659.282*30.30] mapped 21095 sequences
[M::worker_pipeline::13733.107*30.26] mapped 17293 sequences
[M::worker_pipeline::13799.259*30.24] mapped 12478 sequences
[M::worker_pipeline::13888.796*30.18] mapped 11822 sequences
[M::worker_pipeline::13983.055*30.20] mapped 10623 sequences
[M::worker_pipeline::14031.890*30.12] mapped 10446 sequences
[M::worker_pipeline::14108.349*30.11] mapped 10262 sequences
[M::worker_pipeline::14241.465*29.98] mapped 10434 sequences
[M::worker_pipeline::14347.010*29.94] mapped 10601 sequences
[M::worker_pipeline::14432.546*29.90] mapped 11073 sequences
[M::worker_pipeline::14694.397*29.51] mapped 11214 sequences
[M::worker_pipeline::14798.207*29.43] mapped 13523 sequences
[M::worker_pipeline::14963.672*29.25] mapped 14643 sequences
[M::worker_pipeline::15048.424*29.23] mapped 15744 sequences
[M::worker_pipeline::15121.799*29.23] mapped 17398 sequences
[M::worker_pipeline::15193.591*29.24] mapped 19395 sequences
[M::worker_pipeline::15291.322*29.18] mapped 17957 sequences
[M::worker_pipeline::15372.584*29.13] mapped 12419 sequences
[M::worker_pipeline::15490.396*29.03] mapped 12038 sequences
[M::worker_pipeline::15626.816*28.90] mapped 10898 sequences
[M::worker_pipeline::15721.840*28.83] mapped 10622 sequences
[M::worker_pipeline::16037.071*28.38] mapped 10554 sequences
[M::worker_pipeline::16090.503*28.38] mapped 10438 sequences
[M::worker_pipeline::16195.875*28.28] mapped 10759 sequences
[M::worker_pipeline::16251.737*28.28] mapped 11265 sequences
[M::worker_pipeline::16346.635*28.31] mapped 11128 sequences
[M::worker_pipeline::16359.150*28.30] mapped 13369 sequences
[M::worker_pipeline::16514.313*28.14] mapped 14413 sequences
[M::worker_pipeline::16645.444*28.05] mapped 15718 sequences
[M::worker_pipeline::16762.770*27.95] mapped 16633 sequences
[M::worker_pipeline::16912.353*27.80] mapped 18286 sequences
[M::worker_pipeline::16993.995*27.82] mapped 20627 sequences
[M::worker_pipeline::17058.884*27.80] mapped 12774 sequences
[M::worker_pipeline::17103.663*27.81] mapped 11966 sequences
[M::worker_pipeline::17216.328*27.77] mapped 11058 sequences
[M::worker_pipeline::17290.891*27.75] mapped 10914 sequences
[M::worker_pipeline::17463.357*27.58] mapped 10855 sequences
[M::worker_pipeline::17544.191*27.55] mapped 10800 sequences
[M::worker_pipeline::17654.597*27.48] mapped 10837 sequences
[M::worker_pipeline::17890.128*27.24] mapped 11272 sequences
[M::worker_pipeline::17969.629*27.22] mapped 11457 sequences
[M::worker_pipeline::18016.144*27.24] mapped 13409 sequences
[M::worker_pipeline::18091.842*27.25] mapped 14749 sequences
[M::worker_pipeline::18197.051*27.21] mapped 15331 sequences
[M::worker_pipeline::18259.790*27.23] mapped 16534 sequences
[M::worker_pipeline::18359.311*27.21] mapped 18484 sequences
[M::worker_pipeline::18512.328*27.14] mapped 22366 sequences
[M::worker_pipeline::18636.149*27.14] mapped 12828 sequences
[M::worker_pipeline::18714.746*27.06] mapped 12663 sequences
[M::worker_pipeline::18783.835*27.07] mapped 11863 sequences
[M::worker_pipeline::18875.678*27.04] mapped 11074 sequences
[M::worker_pipeline::18961.231*27.02] mapped 10940 sequences
[M::worker_pipeline::19053.241*27.00] mapped 10825 sequences
[M::worker_pipeline::19092.218*27.02] mapped 11194 sequences
[M::worker_pipeline::19160.070*27.01] mapped 11429 sequences
[M::worker_pipeline::19321.030*26.89] mapped 11702 sequences
[M::worker_pipeline::19388.187*26.89] mapped 13440 sequences
[M::worker_pipeline::19469.656*26.87] mapped 15105 sequences
[M::worker_pipeline::19594.458*26.79] mapped 15505 sequences
[M::worker_pipeline::19655.700*26.80] mapped 16690 sequences
[M::worker_pipeline::19770.846*26.76] mapped 18268 sequences
[M::worker_pipeline::19863.869*26.76] mapped 19672 sequences
[M::worker_pipeline::19921.671*26.76] mapped 12334 sequences
[M::worker_pipeline::19976.632*26.79] mapped 11998 sequences
[M::worker_pipeline::20061.141*26.76] mapped 10701 sequences
[M::worker_pipeline::20143.726*26.74] mapped 10262 sequences
[M::worker_pipeline::20189.588*26.76] mapped 10445 sequences
[M::worker_pipeline::20258.147*26.74] mapped 10174 sequences
[M::worker_pipeline::20395.175*26.73] mapped 10302 sequences
[M::worker_pipeline::20406.264*26.73] mapped 10637 sequences
[M::worker_pipeline::20544.048*26.65] mapped 10867 sequences
[M::worker_pipeline::20626.911*26.63] mapped 12368 sequences
[M::worker_pipeline::20773.184*26.54] mapped 14558 sequences
[M::worker_pipeline::20833.214*26.55] mapped 15198 sequences
[M::worker_pipeline::20969.957*26.48] mapped 16684 sequences
[M::worker_pipeline::21046.228*26.48] mapped 18098 sequences
[M::worker_pipeline::21119.246*26.52] mapped 20628 sequences
[M::worker_pipeline::21180.906*26.51] mapped 12394 sequences
[M::worker_pipeline::21279.042*26.47] mapped 12048 sequences
[M::worker_pipeline::21357.205*26.46] mapped 10977 sequences
[M::worker_pipeline::21405.369*26.48] mapped 10255 sequences
[M::worker_pipeline::21467.560*26.49] mapped 10392 sequences
[M::worker_pipeline::21611.034*26.40] mapped 10452 sequences
[M::worker_pipeline::21687.133*26.40] mapped 10423 sequences
[M::worker_pipeline::21782.346*26.38] mapped 10667 sequences
[M::worker_pipeline::21835.086*26.39] mapped 10712 sequences
[M::worker_pipeline::21912.053*26.36] mapped 11990 sequences
[M::worker_pipeline::21993.460*26.35] mapped 14284 sequences
[M::worker_pipeline::22069.917*26.35] mapped 15030 sequences
[M::worker_pipeline::22134.291*26.37] mapped 16216 sequences
[M::worker_pipeline::22274.230*26.41] mapped 17579 sequences
[M::worker_pipeline::22320.648*26.39] mapped 20430 sequences
[M::worker_pipeline::22393.533*26.39] mapped 12407 sequences
[M::worker_pipeline::22450.738*26.40] mapped 11970 sequences
[M::worker_pipeline::22521.923*26.41] mapped 11276 sequences
[M::worker_pipeline::22575.084*26.42] mapped 10181 sequences
[M::worker_pipeline::22676.329*26.39] mapped 10238 sequences
[M::worker_pipeline::22762.039*26.37] mapped 10197 sequences
[M::worker_pipeline::22833.482*26.36] mapped 10601 sequences
[M::worker_pipeline::22933.512*26.33] mapped 10739 sequences
[M::worker_pipeline::23024.984*26.30] mapped 10767 sequences
[M::worker_pipeline::23083.765*26.29] mapped 11752 sequences
[M::worker_pipeline::23181.222*26.27] mapped 14220 sequences
[M::worker_pipeline::23285.747*26.25] mapped 14686 sequences
[M::worker_pipeline::23354.378*26.25] mapped 15968 sequences
[M::worker_pipeline::23435.511*26.25] mapped 17382 sequences
[M::worker_pipeline::23518.703*26.27] mapped 22244 sequences
[M::worker_pipeline::23695.819*26.16] mapped 12743 sequences
[M::worker_pipeline::23808.110*26.11] mapped 12142 sequences
[M::worker_pipeline::23905.182*26.07] mapped 11483 sequences
[M::worker_pipeline::23969.867*26.08] mapped 10457 sequences
[M::worker_pipeline::24083.989*26.03] mapped 10358 sequences
[M::worker_pipeline::24197.355*26.06] mapped 10216 sequences
[M::worker_pipeline::24201.787*26.06] mapped 10325 sequences
[M::worker_pipeline::24304.652*26.05] mapped 10762 sequences
[M::worker_pipeline::24393.941*26.01] mapped 10950 sequences
[M::worker_pipeline::24455.371*26.01] mapped 11271 sequences
[M::worker_pipeline::24581.943*25.96] mapped 13977 sequences
[M::worker_pipeline::24651.553*25.95] mapped 14833 sequences
[M::worker_pipeline::24750.985*25.93] mapped 15750 sequences
[M::worker_pipeline::24821.975*25.93] mapped 17549 sequences
[M::worker_pipeline::24917.671*25.95] mapped 22979 sequences
[M::worker_pipeline::24985.041*25.94] mapped 12928 sequences
[M::worker_pipeline::25067.921*25.93] mapped 12179 sequences
[M::worker_pipeline::25158.322*25.93] mapped 11772 sequences
[M::worker_pipeline::25237.832*25.92] mapped 10453 sequences
[M::worker_pipeline::25302.401*25.94] mapped 10535 sequences
[M::worker_pipeline::25414.482*25.92] mapped 10480 sequences
[M::worker_pipeline::25454.762*25.94] mapped 10424 sequences
[M::worker_pipeline::25544.868*25.92] mapped 10565 sequences
[M::worker_pipeline::25620.917*25.93] mapped 11000 sequences
[M::worker_pipeline::25721.172*25.91] mapped 11258 sequences
[M::worker_pipeline::25894.569*25.82] mapped 14025 sequences
[M::worker_pipeline::26012.398*25.84] mapped 14488 sequences
[M::worker_pipeline::26037.422*25.83] mapped 15549 sequences
[M::worker_pipeline::26106.735*25.84] mapped 17290 sequences
[M::worker_pipeline::26239.881*25.82] mapped 20973 sequences
[M::worker_pipeline::26301.303*25.82] mapped 17734 sequences
[M::worker_pipeline::26350.883*25.82] mapped 12977 sequences
[M::worker_pipeline::26426.584*25.82] mapped 12327 sequences
[M::worker_pipeline::26498.994*25.84] mapped 11069 sequences
[M::worker_pipeline::26554.351*25.86] mapped 10919 sequences
[M::worker_pipeline::26662.615*25.83] mapped 10345 sequences
[M::worker_pipeline::26724.863*25.83] mapped 10752 sequences
[M::worker_pipeline::26825.382*25.80] mapped 10961 sequences
[M::worker_pipeline::26895.278*25.79] mapped 11352 sequences
[M::worker_pipeline::27094.271*25.67] mapped 11382 sequences
[M::worker_pipeline::27139.987*25.69] mapped 14313 sequences
[M::worker_pipeline::27186.291*25.71] mapped 15023 sequences
[M::worker_pipeline::27293.371*25.68] mapped 15809 sequences
[M::worker_pipeline::27390.838*25.65] mapped 17472 sequences
[M::worker_pipeline::27488.937*25.64] mapped 20091 sequences
[M::worker_pipeline::27566.482*25.65] mapped 15114 sequences
[M::worker_pipeline::27654.311*25.63] mapped 12090 sequences
[M::worker_pipeline::27738.886*25.62] mapped 11476 sequences
[M::worker_pipeline::27866.480*25.60] mapped 10339 sequences
[M::worker_pipeline::27910.162*25.57] mapped 10268 sequences
[M::worker_pipeline::27973.585*25.58] mapped 10078 sequences
[M::worker_pipeline::28041.784*25.58] mapped 10188 sequences
[M::worker_pipeline::28114.352*25.59] mapped 10466 sequences
[M::worker_pipeline::28199.588*25.58] mapped 10768 sequences
[M::worker_pipeline::28325.875*25.53] mapped 10821 sequences
[M::worker_pipeline::28427.724*25.49] mapped 13473 sequences
[M::worker_pipeline::28479.159*25.50] mapped 14550 sequences
[M::worker_pipeline::28538.030*25.51] mapped 15304 sequences
[M::worker_pipeline::28650.482*25.49] mapped 16778 sequences
[M::worker_pipeline::28737.725*25.49] mapped 18385 sequences
[M::worker_pipeline::28842.843*25.48] mapped 20053 sequences
[M::worker_pipeline::28900.668*25.50] mapped 12629 sequences
[M::worker_pipeline::29023.633*25.46] mapped 12163 sequences
[M::worker_pipeline::29113.130*25.44] mapped 11410 sequences
[M::worker_pipeline::29217.070*25.42] mapped 10568 sequences
[M::worker_pipeline::29273.116*25.43] mapped 10481 sequences
[M::worker_pipeline::29411.850*25.39] mapped 10648 sequences
[M::worker_pipeline::29518.478*25.37] mapped 10881 sequences
[M::worker_pipeline::29665.099*25.33] mapped 11285 sequences
[M::worker_pipeline::29770.596*25.30] mapped 11287 sequences
[M::worker_pipeline::29999.903*25.23] mapped 13163 sequences
[M::worker_pipeline::30018.793*25.23] mapped 14811 sequences
[M::worker_pipeline::30136.198*25.21] mapped 15448 sequences
[M::worker_pipeline::30228.577*25.22] mapped 16743 sequences
[M::worker_pipeline::30428.069*25.14] mapped 18088 sequences
[M::worker_pipeline::30523.680*25.14] mapped 18126 sequences
[M::worker_pipeline::30605.272*25.13] mapped 12450 sequences
[M::worker_pipeline::30682.844*25.14] mapped 11717 sequences
[M::worker_pipeline::30840.730*25.09] mapped 10392 sequences
[M::worker_pipeline::30894.104*25.10] mapped 10251 sequences
