[M::mm_idx_gen::57.818*1.53] collected minimizers
[M::mm_idx_gen::62.529*2.39] sorted minimizers
[M::main::62.529*2.39] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::64.648*2.34] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::65.718*2.32] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::117.037*17.36] mapped 27596 sequences
[M::worker_pipeline::180.457*18.58] mapped 27523 sequences
[M::worker_pipeline::201.300*22.45] mapped 27548 sequences
[M::worker_pipeline::232.683*25.68] mapped 27556 sequences
[M::worker_pipeline::261.072*28.97] mapped 27658 sequences
[M::worker_pipeline::288.278*31.48] mapped 27631 sequences
[M::worker_pipeline::312.304*33.25] mapped 27549 sequences
[M::worker_pipeline::332.770*34.45] mapped 27641 sequences
[M::worker_pipeline::365.353*35.88] mapped 27633 sequences
[M::worker_pipeline::396.290*37.28] mapped 27625 sequences
[M::worker_pipeline::427.407*38.48] mapped 27575 sequences
[M::worker_pipeline::453.529*39.07] mapped 27468 sequences
[M::worker_pipeline::494.170*39.54] mapped 27640 sequences
[M::worker_pipeline::523.461*40.22] mapped 27610 sequences
[M::worker_pipeline::557.099*41.02] mapped 27597 sequences
[M::worker_pipeline::581.366*41.62] mapped 27615 sequences
[M::worker_pipeline::619.956*41.41] mapped 27537 sequences
[M::worker_pipeline::646.515*41.91] mapped 27879 sequences
[M::worker_pipeline::677.689*42.60] mapped 27755 sequences
[M::worker_pipeline::706.673*43.08] mapped 27843 sequences
[M::worker_pipeline::738.878*43.49] mapped 27803 sequences
[M::worker_pipeline::856.340*40.82] mapped 27766 sequences
[M::worker_pipeline::861.814*40.57] mapped 27848 sequences
[M::worker_pipeline::906.202*40.79] mapped 27826 sequences
[M::worker_pipeline::941.936*41.26] mapped 27823 sequences
[M::worker_pipeline::968.792*41.64] mapped 27812 sequences
[M::worker_pipeline::996.818*41.90] mapped 27795 sequences
[M::worker_pipeline::1022.447*42.28] mapped 27809 sequences
[M::worker_pipeline::1050.517*42.51] mapped 27777 sequences
[M::worker_pipeline::1084.459*42.88] mapped 27895 sequences
[M::worker_pipeline::1114.646*43.08] mapped 27754 sequences
[M::worker_pipeline::1147.262*43.26] mapped 27729 sequences
[M::worker_pipeline::1175.486*43.45] mapped 27733 sequences
[M::worker_pipeline::1257.757*41.89] mapped 23565 sequences
[M::worker_pipeline::1361.108*41.38] mapped 3855 sequences
[M::worker_pipeline::1505.709*39.90] mapped 3880 sequences
[M::worker_pipeline::1642.434*38.98] mapped 3895 sequences
[M::worker_pipeline::1759.023*38.32] mapped 3900 sequences
[M::worker_pipeline::1857.148*38.08] mapped 3919 sequences
[M::worker_pipeline::2016.041*36.86] mapped 3867 sequences
[M::worker_pipeline::2142.206*36.44] mapped 3890 sequences
[M::worker_pipeline::2270.349*36.02] mapped 3919 sequences
[M::worker_pipeline::2444.551*36.17] mapped 3893 sequences
[M::worker_pipeline::2541.367*35.05] mapped 3762 sequences
[M::worker_pipeline::2660.620*34.56] mapped 3223 sequences
[M::worker_pipeline::2824.383*33.60] mapped 3121 sequences
[M::worker_pipeline::3024.470*32.40] mapped 3138 sequences
[M::worker_pipeline::3189.932*32.07] mapped 3309 sequences
[M::worker_pipeline::3279.946*31.94] mapped 3285 sequences
[M::worker_pipeline::3409.733*31.53] mapped 3164 sequences
[M::worker_pipeline::3577.674*31.11] mapped 3155 sequences
[M::worker_pipeline::3878.150*29.64] mapped 3300 sequences
[M::worker_pipeline::4030.175*29.79] mapped 3344 sequences
[M::worker_pipeline::4173.643*29.39] mapped 3253 sequences
[M::worker_pipeline::4548.606*27.52] mapped 3138 sequences
[M::worker_pipeline::4663.998*27.34] mapped 3236 sequences
[M::worker_pipeline::4848.235*27.20] mapped 3393 sequences
[M::worker_pipeline::5025.602*26.91] mapped 3365 sequences
[M::worker_pipeline::5237.485*26.36] mapped 3236 sequences
[M::worker_pipeline::5521.861*25.53] mapped 3200 sequences
[M::worker_pipeline::5634.236*25.53] mapped 3381 sequences
[M::worker_pipeline::5804.595*25.42] mapped 3409 sequences
[M::worker_pipeline::5919.081*25.35] mapped 3256 sequences
[M::worker_pipeline::6079.566*25.48] mapped 3195 sequences
[M::worker_pipeline::6230.461*24.97] mapped 3324 sequences
[M::worker_pipeline::6375.911*24.94] mapped 3350 sequences
[M::worker_pipeline::6472.749*24.93] mapped 3200 sequences
[M::worker_pipeline::6586.410*24.79] mapped 3129 sequences
[M::worker_pipeline::6750.037*24.61] mapped 3210 sequences
[M::worker_pipeline::6889.666*24.63] mapped 3335 sequences
[M::worker_pipeline::7018.157*24.64] mapped 3308 sequences
[M::worker_pipeline::7091.820*24.71] mapped 3165 sequences
[M::worker_pipeline::7251.048*24.48] mapped 3120 sequences
[M::worker_pipeline::7356.944*24.40] mapped 3183 sequences
[M::worker_pipeline::7497.424*24.49] mapped 3369 sequences
[M::worker_pipeline::7586.138*24.61] mapped 3327 sequences
[M::worker_pipeline::7696.277*24.56] mapped 3162 sequences
[M::worker_pipeline::7798.396*24.57] mapped 3192 sequences
[M::worker_pipeline::7943.442*24.47] mapped 3276 sequences
[M::worker_pipeline::8114.577*24.43] mapped 3328 sequences
[M::worker_pipeline::8234.951*24.36] mapped 3203 sequences
[M::worker_pipeline::8337.209*24.28] mapped 3119 sequences
[M::worker_pipeline::8434.876*24.28] mapped 3159 sequences
[M::worker_pipeline::8547.004*24.35] mapped 3320 sequences
[M::worker_pipeline::8641.662*24.45] mapped 3338 sequences
[M::worker_pipeline::8760.972*24.51] mapped 3221 sequences
[M::worker_pipeline::8815.254*24.41] mapped 3154 sequences
[M::worker_pipeline::8911.809*24.41] mapped 3227 sequences
[M::worker_pipeline::9068.504*24.42] mapped 3373 sequences
[M::worker_pipeline::9156.579*24.40] mapped 3290 sequences
[M::worker_pipeline::9294.996*24.31] mapped 3123 sequences
[M::worker_pipeline::9412.065*24.24] mapped 3196 sequences
[M::worker_pipeline::9604.974*24.07] mapped 3361 sequences
[M::worker_pipeline::9715.611*24.13] mapped 3370 sequences
[M::worker_pipeline::9815.584*24.12] mapped 3177 sequences
