[M::mm_idx_gen::52.274*1.49] collected minimizers
[M::mm_idx_gen::56.280*2.48] sorted minimizers
[M::main::56.280*2.48] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::58.088*2.44] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::59.222*2.41] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::238.751*39.68] mapped 19163 sequences
[M::worker_pipeline::246.638*40.27] mapped 18884 sequences
[M::worker_pipeline::258.589*41.12] mapped 18682 sequences
[M::worker_pipeline::277.077*42.03] mapped 18780 sequences
[M::worker_pipeline::298.242*43.20] mapped 18953 sequences
[M::worker_pipeline::308.274*43.68] mapped 18521 sequences
[M::worker_pipeline::317.298*44.09] mapped 18621 sequences
[M::worker_pipeline::329.803*44.61] mapped 18895 sequences
[M::worker_pipeline::341.435*45.08] mapped 18710 sequences
[M::worker_pipeline::352.710*45.52] mapped 18645 sequences
[M::worker_pipeline::365.864*45.96] mapped 18701 sequences
[M::worker_pipeline::377.893*46.35] mapped 18719 sequences
[M::worker_pipeline::391.323*46.76] mapped 18767 sequences
[M::worker_pipeline::400.567*47.02] mapped 18516 sequences
[M::worker_pipeline::411.691*47.32] mapped 18774 sequences
[M::worker_pipeline::418.642*47.51] mapped 18425 sequences
[M::worker_pipeline::428.403*47.76] mapped 18541 sequences
[M::worker_pipeline::438.440*47.97] mapped 18449 sequences
[M::worker_pipeline::452.254*48.31] mapped 18274 sequences
[M::worker_pipeline::463.212*48.53] mapped 18318 sequences
[M::worker_pipeline::474.920*48.78] mapped 18184 sequences
[M::worker_pipeline::488.659*49.04] mapped 18308 sequences
[M::worker_pipeline::550.230*46.34] mapped 18232 sequences
[M::worker_pipeline::555.454*46.06] mapped 18614 sequences
[M::worker_pipeline::574.999*46.47] mapped 18481 sequences
[M::worker_pipeline::591.065*46.81] mapped 18276 sequences
[M::worker_pipeline::603.384*47.03] mapped 18730 sequences
[M::worker_pipeline::617.818*47.26] mapped 18410 sequences
[M::worker_pipeline::632.486*47.52] mapped 18329 sequences
[M::worker_pipeline::651.690*47.75] mapped 18030 sequences
[M::worker_pipeline::663.641*47.92] mapped 18145 sequences
[M::worker_pipeline::677.552*48.14] mapped 18695 sequences
