[M::mm_idx_gen::41.724*1.53] collected minimizers
[M::mm_idx_gen::46.074*3.39] sorted minimizers
[M::main::46.075*3.39] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::47.479*3.32] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::48.164*3.29] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::197.727*40.69] mapped 26444 sequences
[M::worker_pipeline::212.379*40.39] mapped 25571 sequences
[M::worker_pipeline::221.111*41.10] mapped 25519 sequences
[M::worker_pipeline::231.197*41.81] mapped 25995 sequences
[M::worker_pipeline::249.115*43.01] mapped 25984 sequences
[M::worker_pipeline::257.886*43.51] mapped 25691 sequences
[M::worker_pipeline::266.804*43.93] mapped 25615 sequences
[M::worker_pipeline::274.713*44.31] mapped 26280 sequences
[M::worker_pipeline::285.006*44.82] mapped 25504 sequences
[M::worker_pipeline::293.610*45.20] mapped 25524 sequences
[M::worker_pipeline::302.626*45.59] mapped 25771 sequences
[M::worker_pipeline::311.014*45.91] mapped 25245 sequences
[M::worker_pipeline::324.354*46.44] mapped 25579 sequences
[M::worker_pipeline::336.181*46.86] mapped 25484 sequences
[M::worker_pipeline::348.673*47.25] mapped 25328 sequences
[M::worker_pipeline::357.459*47.49] mapped 25311 sequences
[M::worker_pipeline::367.324*47.76] mapped 24918 sequences
[M::worker_pipeline::376.848*47.98] mapped 25643 sequences
[M::worker_pipeline::389.757*48.30] mapped 25266 sequences
[M::worker_pipeline::400.544*48.55] mapped 24826 sequences
[M::worker_pipeline::412.799*48.83] mapped 24392 sequences
[M::worker_pipeline::471.525*45.35] mapped 25139 sequences
[M::worker_pipeline::474.408*45.08] mapped 24771 sequences
[M::worker_pipeline::488.046*45.40] mapped 24822 sequences
[M::worker_pipeline::501.482*45.75] mapped 25183 sequences
[M::worker_pipeline::509.284*45.93] mapped 24999 sequences
[M::worker_pipeline::523.930*46.27] mapped 25392 sequences
[M::worker_pipeline::533.799*46.48] mapped 25482 sequences
[M::worker_pipeline::545.084*46.71] mapped 24690 sequences
[M::worker_pipeline::554.789*46.89] mapped 24520 sequences
[M::worker_pipeline::569.410*47.15] mapped 24532 sequences
[M::worker_pipeline::577.676*47.28] mapped 25064 sequences
[M::worker_pipeline::589.048*47.47] mapped 25149 sequences
[M::worker_pipeline::598.696*47.62] mapped 25259 sequences
[M::worker_pipeline::609.693*47.80] mapped 24930 sequences
[M::worker_pipeline::663.951*47.98] mapped 25146 sequences
[M::worker_pipeline::810.141*45.68] mapped 23452 sequences
[M::worker_pipeline::949.629*47.41] mapped 14391 sequences
[M::worker_pipeline::1251.098*49.26] mapped 18455 sequences
[M::worker_pipeline::1386.791*48.94] mapped 21632 sequences
[M::worker_pipeline::1392.563*48.82] mapped 21177 sequences
[M::worker_pipeline::1460.533*49.05] mapped 21460 sequences
[M::worker_pipeline::1520.453*49.32] mapped 24155 sequences
[M::worker_pipeline::1545.502*49.33] mapped 25158 sequences
[M::worker_pipeline::1560.957*49.39] mapped 24991 sequences
[M::worker_pipeline::1568.156*49.43] mapped 25223 sequences
[M::worker_pipeline::1576.578*49.47] mapped 25309 sequences
[M::worker_pipeline::1586.389*49.52] mapped 25725 sequences
[M::worker_pipeline::1594.781*49.56] mapped 25663 sequences
[M::worker_pipeline::1603.335*49.60] mapped 25032 sequences
[M::worker_pipeline::1612.574*49.65] mapped 25158 sequences
[M::worker_pipeline::1622.556*49.70] mapped 25520 sequences
[M::worker_pipeline::1630.923*49.74] mapped 24847 sequences
[M::worker_pipeline::1638.549*49.77] mapped 25311 sequences
[M::worker_pipeline::1647.354*49.81] mapped 24801 sequences
[M::worker_pipeline::1656.676*49.86] mapped 24002 sequences
[M::worker_pipeline::1664.726*49.89] mapped 24367 sequences
[M::worker_pipeline::1773.745*47.30] mapped 24207 sequences
[M::worker_pipeline::1776.498*47.23] mapped 24438 sequences
[M::worker_pipeline::1787.359*47.29] mapped 24995 sequences
[M::worker_pipeline::1796.768*47.27] mapped 25312 sequences
[M::worker_pipeline::1805.025*47.31] mapped 25390 sequences
[M::worker_pipeline::1813.892*47.36] mapped 25066 sequences
[M::worker_pipeline::1824.525*47.34] mapped 25555 sequences
[M::worker_pipeline::1832.388*47.38] mapped 25051 sequences
[M::worker_pipeline::1842.568*47.38] mapped 24957 sequences
[M::worker_pipeline::1853.158*47.44] mapped 25641 sequences
[M::worker_pipeline::1862.162*47.49] mapped 25317 sequences
[M::worker_pipeline::1906.814*47.58] mapped 25358 sequences
[M::worker_pipeline::1915.027*47.61] mapped 25105 sequences
[M::worker_pipeline::1927.708*47.67] mapped 25288 sequences
[M::worker_pipeline::1936.355*47.71] mapped 24709 sequences
[M::worker_pipeline::1944.239*47.75] mapped 24901 sequences
[M::worker_pipeline::1954.643*47.80] mapped 25529 sequences
[M::worker_pipeline::1967.391*47.86] mapped 26619 sequences
[M::worker_pipeline::1983.351*47.78] mapped 24594 sequences
[M::worker_pipeline::1990.209*47.82] mapped 25144 sequences
[M::worker_pipeline::1997.977*47.85] mapped 25443 sequences
[M::worker_pipeline::2087.602*46.24] mapped 25094 sequences
[M::worker_pipeline::2090.239*46.19] mapped 25518 sequences
[M::worker_pipeline::2101.187*46.23] mapped 25215 sequences
[M::worker_pipeline::2107.969*46.27] mapped 25634 sequences
[M::worker_pipeline::2115.574*46.31] mapped 25262 sequences
[M::worker_pipeline::2123.574*46.35] mapped 25382 sequences
[M::worker_pipeline::2135.768*46.42] mapped 24166 sequences
[M::worker_pipeline::2144.934*46.47] mapped 24977 sequences
[M::worker_pipeline::2153.513*46.51] mapped 24801 sequences
[M::worker_pipeline::2161.374*46.55] mapped 25565 sequences
[M::worker_pipeline::2171.496*46.59] mapped 25298 sequences
[M::worker_pipeline::2179.123*46.63] mapped 24752 sequences
[M::worker_pipeline::2188.274*46.68] mapped 24906 sequences
