[M::mm_idx_gen::37.857*1.56] collected minimizers
[M::mm_idx_gen::40.491*2.78] sorted minimizers
[M::main::40.491*2.78] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::41.831*2.72] mid_occ = 892
[M::worker_pipeline::2851.738*26.78] mapped 40171 sequences
[M::worker_pipeline::2882.616*26.87] mapped 40311 sequences
[M::worker_pipeline::2921.067*26.91] mapped 37125 sequences
[M::worker_pipeline::2954.636*26.97] mapped 32938 sequences
[M::worker_pipeline::2994.807*26.99] mapped 38714 sequences
[M::worker_pipeline::3076.744*26.69] mapped 31038 sequences
[M::worker_pipeline::3117.014*26.70] mapped 39217 sequences
[M::worker_pipeline::3142.902*26.85] mapped 31350 sequences
[M::worker_pipeline::3176.775*26.93] mapped 35952 sequences
[M::worker_pipeline::3212.796*26.99] mapped 36825 sequences
[M::worker_pipeline::3242.095*27.10] mapped 35585 sequences
[M::worker_pipeline::3266.481*27.25] mapped 36515 sequences
[M::worker_pipeline::3303.824*27.30] mapped 35686 sequences
[M::worker_pipeline::3351.643*27.24] mapped 38585 sequences
[M::worker_pipeline::3381.969*27.32] mapped 38502 sequences
[M::worker_pipeline::3479.138*27.17] mapped 33832 sequences
[M::worker_pipeline::3482.751*27.14] mapped 36625 sequences
[M::worker_pipeline::3543.497*27.09] mapped 34509 sequences
[M::worker_pipeline::3570.054*27.21] mapped 35827 sequences
[M::worker_pipeline::3628.345*27.07] mapped 43480 sequences
[M::worker_pipeline::3692.159*26.95] mapped 36448 sequences
[M::worker_pipeline::3727.254*26.98] mapped 38098 sequences
[M::worker_pipeline::3761.756*27.02] mapped 36175 sequences
[M::worker_pipeline::3793.915*27.08] mapped 36569 sequences
[M::worker_pipeline::3821.148*27.17] mapped 35029 sequences
[M::worker_pipeline::3850.262*27.23] mapped 38339 sequences
[M::worker_pipeline::3883.530*27.34] mapped 33559 sequences
[M::worker_pipeline::3915.520*27.40] mapped 39786 sequences
[M::worker_pipeline::3940.030*27.50] mapped 36485 sequences
[M::worker_pipeline::3968.591*27.58] mapped 34154 sequences
[M::worker_pipeline::4013.857*27.57] mapped 33017 sequences
[M::worker_pipeline::4076.649*27.43] mapped 39701 sequences
[M::worker_pipeline::4118.082*27.41] mapped 39080 sequences
[M::worker_pipeline::4157.946*27.42] mapped 28980 sequences
[M::worker_pipeline::4177.453*27.53] mapped 41074 sequences
[M::worker_pipeline::4268.042*27.41] mapped 34148 sequences
[M::worker_pipeline::4271.722*27.39] mapped 34407 sequences
[M::worker_pipeline::4300.426*27.50] mapped 38084 sequences
[M::worker_pipeline::4353.500*27.42] mapped 36190 sequences
[M::worker_pipeline::4390.520*27.43] mapped 37534 sequences
[M::worker_pipeline::4414.505*27.50] mapped 37700 sequences
[M::worker_pipeline::4449.629*27.55] mapped 34071 sequences
[M::worker_pipeline::4480.374*27.59] mapped 39222 sequences
[M::worker_pipeline::4511.329*27.63] mapped 37713 sequences
[M::worker_pipeline::4548.963*27.63] mapped 37691 sequences
[M::worker_pipeline::4585.693*27.66] mapped 38131 sequences
[M::worker_pipeline::4617.859*27.71] mapped 36492 sequences
[M::worker_pipeline::4652.947*27.72] mapped 36994 sequences
[M::worker_pipeline::4709.114*27.63] mapped 37418 sequences
[M::worker_pipeline::4754.920*27.61] mapped 37532 sequences
[M::worker_pipeline::4794.546*27.62] mapped 34187 sequences
[M::worker_pipeline::4823.129*27.70] mapped 36269 sequences
[M::worker_pipeline::4850.242*27.76] mapped 48086 sequences
[M::worker_pipeline::4903.657*27.67] mapped 46821 sequences
[M::worker_pipeline::4940.425*27.70] mapped 39108 sequences
[M::worker_pipeline::4971.071*27.77] mapped 35558 sequences
[M::worker_pipeline::5076.781*27.56] mapped 45890 sequences
[M::worker_pipeline::5080.409*27.54] mapped 43392 sequences
[M::worker_pipeline::5124.743*27.60] mapped 28313 sequences
[M::worker_pipeline::5153.203*27.67] mapped 31769 sequences
[M::worker_pipeline::5193.396*27.67] mapped 37478 sequences
[M::worker_pipeline::5248.883*27.61] mapped 34641 sequences
[M::worker_pipeline::5273.901*27.68] mapped 47554 sequences
[M::worker_pipeline::5313.217*27.68] mapped 40649 sequences
[M::worker_pipeline::5346.690*27.74] mapped 37435 sequences
[M::worker_pipeline::5397.093*27.70] mapped 34318 sequences
[M::worker_pipeline::5442.412*27.69] mapped 36252 sequences
[M::worker_pipeline::5469.845*27.73] mapped 44345 sequences
[M::worker_pipeline::5494.028*27.80] mapped 40398 sequences
[M::worker_pipeline::5539.174*27.80] mapped 25436 sequences
[M::worker_pipeline::5573.914*27.81] mapped 43997 sequences
[M::worker_pipeline::5603.152*27.87] mapped 36828 sequences
[M::worker_pipeline::5648.060*27.85] mapped 37700 sequences
[M::worker_pipeline::5667.378*27.92] mapped 44041 sequences
[M::worker_pipeline::5696.299*27.98] mapped 39028 sequences
[M::worker_pipeline::5734.890*28.00] mapped 36713 sequences
[M::worker_pipeline::5869.165*27.70] mapped 34138 sequences
[M::worker_pipeline::5873.058*27.69] mapped 36569 sequences
[M::worker_pipeline::5985.615*27.40] mapped 38780 sequences
[M::worker_pipeline::6042.648*27.39] mapped 22995 sequences
[M::worker_pipeline::6080.627*27.40] mapped 39571 sequences
[M::worker_pipeline::6121.930*27.40] mapped 38573 sequences
[M::worker_pipeline::6176.871*27.35] mapped 30749 sequences
[M::worker_pipeline::6214.890*27.37] mapped 41079 sequences
[M::worker_pipeline::6252.128*27.39] mapped 37387 sequences
[M::worker_pipeline::6301.304*27.36] mapped 40839 sequences
[M::worker_pipeline::6350.414*27.34] mapped 37350 sequences
[M::worker_pipeline::6383.454*27.36] mapped 37739 sequences
[M::worker_pipeline::6427.676*27.38] mapped 27697 sequences
[M::worker_pipeline::6470.013*27.37] mapped 39067 sequences
[M::worker_pipeline::6509.276*27.40] mapped 34828 sequences
[M::worker_pipeline::6541.638*27.45] mapped 36832 sequences
[M::worker_pipeline::6562.440*27.50] mapped 41363 sequences
[M::worker_pipeline::6596.728*27.54] mapped 33035 sequences
[M::worker_pipeline::6627.901*27.57] mapped 36539 sequences
[M::worker_pipeline::6663.564*27.58] mapped 39642 sequences
[M::worker_pipeline::6740.655*27.55] mapped 33846 sequences
[M::worker_pipeline::6744.280*27.54] mapped 37569 sequences
[M::worker_pipeline::6789.563*27.55] mapped 39811 sequences
[M::worker_pipeline::6825.157*27.57] mapped 37204 sequences
[M::worker_pipeline::6853.284*27.62] mapped 38059 sequences
[M::worker_pipeline::6902.949*27.60] mapped 31631 sequences
[M::worker_pipeline::6922.697*27.67] mapped 44659 sequences
[M::worker_pipeline::6971.939*27.65] mapped 39179 sequences
[M::worker_pipeline::6999.229*27.70] mapped 35018 sequences
[M::worker_pipeline::7027.507*27.77] mapped 36043 sequences
[M::worker_pipeline::7079.038*27.75] mapped 39319 sequences
[M::worker_pipeline::7115.815*27.78] mapped 37483 sequences
[M::worker_pipeline::7145.481*27.83] mapped 39757 sequences
[M::worker_pipeline::7179.763*27.85] mapped 37773 sequences
[M::worker_pipeline::7204.850*27.91] mapped 38563 sequences
[M::worker_pipeline::7240.292*27.92] mapped 36785 sequences
[M::worker_pipeline::7292.941*27.88] mapped 36227 sequences
[M::worker_pipeline::7330.810*27.90] mapped 35834 sequences
[M::worker_pipeline::7401.334*27.80] mapped 35401 sequences
[M::worker_pipeline::7436.692*27.81] mapped 37873 sequences
[M::worker_pipeline::7525.992*27.75] mapped 42567 sequences
[M::worker_pipeline::7529.471*27.74] mapped 39704 sequences
[M::worker_pipeline::7589.636*27.70] mapped 38279 sequences
[M::worker_pipeline::7635.605*27.70] mapped 31360 sequences
[M::worker_pipeline::7703.432*27.63] mapped 38755 sequences
[M::worker_pipeline::7758.867*27.58] mapped 37256 sequences
[M::worker_pipeline::7782.208*27.64] mapped 39407 sequences
[M::worker_pipeline::7815.418*27.67] mapped 37815 sequences
[M::worker_pipeline::7877.832*27.62] mapped 28405 sequences
[M::worker_pipeline::7908.795*27.65] mapped 38930 sequences
[M::worker_pipeline::7941.349*27.66] mapped 32395 sequences
[M::worker_pipeline::7970.843*27.69] mapped 36711 sequences
[M::worker_pipeline::8007.139*27.69] mapped 50012 sequences
[M::worker_pipeline::8050.704*27.69] mapped 38306 sequences
[M::worker_pipeline::8078.516*27.73] mapped 38213 sequences
[M::worker_pipeline::8119.909*27.74] mapped 35598 sequences
[M::worker_pipeline::8155.478*27.75] mapped 40687 sequences
[M::worker_pipeline::8184.126*27.79] mapped 38238 sequences
[M::worker_pipeline::8233.561*27.77] mapped 36469 sequences
[M::worker_pipeline::8264.803*27.80] mapped 37170 sequences
[M::worker_pipeline::8375.057*27.67] mapped 38824 sequences
[M::worker_pipeline::8378.924*27.66] mapped 38126 sequences
[M::worker_pipeline::8409.268*27.72] mapped 35015 sequences
[M::worker_pipeline::8439.081*27.74] mapped 41309 sequences
[M::worker_pipeline::8466.402*27.78] mapped 35367 sequences
[M::worker_pipeline::8524.127*27.75] mapped 33156 sequences
[M::worker_pipeline::8550.036*27.78] mapped 40337 sequences
[M::worker_pipeline::8584.030*27.80] mapped 38852 sequences
[M::worker_pipeline::8608.985*27.84] mapped 38940 sequences
[M::worker_pipeline::8633.031*27.90] mapped 35709 sequences
[M::worker_pipeline::8703.212*27.81] mapped 38344 sequences
[M::worker_pipeline::8751.565*27.79] mapped 38542 sequences
[M::worker_pipeline::8799.424*27.77] mapped 36981 sequences
[M::worker_pipeline::8846.026*27.76] mapped 35487 sequences
[M::worker_pipeline::8888.069*27.77] mapped 35943 sequences
[M::worker_pipeline::8916.674*27.80] mapped 36092 sequences
[M::worker_pipeline::8949.911*27.82] mapped 39016 sequences
[M::worker_pipeline::9002.142*27.78] mapped 35494 sequences
[M::worker_pipeline::9049.292*27.76] mapped 36146 sequences
[M::worker_pipeline::9194.083*27.57] mapped 36862 sequences
[M::worker_pipeline::9197.855*27.56] mapped 36988 sequences
[M::worker_pipeline::9243.614*27.57] mapped 37497 sequences
[M::worker_pipeline::9301.078*27.53] mapped 36162 sequences
[M::worker_pipeline::9355.939*27.50] mapped 41436 sequences
[M::worker_pipeline::9411.952*27.45] mapped 42766 sequences
[M::worker_pipeline::9453.215*27.46] mapped 27628 sequences
[M::worker_pipeline::9511.441*27.43] mapped 22652 sequences
[M::worker_pipeline::9551.577*27.44] mapped 23722 sequences
[M::worker_pipeline::9627.310*27.39] mapped 22222 sequences
[M::worker_pipeline::9721.310*27.27] mapped 18806 sequences
[M::worker_pipeline::9861.351*27.08] mapped 8772 sequences
[M::worker_pipeline::9953.013*26.98] mapped 21046 sequences
[M::worker_pipeline::10005.797*26.97] mapped 30475 sequences
[M::worker_pipeline::10064.973*26.94] mapped 25323 sequences
[M::worker_pipeline::10152.467*26.86] mapped 22056 sequences
[M::worker_pipeline::10222.251*26.80] mapped 21031 sequences
[M::worker_pipeline::10273.505*26.80] mapped 20425 sequences
[M::worker_pipeline::10396.556*26.66] mapped 16434 sequences
[M::worker_pipeline::10447.726*26.68] mapped 16280 sequences
[M::worker_pipeline::10543.029*26.70] mapped 18822 sequences
[M::worker_pipeline::10553.467*26.69] mapped 18015 sequences
[M::worker_pipeline::10629.883*26.67] mapped 12075 sequences
[M::worker_pipeline::10681.002*26.67] mapped 24629 sequences
[M::worker_pipeline::10735.013*26.68] mapped 19026 sequences
[M::worker_pipeline::10800.494*26.64] mapped 23049 sequences
[M::worker_pipeline::10876.624*26.60] mapped 18364 sequences
[M::worker_pipeline::10985.359*26.49] mapped 18820 sequences
[M::worker_pipeline::11074.640*26.42] mapped 17278 sequences
[M::worker_pipeline::11196.328*26.27] mapped 17215 sequences
[M::worker_pipeline::11245.916*26.28] mapped 19992 sequences
[M::worker_pipeline::11306.787*26.26] mapped 18081 sequences
[M::worker_pipeline::11443.049*26.11] mapped 12629 sequences
[M::worker_pipeline::11499.866*26.11] mapped 24315 sequences
[M::worker_pipeline::11718.770*25.76] mapped 19155 sequences
[M::worker_pipeline::11809.307*25.70] mapped 18705 sequences
[M::worker_pipeline::11851.451*25.72] mapped 22647 sequences
[M::worker_pipeline::11965.962*25.62] mapped 19121 sequences
[M::worker_pipeline::12023.877*25.65] mapped 7283 sequences
[M::worker_pipeline::12126.543*25.55] mapped 27831 sequences
[M::worker_pipeline::12393.570*25.14] mapped 19587 sequences
[M::worker_pipeline::12475.455*25.14] mapped 17638 sequences
[M::worker_pipeline::12505.863*25.14] mapped 19207 sequences
[M::worker_pipeline::12601.582*25.09] mapped 17813 sequences
[M::worker_pipeline::12668.925*25.06] mapped 17693 sequences
[M::worker_pipeline::12741.364*25.02] mapped 16467 sequences
[M::worker_pipeline::12793.345*25.01] mapped 20583 sequences
[M::worker_pipeline::12891.776*24.93] mapped 17351 sequences
[M::worker_pipeline::12959.970*24.91] mapped 19867 sequences
[M::worker_pipeline::13007.499*24.93] mapped 17933 sequences
[M::worker_pipeline::13134.430*24.80] mapped 18256 sequences
[M::worker_pipeline::13276.966*24.64] mapped 18287 sequences
[M::worker_pipeline::13333.154*24.64] mapped 17318 sequences
[M::worker_pipeline::13406.430*24.62] mapped 20888 sequences
[M::worker_pipeline::13471.949*24.60] mapped 17343 sequences
[M::worker_pipeline::13520.551*24.62] mapped 17448 sequences
[M::worker_pipeline::13673.277*24.45] mapped 17622 sequences
[M::worker_pipeline::13754.349*24.42] mapped 19492 sequences
[M::worker_pipeline::13805.746*24.43] mapped 16244 sequences
[M::worker_pipeline::13855.151*24.44] mapped 20813 sequences
[M::worker_pipeline::13930.711*24.41] mapped 18107 sequences
[M::worker_pipeline::14061.341*24.39] mapped 17249 sequences
[M::worker_pipeline::14099.380*24.35] mapped 18041 sequences
[M::worker_pipeline::14138.151*24.38] mapped 19143 sequences
[M::worker_pipeline::14259.038*24.27] mapped 18018 sequences
[M::worker_pipeline::14325.651*24.27] mapped 16454 sequences
[M::worker_pipeline::14548.883*24.01] mapped 12683 sequences
[M::worker_pipeline::14652.085*23.93] mapped 21385 sequences
[M::worker_pipeline::14723.063*23.92] mapped 17268 sequences
[M::worker_pipeline::14761.344*23.93] mapped 21600 sequences
[M::worker_pipeline::14801.044*23.95] mapped 17417 sequences
[M::worker_pipeline::14935.014*23.84] mapped 17649 sequences
[M::worker_pipeline::15045.958*23.76] mapped 19737 sequences
[M::worker_pipeline::15132.334*23.70] mapped 18931 sequences
[M::worker_pipeline::15178.795*23.72] mapped 17997 sequences
[M::worker_pipeline::15259.357*23.70] mapped 16813 sequences
[M::worker_pipeline::15374.973*23.62] mapped 16628 sequences
[M::worker_pipeline::15443.288*23.61] mapped 15667 sequences
[M::worker_pipeline::15556.279*23.56] mapped 12182 sequences
[M::worker_pipeline::15622.635*23.55] mapped 17306 sequences
[M::worker_pipeline::15672.686*23.56] mapped 20063 sequences
[M::worker_pipeline::15765.027*23.58] mapped 18668 sequences
[M::worker_pipeline::15787.893*23.55] mapped 19566 sequences
[M::worker_pipeline::15831.501*23.58] mapped 29134 sequences
[M::worker_pipeline::15879.493*23.58] mapped 24240 sequences
[M::worker_pipeline::15994.518*23.50] mapped 21844 sequences
[M::worker_pipeline::16054.729*23.49] mapped 19041 sequences
[M::worker_pipeline::16112.189*23.50] mapped 18815 sequences
[M::worker_pipeline::16160.381*23.51] mapped 16042 sequences
[M::worker_pipeline::16206.340*23.52] mapped 18342 sequences
[M::worker_pipeline::16279.556*23.50] mapped 15916 sequences
[M::worker_pipeline::16329.990*23.51] mapped 16008 sequences
[M::worker_pipeline::16382.538*23.52] mapped 19447 sequences
[M::worker_pipeline::16441.379*23.52] mapped 18515 sequences
[M::worker_pipeline::16504.807*23.51] mapped 17536 sequences
[M::worker_pipeline::16594.943*23.48] mapped 17948 sequences
[M::worker_pipeline::16634.025*23.50] mapped 17809 sequences
[M::worker_pipeline::16741.326*23.44] mapped 11488 sequences
[M::worker_pipeline::16835.139*23.39] mapped 23816 sequences
[M::worker_pipeline::16875.251*23.42] mapped 15684 sequences
[M::worker_pipeline::16940.422*23.41] mapped 18304 sequences
[M::worker_pipeline::17101.061*23.35] mapped 16654 sequences
[M::worker_pipeline::17105.164*23.35] mapped 17387 sequences
[M::worker_pipeline::17167.386*23.36] mapped 17599 sequences
[M::worker_pipeline::17219.126*23.37] mapped 16374 sequences
[M::worker_pipeline::17268.289*23.39] mapped 17255 sequences
[M::worker_pipeline::17323.607*23.41] mapped 15401 sequences
[M::worker_pipeline::17399.534*23.39] mapped 21886 sequences
[M::worker_pipeline::17435.725*23.42] mapped 21127 sequences
[M::worker_pipeline::17499.933*23.42] mapped 16643 sequences
[M::worker_pipeline::17577.968*23.40] mapped 17093 sequences
[M::worker_pipeline::17690.959*23.34] mapped 18728 sequences
[M::worker_pipeline::17762.958*23.32] mapped 15864 sequences
[M::worker_pipeline::17811.370*23.33] mapped 14172 sequences
[M::worker_pipeline::17857.925*23.36] mapped 18250 sequences
[M::worker_pipeline::17924.642*23.35] mapped 17580 sequences
[M::worker_pipeline::17999.461*23.34] mapped 17472 sequences
[M::worker_pipeline::18051.120*23.35] mapped 17094 sequences
[M::worker_pipeline::18125.913*23.33] mapped 17888 sequences
[M::worker_pipeline::18196.152*23.33] mapped 16437 sequences
[M::worker_pipeline::18245.539*23.35] mapped 13584 sequences
[M::worker_pipeline::18356.099*23.34] mapped 20849 sequences
[M::worker_pipeline::18359.764*23.34] mapped 15784 sequences
[M::worker_pipeline::18412.423*23.36] mapped 18153 sequences
[M::worker_pipeline::18473.189*23.36] mapped 17267 sequences
[M::worker_pipeline::18527.885*23.37] mapped 15898 sequences
[M::worker_pipeline::18579.880*23.39] mapped 16570 sequences
[M::worker_pipeline::18644.838*23.39] mapped 16723 sequences
[M::worker_pipeline::18743.871*23.35] mapped 18891 sequences
[M::worker_pipeline::18817.919*23.33] mapped 18389 sequences
[M::worker_pipeline::18885.820*23.33] mapped 15822 sequences
[M::worker_pipeline::18934.850*23.33] mapped 17268 sequences
[M::worker_pipeline::19014.192*23.31] mapped 17451 sequences
[M::worker_pipeline::19065.560*23.31] mapped 19187 sequences
[M::worker_pipeline::19159.234*23.27] mapped 19076 sequences
[M::worker_pipeline::19289.256*23.19] mapped 19485 sequences
[M::worker_pipeline::19346.860*23.20] mapped 18461 sequences
[M::worker_pipeline::19431.401*23.17] mapped 17231 sequences
[M::worker_pipeline::19489.669*23.18] mapped 17328 sequences
[M::worker_pipeline::19549.653*23.17] mapped 20823 sequences
[M::worker_pipeline::19614.158*23.17] mapped 17293 sequences
[M::worker_pipeline::19768.924*23.12] mapped 16102 sequences
[M::worker_pipeline::19781.797*23.12] mapped 16295 sequences
[M::worker_pipeline::19854.505*23.12] mapped 18591 sequences
[M::worker_pipeline::19915.454*23.12] mapped 17263 sequences
[M::worker_pipeline::19964.780*23.14] mapped 11230 sequences
[M::worker_pipeline::20045.751*23.12] mapped 20895 sequences
[M::worker_pipeline::20140.477*23.08] mapped 16702 sequences
[M::worker_pipeline::20273.911*23.00] mapped 21943 sequences
[M::worker_pipeline::20340.161*23.00] mapped 19180 sequences
[M::worker_pipeline::20382.694*23.02] mapped 16589 sequences
[M::worker_pipeline::20457.491*23.01] mapped 18757 sequences
[M::worker_pipeline::20537.682*22.98] mapped 18036 sequences
[M::worker_pipeline::20596.717*22.98] mapped 18228 sequences
[M::worker_pipeline::20652.282*23.00] mapped 18233 sequences
[M::worker_pipeline::20731.020*23.00] mapped 10677 sequences
[M::worker_pipeline::20796.809*22.99] mapped 24053 sequences
[M::worker_pipeline::20871.030*22.98] mapped 16725 sequences
[M::worker_pipeline::20927.710*22.99] mapped 19998 sequences
[M::worker_pipeline::20981.027*22.99] mapped 18081 sequences
[M::worker_pipeline::21027.041*23.00] mapped 17228 sequences
[M::worker_pipeline::21113.901*23.03] mapped 16542 sequences
[M::worker_pipeline::21117.738*23.02] mapped 16926 sequences
[M::worker_pipeline::21192.401*23.04] mapped 8579 sequences
[M::worker_pipeline::21261.017*23.03] mapped 24827 sequences
[M::worker_pipeline::21307.924*23.03] mapped 21060 sequences
[M::worker_pipeline::21339.796*23.06] mapped 18499 sequences
[M::worker_pipeline::21404.292*23.05] mapped 18531 sequences
[M::worker_pipeline::21557.780*22.95] mapped 17893 sequences
[M::worker_pipeline::21625.645*22.94] mapped 22243 sequences
[M::worker_pipeline::21664.072*22.96] mapped 19076 sequences
[M::worker_pipeline::21701.975*22.97] mapped 26065 sequences
[M::worker_pipeline::21773.624*22.96] mapped 20704 sequences
[M::worker_pipeline::21846.982*22.96] mapped 19296 sequences
[M::worker_pipeline::21940.268*22.94] mapped 17310 sequences
[M::worker_pipeline::21990.456*22.95] mapped 13894 sequences
[M::worker_pipeline::22074.772*22.92] mapped 23845 sequences
[M::worker_pipeline::22138.550*22.92] mapped 16894 sequences
[M::worker_pipeline::22210.957*22.92] mapped 15963 sequences
[M::worker_pipeline::22294.668*22.91] mapped 16142 sequences
[M::worker_pipeline::22352.291*22.92] mapped 16810 sequences
[M::worker_pipeline::22487.447*22.91] mapped 17642 sequences
[M::worker_pipeline::22491.472*22.90] mapped 17729 sequences
[M::worker_pipeline::22581.082*22.90] mapped 16167 sequences
[M::worker_pipeline::22674.399*22.88] mapped 17359 sequences
[M::worker_pipeline::22718.123*22.89] mapped 19502 sequences
[M::worker_pipeline::22785.610*22.89] mapped 16405 sequences
[M::worker_pipeline::22843.378*22.89] mapped 16694 sequences
[M::worker_pipeline::22930.673*22.88] mapped 15697 sequences
[M::worker_pipeline::22995.948*22.88] mapped 20556 sequences
[M::worker_pipeline::23050.000*22.89] mapped 17133 sequences
[M::worker_pipeline::23135.821*22.87] mapped 16206 sequences
[M::worker_pipeline::23182.247*22.89] mapped 15986 sequences
[M::worker_pipeline::23251.548*22.88] mapped 20902 sequences
[M::worker_pipeline::23315.316*22.88] mapped 17331 sequences
[M::worker_pipeline::23431.933*22.83] mapped 15567 sequences
[M::worker_pipeline::23487.945*22.83] mapped 20307 sequences
[M::worker_pipeline::23533.655*22.85] mapped 17585 sequences
[M::worker_pipeline::23578.811*22.87] mapped 16890 sequences
[M::worker_pipeline::23659.602*22.85] mapped 20551 sequences
[M::worker_pipeline::23734.588*22.84] mapped 17413 sequences
[M::worker_pipeline::23857.289*22.84] mapped 16897 sequences
[M::worker_pipeline::23861.985*22.84] mapped 19262 sequences
[M::worker_pipeline::23970.384*22.82] mapped 10100 sequences
[M::worker_pipeline::24109.231*22.75] mapped 24913 sequences
[M::worker_pipeline::24218.823*22.71] mapped 16147 sequences
[M::worker_pipeline::24286.184*22.70] mapped 17534 sequences
[M::worker_pipeline::24358.659*22.71] mapped 16220 sequences
[M::worker_pipeline::24426.715*22.70] mapped 20711 sequences
[M::worker_pipeline::24465.859*22.72] mapped 19374 sequences
[M::worker_pipeline::24566.690*22.68] mapped 19626 sequences
[M::worker_pipeline::24637.332*22.68] mapped 19754 sequences
[M::worker_pipeline::24695.279*22.68] mapped 20047 sequences
[M::worker_pipeline::24805.667*22.64] mapped 18113 sequences
[M::worker_pipeline::24842.178*22.66] mapped 15750 sequences
[M::worker_pipeline::24922.457*22.65] mapped 16026 sequences
[M::worker_pipeline::25039.721*22.61] mapped 13605 sequences
[M::worker_pipeline::25073.728*22.63] mapped 26636 sequences
[M::worker_pipeline::25121.131*22.64] mapped 19009 sequences
[M::worker_pipeline::25227.663*22.61] mapped 17534 sequences
[M::worker_pipeline::25326.176*22.59] mapped 20169 sequences
