[M::mm_idx_gen::64.484*1.54] collected minimizers
[M::mm_idx_gen::68.314*2.88] sorted minimizers
[M::main::68.315*2.88] loaded/built the index for 567 target sequence(s)
[M::mm_mapopt_update::71.482*2.79] mid_occ = 329
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 567
[M::mm_idx_stat::73.932*2.73] distinct minimizers: 218970547 (8.17% are singletons); average occurrences: 2.758; average spacing: 9.961; total length: 6016046136
[M::worker_pipeline::101.833*8.67] mapped 5603 sequences
[M::worker_pipeline::109.295*9.16] mapped 32012 sequences
[M::worker_pipeline::123.378*12.55] mapped 31060 sequences
[M::worker_pipeline::136.509*14.41] mapped 14343 sequences
[M::worker_pipeline::149.408*16.20] mapped 5066 sequences
[M::worker_pipeline::167.023*17.70] mapped 6886 sequences
[M::worker_pipeline::173.282*17.24] mapped 28826 sequences
[M::worker_pipeline::194.233*19.08] mapped 5111 sequences
[M::worker_pipeline::226.081*18.28] mapped 4962 sequences
[M::worker_pipeline::238.791*18.99] mapped 13846 sequences
[M::worker_pipeline::248.187*19.25] mapped 24156 sequences
[M::worker_pipeline::278.205*19.49] mapped 5031 sequences
[M::worker_pipeline::290.354*20.07] mapped 5037 sequences
[M::worker_pipeline::298.617*20.19] mapped 25415 sequences
[M::worker_pipeline::311.760*20.85] mapped 18180 sequences
[M::worker_pipeline::330.857*21.04] mapped 10141 sequences
[M::worker_pipeline::346.273*21.59] mapped 5161 sequences
[M::worker_pipeline::368.532*21.50] mapped 5189 sequences
[M::worker_pipeline::382.231*21.62] mapped 5112 sequences
[M::worker_pipeline::395.820*21.86] mapped 5089 sequences
[M::worker_pipeline::412.852*22.08] mapped 5148 sequences
[M::worker_pipeline::429.040*22.29] mapped 5078 sequences
[M::worker_pipeline::441.961*22.40] mapped 5223 sequences
[M::worker_pipeline::459.460*22.62] mapped 6010 sequences
[M::worker_pipeline::467.710*22.69] mapped 30791 sequences
[M::worker_pipeline::479.768*22.96] mapped 28872 sequences
[M::worker_pipeline::495.618*23.34] mapped 5116 sequences
[M::worker_pipeline::513.024*23.25] mapped 5239 sequences
[M::worker_pipeline::530.260*23.31] mapped 5065 sequences
[M::worker_pipeline::549.477*23.28] mapped 5110 sequences
[M::worker_pipeline::564.962*23.46] mapped 5051 sequences
[M::worker_pipeline::574.351*23.60] mapped 12891 sequences
[M::worker_pipeline::587.094*23.76] mapped 19027 sequences
[M::worker_pipeline::601.049*23.84] mapped 22963 sequences
[M::worker_pipeline::618.884*23.89] mapped 12266 sequences
[M::worker_pipeline::632.703*24.04] mapped 5241 sequences
[M::worker_pipeline::648.661*24.17] mapped 5024 sequences
[M::worker_pipeline::660.733*24.22] mapped 5145 sequences
[M::worker_pipeline::679.248*24.47] mapped 5148 sequences
[M::worker_pipeline::701.698*24.19] mapped 10793 sequences
[M::worker_pipeline::715.700*24.23] mapped 20759 sequences
[M::worker_pipeline::731.257*24.42] mapped 5139 sequences
[M::worker_pipeline::742.776*24.43] mapped 5305 sequences
[M::worker_pipeline::760.576*24.60] mapped 5230 sequences
[M::worker_pipeline::782.566*24.55] mapped 7034 sequences
[M::worker_pipeline::787.539*24.40] mapped 28963 sequences
[M::worker_pipeline::807.234*24.63] mapped 13914 sequences
[M::worker_pipeline::828.427*24.57] mapped 13415 sequences
[M::worker_pipeline::846.897*24.61] mapped 5254 sequences
[M::worker_pipeline::869.163*24.51] mapped 5301 sequences
[M::worker_pipeline::884.569*24.63] mapped 5232 sequences
