[M::mm_idx_gen::142.852*0.69] collected minimizers
[M::mm_idx_gen::143.678*0.86] sorted minimizers
[M::main::143.678*0.86] loaded/built the index for 2035 target sequence(s)
[M::mm_mapopt_update::144.504*0.86] mid_occ = 246
[M::mm_idx_stat] kmer size: 25; skip: 51; is_hpc: 0; #seq: 2035
[M::mm_idx_stat::144.914*0.86] distinct minimizers: 95907278 (5.64% are singletons); average occurrences: 2.500; average spacing: 25.869; total length: 6202961909
[M::worker_pipeline::176.697*6.07] mapped 14462 sequences
[M::worker_pipeline::192.547*8.24] mapped 10996 sequences
[M::worker_pipeline::214.807*9.57] mapped 8787 sequences
[M::worker_pipeline::227.462*10.68] mapped 8905 sequences
[M::worker_pipeline::248.546*12.44] mapped 8477 sequences
[M::worker_pipeline::265.159*13.99] mapped 8544 sequences
[M::worker_pipeline::285.043*15.14] mapped 8432 sequences
[M::worker_pipeline::303.662*16.17] mapped 8587 sequences
[M::worker_pipeline::321.514*17.16] mapped 8563 sequences
[M::worker_pipeline::339.453*17.58] mapped 8658 sequences
[M::worker_pipeline::357.531*18.14] mapped 8786 sequences
[M::worker_pipeline::371.777*18.61] mapped 9339 sequences
[M::worker_pipeline::390.450*19.04] mapped 9372 sequences
[M::worker_pipeline::410.242*19.75] mapped 12782 sequences
[M::worker_pipeline::430.558*20.24] mapped 14203 sequences
[M::worker_pipeline::451.245*20.81] mapped 11895 sequences
[M::worker_pipeline::469.661*21.15] mapped 9659 sequences
[M::worker_pipeline::486.960*21.66] mapped 9616 sequences
[M::worker_pipeline::507.065*22.10] mapped 9128 sequences
[M::worker_pipeline::529.141*22.14] mapped 9297 sequences
[M::worker_pipeline::548.682*22.52] mapped 9315 sequences
[M::worker_pipeline::563.631*22.77] mapped 8985 sequences
[M::worker_pipeline::626.277*21.69] mapped 9192 sequences
[M::worker_pipeline::630.246*21.57] mapped 9264 sequences
[M::worker_pipeline::651.328*21.85] mapped 9571 sequences
[M::worker_pipeline::665.968*22.12] mapped 10127 sequences
[M::worker_pipeline::679.848*22.41] mapped 10237 sequences
[M::worker_pipeline::697.791*22.74] mapped 8168 sequences
[M::worker_pipeline::716.072*23.12] mapped 11238 sequences
[M::worker_pipeline::733.760*23.42] mapped 13299 sequences
[M::worker_pipeline::748.864*23.54] mapped 10144 sequences
[M::worker_pipeline::765.916*23.79] mapped 8898 sequences
[M::worker_pipeline::788.995*23.97] mapped 8452 sequences
[M::worker_pipeline::806.796*24.19] mapped 8297 sequences
[M::worker_pipeline::824.330*24.32] mapped 8236 sequences
[M::worker_pipeline::845.723*24.54] mapped 8082 sequences
[M::worker_pipeline::869.401*24.69] mapped 7973 sequences
[M::worker_pipeline::889.187*24.83] mapped 8187 sequences
[M::worker_pipeline::909.075*24.89] mapped 8243 sequences
[M::worker_pipeline::930.137*24.84] mapped 7886 sequences
[M::worker_pipeline::947.531*24.94] mapped 8015 sequences
[M::worker_pipeline::966.197*24.94] mapped 8302 sequences
[M::worker_pipeline::982.122*25.05] mapped 9100 sequences
[M::worker_pipeline::1010.416*25.25] mapped 11208 sequences
[M::worker_pipeline::1079.885*24.57] mapped 7861 sequences
[M::worker_pipeline::1085.419*24.46] mapped 6484 sequences
[M::worker_pipeline::1114.820*24.48] mapped 6480 sequences
[M::worker_pipeline::1130.750*24.63] mapped 6433 sequences
[M::worker_pipeline::1149.097*24.75] mapped 6301 sequences
[M::worker_pipeline::1170.299*24.89] mapped 6272 sequences
[M::worker_pipeline::1192.691*24.96] mapped 6274 sequences
[M::worker_pipeline::1211.125*25.07] mapped 6378 sequences
[M::worker_pipeline::1232.228*25.15] mapped 6423 sequences
[M::worker_pipeline::1250.395*25.28] mapped 6376 sequences
[M::worker_pipeline::1266.895*25.36] mapped 6540 sequences
[M::worker_pipeline::1279.740*25.32] mapped 6690 sequences
[M::worker_pipeline::1297.165*25.43] mapped 7482 sequences
[M::worker_pipeline::1313.193*25.46] mapped 7349 sequences
[M::worker_pipeline::1335.030*25.59] mapped 9863 sequences
[M::worker_pipeline::1356.249*25.72] mapped 9348 sequences
