[M::mm_idx_gen::38.539*1.55] collected minimizers
[M::mm_idx_gen::40.574*2.36] sorted minimizers
[M::main::40.574*2.36] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::41.934*2.31] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::42.612*2.29] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::149.080*14.22] mapped 3604 sequences
[M::worker_pipeline::245.408*18.02] mapped 3267 sequences
[M::worker_pipeline::313.695*19.31] mapped 3751 sequences
[M::worker_pipeline::440.353*18.99] mapped 3173 sequences
[M::worker_pipeline::521.066*19.40] mapped 3568 sequences
[M::worker_pipeline::614.750*19.41] mapped 3089 sequences
[M::worker_pipeline::779.035*18.17] mapped 3098 sequences
[M::worker_pipeline::847.747*18.50] mapped 3128 sequences
[M::worker_pipeline::948.126*18.25] mapped 3211 sequences
[M::worker_pipeline::1117.858*17.27] mapped 3335 sequences
[M::worker_pipeline::1353.517*15.84] mapped 3139 sequences
[M::worker_pipeline::1438.148*16.32] mapped 3447 sequences
[M::worker_pipeline::1566.796*16.02] mapped 3615 sequences
[M::worker_pipeline::1742.050*15.33] mapped 3388 sequences
[M::worker_pipeline::1816.409*15.70] mapped 3241 sequences
[M::worker_pipeline::1915.195*15.78] mapped 3239 sequences
[M::worker_pipeline::2011.081*15.87] mapped 3122 sequences
[M::worker_pipeline::2183.806*15.68] mapped 3057 sequences
[M::worker_pipeline::2280.757*15.70] mapped 3412 sequences
[M::worker_pipeline::2407.051*16.21] mapped 3137 sequences
[M::worker_pipeline::2453.837*16.08] mapped 3163 sequences
[M::worker_pipeline::2578.703*15.97] mapped 3057 sequences
[M::worker_pipeline::2727.467*15.84] mapped 2997 sequences
[M::worker_pipeline::2938.434*15.32] mapped 3206 sequences
[M::worker_pipeline::3017.641*15.41] mapped 3139 sequences
[M::worker_pipeline::3103.448*15.49] mapped 3262 sequences
[M::worker_pipeline::3218.811*15.39] mapped 3245 sequences
[M::worker_pipeline::3300.995*15.47] mapped 3195 sequences
[M::worker_pipeline::3417.236*15.50] mapped 3310 sequences
[M::worker_pipeline::3490.944*15.57] mapped 3212 sequences
[M::worker_pipeline::3584.658*15.56] mapped 3245 sequences
[M::worker_pipeline::3692.694*15.52] mapped 3257 sequences
[M::worker_pipeline::3766.267*15.71] mapped 3210 sequences
[M::worker_pipeline::3968.616*15.30] mapped 3128 sequences
[M::worker_pipeline::4210.049*14.81] mapped 3221 sequences
[M::worker_pipeline::4385.556*14.68] mapped 3205 sequences
[M::worker_pipeline::4454.748*14.78] mapped 3411 sequences
[M::worker_pipeline::4545.571*14.88] mapped 3171 sequences
[M::worker_pipeline::4663.687*14.99] mapped 3110 sequences
[M::worker_pipeline::4726.812*15.16] mapped 3183 sequences
[M::worker_pipeline::4896.981*15.06] mapped 3311 sequences
[M::worker_pipeline::5106.328*14.99] mapped 3095 sequences
[M::worker_pipeline::5270.973*14.93] mapped 2994 sequences
[M::worker_pipeline::5440.760*14.84] mapped 3298 sequences
[M::worker_pipeline::5537.771*14.89] mapped 3343 sequences
[M::worker_pipeline::5650.653*14.94] mapped 3307 sequences
[M::worker_pipeline::5764.485*15.03] mapped 3568 sequences
[M::worker_pipeline::5932.708*15.00] mapped 3164 sequences
[M::worker_pipeline::6160.017*14.73] mapped 3329 sequences
[M::worker_pipeline::6305.920*14.67] mapped 3338 sequences
[M::worker_pipeline::6371.462*14.78] mapped 3346 sequences
[M::worker_pipeline::6533.670*14.77] mapped 3084 sequences
[M::worker_pipeline::6680.522*14.81] mapped 3104 sequences
[M::worker_pipeline::6826.079*14.80] mapped 3397 sequences
[M::worker_pipeline::6922.764*14.85] mapped 3592 sequences
[M::worker_pipeline::7031.396*14.90] mapped 3596 sequences
[M::worker_pipeline::7220.899*14.80] mapped 3164 sequences
[M::worker_pipeline::7348.441*15.00] mapped 3245 sequences
[M::worker_pipeline::7450.028*14.85] mapped 3169 sequences
[M::worker_pipeline::7535.844*14.92] mapped 3282 sequences
[M::worker_pipeline::7634.515*15.00] mapped 3170 sequences
[M::worker_pipeline::7771.873*14.98] mapped 3369 sequences
[M::worker_pipeline::7934.073*14.92] mapped 3285 sequences
[M::worker_pipeline::8145.996*14.79] mapped 3335 sequences
[M::worker_pipeline::8262.366*14.82] mapped 3279 sequences
[M::worker_pipeline::8352.627*14.92] mapped 3210 sequences
[M::worker_pipeline::8487.182*14.91] mapped 3321 sequences
[M::worker_pipeline::8585.220*14.97] mapped 3356 sequences
[M::worker_pipeline::8719.459*14.97] mapped 3205 sequences
[M::worker_pipeline::8817.875*14.99] mapped 3128 sequences
[M::worker_pipeline::8923.698*15.02] mapped 3299 sequences
[M::worker_pipeline::9023.440*15.09] mapped 3188 sequences
[M::worker_pipeline::9153.625*15.11] mapped 3158 sequences
[M::worker_pipeline::9236.458*15.15] mapped 3229 sequences
[M::worker_pipeline::9297.892*15.22] mapped 3411 sequences
[M::worker_pipeline::9496.723*15.16] mapped 3158 sequences
[M::worker_pipeline::9610.245*15.16] mapped 3249 sequences
[M::worker_pipeline::9735.776*15.23] mapped 3286 sequences
[M::worker_pipeline::9927.324*15.27] mapped 3193 sequences
[M::worker_pipeline::9950.935*15.27] mapped 3402 sequences
[M::worker_pipeline::10035.793*15.29] mapped 3306 sequences
[M::worker_pipeline::10110.240*15.35] mapped 3291 sequences
[M::worker_pipeline::10187.023*15.40] mapped 3291 sequences
[M::worker_pipeline::10237.241*15.47] mapped 3341 sequences
[M::worker_pipeline::10367.225*15.48] mapped 3304 sequences
[M::worker_pipeline::10453.916*15.52] mapped 3072 sequences
[M::worker_pipeline::10752.020*15.33] mapped 3016 sequences
[M::worker_pipeline::10845.243*15.39] mapped 3128 sequences
[M::worker_pipeline::10973.177*15.43] mapped 3209 sequences
[M::worker_pipeline::11083.613*15.45] mapped 3351 sequences
[M::worker_pipeline::11314.777*15.33] mapped 3123 sequences
[M::worker_pipeline::11441.227*15.35] mapped 3426 sequences
[M::worker_pipeline::11551.894*15.37] mapped 3087 sequences
[M::worker_pipeline::11668.871*15.38] mapped 3047 sequences
[M::worker_pipeline::11736.614*15.41] mapped 3317 sequences
[M::worker_pipeline::11843.185*15.41] mapped 3125 sequences
[M::worker_pipeline::11985.497*15.40] mapped 3086 sequences
[M::worker_pipeline::12052.757*15.48] mapped 3153 sequences
[M::worker_pipeline::12213.750*15.58] mapped 3359 sequences
[M::worker_pipeline::12277.096*15.54] mapped 3107 sequences
[M::worker_pipeline::12407.590*15.57] mapped 3272 sequences
[M::worker_pipeline::12519.780*15.61] mapped 3137 sequences
[M::worker_pipeline::12686.543*15.61] mapped 3164 sequences
[M::worker_pipeline::12918.581*15.48] mapped 3260 sequences
[M::worker_pipeline::13144.279*15.38] mapped 3096 sequences
[M::worker_pipeline::13275.543*15.39] mapped 3194 sequences
[M::worker_pipeline::13393.573*15.39] mapped 3145 sequences
[M::worker_pipeline::13501.679*15.42] mapped 3251 sequences
[M::worker_pipeline::13638.936*15.44] mapped 3198 sequences
[M::worker_pipeline::13744.345*15.45] mapped 3282 sequences
[M::worker_pipeline::13845.485*15.51] mapped 3295 sequences
[M::worker_pipeline::13963.657*15.49] mapped 3242 sequences
[M::worker_pipeline::14105.709*15.49] mapped 3394 sequences
[M::worker_pipeline::14203.952*15.54] mapped 3363 sequences
[M::worker_pipeline::14315.829*15.57] mapped 3264 sequences
[M::worker_pipeline::14459.671*15.54] mapped 3143 sequences
[M::worker_pipeline::14626.590*15.51] mapped 3337 sequences
[M::worker_pipeline::14737.910*15.55] mapped 3413 sequences
[M::worker_pipeline::14857.922*15.56] mapped 3347 sequences
[M::worker_pipeline::15036.679*15.63] mapped 3301 sequences
[M::worker_pipeline::15212.458*15.49] mapped 3476 sequences
[M::worker_pipeline::15315.487*15.50] mapped 3247 sequences
[M::worker_pipeline::15392.886*15.58] mapped 3192 sequences
[M::worker_pipeline::15578.134*15.57] mapped 3071 sequences
[M::worker_pipeline::15757.741*15.56] mapped 3034 sequences
[M::worker_pipeline::15938.334*15.52] mapped 3270 sequences
[M::worker_pipeline::16051.745*15.54] mapped 3253 sequences
[M::worker_pipeline::16174.578*15.56] mapped 3315 sequences
[M::worker_pipeline::16266.505*15.59] mapped 3287 sequences
[M::worker_pipeline::16393.541*15.58] mapped 3309 sequences
[M::worker_pipeline::16497.793*15.60] mapped 3320 sequences
[M::worker_pipeline::16633.416*15.60] mapped 3386 sequences
[M::worker_pipeline::16717.473*15.65] mapped 3345 sequences
[M::worker_pipeline::16871.301*15.64] mapped 3366 sequences
[M::worker_pipeline::17153.092*15.52] mapped 3080 sequences
[M::worker_pipeline::17251.808*15.54] mapped 3214 sequences
[M::worker_pipeline::17348.005*15.55] mapped 3353 sequences
[M::worker_pipeline::17420.102*15.59] mapped 3440 sequences
[M::worker_pipeline::17552.973*15.57] mapped 3310 sequences
[M::worker_pipeline::17709.076*15.66] mapped 3031 sequences
[M::worker_pipeline::17762.755*15.64] mapped 3409 sequences
[M::worker_pipeline::17875.341*15.66] mapped 3332 sequences
[M::worker_pipeline::17976.440*15.69] mapped 3298 sequences
[M::worker_pipeline::18056.902*15.72] mapped 3331 sequences
[M::worker_pipeline::18194.392*15.74] mapped 3378 sequences
[M::worker_pipeline::18312.857*15.74] mapped 3361 sequences
[M::worker_pipeline::18421.100*15.76] mapped 3443 sequences
[M::worker_pipeline::18511.385*15.78] mapped 3479 sequences
[M::worker_pipeline::18587.430*15.81] mapped 3816 sequences
[M::worker_pipeline::18639.836*15.85] mapped 3911 sequences
[M::worker_pipeline::18746.208*15.85] mapped 3946 sequences
[M::worker_pipeline::18839.125*15.86] mapped 3874 sequences
[M::worker_pipeline::18903.436*15.89] mapped 3887 sequences
[M::worker_pipeline::18988.921*15.90] mapped 3777 sequences
[M::worker_pipeline::19075.256*15.91] mapped 3826 sequences
[M::worker_pipeline::19186.867*15.91] mapped 3806 sequences
[M::worker_pipeline::19240.163*15.94] mapped 3882 sequences
[M::worker_pipeline::19300.735*15.98] mapped 3906 sequences
[M::worker_pipeline::19358.256*16.01] mapped 3892 sequences
[M::worker_pipeline::19441.017*16.04] mapped 3855 sequences
[M::worker_pipeline::19539.927*16.10] mapped 3762 sequences
[M::worker_pipeline::19560.717*16.10] mapped 3814 sequences
[M::worker_pipeline::19648.358*16.13] mapped 3867 sequences
[M::worker_pipeline::19724.788*16.17] mapped 3923 sequences
[M::worker_pipeline::19798.268*16.19] mapped 3969 sequences
[M::worker_pipeline::19875.401*16.21] mapped 4008 sequences
[M::worker_pipeline::19964.453*16.23] mapped 4027 sequences
[M::worker_pipeline::20164.462*16.17] mapped 3798 sequences
[M::worker_pipeline::20236.292*16.20] mapped 3708 sequences
[M::worker_pipeline::20307.541*16.22] mapped 3794 sequences
[M::worker_pipeline::20387.960*16.23] mapped 3928 sequences
[M::worker_pipeline::20537.177*16.19] mapped 3838 sequences
[M::worker_pipeline::20590.418*16.24] mapped 3874 sequences
[M::worker_pipeline::20688.019*16.24] mapped 3960 sequences
[M::worker_pipeline::20774.940*16.26] mapped 3821 sequences
[M::worker_pipeline::20833.340*16.29] mapped 3982 sequences
[M::worker_pipeline::20937.309*16.29] mapped 3912 sequences
[M::worker_pipeline::21024.883*16.31] mapped 3974 sequences
[M::worker_pipeline::21082.762*16.35] mapped 4090 sequences
[M::worker_pipeline::21151.975*16.38] mapped 3886 sequences
[M::worker_pipeline::21256.271*16.44] mapped 3880 sequences
[M::worker_pipeline::21291.006*16.43] mapped 3813 sequences
[M::worker_pipeline::21387.333*16.43] mapped 3948 sequences
[M::worker_pipeline::21492.310*16.45] mapped 3999 sequences
[M::worker_pipeline::21584.951*16.47] mapped 4018 sequences
[M::worker_pipeline::21639.633*16.50] mapped 4464 sequences
[M::worker_pipeline::21735.062*16.50] mapped 4501 sequences
[M::worker_pipeline::21782.116*16.52] mapped 4222 sequences
[M::worker_pipeline::21854.483*16.54] mapped 4070 sequences
[M::worker_pipeline::21913.544*16.58] mapped 4028 sequences
[M::worker_pipeline::21969.749*16.60] mapped 4067 sequences
[M::worker_pipeline::22043.295*16.63] mapped 4136 sequences
[M::worker_pipeline::22104.842*16.67] mapped 4224 sequences
[M::worker_pipeline::22189.570*16.69] mapped 4289 sequences
[M::worker_pipeline::22255.659*16.71] mapped 4437 sequences
[M::worker_pipeline::22385.156*16.70] mapped 3788 sequences
[M::worker_pipeline::22461.818*16.72] mapped 3895 sequences
[M::worker_pipeline::22532.908*16.74] mapped 3644 sequences
[M::worker_pipeline::22628.755*16.75] mapped 3762 sequences
[M::worker_pipeline::22741.712*16.75] mapped 3684 sequences
[M::worker_pipeline::22844.214*16.74] mapped 3820 sequences
[M::worker_pipeline::22968.592*16.79] mapped 3717 sequences
[M::worker_pipeline::23061.280*16.74] mapped 3820 sequences
[M::worker_pipeline::23160.736*16.75] mapped 3746 sequences
[M::worker_pipeline::23247.389*16.75] mapped 3570 sequences
[M::worker_pipeline::23337.189*16.77] mapped 3758 sequences
[M::worker_pipeline::23476.468*16.76] mapped 3477 sequences
[M::worker_pipeline::23556.400*16.79] mapped 3451 sequences
[M::worker_pipeline::23628.243*16.82] mapped 3959 sequences
