[M::mm_idx_gen::225.051*0.56] collected minimizers
[M::mm_idx_gen::226.273*0.76] sorted minimizers
[M::main::226.275*0.76] loaded/built the index for 3953 target sequence(s)
[M::mm_mapopt_update::229.300*0.77] mid_occ = 349
[M::worker_pipeline::1444.727*9.09] mapped 6241 sequences
[M::worker_pipeline::1482.735*9.17] mapped 5263 sequences
[M::worker_pipeline::1518.944*9.25] mapped 5483 sequences
[M::worker_pipeline::1559.526*9.30] mapped 5922 sequences
[M::worker_pipeline::1591.656*9.40] mapped 23656 sequences
[M::worker_pipeline::1628.922*9.45] mapped 11412 sequences
[M::worker_pipeline::1662.225*9.52] mapped 10800 sequences
[M::worker_pipeline::1701.804*9.56] mapped 5705 sequences
[M::worker_pipeline::1745.492*9.58] mapped 5317 sequences
[M::worker_pipeline::1769.884*9.69] mapped 26616 sequences
[M::worker_pipeline::1803.223*9.75] mapped 31881 sequences
[M::worker_pipeline::1847.796*9.78] mapped 13938 sequences
[M::worker_pipeline::1878.934*9.84] mapped 23595 sequences
[M::worker_pipeline::1918.144*9.89] mapped 5326 sequences
[M::worker_pipeline::1952.366*9.96] mapped 5274 sequences
[M::worker_pipeline::1987.020*10.03] mapped 13684 sequences
[M::worker_pipeline::2027.084*10.07] mapped 12284 sequences
[M::worker_pipeline::2065.655*10.13] mapped 5460 sequences
[M::worker_pipeline::2095.669*10.22] mapped 5421 sequences
[M::worker_pipeline::2138.281*10.25] mapped 5441 sequences
[M::worker_pipeline::2174.764*10.29] mapped 5472 sequences
[M::worker_pipeline::2210.783*10.34] mapped 5653 sequences
[M::worker_pipeline::2241.858*10.41] mapped 5313 sequences
[M::worker_pipeline::2277.621*10.44] mapped 24759 sequences
[M::worker_pipeline::2309.850*10.49] mapped 12515 sequences
[M::worker_pipeline::2364.856*10.46] mapped 5654 sequences
[M::worker_pipeline::2388.780*10.54] mapped 5556 sequences
[M::worker_pipeline::2425.872*10.57] mapped 5411 sequences
[M::worker_pipeline::2465.361*10.60] mapped 5768 sequences
[M::worker_pipeline::2491.355*10.66] mapped 5636 sequences
[M::worker_pipeline::2530.253*10.68] mapped 5914 sequences
[M::worker_pipeline::2558.971*10.72] mapped 29048 sequences
[M::worker_pipeline::2600.637*10.72] mapped 7910 sequences
[M::worker_pipeline::2638.206*10.74] mapped 5558 sequences
[M::worker_pipeline::2671.097*10.77] mapped 27289 sequences
[M::worker_pipeline::2711.561*10.78] mapped 9968 sequences
[M::worker_pipeline::2747.616*10.83] mapped 5691 sequences
[M::worker_pipeline::2786.873*10.85] mapped 5659 sequences
[M::worker_pipeline::2812.817*10.90] mapped 30398 sequences
[M::worker_pipeline::2852.185*10.91] mapped 23914 sequences
[M::worker_pipeline::2895.928*10.93] mapped 5723 sequences
[M::worker_pipeline::2927.030*10.98] mapped 5913 sequences
[M::worker_pipeline::2961.759*11.02] mapped 5687 sequences
[M::worker_pipeline::3000.734*11.09] mapped 5758 sequences
[M::worker_pipeline::3034.480*11.16] mapped 9267 sequences
[M::worker_pipeline::3071.003*11.22] mapped 28689 sequences
[M::worker_pipeline::3107.372*11.29] mapped 13693 sequences
[M::worker_pipeline::3142.378*11.34] mapped 22927 sequences
[M::worker_pipeline::3194.190*11.37] mapped 5961 sequences
[M::worker_pipeline::3233.537*11.45] mapped 5832 sequences
[M::worker_pipeline::3258.300*11.54] mapped 5731 sequences
[M::worker_pipeline::3291.419*11.58] mapped 15859 sequences
[M::worker_pipeline::3323.019*11.61] mapped 32637 sequences
[M::worker_pipeline::3363.709*11.62] mapped 23226 sequences
[M::worker_pipeline::3402.255*11.64] mapped 5450 sequences
[M::worker_pipeline::3775.530*10.75] mapped 6048 sequences
[M::worker_pipeline::3784.069*10.80] mapped 6179 sequences
[M::worker_pipeline::3801.973*10.82] mapped 6202 sequences
[M::worker_pipeline::3826.960*10.85] mapped 29711 sequences
[M::worker_pipeline::3867.258*10.87] mapped 7419 sequences
[M::worker_pipeline::3906.669*10.91] mapped 5634 sequences
[M::worker_pipeline::3953.399*10.92] mapped 6097 sequences
[M::worker_pipeline::3979.885*10.98] mapped 22444 sequences
[M::worker_pipeline::4022.410*11.01] mapped 15512 sequences
[M::worker_pipeline::4060.518*11.08] mapped 6078 sequences
[M::worker_pipeline::4089.599*11.16] mapped 6254 sequences
[M::worker_pipeline::4122.934*11.23] mapped 24238 sequences
[M::worker_pipeline::4160.735*11.27] mapped 15081 sequences
[M::worker_pipeline::4200.540*11.29] mapped 6331 sequences
[M::worker_pipeline::4229.101*11.32] mapped 25205 sequences
[M::worker_pipeline::4275.678*11.35] mapped 10884 sequences
[M::worker_pipeline::4301.980*11.42] mapped 5558 sequences
[M::worker_pipeline::4332.322*11.48] mapped 16307 sequences
[M::worker_pipeline::4373.456*11.49] mapped 18585 sequences
[M::worker_pipeline::4393.631*11.53] mapped 11492 sequences
[M::worker_pipeline::4427.854*11.54] mapped 6097 sequences
[M::worker_pipeline::4469.555*11.55] mapped 5947 sequences
[M::worker_pipeline::4494.357*11.60] mapped 29488 sequences
[M::worker_pipeline::4529.983*11.61] mapped 10181 sequences
[M::worker_pipeline::4568.161*11.62] mapped 6434 sequences
[M::worker_pipeline::4599.014*11.64] mapped 22043 sequences
[M::worker_pipeline::4642.680*11.66] mapped 6007 sequences
[M::worker_pipeline::4673.836*11.70] mapped 20486 sequences
[M::worker_pipeline::4704.963*11.74] mapped 17494 sequences
[M::worker_pipeline::4740.538*11.77] mapped 6268 sequences
[M::worker_pipeline::4774.006*11.79] mapped 21284 sequences
[M::worker_pipeline::4807.692*11.81] mapped 17685 sequences
[M::worker_pipeline::4847.533*11.87] mapped 6074 sequences
[M::worker_pipeline::4878.470*11.92] mapped 6306 sequences
[M::worker_pipeline::4907.879*11.96] mapped 28884 sequences
[M::worker_pipeline::4956.240*12.00] mapped 6140 sequences
[M::worker_pipeline::4983.071*12.05] mapped 6245 sequences
[M::worker_pipeline::5014.222*12.09] mapped 6425 sequences
[M::worker_pipeline::5044.333*12.11] mapped 32846 sequences
[M::worker_pipeline::5087.692*12.16] mapped 6817 sequences
[M::worker_pipeline::5118.925*12.20] mapped 6597 sequences
[M::worker_pipeline::5151.869*12.25] mapped 33329 sequences
[M::worker_pipeline::5182.776*12.28] mapped 8319 sequences
[M::worker_pipeline::5215.144*12.32] mapped 6455 sequences
[M::worker_pipeline::5240.923*12.35] mapped 33644 sequences
[M::worker_pipeline::5276.585*12.36] mapped 8589 sequences
[M::worker_pipeline::5312.887*12.42] mapped 6453 sequences
[M::worker_pipeline::5334.683*12.46] mapped 7953 sequences
[M::worker_pipeline::5367.166*12.49] mapped 32186 sequences
[M::worker_pipeline::5402.351*12.53] mapped 6503 sequences
[M::worker_pipeline::5435.226*12.57] mapped 6578 sequences
[M::worker_pipeline::5477.453*12.59] mapped 11108 sequences
[M::worker_pipeline::5513.822*12.63] mapped 28697 sequences
[M::worker_pipeline::5548.338*12.68] mapped 6586 sequences
[M::worker_pipeline::5589.519*12.72] mapped 12533 sequences
[M::worker_pipeline::5613.553*12.77] mapped 27911 sequences
[M::worker_pipeline::5651.715*12.83] mapped 6641 sequences
[M::worker_pipeline::5685.576*12.89] mapped 6765 sequences
[M::worker_pipeline::5715.563*12.95] mapped 15485 sequences
[M::worker_pipeline::5762.451*13.02] mapped 26162 sequences
[M::worker_pipeline::5787.778*13.06] mapped 6723 sequences
[M::worker_pipeline::5812.275*13.12] mapped 22996 sequences
[M::worker_pipeline::5850.731*13.17] mapped 10791 sequences
[M::worker_pipeline::5886.448*13.22] mapped 7060 sequences
[M::worker_pipeline::5916.705*13.26] mapped 26868 sequences
[M::worker_pipeline::5953.374*13.29] mapped 18135 sequences
[M::worker_pipeline::5989.161*13.31] mapped 18626 sequences
[M::worker_pipeline::6018.338*13.37] mapped 14494 sequences
[M::worker_pipeline::6055.912*13.40] mapped 14740 sequences
[M::worker_pipeline::6089.764*13.44] mapped 11434 sequences
[M::worker_pipeline::6123.267*13.51] mapped 17223 sequences
[M::worker_pipeline::6168.078*13.61] mapped 12528 sequences
[M::worker_pipeline::6204.957*13.73] mapped 13963 sequences
[M::worker_pipeline::6230.710*13.75] mapped 13346 sequences
[M::worker_pipeline::6261.784*13.84] mapped 6477 sequences
[M::worker_pipeline::6274.077*13.82] mapped 13173 sequences
[M::worker_pipeline::6297.926*13.85] mapped 37652 sequences
[M::worker_pipeline::6331.323*13.87] mapped 24486 sequences
[M::worker_pipeline::6656.872*13.38] mapped 5355 sequences
[M::worker_pipeline::6665.287*13.37] mapped 5896 sequences
[M::worker_pipeline::6708.185*13.43] mapped 5238 sequences
[M::worker_pipeline::6723.633*13.44] mapped 18917 sequences
[M::worker_pipeline::6755.363*13.46] mapped 27987 sequences
[M::worker_pipeline::6800.460*13.50] mapped 7524 sequences
[M::worker_pipeline::6824.650*13.53] mapped 5428 sequences
[M::worker_pipeline::6859.767*13.60] mapped 14621 sequences
[M::worker_pipeline::6890.359*13.65] mapped 5345 sequences
[M::worker_pipeline::6916.781*13.68] mapped 9895 sequences
[M::worker_pipeline::6948.492*13.70] mapped 21920 sequences
[M::worker_pipeline::6980.057*13.72] mapped 18866 sequences
[M::worker_pipeline::7019.653*13.81] mapped 5735 sequences
[M::worker_pipeline::7035.090*13.81] mapped 30329 sequences
[M::worker_pipeline::7069.719*13.86] mapped 12108 sequences
[M::worker_pipeline::7097.048*13.89] mapped 5765 sequences
[M::worker_pipeline::7121.152*13.93] mapped 24181 sequences
[M::worker_pipeline::7157.748*13.96] mapped 16163 sequences
[M::worker_pipeline::7185.473*13.99] mapped 5312 sequences
[M::worker_pipeline::7211.444*14.03] mapped 16217 sequences
[M::worker_pipeline::7245.760*14.06] mapped 11516 sequences
[M::worker_pipeline::7277.583*14.09] mapped 5255 sequences
[M::worker_pipeline::7318.616*14.15] mapped 11084 sequences
[M::worker_pipeline::7341.804*14.18] mapped 5453 sequences
[M::worker_pipeline::7375.564*14.24] mapped 5556 sequences
[M::worker_pipeline::7423.119*14.28] mapped 5424 sequences
[M::worker_pipeline::7451.076*14.34] mapped 5521 sequences
[M::worker_pipeline::7462.003*14.33] mapped 20340 sequences
[M::worker_pipeline::7505.367*14.38] mapped 6750 sequences
[M::worker_pipeline::7531.900*14.41] mapped 5499 sequences
[M::worker_pipeline::7548.477*14.42] mapped 34742 sequences
[M::worker_pipeline::7601.536*14.49] mapped 5969 sequences
[M::worker_pipeline::7633.598*14.52] mapped 5712 sequences
[M::worker_pipeline::7663.277*14.55] mapped 5566 sequences
[M::worker_pipeline::7683.498*14.59] mapped 5415 sequences
[M::worker_pipeline::7701.291*14.64] mapped 20156 sequences
[M::worker_pipeline::7725.114*14.69] mapped 13002 sequences
[M::worker_pipeline::7746.002*14.72] mapped 5576 sequences
[M::worker_pipeline::7765.118*14.74] mapped 5852 sequences
[M::worker_pipeline::7783.995*14.75] mapped 18819 sequences
[M::worker_pipeline::7815.103*14.77] mapped 32696 sequences
[M::worker_pipeline::7847.675*14.81] mapped 7274 sequences
[M::worker_pipeline::7876.797*14.83] mapped 5311 sequences
[M::worker_pipeline::7920.015*14.89] mapped 5676 sequences
[M::worker_pipeline::7946.295*14.91] mapped 21642 sequences
[M::worker_pipeline::7967.299*14.92] mapped 15383 sequences
[M::worker_pipeline::8001.864*14.95] mapped 5879 sequences
[M::worker_pipeline::8032.090*14.98] mapped 5798 sequences
[M::worker_pipeline::8065.260*15.03] mapped 5891 sequences
[M::worker_pipeline::8095.056*15.07] mapped 5808 sequences
[M::worker_pipeline::8122.787*15.09] mapped 5827 sequences
[M::worker_pipeline::8145.598*15.12] mapped 20996 sequences
[M::worker_pipeline::8185.443*15.18] mapped 20513 sequences
[M::worker_pipeline::8201.372*15.18] mapped 25149 sequences
[M::worker_pipeline::8237.895*15.25] mapped 14259 sequences
[M::worker_pipeline::8260.875*15.26] mapped 5776 sequences
[M::worker_pipeline::8296.341*15.31] mapped 6057 sequences
[M::worker_pipeline::8317.744*15.33] mapped 18854 sequences
[M::worker_pipeline::8351.723*15.40] mapped 6021 sequences
[M::worker_pipeline::8378.245*15.44] mapped 15585 sequences
[M::worker_pipeline::8401.499*15.47] mapped 6116 sequences
[M::worker_pipeline::8429.270*15.52] mapped 14372 sequences
[M::worker_pipeline::8450.706*15.52] mapped 8575 sequences
[M::worker_pipeline::8478.705*15.55] mapped 12359 sequences
[M::worker_pipeline::8513.800*15.62] mapped 8380 sequences
[M::worker_pipeline::8533.294*15.62] mapped 12136 sequences
[M::worker_pipeline::8568.341*15.67] mapped 5759 sequences
[M::worker_pipeline::8603.339*15.73] mapped 12626 sequences
[M::worker_pipeline::8620.768*15.71] mapped 14187 sequences
[M::worker_pipeline::8676.991*15.81] mapped 16608 sequences
[M::worker_pipeline::8704.572*15.82] mapped 13788 sequences
[M::worker_pipeline::8764.820*15.95] mapped 11793 sequences
[M::worker_pipeline::8803.815*15.97] mapped 9415 sequences
[M::worker_pipeline::8850.540*16.03] mapped 35246 sequences
[M::worker_pipeline::8888.624*16.11] mapped 23327 sequences
[M::worker_pipeline::8909.086*16.08] mapped 5880 sequences
[M::worker_pipeline::8976.263*16.19] mapped 29873 sequences
[M::worker_pipeline::9363.328*15.66] mapped 16698 sequences
[M::worker_pipeline::9389.490*15.71] mapped 8254 sequences
[M::worker_pipeline::9418.909*15.76] mapped 12588 sequences
[M::worker_pipeline::9456.059*15.81] mapped 31296 sequences
[M::worker_pipeline::9478.633*15.86] mapped 6216 sequences
[M::worker_pipeline::9524.442*15.92] mapped 5969 sequences
[M::worker_pipeline::9566.080*15.92] mapped 6078 sequences
[M::worker_pipeline::9600.115*15.98] mapped 24907 sequences
[M::worker_pipeline::9615.064*15.97] mapped 16224 sequences
[M::worker_pipeline::9691.746*16.06] mapped 6054 sequences
[M::worker_pipeline::9724.440*16.13] mapped 15813 sequences
[M::worker_pipeline::9764.655*16.18] mapped 6159 sequences
[M::worker_pipeline::9797.593*16.23] mapped 6348 sequences
[M::worker_pipeline::9846.618*16.28] mapped 6203 sequences
[M::worker_pipeline::9894.310*16.34] mapped 16742 sequences
[M::worker_pipeline::9921.659*16.39] mapped 6061 sequences
[M::worker_pipeline::9972.255*16.45] mapped 33379 sequences
[M::worker_pipeline::10002.066*16.51] mapped 13539 sequences
[M::worker_pipeline::10048.954*16.54] mapped 5987 sequences
[M::worker_pipeline::10090.207*16.61] mapped 12079 sequences
[M::worker_pipeline::10133.531*16.67] mapped 6425 sequences
[M::worker_pipeline::10154.603*16.71] mapped 9792 sequences
[M::worker_pipeline::10216.415*16.78] mapped 19665 sequences
[M::worker_pipeline::10254.684*16.84] mapped 15323 sequences
[M::worker_pipeline::10298.133*16.90] mapped 10950 sequences
[M::worker_pipeline::10340.706*16.95] mapped 15951 sequences
[M::worker_pipeline::10388.970*17.01] mapped 12274 sequences
[M::worker_pipeline::10429.699*17.05] mapped 15131 sequences
[M::worker_pipeline::10466.008*17.11] mapped 9129 sequences
[M::worker_pipeline::10501.592*17.16] mapped 14090 sequences
[M::worker_pipeline::10551.320*17.19] mapped 7596 sequences
[M::worker_pipeline::10588.389*17.24] mapped 8771 sequences
[M::worker_pipeline::10623.534*17.28] mapped 7955 sequences
[M::worker_pipeline::10662.501*17.33] mapped 31273 sequences
[M::worker_pipeline::10708.177*17.37] mapped 7521 sequences
[M::worker_pipeline::10743.917*17.43] mapped 8617 sequences
[M::worker_pipeline::10785.965*17.48] mapped 21951 sequences
[M::worker_pipeline::10815.410*17.53] mapped 6739 sequences
[M::worker_pipeline::10862.913*17.58] mapped 16460 sequences
[M::worker_pipeline::10896.693*17.62] mapped 6247 sequences
[M::worker_pipeline::10921.934*17.64] mapped 8120 sequences
[M::worker_pipeline::10933.884*17.62] mapped 4851 sequences
[M::main] Version: 2.28-r1209
[M::main] CMD: minimap2 --MD -ax lr:hq --eqx -y -t 40 assembly/output/verkko/T2T00_2/assembly.fasta data/mapped/T2T00_2/T2T00_2.UL.100G.mod.fastq
[M::main] Real time: 10941.322 sec; CPU: 192647.799 sec; Peak RSS: 52.856 GB
[bam_sort_core] merging from 3 files and 8 in-memory blocks...
