[M::mm_idx_gen::38.279*1.53] collected minimizers
[M::mm_idx_gen::40.171*2.36] sorted minimizers
[M::main::40.171*2.36] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::41.568*2.31] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::42.320*2.29] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::179.362*13.81] mapped 4008 sequences
[M::worker_pipeline::271.626*16.14] mapped 4034 sequences
[M::worker_pipeline::320.398*18.61] mapped 3991 sequences
[M::worker_pipeline::383.336*20.50] mapped 3984 sequences
[M::worker_pipeline::448.179*22.03] mapped 3999 sequences
[M::worker_pipeline::523.870*22.41] mapped 4032 sequences
[M::worker_pipeline::572.808*23.20] mapped 4045 sequences
[M::worker_pipeline::656.391*22.85] mapped 3967 sequences
[M::worker_pipeline::716.344*23.47] mapped 4099 sequences
[M::worker_pipeline::772.371*23.86] mapped 3988 sequences
[M::worker_pipeline::864.777*23.65] mapped 4146 sequences
[M::worker_pipeline::925.296*24.08] mapped 4147 sequences
[M::worker_pipeline::980.568*24.35] mapped 4118 sequences
[M::worker_pipeline::1051.580*24.35] mapped 4089 sequences
[M::worker_pipeline::1097.150*24.78] mapped 4056 sequences
[M::worker_pipeline::1163.277*24.72] mapped 4095 sequences
[M::worker_pipeline::1236.555*24.51] mapped 4167 sequences
[M::worker_pipeline::1291.150*24.78] mapped 4184 sequences
[M::worker_pipeline::1403.647*24.03] mapped 4031 sequences
[M::worker_pipeline::1507.157*23.65] mapped 4209 sequences
[M::worker_pipeline::1625.931*23.85] mapped 3978 sequences
[M::worker_pipeline::1630.273*23.79] mapped 4053 sequences
[M::worker_pipeline::1721.155*23.59] mapped 3930 sequences
[M::worker_pipeline::1775.926*23.80] mapped 4103 sequences
[M::worker_pipeline::1820.375*24.16] mapped 3962 sequences
[M::worker_pipeline::1874.535*24.34] mapped 4203 sequences
[M::worker_pipeline::1963.106*24.21] mapped 3991 sequences
[M::worker_pipeline::2021.315*24.39] mapped 4153 sequences
[M::worker_pipeline::2111.642*24.21] mapped 4020 sequences
[M::worker_pipeline::2165.525*24.39] mapped 4096 sequences
[M::worker_pipeline::2237.389*24.33] mapped 4069 sequences
[M::worker_pipeline::2297.078*24.42] mapped 4099 sequences
[M::worker_pipeline::2402.122*24.16] mapped 4063 sequences
[M::worker_pipeline::2449.290*24.36] mapped 4096 sequences
[M::worker_pipeline::2507.584*24.52] mapped 3988 sequences
[M::worker_pipeline::2572.107*24.57] mapped 4154 sequences
[M::worker_pipeline::2641.995*24.46] mapped 4102 sequences
[M::worker_pipeline::2761.399*24.08] mapped 4078 sequences
[M::worker_pipeline::2828.751*24.10] mapped 4086 sequences
[M::worker_pipeline::2887.872*24.14] mapped 4171 sequences
[M::worker_pipeline::3000.313*24.28] mapped 4160 sequences
[M::worker_pipeline::3042.167*24.04] mapped 4048 sequences
[M::worker_pipeline::3106.049*24.02] mapped 4076 sequences
[M::worker_pipeline::3162.944*24.09] mapped 4006 sequences
[M::worker_pipeline::3234.462*24.08] mapped 3985 sequences
[M::worker_pipeline::3309.866*24.02] mapped 4015 sequences
[M::worker_pipeline::3401.241*23.82] mapped 3970 sequences
[M::worker_pipeline::3480.405*23.73] mapped 4065 sequences
[M::worker_pipeline::3530.926*23.83] mapped 4142 sequences
[M::worker_pipeline::3593.792*23.89] mapped 4090 sequences
[M::worker_pipeline::3659.130*23.91] mapped 4083 sequences
[M::worker_pipeline::3729.183*23.86] mapped 4126 sequences
[M::worker_pipeline::3815.863*23.77] mapped 4074 sequences
[M::worker_pipeline::3887.815*23.71] mapped 4042 sequences
[M::worker_pipeline::3944.118*23.76] mapped 4116 sequences
[M::worker_pipeline::4031.613*23.66] mapped 4079 sequences
[M::worker_pipeline::4101.648*23.70] mapped 3995 sequences
[M::worker_pipeline::4158.333*23.78] mapped 4065 sequences
[M::worker_pipeline::4210.001*23.83] mapped 4171 sequences
[M::worker_pipeline::4258.439*23.92] mapped 4067 sequences
[M::worker_pipeline::4391.951*23.89] mapped 4067 sequences
[M::worker_pipeline::4435.949*23.72] mapped 4154 sequences
[M::worker_pipeline::4495.389*23.74] mapped 4039 sequences
[M::worker_pipeline::4569.226*23.76] mapped 4101 sequences
[M::worker_pipeline::4639.485*23.76] mapped 4067 sequences
[M::worker_pipeline::4723.395*23.69] mapped 3999 sequences
[M::worker_pipeline::4780.242*23.74] mapped 3906 sequences
[M::worker_pipeline::4837.924*23.76] mapped 4167 sequences
[M::worker_pipeline::4886.382*23.89] mapped 4088 sequences
[M::worker_pipeline::4946.317*23.90] mapped 3919 sequences
[M::worker_pipeline::5002.450*23.96] mapped 3995 sequences
[M::worker_pipeline::5095.217*23.87] mapped 4074 sequences
[M::worker_pipeline::5157.996*23.88] mapped 3950 sequences
[M::worker_pipeline::5206.582*23.94] mapped 3945 sequences
[M::worker_pipeline::5330.701*23.71] mapped 3931 sequences
[M::worker_pipeline::5417.103*23.61] mapped 4061 sequences
[M::worker_pipeline::5476.991*23.66] mapped 4106 sequences
[M::worker_pipeline::5527.890*23.74] mapped 4131 sequences
[M::worker_pipeline::5578.831*23.83] mapped 4111 sequences
[M::worker_pipeline::5648.527*23.87] mapped 4047 sequences
