[M::mm_idx_gen::42.681*1.65] collected minimizers
[M::mm_idx_gen::45.296*2.35] sorted minimizers
[M::main::45.296*2.35] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::46.727*2.31] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::47.419*2.29] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::123.841*18.04] mapped 4002 sequences
[M::worker_pipeline::208.153*19.07] mapped 3932 sequences
[M::worker_pipeline::278.007*20.37] mapped 3957 sequences
[M::worker_pipeline::337.580*21.55] mapped 4042 sequences
[M::worker_pipeline::413.040*21.46] mapped 4340 sequences
[M::worker_pipeline::471.252*22.43] mapped 4302 sequences
[M::worker_pipeline::520.556*23.19] mapped 3972 sequences
[M::worker_pipeline::585.645*23.64] mapped 4062 sequences
[M::worker_pipeline::667.172*23.61] mapped 4095 sequences
[M::worker_pipeline::734.682*23.70] mapped 4190 sequences
[M::worker_pipeline::803.532*23.93] mapped 4230 sequences
[M::worker_pipeline::866.892*24.14] mapped 4252 sequences
[M::worker_pipeline::932.646*24.44] mapped 4225 sequences
[M::worker_pipeline::1008.670*24.49] mapped 3955 sequences
[M::worker_pipeline::1069.452*24.57] mapped 4176 sequences
[M::worker_pipeline::1121.016*24.61] mapped 4083 sequences
[M::worker_pipeline::1243.756*23.81] mapped 4018 sequences
[M::worker_pipeline::1323.735*23.71] mapped 3998 sequences
[M::worker_pipeline::1403.217*23.66] mapped 3903 sequences
[M::worker_pipeline::1537.152*23.60] mapped 3859 sequences
[M::worker_pipeline::1602.900*22.87] mapped 3987 sequences
[M::worker_pipeline::1714.846*22.48] mapped 3945 sequences
[M::worker_pipeline::1751.313*22.72] mapped 3923 sequences
[M::worker_pipeline::1832.116*22.63] mapped 3973 sequences
[M::worker_pipeline::1898.022*22.64] mapped 3911 sequences
[M::worker_pipeline::1955.687*22.85] mapped 3985 sequences
[M::worker_pipeline::2030.442*22.86] mapped 3926 sequences
[M::worker_pipeline::2066.380*23.08] mapped 4062 sequences
[M::worker_pipeline::2131.984*23.12] mapped 4079 sequences
[M::worker_pipeline::2259.986*22.50] mapped 4093 sequences
[M::worker_pipeline::2305.580*22.59] mapped 3924 sequences
[M::worker_pipeline::2400.409*22.44] mapped 4078 sequences
[M::worker_pipeline::2491.423*22.57] mapped 3974 sequences
[M::worker_pipeline::2583.721*22.65] mapped 4127 sequences
[M::worker_pipeline::2696.640*22.72] mapped 4044 sequences
[M::worker_pipeline::2840.468*22.40] mapped 4026 sequences
[M::worker_pipeline::2967.352*22.40] mapped 4153 sequences
[M::worker_pipeline::3063.014*22.52] mapped 4073 sequences
[M::worker_pipeline::3145.401*22.72] mapped 4188 sequences
[M::worker_pipeline::3435.068*22.20] mapped 4039 sequences
[M::worker_pipeline::3442.527*22.16] mapped 4245 sequences
[M::worker_pipeline::3538.544*22.41] mapped 4148 sequences
[M::worker_pipeline::3656.899*22.33] mapped 4016 sequences
[M::worker_pipeline::3730.369*22.51] mapped 4236 sequences
[M::worker_pipeline::3827.168*22.67] mapped 4211 sequences
[M::worker_pipeline::3936.032*22.68] mapped 4303 sequences
[M::worker_pipeline::4071.306*22.48] mapped 4309 sequences
[M::worker_pipeline::4150.685*22.54] mapped 3994 sequences
[M::worker_pipeline::4199.987*22.66] mapped 4414 sequences
[M::worker_pipeline::4268.827*22.68] mapped 4241 sequences
[M::worker_pipeline::4355.063*22.56] mapped 4226 sequences
[M::worker_pipeline::4431.731*22.54] mapped 4232 sequences
[M::worker_pipeline::4508.783*22.55] mapped 4260 sequences
[M::worker_pipeline::4570.706*22.57] mapped 4296 sequences
[M::worker_pipeline::4647.647*22.55] mapped 4283 sequences
[M::worker_pipeline::4711.287*22.55] mapped 4279 sequences
[M::worker_pipeline::4771.875*22.56] mapped 4341 sequences
[M::worker_pipeline::4829.819*22.58] mapped 4517 sequences
[M::worker_pipeline::4895.115*22.57] mapped 4561 sequences
[M::worker_pipeline::5015.785*22.55] mapped 4507 sequences
[M::worker_pipeline::5020.331*22.53] mapped 4535 sequences
[M::worker_pipeline::5069.787*22.66] mapped 4541 sequences
[M::worker_pipeline::5118.771*22.77] mapped 4585 sequences
[M::worker_pipeline::5183.817*22.75] mapped 4576 sequences
[M::worker_pipeline::5226.375*22.84] mapped 4592 sequences
[M::worker_pipeline::5268.675*22.96] mapped 4626 sequences
[M::worker_pipeline::5308.697*23.05] mapped 4689 sequences
[M::worker_pipeline::5348.915*23.13] mapped 4524 sequences
[M::worker_pipeline::5426.982*23.09] mapped 4171 sequences
[M::worker_pipeline::5470.861*23.16] mapped 4155 sequences
[M::worker_pipeline::5527.492*23.16] mapped 4195 sequences
[M::worker_pipeline::5610.019*23.08] mapped 3920 sequences
[M::worker_pipeline::5815.096*22.55] mapped 3840 sequences
[M::worker_pipeline::5911.964*22.44] mapped 3922 sequences
[M::worker_pipeline::5981.363*22.42] mapped 3937 sequences
[M::worker_pipeline::6082.080*22.31] mapped 3912 sequences
[M::worker_pipeline::6160.281*22.27] mapped 3877 sequences
[M::worker_pipeline::6353.892*22.04] mapped 3870 sequences
[M::worker_pipeline::6358.540*22.02] mapped 3793 sequences
[M::worker_pipeline::6441.272*22.00] mapped 3982 sequences
[M::worker_pipeline::6528.644*21.94] mapped 3907 sequences
[M::worker_pipeline::6600.728*21.91] mapped 3784 sequences
[M::worker_pipeline::6646.301*21.93] mapped 3821 sequences
[M::worker_pipeline::6775.304*21.75] mapped 3811 sequences
[M::worker_pipeline::6820.099*21.82] mapped 3864 sequences
[M::worker_pipeline::6910.516*21.76] mapped 3861 sequences
[M::worker_pipeline::6976.677*21.77] mapped 3878 sequences
[M::worker_pipeline::7045.983*21.76] mapped 3819 sequences
[M::worker_pipeline::7169.801*21.58] mapped 3859 sequences
[M::worker_pipeline::7226.963*21.59] mapped 3931 sequences
[M::worker_pipeline::7296.892*21.59] mapped 3880 sequences
[M::worker_pipeline::7350.884*21.63] mapped 3945 sequences
[M::worker_pipeline::7383.680*21.71] mapped 3894 sequences
[M::worker_pipeline::7486.124*21.60] mapped 3937 sequences
[M::worker_pipeline::7681.208*21.31] mapped 3933 sequences
[M::worker_pipeline::7789.359*21.35] mapped 3992 sequences
[M::worker_pipeline::8032.673*21.21] mapped 4024 sequences
[M::worker_pipeline::8039.968*21.19] mapped 4038 sequences
[M::worker_pipeline::8124.943*21.29] mapped 4019 sequences
[M::worker_pipeline::8286.746*21.19] mapped 4003 sequences
[M::worker_pipeline::8374.312*21.27] mapped 4042 sequences
[M::worker_pipeline::8471.311*21.29] mapped 4021 sequences
[M::worker_pipeline::8534.377*21.39] mapped 4048 sequences
[M::worker_pipeline::8626.168*21.42] mapped 4067 sequences
[M::worker_pipeline::8736.379*21.44] mapped 4105 sequences
[M::worker_pipeline::8835.461*21.45] mapped 4067 sequences
[M::worker_pipeline::8958.610*21.44] mapped 3993 sequences
[M::worker_pipeline::9270.370*21.02] mapped 3978 sequences
[M::worker_pipeline::9378.912*21.02] mapped 4176 sequences
[M::worker_pipeline::9467.473*21.04] mapped 4227 sequences
[M::worker_pipeline::9555.009*21.12] mapped 4059 sequences
[M::worker_pipeline::9603.821*21.16] mapped 4036 sequences
[M::worker_pipeline::9657.106*21.17] mapped 4128 sequences
[M::worker_pipeline::9704.371*21.22] mapped 4132 sequences
[M::worker_pipeline::9867.002*21.15] mapped 4106 sequences
[M::worker_pipeline::9871.270*21.14] mapped 4049 sequences
[M::worker_pipeline::9954.870*21.13] mapped 4048 sequences
[M::worker_pipeline::10022.717*21.12] mapped 4124 sequences
[M::worker_pipeline::10070.949*21.14] mapped 4095 sequences
[M::worker_pipeline::10134.993*21.15] mapped 4087 sequences
[M::worker_pipeline::10185.294*21.16] mapped 4016 sequences
[M::worker_pipeline::10245.459*21.15] mapped 4054 sequences
[M::worker_pipeline::10289.324*21.17] mapped 4056 sequences
[M::worker_pipeline::10355.758*21.17] mapped 4003 sequences
[M::worker_pipeline::10397.489*21.19] mapped 4037 sequences
[M::worker_pipeline::10440.764*21.21] mapped 4085 sequences
[M::worker_pipeline::10476.543*21.24] mapped 4094 sequences
[M::worker_pipeline::10538.569*21.23] mapped 4125 sequences
[M::worker_pipeline::10584.218*21.25] mapped 4079 sequences
[M::worker_pipeline::10636.396*21.25] mapped 4018 sequences
[M::worker_pipeline::10678.194*21.27] mapped 4044 sequences
[M::worker_pipeline::10789.039*21.25] mapped 4034 sequences
[M::worker_pipeline::10793.705*21.24] mapped 3784 sequences
[M::main] Version: 2.28-r1209
[M::main] CMD: minimap2 --MD -ax map-ont --eqx -t 60 data/ref/T2T-CHM13.v2.fasta assembly/input/T2T00_2/T2T00_2.UL.70x.fastq.gz
[M::main] Real time: 10794.446 sec; CPU: 229286.134 sec; Peak RSS: 32.464 GB
[bam_sort_core] merging from 7 files and 4 in-memory blocks...
