[M::mm_idx_gen::61.958*0.98] collected minimizers
[M::mm_idx_gen::64.627*1.67] sorted minimizers
[M::main::64.627*1.67] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::66.004*1.65] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::66.653*1.65] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::148.938*26.49] mapped 3849 sequences
[M::worker_pipeline::159.597*28.58] mapped 3805 sequences
[M::worker_pipeline::168.662*30.19] mapped 3808 sequences
[M::worker_pipeline::177.765*31.60] mapped 3819 sequences
[M::worker_pipeline::187.772*32.94] mapped 3825 sequences
[M::worker_pipeline::198.050*34.12] mapped 3806 sequences
[M::worker_pipeline::209.428*35.43] mapped 3796 sequences
[M::worker_pipeline::219.985*36.44] mapped 3761 sequences
[M::worker_pipeline::229.314*37.33] mapped 3811 sequences
[M::worker_pipeline::239.879*38.22] mapped 3795 sequences
[M::worker_pipeline::254.315*39.25] mapped 3723 sequences
[M::worker_pipeline::263.988*39.91] mapped 3779 sequences
[M::worker_pipeline::318.727*41.88] mapped 3759 sequences
[M::worker_pipeline::622.727*48.46] mapped 3857 sequences
[M::worker_pipeline::697.265*49.06] mapped 3819 sequences
[M::worker_pipeline::716.760*49.26] mapped 3756 sequences
[M::worker_pipeline::725.849*49.37] mapped 3802 sequences
[M::worker_pipeline::736.568*49.49] mapped 3738 sequences
[M::worker_pipeline::745.293*49.57] mapped 3769 sequences
[M::worker_pipeline::755.207*49.68] mapped 3778 sequences
[M::worker_pipeline::791.648*48.52] mapped 3771 sequences
[M::worker_pipeline::794.002*48.38] mapped 3811 sequences
[M::worker_pipeline::806.255*48.48] mapped 3794 sequences
[M::worker_pipeline::860.468*47.42] mapped 3802 sequences
[M::worker_pipeline::870.572*47.54] mapped 3803 sequences
[M::worker_pipeline::880.428*47.66] mapped 3786 sequences
[M::worker_pipeline::890.099*47.76] mapped 3846 sequences
[M::worker_pipeline::899.102*47.86] mapped 3809 sequences
[M::worker_pipeline::906.585*47.95] mapped 3795 sequences
[M::worker_pipeline::917.089*48.07] mapped 3796 sequences
