[M::mm_idx_gen::51.209*1.54] collected minimizers
[M::mm_idx_gen::53.405*2.20] sorted minimizers
[M::main::53.405*2.20] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::54.695*2.17] mid_occ = 892
[M::worker_pipeline::3517.307*51.15] mapped 5842 sequences
[M::worker_pipeline::3532.166*51.18] mapped 6059 sequences
[M::worker_pipeline::3543.878*51.20] mapped 6168 sequences
[M::worker_pipeline::3553.909*51.18] mapped 5964 sequences
[M::worker_pipeline::3569.744*51.17] mapped 6028 sequences
[M::worker_pipeline::3580.390*51.18] mapped 6105 sequences
[M::worker_pipeline::3591.300*51.20] mapped 6129 sequences
[M::worker_pipeline::3601.836*51.22] mapped 6151 sequences
[M::worker_pipeline::3612.251*51.24] mapped 6091 sequences
[M::worker_pipeline::3627.046*51.23] mapped 6340 sequences
[M::worker_pipeline::3649.144*51.20] mapped 6522 sequences
[M::worker_pipeline::3663.151*51.23] mapped 6566 sequences
[M::worker_pipeline::3672.627*51.22] mapped 5902 sequences
[M::worker_pipeline::3683.468*51.24] mapped 6363 sequences
[M::worker_pipeline::3692.437*51.26] mapped 6210 sequences
[M::worker_pipeline::3701.393*51.27] mapped 6433 sequences
[M::worker_pipeline::3798.073*51.16] mapped 6355 sequences
[M::worker_pipeline::3821.063*51.20] mapped 6487 sequences
[M::worker_pipeline::3830.845*51.21] mapped 5966 sequences
[M::worker_pipeline::3883.920*50.80] mapped 5960 sequences
[M::worker_pipeline::3886.144*50.77] mapped 6448 sequences
[M::worker_pipeline::3906.059*50.78] mapped 6082 sequences
[M::worker_pipeline::3917.188*50.81] mapped 5971 sequences
[M::worker_pipeline::3927.880*50.82] mapped 6201 sequences
[M::worker_pipeline::3937.377*50.84] mapped 6349 sequences
[M::worker_pipeline::3947.321*50.86] mapped 6230 sequences
[M::worker_pipeline::4036.548*50.37] mapped 6568 sequences
[M::worker_pipeline::4046.603*50.36] mapped 6191 sequences
[M::worker_pipeline::4065.372*50.37] mapped 6165 sequences
[M::worker_pipeline::4153.463*50.27] mapped 6566 sequences
[M::worker_pipeline::4173.886*50.30] mapped 6020 sequences
[M::worker_pipeline::4189.007*50.32] mapped 6266 sequences
[M::worker_pipeline::4211.638*50.37] mapped 6219 sequences
[M::worker_pipeline::4228.693*50.40] mapped 6284 sequences
[M::worker_pipeline::4241.197*50.42] mapped 6180 sequences
[M::worker_pipeline::4249.365*50.44] mapped 6058 sequences
[M::worker_pipeline::4261.088*50.46] mapped 6144 sequences
[M::worker_pipeline::4273.485*50.47] mapped 6283 sequences
[M::worker_pipeline::4481.645*50.49] mapped 6184 sequences
[M::worker_pipeline::4578.718*50.58] mapped 7410 sequences
[M::worker_pipeline::4647.939*50.34] mapped 6739 sequences
[M::worker_pipeline::4650.231*50.31] mapped 6127 sequences
[M::worker_pipeline::4667.218*50.33] mapped 6233 sequences
[M::worker_pipeline::4680.847*50.35] mapped 6444 sequences
[M::worker_pipeline::4692.134*50.37] mapped 6194 sequences
[M::worker_pipeline::4703.713*50.39] mapped 6383 sequences
[M::worker_pipeline::4711.999*50.40] mapped 6726 sequences
[M::worker_pipeline::4722.957*50.42] mapped 6828 sequences
[M::worker_pipeline::4737.500*50.44] mapped 6314 sequences
[M::worker_pipeline::4745.814*50.46] mapped 6395 sequences
[M::worker_pipeline::4755.484*50.47] mapped 6266 sequences
[M::worker_pipeline::5387.098*51.01] mapped 6452 sequences
[M::worker_pipeline::5395.724*51.02] mapped 6209 sequences
[M::worker_pipeline::5404.312*51.03] mapped 6081 sequences
[M::worker_pipeline::5414.899*51.04] mapped 6161 sequences
[M::worker_pipeline::5453.868*51.00] mapped 5947 sequences
[M::worker_pipeline::5462.736*51.01] mapped 6070 sequences
[M::worker_pipeline::5472.142*51.02] mapped 6250 sequences
[M::worker_pipeline::5483.910*51.03] mapped 5905 sequences
[M::worker_pipeline::5494.755*51.05] mapped 6264 sequences
[M::worker_pipeline::5504.228*51.06] mapped 6329 sequences
[M::worker_pipeline::5520.624*51.05] mapped 7004 sequences
[M::worker_pipeline::5581.803*50.79] mapped 6434 sequences
[M::worker_pipeline::5584.078*50.77] mapped 6256 sequences
[M::worker_pipeline::5597.500*50.78] mapped 6027 sequences
[M::worker_pipeline::5606.371*50.79] mapped 6209 sequences
[M::worker_pipeline::5651.260*50.80] mapped 6557 sequences
[M::worker_pipeline::5689.018*50.85] mapped 6289 sequences
[M::worker_pipeline::5696.213*50.86] mapped 6829 sequences
[M::worker_pipeline::5705.429*50.87] mapped 6339 sequences
[M::worker_pipeline::5714.806*50.88] mapped 6164 sequences
[M::worker_pipeline::5725.608*50.89] mapped 6014 sequences
[M::worker_pipeline::5734.075*50.91] mapped 6158 sequences
[M::worker_pipeline::5742.275*50.92] mapped 6657 sequences
[M::worker_pipeline::5751.639*50.90] mapped 6675 sequences
[M::worker_pipeline::5765.607*50.92] mapped 6225 sequences
[M::worker_pipeline::5774.736*50.93] mapped 6220 sequences
[M::worker_pipeline::5783.752*50.94] mapped 6255 sequences
[M::worker_pipeline::5892.211*51.04] mapped 6204 sequences
[M::worker_pipeline::5937.761*51.11] mapped 6781 sequences
[M::worker_pipeline::5946.135*51.11] mapped 5927 sequences
[M::worker_pipeline::5954.834*51.12] mapped 6141 sequences
[M::worker_pipeline::5963.410*51.13] mapped 6417 sequences
[M::worker_pipeline::5972.989*51.14] mapped 6238 sequences
[M::worker_pipeline::6029.662*50.82] mapped 6539 sequences
[M::worker_pipeline::6032.396*50.80] mapped 6219 sequences
[M::worker_pipeline::6050.072*50.81] mapped 6340 sequences
[M::worker_pipeline::6091.701*50.70] mapped 6772 sequences
[M::worker_pipeline::6106.223*50.72] mapped 6409 sequences
[M::worker_pipeline::6118.908*50.74] mapped 6004 sequences
[M::worker_pipeline::6128.788*50.75] mapped 6107 sequences
[M::worker_pipeline::6191.835*50.84] mapped 6114 sequences
[M::worker_pipeline::6200.787*50.85] mapped 6352 sequences
[M::worker_pipeline::6211.755*50.86] mapped 6413 sequences
[M::worker_pipeline::6220.790*50.87] mapped 6072 sequences
[M::worker_pipeline::6231.433*50.88] mapped 5906 sequences
[M::worker_pipeline::6241.717*50.90] mapped 5921 sequences
[M::worker_pipeline::6253.266*50.91] mapped 6213 sequences
[M::worker_pipeline::6264.082*50.90] mapped 6542 sequences
[M::worker_pipeline::6279.037*50.90] mapped 6611 sequences
[M::worker_pipeline::6310.579*50.92] mapped 6261 sequences
[M::worker_pipeline::6668.796*51.11] mapped 5775 sequences
[M::worker_pipeline::6672.472*51.09] mapped 6476 sequences
[M::worker_pipeline::6684.312*51.10] mapped 6050 sequences
[M::worker_pipeline::6694.608*51.11] mapped 6356 sequences
[M::worker_pipeline::6750.296*50.89] mapped 5919 sequences
[M::worker_pipeline::6752.742*50.87] mapped 5597 sequences
[M::worker_pipeline::6765.313*50.88] mapped 5898 sequences
[M::worker_pipeline::6776.079*50.89] mapped 5648 sequences
[M::worker_pipeline::6784.937*50.90] mapped 6025 sequences
[M::worker_pipeline::6794.502*50.89] mapped 6240 sequences
[M::worker_pipeline::6945.687*50.98] mapped 6673 sequences
[M::worker_pipeline::7058.689*51.09] mapped 6283 sequences
[M::worker_pipeline::7065.951*51.09] mapped 6108 sequences
[M::worker_pipeline::7080.793*51.10] mapped 6078 sequences
[M::worker_pipeline::7092.512*51.11] mapped 5948 sequences
[M::worker_pipeline::7102.845*51.12] mapped 6246 sequences
[M::worker_pipeline::7112.178*51.13] mapped 6375 sequences
[M::worker_pipeline::7120.248*51.14] mapped 6416 sequences
[M::worker_pipeline::7129.960*51.15] mapped 6230 sequences
[M::worker_pipeline::7142.511*51.16] mapped 6682 sequences
[M::worker_pipeline::7416.560*50.99] mapped 6975 sequences
[M::worker_pipeline::8426.586*51.72] mapped 6519 sequences
[M::worker_pipeline::8435.159*51.72] mapped 6534 sequences
[M::worker_pipeline::8448.425*51.73] mapped 6220 sequences
[M::worker_pipeline::8462.363*51.74] mapped 6212 sequences
[M::worker_pipeline::8476.061*51.75] mapped 6142 sequences
[M::worker_pipeline::8530.314*51.56] mapped 6603 sequences
[M::worker_pipeline::8535.304*51.54] mapped 6668 sequences
[M::worker_pipeline::8551.618*51.55] mapped 6346 sequences
[M::worker_pipeline::8571.342*51.57] mapped 6825 sequences
[M::worker_pipeline::8585.465*51.58] mapped 6495 sequences
[M::worker_pipeline::8599.737*51.59] mapped 6509 sequences
[M::worker_pipeline::8737.008*51.68] mapped 6411 sequences
[M::worker_pipeline::8909.002*51.81] mapped 6606 sequences
[M::worker_pipeline::8911.520*51.79] mapped 6562 sequences
[M::worker_pipeline::8928.884*51.80] mapped 6129 sequences
[M::worker_pipeline::8939.911*51.80] mapped 6454 sequences
[M::worker_pipeline::8960.758*51.79] mapped 6877 sequences
[M::worker_pipeline::8973.562*51.80] mapped 6639 sequences
[M::worker_pipeline::9063.226*51.73] mapped 6659 sequences
[M::worker_pipeline::9164.657*51.81] mapped 6768 sequences
[M::worker_pipeline::9172.492*51.81] mapped 6697 sequences
[M::worker_pipeline::9185.871*51.82] mapped 6314 sequences
[M::worker_pipeline::9198.908*51.83] mapped 6338 sequences
[M::worker_pipeline::9211.725*51.84] mapped 6602 sequences
[M::worker_pipeline::9226.217*51.85] mapped 6486 sequences
[M::worker_pipeline::9359.413*51.91] mapped 6408 sequences
[M::worker_pipeline::9503.368*51.68] mapped 6270 sequences
[M::worker_pipeline::9505.872*51.67] mapped 6133 sequences
[M::worker_pipeline::9522.351*51.67] mapped 6330 sequences
[M::worker_pipeline::9534.356*51.68] mapped 6362 sequences
[M::worker_pipeline::9545.195*51.69] mapped 6037 sequences
[M::worker_pipeline::9562.198*51.68] mapped 6298 sequences
[M::worker_pipeline::9575.439*51.69] mapped 6470 sequences
[M::worker_pipeline::9588.004*51.70] mapped 6350 sequences
[M::worker_pipeline::10102.749*51.82] mapped 6452 sequences
[M::worker_pipeline::10130.175*51.81] mapped 6549 sequences
[M::worker_pipeline::10140.170*51.81] mapped 6676 sequences
[M::worker_pipeline::10150.893*51.82] mapped 6885 sequences
[M::worker_pipeline::10348.098*51.59] mapped 6550 sequences
[M::worker_pipeline::10435.094*51.63] mapped 5961 sequences
[M::worker_pipeline::10518.811*51.70] mapped 5699 sequences
[M::worker_pipeline::10528.947*51.70] mapped 6616 sequences
[M::worker_pipeline::10800.606*51.65] mapped 6411 sequences
[M::worker_pipeline::10889.281*51.71] mapped 6510 sequences
[M::worker_pipeline::10925.726*51.67] mapped 6581 sequences
[M::worker_pipeline::10943.894*51.68] mapped 6622 sequences
[M::worker_pipeline::11386.696*51.75] mapped 6252 sequences
[M::worker_pipeline::11623.565*51.67] mapped 6523 sequences
[M::worker_pipeline::11627.479*51.65] mapped 6767 sequences
[M::worker_pipeline::11642.645*51.66] mapped 6745 sequences
[M::worker_pipeline::11689.097*51.67] mapped 6892 sequences
[M::worker_pipeline::12006.924*51.87] mapped 6431 sequences
[M::worker_pipeline::12356.143*52.09] mapped 6043 sequences
[M::worker_pipeline::12361.233*52.08] mapped 5779 sequences
[M::worker_pipeline::12372.327*52.09] mapped 6320 sequences
[M::worker_pipeline::12379.593*52.08] mapped 5305 sequences
[M::main] Version: 2.28-r1209
[M::main] CMD: minimap2 --MD -ax map-ont --eqx -t 60 data/ref/T2T-CHM13.v2.fasta -
[M::main] Real time: 12380.437 sec; CPU: 644733.968 sec; Peak RSS: 41.735 GB
[bam_sort_core] merging from 13 files and 4 in-memory blocks...
