[M::mm_idx_gen::43.741*1.39] collected minimizers
[M::mm_idx_gen::46.274*2.23] sorted minimizers
[M::main::46.274*2.23] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::47.607*2.19] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::48.262*2.18] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::225.520*42.84] mapped 17312 sequences
[M::worker_pipeline::233.043*43.32] mapped 17445 sequences
[M::worker_pipeline::238.674*43.67] mapped 16860 sequences
[M::worker_pipeline::245.425*44.06] mapped 16832 sequences
[M::worker_pipeline::255.843*44.59] mapped 16948 sequences
[M::worker_pipeline::266.447*44.93] mapped 16583 sequences
[M::worker_pipeline::280.192*45.60] mapped 17365 sequences
[M::worker_pipeline::286.658*45.87] mapped 16867 sequences
[M::worker_pipeline::294.628*46.22] mapped 16696 sequences
[M::worker_pipeline::300.975*46.47] mapped 16746 sequences
[M::worker_pipeline::309.332*46.79] mapped 16599 sequences
[M::worker_pipeline::316.940*47.08] mapped 17195 sequences
[M::worker_pipeline::326.704*47.41] mapped 17058 sequences
[M::worker_pipeline::334.683*47.66] mapped 16804 sequences
[M::worker_pipeline::344.806*47.96] mapped 16838 sequences
[M::worker_pipeline::351.749*48.17] mapped 16929 sequences
[M::worker_pipeline::360.002*48.41] mapped 16903 sequences
[M::worker_pipeline::368.425*48.61] mapped 16848 sequences
[M::worker_pipeline::378.915*48.87] mapped 17009 sequences
[M::worker_pipeline::391.413*49.15] mapped 16989 sequences
[M::worker_pipeline::401.268*49.39] mapped 16698 sequences
[M::worker_pipeline::413.944*49.64] mapped 16935 sequences
[M::worker_pipeline::462.194*46.49] mapped 16926 sequences
[M::worker_pipeline::464.562*46.27] mapped 16546 sequences
[M::worker_pipeline::476.840*46.59] mapped 16890 sequences
[M::worker_pipeline::485.385*46.81] mapped 16872 sequences
[M::worker_pipeline::497.421*47.10] mapped 16591 sequences
[M::worker_pipeline::508.573*47.35] mapped 16675 sequences
[M::worker_pipeline::519.038*47.58] mapped 16588 sequences
[M::worker_pipeline::532.439*47.86] mapped 16514 sequences
[M::worker_pipeline::542.711*48.05] mapped 16532 sequences
[M::worker_pipeline::554.962*48.27] mapped 16880 sequences
[M::worker_pipeline::566.981*48.50] mapped 16685 sequences
[M::worker_pipeline::577.906*48.70] mapped 16540 sequences
[M::worker_pipeline::589.029*48.90] mapped 16821 sequences
[M::worker_pipeline::599.547*49.07] mapped 17151 sequences
[M::worker_pipeline::607.917*49.19] mapped 16705 sequences
[M::worker_pipeline::617.739*49.35] mapped 16519 sequences
[M::worker_pipeline::627.628*49.49] mapped 16820 sequences
[M::worker_pipeline::636.723*49.61] mapped 16959 sequences
[M::worker_pipeline::645.841*49.73] mapped 16885 sequences
[M::worker_pipeline::655.681*49.86] mapped 16658 sequences
[M::worker_pipeline::667.087*49.99] mapped 16646 sequences
[M::worker_pipeline::681.058*50.18] mapped 16566 sequences
[M::worker_pipeline::734.446*48.26] mapped 16599 sequences
[M::worker_pipeline::736.857*48.12] mapped 16526 sequences
[M::worker_pipeline::749.569*48.31] mapped 16967 sequences
[M::worker_pipeline::758.911*48.43] mapped 16912 sequences
[M::worker_pipeline::769.332*48.57] mapped 16731 sequences
[M::worker_pipeline::780.936*48.71] mapped 16811 sequences
[M::worker_pipeline::791.689*48.85] mapped 16722 sequences
[M::worker_pipeline::810.871*49.09] mapped 16558 sequences
[M::worker_pipeline::918.534*50.15] mapped 13086 sequences
[M::worker_pipeline::1127.696*50.70] mapped 12623 sequences
[M::worker_pipeline::1357.450*51.53] mapped 15704 sequences
[M::worker_pipeline::1656.782*52.99] mapped 12211 sequences
[M::worker_pipeline::1732.481*52.92] mapped 11200 sequences
[M::worker_pipeline::1784.161*53.07] mapped 10208 sequences
[M::worker_pipeline::1848.742*53.21] mapped 11846 sequences
[M::worker_pipeline::1899.084*53.26] mapped 16468 sequences
[M::worker_pipeline::2007.908*53.09] mapped 16535 sequences
[M::worker_pipeline::2011.126*53.02] mapped 16618 sequences
[M::worker_pipeline::2036.311*53.09] mapped 16462 sequences
[M::worker_pipeline::2045.175*53.11] mapped 16886 sequences
[M::worker_pipeline::2053.616*53.13] mapped 16778 sequences
[M::worker_pipeline::2062.835*53.16] mapped 16787 sequences
[M::worker_pipeline::2074.003*53.16] mapped 16987 sequences
[M::worker_pipeline::2084.958*53.19] mapped 16944 sequences
[M::worker_pipeline::2092.705*53.20] mapped 17076 sequences
[M::worker_pipeline::2102.295*53.23] mapped 16833 sequences
[M::worker_pipeline::2112.116*53.25] mapped 16718 sequences
[M::worker_pipeline::2122.056*53.28] mapped 16775 sequences
[M::worker_pipeline::2134.700*53.31] mapped 16522 sequences
[M::worker_pipeline::2143.894*53.33] mapped 16757 sequences
[M::worker_pipeline::2151.719*53.35] mapped 16636 sequences
[M::worker_pipeline::2161.012*53.37] mapped 16723 sequences
[M::worker_pipeline::2170.142*53.39] mapped 16863 sequences
[M::worker_pipeline::2179.289*53.41] mapped 16602 sequences
[M::worker_pipeline::2189.900*53.44] mapped 16651 sequences
[M::worker_pipeline::2199.418*53.45] mapped 16424 sequences
[M::worker_pipeline::2208.552*53.47] mapped 16598 sequences
[M::worker_pipeline::2218.024*53.49] mapped 16418 sequences
[M::worker_pipeline::2228.187*53.52] mapped 16323 sequences
[M::worker_pipeline::2276.294*52.79] mapped 16557 sequences
[M::worker_pipeline::2278.432*52.74] mapped 16685 sequences
[M::worker_pipeline::2288.386*52.76] mapped 16931 sequences
[M::worker_pipeline::2295.487*52.78] mapped 17006 sequences
[M::worker_pipeline::2305.130*52.80] mapped 16925 sequences
[M::worker_pipeline::2313.280*52.81] mapped 16663 sequences
[M::worker_pipeline::2323.400*52.84] mapped 16679 sequences
[M::worker_pipeline::2331.811*52.86] mapped 16891 sequences
[M::worker_pipeline::2341.579*52.89] mapped 16994 sequences
[M::worker_pipeline::2349.484*52.90] mapped 16823 sequences
[M::worker_pipeline::2358.170*52.92] mapped 16684 sequences
[M::worker_pipeline::2369.357*52.95] mapped 16813 sequences
[M::worker_pipeline::2381.375*52.98] mapped 16820 sequences
[M::worker_pipeline::2390.513*53.00] mapped 16961 sequences
[M::worker_pipeline::2454.389*52.95] mapped 16996 sequences
[M::worker_pipeline::2463.251*52.97] mapped 16852 sequences
[M::worker_pipeline::2471.526*52.98] mapped 16768 sequences
[M::worker_pipeline::2484.974*53.02] mapped 16687 sequences
[M::worker_pipeline::2493.190*53.04] mapped 16786 sequences
[M::worker_pipeline::2500.995*53.05] mapped 16865 sequences
[M::worker_pipeline::2510.000*53.07] mapped 16535 sequences
[M::worker_pipeline::2517.649*53.09] mapped 17021 sequences
[M::worker_pipeline::2567.354*52.58] mapped 17202 sequences
[M::worker_pipeline::2569.687*52.53] mapped 17462 sequences
[M::worker_pipeline::2581.873*52.56] mapped 17343 sequences
[M::worker_pipeline::2590.400*52.58] mapped 17253 sequences
[M::worker_pipeline::2598.911*52.60] mapped 16709 sequences
[M::worker_pipeline::2607.901*52.62] mapped 17198 sequences
[M::worker_pipeline::2618.533*52.65] mapped 16638 sequences
[M::worker_pipeline::2627.003*52.67] mapped 16966 sequences
[M::worker_pipeline::2637.288*52.69] mapped 17052 sequences
[M::worker_pipeline::2646.055*52.71] mapped 16939 sequences
[M::worker_pipeline::2653.953*52.73] mapped 16886 sequences
[M::worker_pipeline::2661.800*52.75] mapped 16923 sequences
[M::worker_pipeline::2669.751*52.76] mapped 16817 sequences
[M::worker_pipeline::2675.952*52.78] mapped 16581 sequences
[M::worker_pipeline::2685.640*52.80] mapped 16855 sequences
[M::worker_pipeline::2695.127*52.81] mapped 16563 sequences
[M::worker_pipeline::2707.937*52.83] mapped 16592 sequences
[M::worker_pipeline::2719.621*52.85] mapped 16550 sequences
[M::worker_pipeline::2727.238*52.86] mapped 16709 sequences
[M::worker_pipeline::2735.187*52.88] mapped 16768 sequences
