[M::mm_idx_gen::129.954*1.54] collected minimizers
[M::mm_idx_gen::133.068*2.00] sorted minimizers
[M::main::133.069*2.00] loaded/built the index for 538 target sequence(s)
[M::mm_mapopt_update::138.943*1.96] mid_occ = 332
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 538
[M::mm_idx_stat::142.957*1.93] distinct minimizers: 218127288 (3.68% are singletons); average occurrences: 2.805; average spacing: 9.962; total length: 6094450248
[M::worker_pipeline::195.488*8.89] mapped 9963 sequences
[M::worker_pipeline::215.171*11.39] mapped 28585 sequences
[M::worker_pipeline::237.551*13.71] mapped 12456 sequences
[M::worker_pipeline::266.783*15.63] mapped 5128 sequences
[M::worker_pipeline::291.121*17.37] mapped 9813 sequences
[M::worker_pipeline::337.695*17.25] mapped 5299 sequences
[M::worker_pipeline::361.460*18.29] mapped 9128 sequences
[M::worker_pipeline::386.847*19.13] mapped 5243 sequences
[M::worker_pipeline::417.112*19.72] mapped 9887 sequences
[M::worker_pipeline::437.271*20.46] mapped 25091 sequences
[M::worker_pipeline::466.345*21.03] mapped 11090 sequences
[M::worker_pipeline::504.428*21.40] mapped 5156 sequences
[M::worker_pipeline::531.735*21.79] mapped 7164 sequences
[M::worker_pipeline::564.896*22.10] mapped 7486 sequences
[M::worker_pipeline::593.895*22.42] mapped 10740 sequences
[M::worker_pipeline::616.353*22.82] mapped 30564 sequences
[M::worker_pipeline::647.879*23.15] mapped 6890 sequences
[M::worker_pipeline::675.164*23.12] mapped 6418 sequences
[M::worker_pipeline::691.627*23.32] mapped 19466 sequences
[M::worker_pipeline::718.796*23.30] mapped 7553 sequences
[M::worker_pipeline::734.306*23.51] mapped 6828 sequences
[M::worker_pipeline::757.760*23.53] mapped 6440 sequences
[M::worker_pipeline::775.868*23.71] mapped 6640 sequences
[M::worker_pipeline::815.496*23.24] mapped 4977 sequences
[M::worker_pipeline::831.359*23.48] mapped 6515 sequences
[M::worker_pipeline::844.687*23.63] mapped 19888 sequences
[M::worker_pipeline::863.605*23.74] mapped 18360 sequences
[M::worker_pipeline::881.678*23.87] mapped 6265 sequences
[M::worker_pipeline::899.352*24.00] mapped 5269 sequences
[M::worker_pipeline::927.721*23.94] mapped 6444 sequences
[M::worker_pipeline::952.336*23.88] mapped 24200 sequences
[M::worker_pipeline::985.781*23.80] mapped 6215 sequences
[M::worker_pipeline::1004.631*23.90] mapped 5292 sequences
[M::worker_pipeline::1034.039*23.86] mapped 6118 sequences
[M::worker_pipeline::1052.809*23.94] mapped 5924 sequences
[M::worker_pipeline::1068.232*24.14] mapped 16819 sequences
[M::worker_pipeline::1082.480*24.26] mapped 20488 sequences
[M::worker_pipeline::1103.837*24.41] mapped 5734 sequences
[M::worker_pipeline::1121.285*24.51] mapped 5727 sequences
[M::worker_pipeline::1137.925*24.64] mapped 10996 sequences
[M::worker_pipeline::1153.855*24.74] mapped 17741 sequences
