[M::mm_idx_gen::43.985*1.47] collected minimizers
[M::mm_idx_gen::46.978*2.23] sorted minimizers
[M::main::46.978*2.23] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::51.198*2.13] mid_occ = 177
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 25
[M::mm_idx_stat::55.260*2.05] distinct minimizers: 215125355 (92.06% are singletons); average occurrences: 1.455; average spacing: 9.958; total length: 3117292070
[M::worker_pipeline::86.085*11.77] mapped 9963 sequences
[M::worker_pipeline::96.908*13.90] mapped 28585 sequences
[M::worker_pipeline::109.577*16.26] mapped 12456 sequences
[M::worker_pipeline::124.680*17.82] mapped 5128 sequences
[M::worker_pipeline::138.370*19.15] mapped 9813 sequences
[M::worker_pipeline::160.484*19.44] mapped 5299 sequences
[M::worker_pipeline::173.810*20.47] mapped 9128 sequences
[M::worker_pipeline::185.609*21.11] mapped 5243 sequences
[M::worker_pipeline::203.373*21.72] mapped 9887 sequences
[M::worker_pipeline::214.352*22.02] mapped 25091 sequences
[M::worker_pipeline::228.882*22.80] mapped 11090 sequences
[M::worker_pipeline::248.846*22.92] mapped 5156 sequences
[M::worker_pipeline::262.526*23.27] mapped 7164 sequences
[M::worker_pipeline::278.369*23.65] mapped 7486 sequences
[M::worker_pipeline::290.392*24.05] mapped 10740 sequences
[M::worker_pipeline::303.452*24.33] mapped 30564 sequences
[M::worker_pipeline::319.478*24.75] mapped 6890 sequences
[M::worker_pipeline::354.259*23.72] mapped 6418 sequences
[M::worker_pipeline::365.387*23.97] mapped 19466 sequences
[M::worker_pipeline::388.107*23.94] mapped 7553 sequences
[M::worker_pipeline::400.981*24.21] mapped 6828 sequences
[M::worker_pipeline::439.503*23.22] mapped 6440 sequences
[M::worker_pipeline::451.803*23.51] mapped 6640 sequences
[M::worker_pipeline::465.877*23.79] mapped 4977 sequences
[M::worker_pipeline::479.570*24.05] mapped 6515 sequences
[M::worker_pipeline::492.467*24.38] mapped 19888 sequences
[M::worker_pipeline::506.531*24.60] mapped 18360 sequences
[M::worker_pipeline::520.412*24.77] mapped 6265 sequences
[M::worker_pipeline::532.193*24.96] mapped 5269 sequences
[M::worker_pipeline::548.833*24.95] mapped 6444 sequences
[M::worker_pipeline::561.464*25.10] mapped 24200 sequences
[M::worker_pipeline::583.756*25.01] mapped 6215 sequences
[M::worker_pipeline::598.433*25.15] mapped 5292 sequences
[M::worker_pipeline::612.671*25.26] mapped 6118 sequences
[M::worker_pipeline::626.933*25.43] mapped 5924 sequences
[M::worker_pipeline::638.147*25.54] mapped 16819 sequences
[M::worker_pipeline::651.789*25.73] mapped 20488 sequences
[M::worker_pipeline::666.517*25.89] mapped 5734 sequences
[M::worker_pipeline::680.569*26.02] mapped 5727 sequences
[M::worker_pipeline::691.975*26.17] mapped 10996 sequences
[M::worker_pipeline::705.228*26.33] mapped 17741 sequences
[M::worker_pipeline::724.011*26.56] mapped 12107 sequences
[M::worker_pipeline::753.288*26.62] mapped 6085 sequences
[M::worker_pipeline::781.907*26.48] mapped 12353 sequences
[M::worker_pipeline::802.910*26.46] mapped 11779 sequences
[M::worker_pipeline::829.573*26.65] mapped 12289 sequences
[M::worker_pipeline::848.297*26.64] mapped 12174 sequences
[M::worker_pipeline::871.460*26.89] mapped 10885 sequences
[M::worker_pipeline::893.147*26.99] mapped 11088 sequences
[M::worker_pipeline::916.560*27.06] mapped 12973 sequences
[M::worker_pipeline::948.801*26.98] mapped 11547 sequences
[M::worker_pipeline::980.718*26.70] mapped 9771 sequences
[M::worker_pipeline::1003.334*26.77] mapped 4710 sequences
[M::worker_pipeline::1029.678*26.64] mapped 6974 sequences
[M::worker_pipeline::1048.687*26.74] mapped 28028 sequences
[M::worker_pipeline::1068.160*26.86] mapped 4717 sequences
[M::worker_pipeline::1084.234*26.95] mapped 4636 sequences
[M::worker_pipeline::1103.432*27.08] mapped 4720 sequences
[M::worker_pipeline::1132.944*26.99] mapped 4638 sequences
[M::worker_pipeline::1154.786*27.04] mapped 4642 sequences
[M::worker_pipeline::1176.646*27.12] mapped 14115 sequences
[M::worker_pipeline::1197.289*27.22] mapped 18269 sequences
[M::worker_pipeline::1216.773*27.33] mapped 4605 sequences
[M::worker_pipeline::1240.184*27.44] mapped 4817 sequences
[M::worker_pipeline::1264.528*27.44] mapped 4645 sequences
[M::worker_pipeline::1285.992*27.55] mapped 4685 sequences
[M::worker_pipeline::1303.324*27.58] mapped 4719 sequences
[M::worker_pipeline::1321.479*27.71] mapped 4671 sequences
[M::worker_pipeline::1340.136*27.80] mapped 18406 sequences
