[M::mm_idx_gen::39.092*1.57] collected minimizers
[M::mm_idx_gen::41.681*2.50] sorted minimizers
[M::main::41.681*2.50] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::43.083*2.45] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::43.739*2.43] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::116.997*18.12] mapped 3751 sequences
[M::worker_pipeline::182.670*22.02] mapped 3688 sequences
[M::worker_pipeline::293.152*20.40] mapped 3627 sequences
[M::worker_pipeline::413.359*19.72] mapped 3678 sequences
[M::worker_pipeline::477.550*21.22] mapped 3716 sequences
[M::worker_pipeline::561.792*21.53] mapped 3718 sequences
[M::worker_pipeline::676.511*20.89] mapped 3715 sequences
[M::worker_pipeline::766.659*21.24] mapped 3709 sequences
[M::worker_pipeline::865.296*21.04] mapped 3768 sequences
[M::worker_pipeline::1021.253*20.05] mapped 3698 sequences
[M::worker_pipeline::1074.167*20.62] mapped 3771 sequences
[M::worker_pipeline::1164.617*20.52] mapped 3715 sequences
[M::worker_pipeline::1226.861*20.55] mapped 3682 sequences
[M::worker_pipeline::1374.660*19.65] mapped 3694 sequences
[M::worker_pipeline::1447.446*20.04] mapped 3598 sequences
[M::worker_pipeline::1532.711*19.94] mapped 3751 sequences
[M::worker_pipeline::1653.255*19.56] mapped 3721 sequences
[M::worker_pipeline::1738.160*19.72] mapped 3704 sequences
[M::worker_pipeline::1843.068*19.67] mapped 3751 sequences
[M::worker_pipeline::1958.648*20.28] mapped 3775 sequences
[M::worker_pipeline::2004.097*20.03] mapped 3640 sequences
[M::worker_pipeline::2150.446*19.64] mapped 3616 sequences
[M::worker_pipeline::2213.680*19.72] mapped 3603 sequences
[M::worker_pipeline::2343.307*19.55] mapped 3612 sequences
[M::worker_pipeline::2438.058*19.74] mapped 3613 sequences
[M::worker_pipeline::2500.875*20.00] mapped 3661 sequences
[M::worker_pipeline::2605.958*19.98] mapped 3646 sequences
[M::worker_pipeline::2659.785*20.20] mapped 3709 sequences
[M::worker_pipeline::2817.433*19.80] mapped 3623 sequences
[M::worker_pipeline::2876.260*19.96] mapped 3675 sequences
[M::worker_pipeline::3012.898*19.77] mapped 3682 sequences
[M::worker_pipeline::3070.777*19.88] mapped 3717 sequences
[M::worker_pipeline::3178.914*19.76] mapped 3667 sequences
[M::worker_pipeline::3287.355*19.70] mapped 3617 sequences
[M::worker_pipeline::3385.582*19.68] mapped 3721 sequences
[M::worker_pipeline::3502.193*19.59] mapped 3677 sequences
[M::worker_pipeline::3568.518*19.67] mapped 3670 sequences
[M::worker_pipeline::3641.863*19.74] mapped 3782 sequences
[M::worker_pipeline::3713.900*19.83] mapped 3719 sequences
[M::worker_pipeline::3815.623*20.15] mapped 3803 sequences
[M::worker_pipeline::3838.371*20.12] mapped 3659 sequences
[M::worker_pipeline::3905.510*20.22] mapped 3871 sequences
[M::worker_pipeline::3963.655*20.36] mapped 3940 sequences
[M::worker_pipeline::4031.095*20.50] mapped 3711 sequences
[M::worker_pipeline::4109.732*20.57] mapped 4000 sequences
[M::worker_pipeline::4215.064*20.54] mapped 3760 sequences
[M::worker_pipeline::4323.946*20.52] mapped 3675 sequences
[M::worker_pipeline::4460.797*20.37] mapped 3623 sequences
[M::worker_pipeline::4528.574*20.47] mapped 3578 sequences
[M::worker_pipeline::4608.374*20.47] mapped 3709 sequences
[M::worker_pipeline::4763.192*20.26] mapped 3651 sequences
[M::worker_pipeline::4841.317*20.39] mapped 3847 sequences
[M::worker_pipeline::4968.884*20.25] mapped 3702 sequences
[M::worker_pipeline::5035.313*20.37] mapped 3680 sequences
[M::worker_pipeline::5122.623*20.33] mapped 3798 sequences
[M::worker_pipeline::5235.629*20.25] mapped 3659 sequences
[M::worker_pipeline::5305.405*20.42] mapped 3549 sequences
[M::worker_pipeline::5392.258*20.47] mapped 3599 sequences
[M::worker_pipeline::5445.904*20.58] mapped 3725 sequences
[M::worker_pipeline::5584.267*20.69] mapped 3689 sequences
[M::worker_pipeline::5619.266*20.62] mapped 3625 sequences
[M::worker_pipeline::5706.541*20.69] mapped 3645 sequences
[M::worker_pipeline::5781.978*20.69] mapped 3701 sequences
[M::worker_pipeline::5849.484*20.76] mapped 3765 sequences
[M::worker_pipeline::5914.602*20.85] mapped 3640 sequences
[M::worker_pipeline::6000.058*20.89] mapped 3764 sequences
[M::worker_pipeline::6078.355*20.97] mapped 3615 sequences
[M::worker_pipeline::6205.113*20.87] mapped 3677 sequences
[M::worker_pipeline::6287.532*20.95] mapped 3744 sequences
[M::worker_pipeline::6345.471*21.05] mapped 3706 sequences
[M::worker_pipeline::6456.295*21.05] mapped 3640 sequences
[M::worker_pipeline::6532.458*21.09] mapped 3706 sequences
[M::worker_pipeline::6636.105*21.12] mapped 3593 sequences
[M::worker_pipeline::6711.361*21.19] mapped 3691 sequences
[M::worker_pipeline::6800.399*21.20] mapped 3685 sequences
[M::worker_pipeline::6892.081*21.18] mapped 3673 sequences
[M::worker_pipeline::6959.039*21.28] mapped 3820 sequences
[M::worker_pipeline::7066.950*21.26] mapped 3701 sequences
[M::worker_pipeline::7145.430*21.29] mapped 3593 sequences
[M::worker_pipeline::7265.582*21.47] mapped 3616 sequences
[M::worker_pipeline::7359.679*21.27] mapped 3786 sequences
[M::worker_pipeline::7497.731*21.16] mapped 3700 sequences
[M::worker_pipeline::7598.402*21.10] mapped 3789 sequences
[M::worker_pipeline::7668.864*21.14] mapped 3713 sequences
[M::worker_pipeline::7742.726*21.19] mapped 3805 sequences
[M::worker_pipeline::7819.549*21.24] mapped 3638 sequences
[M::worker_pipeline::7914.572*21.27] mapped 3718 sequences
[M::worker_pipeline::8001.530*21.33] mapped 3704 sequences
[M::worker_pipeline::8065.856*21.38] mapped 3744 sequences
[M::worker_pipeline::8199.008*21.33] mapped 3685 sequences
[M::worker_pipeline::8302.174*21.32] mapped 3704 sequences
[M::worker_pipeline::8362.110*21.39] mapped 3747 sequences
[M::worker_pipeline::8474.343*21.35] mapped 3846 sequences
[M::worker_pipeline::8576.568*21.30] mapped 3818 sequences
[M::worker_pipeline::8642.494*21.34] mapped 3625 sequences
[M::worker_pipeline::8740.106*21.32] mapped 3808 sequences
[M::worker_pipeline::8870.304*21.21] mapped 3815 sequences
[M::worker_pipeline::8970.113*21.18] mapped 3761 sequences
[M::worker_pipeline::9057.961*21.18] mapped 3737 sequences
[M::worker_pipeline::9186.940*21.29] mapped 3673 sequences
[M::worker_pipeline::9238.954*21.21] mapped 3701 sequences
[M::worker_pipeline::9319.243*21.24] mapped 3765 sequences
[M::worker_pipeline::9397.890*21.25] mapped 3838 sequences
[M::worker_pipeline::9578.464*21.06] mapped 3530 sequences
[M::worker_pipeline::9633.262*21.14] mapped 3857 sequences
[M::worker_pipeline::9713.904*21.18] mapped 3776 sequences
[M::worker_pipeline::9820.770*21.15] mapped 4072 sequences
[M::worker_pipeline::9872.755*21.20] mapped 4086 sequences
[M::worker_pipeline::9939.007*21.24] mapped 4128 sequences
[M::worker_pipeline::10004.108*21.27] mapped 4232 sequences
[M::worker_pipeline::10084.606*21.28] mapped 3889 sequences
[M::worker_pipeline::10153.795*21.33] mapped 3926 sequences
[M::worker_pipeline::10205.619*21.39] mapped 4224 sequences
[M::worker_pipeline::10271.956*21.43] mapped 3932 sequences
[M::worker_pipeline::10344.043*21.47] mapped 3782 sequences
[M::worker_pipeline::10410.820*21.53] mapped 4059 sequences
[M::worker_pipeline::10499.134*21.53] mapped 4002 sequences
[M::worker_pipeline::10565.792*21.55] mapped 3912 sequences
[M::worker_pipeline::10682.287*21.62] mapped 4056 sequences
[M::worker_pipeline::10700.897*21.62] mapped 4045 sequences
[M::worker_pipeline::10764.557*21.64] mapped 4105 sequences
[M::worker_pipeline::10828.531*21.70] mapped 3577 sequences
[M::worker_pipeline::10885.533*21.75] mapped 4037 sequences
[M::worker_pipeline::10953.257*21.79] mapped 4119 sequences
[M::worker_pipeline::11016.297*21.83] mapped 3783 sequences
[M::worker_pipeline::11125.598*21.80] mapped 3763 sequences
[M::worker_pipeline::11181.650*21.82] mapped 4160 sequences
[M::worker_pipeline::11251.257*21.85] mapped 4123 sequences
[M::worker_pipeline::11367.610*21.78] mapped 3766 sequences
[M::worker_pipeline::11483.732*21.76] mapped 3601 sequences
[M::worker_pipeline::11664.918*21.58] mapped 3633 sequences
[M::worker_pipeline::11773.432*21.52] mapped 3520 sequences
[M::worker_pipeline::11875.010*21.50] mapped 3492 sequences
[M::worker_pipeline::11976.129*21.50] mapped 3522 sequences
[M::worker_pipeline::12079.038*21.48] mapped 3592 sequences
[M::worker_pipeline::12145.015*21.52] mapped 3550 sequences
[M::worker_pipeline::12285.335*21.43] mapped 3506 sequences
[M::worker_pipeline::12405.620*21.51] mapped 3602 sequences
[M::worker_pipeline::12445.188*21.47] mapped 3539 sequences
[M::worker_pipeline::12518.526*21.49] mapped 3479 sequences
[M::worker_pipeline::12611.490*21.49] mapped 3558 sequences
[M::worker_pipeline::12677.643*21.53] mapped 3602 sequences
[M::worker_pipeline::12751.609*21.56] mapped 3577 sequences
[M::worker_pipeline::12831.290*21.61] mapped 3656 sequences
[M::worker_pipeline::12939.754*21.59] mapped 3607 sequences
[M::worker_pipeline::13056.620*21.56] mapped 3539 sequences
