[M::mm_idx_gen::39.334*1.57] collected minimizers
[M::mm_idx_gen::41.512*2.42] sorted minimizers
[M::main::41.512*2.42] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::42.840*2.37] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::43.507*2.35] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::154.952*15.90] mapped 3792 sequences
[M::worker_pipeline::211.942*19.31] mapped 3845 sequences
[M::worker_pipeline::282.760*21.67] mapped 3968 sequences
[M::worker_pipeline::355.720*23.64] mapped 4310 sequences
[M::worker_pipeline::429.356*24.71] mapped 4377 sequences
[M::worker_pipeline::507.247*24.98] mapped 4303 sequences
[M::worker_pipeline::564.540*25.56] mapped 4236 sequences
[M::worker_pipeline::637.316*25.57] mapped 4235 sequences
[M::worker_pipeline::743.184*24.19] mapped 4207 sequences
[M::worker_pipeline::789.089*24.67] mapped 4149 sequences
[M::worker_pipeline::845.289*24.98] mapped 4080 sequences
[M::worker_pipeline::945.829*24.46] mapped 4044 sequences
[M::worker_pipeline::1052.733*23.72] mapped 4059 sequences
[M::worker_pipeline::1125.921*23.99] mapped 4051 sequences
[M::worker_pipeline::1190.544*24.14] mapped 3953 sequences
[M::worker_pipeline::1266.820*24.13] mapped 3963 sequences
[M::worker_pipeline::1324.789*24.48] mapped 4012 sequences
[M::worker_pipeline::1441.803*23.84] mapped 3891 sequences
[M::worker_pipeline::1507.960*23.78] mapped 3986 sequences
[M::worker_pipeline::1572.075*24.18] mapped 3818 sequences
[M::worker_pipeline::1691.032*24.57] mapped 3950 sequences
[M::worker_pipeline::1703.501*24.56] mapped 4058 sequences
[M::worker_pipeline::1760.661*24.72] mapped 4135 sequences
[M::worker_pipeline::1869.294*24.39] mapped 4032 sequences
[M::worker_pipeline::1942.568*24.31] mapped 4107 sequences
[M::worker_pipeline::2020.151*24.27] mapped 4057 sequences
[M::worker_pipeline::2090.445*24.38] mapped 3859 sequences
[M::worker_pipeline::2165.745*24.43] mapped 4011 sequences
[M::worker_pipeline::2304.732*23.76] mapped 3989 sequences
[M::worker_pipeline::2388.666*23.64] mapped 3876 sequences
[M::worker_pipeline::2443.291*23.77] mapped 3856 sequences
[M::worker_pipeline::2525.901*23.67] mapped 3857 sequences
[M::worker_pipeline::2582.117*23.77] mapped 3820 sequences
[M::worker_pipeline::2681.035*23.57] mapped 3968 sequences
[M::worker_pipeline::2735.133*23.68] mapped 4001 sequences
[M::worker_pipeline::2831.925*23.54] mapped 3872 sequences
[M::worker_pipeline::2932.827*23.29] mapped 3851 sequences
[M::worker_pipeline::2984.996*23.43] mapped 3890 sequences
[M::worker_pipeline::3036.016*23.54] mapped 3886 sequences
[M::worker_pipeline::3102.961*23.57] mapped 3863 sequences
[M::worker_pipeline::3230.683*23.58] mapped 3860 sequences
[M::worker_pipeline::3247.290*23.53] mapped 3924 sequences
[M::worker_pipeline::3310.853*23.62] mapped 3795 sequences
[M::worker_pipeline::3369.680*23.70] mapped 3862 sequences
[M::worker_pipeline::3462.564*23.60] mapped 3904 sequences
[M::worker_pipeline::3514.506*23.75] mapped 3986 sequences
[M::worker_pipeline::3584.728*23.77] mapped 3748 sequences
[M::worker_pipeline::3677.023*23.61] mapped 3858 sequences
[M::worker_pipeline::3730.310*23.70] mapped 3803 sequences
[M::worker_pipeline::3852.222*23.48] mapped 3851 sequences
[M::worker_pipeline::3914.528*23.57] mapped 3910 sequences
[M::worker_pipeline::3990.155*23.59] mapped 3852 sequences
[M::worker_pipeline::4093.362*23.50] mapped 3925 sequences
[M::worker_pipeline::4159.748*23.56] mapped 3919 sequences
[M::worker_pipeline::4235.162*23.57] mapped 4097 sequences
[M::worker_pipeline::4324.233*23.50] mapped 4124 sequences
[M::worker_pipeline::4450.512*23.36] mapped 3931 sequences
[M::worker_pipeline::4553.574*23.30] mapped 3987 sequences
[M::worker_pipeline::4635.346*23.33] mapped 4094 sequences
[M::worker_pipeline::4696.753*23.43] mapped 4030 sequences
[M::worker_pipeline::4801.525*23.39] mapped 4046 sequences
[M::worker_pipeline::4928.638*23.49] mapped 3947 sequences
[M::worker_pipeline::4966.630*23.38] mapped 3896 sequences
[M::worker_pipeline::5036.008*23.36] mapped 3958 sequences
[M::worker_pipeline::5122.777*23.28] mapped 3934 sequences
[M::worker_pipeline::5172.465*23.38] mapped 4025 sequences
[M::worker_pipeline::5298.071*23.18] mapped 4012 sequences
[M::worker_pipeline::5373.766*23.17] mapped 3878 sequences
[M::worker_pipeline::5443.202*23.20] mapped 3922 sequences
[M::worker_pipeline::5505.489*23.31] mapped 3960 sequences
[M::worker_pipeline::5575.295*23.33] mapped 3893 sequences
[M::worker_pipeline::5663.592*23.30] mapped 3819 sequences
[M::worker_pipeline::5731.268*23.34] mapped 4151 sequences
[M::worker_pipeline::5818.134*23.32] mapped 4025 sequences
[M::worker_pipeline::5885.780*23.33] mapped 4230 sequences
[M::worker_pipeline::5935.328*23.41] mapped 4090 sequences
[M::worker_pipeline::6023.332*23.34] mapped 4122 sequences
[M::worker_pipeline::6095.867*23.38] mapped 4055 sequences
[M::worker_pipeline::6160.445*23.43] mapped 4099 sequences
[M::worker_pipeline::6217.415*23.50] mapped 4117 sequences
[M::worker_pipeline::6284.912*23.51] mapped 4146 sequences
[M::worker_pipeline::6390.174*23.60] mapped 4177 sequences
[M::worker_pipeline::6412.593*23.57] mapped 4139 sequences
[M::worker_pipeline::6533.090*23.43] mapped 4006 sequences
[M::worker_pipeline::6618.048*23.40] mapped 4158 sequences
[M::worker_pipeline::6679.070*23.44] mapped 4071 sequences
[M::worker_pipeline::6740.956*23.46] mapped 4076 sequences
[M::worker_pipeline::6883.743*23.25] mapped 4099 sequences
[M::worker_pipeline::6940.737*23.31] mapped 4235 sequences
[M::worker_pipeline::7002.814*23.38] mapped 3894 sequences
[M::worker_pipeline::7083.021*23.40] mapped 3994 sequences
[M::worker_pipeline::7167.666*23.37] mapped 3868 sequences
[M::worker_pipeline::7238.343*23.40] mapped 4141 sequences
[M::worker_pipeline::7292.420*23.44] mapped 4002 sequences
[M::worker_pipeline::7400.083*23.33] mapped 4092 sequences
[M::worker_pipeline::7491.343*23.34] mapped 4170 sequences
[M::worker_pipeline::7610.418*23.24] mapped 4146 sequences
[M::worker_pipeline::7662.851*23.32] mapped 4183 sequences
[M::worker_pipeline::7721.514*23.35] mapped 4095 sequences
