[M::mm_idx_gen::39.117*1.51] collected minimizers
[M::mm_idx_gen::42.311*2.90] sorted minimizers
[M::main::42.311*2.90] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::43.652*2.84] mid_occ = 892
[M::worker_pipeline::15086.538*18.59] mapped 3261 sequences
[M::worker_pipeline::15154.820*18.62] mapped 3598 sequences
[M::worker_pipeline::15245.422*18.62] mapped 3747 sequences
[M::worker_pipeline::15312.302*18.66] mapped 3607 sequences
[M::worker_pipeline::15377.686*18.67] mapped 3573 sequences
[M::worker_pipeline::15443.009*18.69] mapped 3643 sequences
[M::worker_pipeline::15506.138*18.69] mapped 2881 sequences
[M::main] Version: 2.28-r1209
[M::main] CMD: minimap2 --MD -ax map-ont --eqx -t 60 ../ahthapp1_T2T_ONT/data/ref/T2T-CHM13.v2.fasta assembly/input/T2TP01/T2TP01.UL.70x.fastq.gz
[M::main] Real time: 15506.678 sec; CPU: 289759.661 sec; Peak RSS: 32.827 GB
[bam_sort_core] merging from 8 files and 4 in-memory blocks...
