[M::mm_idx_gen::69.103*1.45] collected minimizers
[M::mm_idx_gen::72.557*2.54] sorted minimizers
[M::main::72.557*2.54] loaded/built the index for 690 target sequence(s)
[M::mm_mapopt_update::75.693*2.48] mid_occ = 339
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 690
[M::mm_idx_stat::78.046*2.43] distinct minimizers: 219008326 (8.17% are singletons); average occurrences: 2.755; average spacing: 9.964; total length: 6012131473
[M::worker_pipeline::108.639*7.87] mapped 37340 sequences
[M::worker_pipeline::119.346*10.52] mapped 36813 sequences
[M::worker_pipeline::129.850*12.48] mapped 33410 sequences
[M::worker_pipeline::142.239*14.74] mapped 45020 sequences
[M::worker_pipeline::153.316*16.33] mapped 42762 sequences
[M::worker_pipeline::162.443*17.37] mapped 38766 sequences
[M::worker_pipeline::173.065*18.44] mapped 37788 sequences
[M::worker_pipeline::186.157*19.44] mapped 37559 sequences
[M::worker_pipeline::196.769*20.38] mapped 40628 sequences
[M::worker_pipeline::207.310*20.81] mapped 36409 sequences
[M::worker_pipeline::222.379*21.90] mapped 31839 sequences
[M::worker_pipeline::233.388*22.50] mapped 37772 sequences
[M::worker_pipeline::243.771*23.12] mapped 41369 sequences
[M::worker_pipeline::255.755*23.73] mapped 39851 sequences
[M::worker_pipeline::271.132*24.46] mapped 12218 sequences
[M::worker_pipeline::281.252*24.81] mapped 44769 sequences
[M::worker_pipeline::291.352*25.22] mapped 38600 sequences
[M::worker_pipeline::309.792*25.91] mapped 20064 sequences
[M::worker_pipeline::316.821*25.88] mapped 43846 sequences
[M::worker_pipeline::329.777*26.24] mapped 38796 sequences
[M::worker_pipeline::341.584*26.38] mapped 39646 sequences
[M::worker_pipeline::354.672*26.77] mapped 37122 sequences
[M::worker_pipeline::365.647*27.11] mapped 34574 sequences
[M::worker_pipeline::382.038*26.96] mapped 31209 sequences
[M::worker_pipeline::391.983*27.15] mapped 41139 sequences
[M::worker_pipeline::404.731*27.47] mapped 35185 sequences
[M::worker_pipeline::416.537*27.69] mapped 37033 sequences
[M::worker_pipeline::426.902*27.93] mapped 40253 sequences
[M::worker_pipeline::438.220*28.18] mapped 35057 sequences
[M::worker_pipeline::450.153*28.42] mapped 35629 sequences
[M::worker_pipeline::461.097*28.65] mapped 31197 sequences
[M::worker_pipeline::469.456*28.79] mapped 40508 sequences
[M::worker_pipeline::478.733*28.94] mapped 36902 sequences
[M::worker_pipeline::491.418*29.10] mapped 34343 sequences
[M::worker_pipeline::501.912*29.26] mapped 37845 sequences
[M::worker_pipeline::511.824*29.40] mapped 37531 sequences
[M::worker_pipeline::523.848*29.55] mapped 35191 sequences
[M::worker_pipeline::537.742*29.38] mapped 41281 sequences
[M::worker_pipeline::550.560*29.48] mapped 35073 sequences
[M::worker_pipeline::560.811*29.51] mapped 36266 sequences
[M::worker_pipeline::576.225*29.57] mapped 35262 sequences
[M::worker_pipeline::588.186*29.70] mapped 40104 sequences
[M::worker_pipeline::597.846*29.77] mapped 37849 sequences
[M::worker_pipeline::610.111*29.93] mapped 36207 sequences
[M::worker_pipeline::622.713*30.00] mapped 29885 sequences
[M::worker_pipeline::639.569*29.89] mapped 38202 sequences
[M::worker_pipeline::654.416*29.84] mapped 37432 sequences
[M::worker_pipeline::667.962*29.94] mapped 27789 sequences
[M::worker_pipeline::679.124*30.05] mapped 31305 sequences
[M::worker_pipeline::691.874*30.19] mapped 37322 sequences
[M::worker_pipeline::702.201*30.26] mapped 37187 sequences
[M::worker_pipeline::713.873*30.32] mapped 38916 sequences
[M::worker_pipeline::726.078*30.40] mapped 33034 sequences
[M::worker_pipeline::738.848*30.51] mapped 32152 sequences
[M::worker_pipeline::749.133*30.56] mapped 40236 sequences
[M::worker_pipeline::763.897*30.58] mapped 46088 sequences
[M::worker_pipeline::773.359*30.65] mapped 38630 sequences
[M::worker_pipeline::785.419*30.72] mapped 45265 sequences
[M::worker_pipeline::795.068*30.78] mapped 40599 sequences
[M::worker_pipeline::809.800*30.83] mapped 32369 sequences
[M::worker_pipeline::822.663*30.92] mapped 40404 sequences
[M::worker_pipeline::832.530*31.00] mapped 39039 sequences
[M::worker_pipeline::844.507*31.05] mapped 36910 sequences
[M::worker_pipeline::857.856*31.11] mapped 37147 sequences
[M::worker_pipeline::870.733*31.16] mapped 30295 sequences
[M::worker_pipeline::881.259*31.22] mapped 40171 sequences
[M::worker_pipeline::893.086*31.20] mapped 40311 sequences
[M::worker_pipeline::906.867*31.22] mapped 37125 sequences
[M::worker_pipeline::916.144*31.24] mapped 32938 sequences
[M::worker_pipeline::929.460*31.29] mapped 38714 sequences
[M::worker_pipeline::941.513*31.32] mapped 31038 sequences
[M::worker_pipeline::954.208*31.36] mapped 39217 sequences
[M::worker_pipeline::963.947*31.38] mapped 31350 sequences
[M::worker_pipeline::978.027*31.46] mapped 35952 sequences
[M::worker_pipeline::988.484*31.51] mapped 36825 sequences
[M::worker_pipeline::1000.339*31.56] mapped 35585 sequences
[M::worker_pipeline::1014.722*31.60] mapped 36515 sequences
[M::worker_pipeline::1026.590*31.66] mapped 35686 sequences
[M::worker_pipeline::1038.730*31.62] mapped 38585 sequences
[M::worker_pipeline::1051.470*31.69] mapped 38502 sequences
[M::worker_pipeline::1063.070*31.67] mapped 33832 sequences
[M::worker_pipeline::1074.174*31.72] mapped 36625 sequences
[M::worker_pipeline::1093.349*31.54] mapped 34509 sequences
[M::worker_pipeline::1312.641*26.73] mapped 35827 sequences
[M::worker_pipeline::1317.405*26.64] mapped 43480 sequences
[M::worker_pipeline::1335.435*26.75] mapped 36448 sequences
[M::worker_pipeline::1347.342*26.79] mapped 38098 sequences
[M::worker_pipeline::1359.315*26.89] mapped 36175 sequences
[M::worker_pipeline::1369.022*26.95] mapped 36569 sequences
[M::worker_pipeline::1384.428*27.00] mapped 35029 sequences
[M::worker_pipeline::1392.935*27.03] mapped 38339 sequences
[M::worker_pipeline::1408.131*27.15] mapped 33559 sequences
[M::worker_pipeline::1419.294*27.19] mapped 39786 sequences
[M::worker_pipeline::1431.409*27.27] mapped 36485 sequences
[M::worker_pipeline::1441.806*27.34] mapped 34154 sequences
[M::worker_pipeline::1454.672*27.43] mapped 33017 sequences
[M::worker_pipeline::1465.337*27.47] mapped 39701 sequences
[M::worker_pipeline::1476.368*27.53] mapped 39080 sequences
[M::worker_pipeline::1489.266*27.61] mapped 28980 sequences
[M::worker_pipeline::1499.219*27.67] mapped 41074 sequences
[M::worker_pipeline::1513.128*27.70] mapped 34148 sequences
[M::worker_pipeline::1528.678*27.69] mapped 34407 sequences
[M::worker_pipeline::1539.381*27.73] mapped 38084 sequences
[M::worker_pipeline::1550.932*27.81] mapped 36190 sequences
[M::worker_pipeline::1565.694*27.82] mapped 37534 sequences
[M::worker_pipeline::1576.023*27.88] mapped 37700 sequences
[M::worker_pipeline::1589.830*27.94] mapped 34071 sequences
[M::worker_pipeline::1599.227*27.98] mapped 39222 sequences
[M::worker_pipeline::1610.723*28.04] mapped 37713 sequences
[M::worker_pipeline::1622.751*28.10] mapped 37691 sequences
[M::worker_pipeline::1633.825*28.14] mapped 38131 sequences
[M::worker_pipeline::1643.773*28.20] mapped 36492 sequences
[M::worker_pipeline::1654.045*28.25] mapped 36994 sequences
[M::worker_pipeline::1664.999*28.30] mapped 37418 sequences
[M::worker_pipeline::1678.298*28.33] mapped 37532 sequences
[M::worker_pipeline::1693.315*28.36] mapped 34187 sequences
[M::worker_pipeline::1704.213*28.40] mapped 36269 sequences
[M::worker_pipeline::1717.230*28.43] mapped 48086 sequences
[M::worker_pipeline::1727.535*28.47] mapped 46821 sequences
[M::worker_pipeline::1738.662*28.53] mapped 39108 sequences
[M::worker_pipeline::1751.434*28.58] mapped 35558 sequences
[M::worker_pipeline::1761.424*28.63] mapped 45890 sequences
[M::worker_pipeline::1771.494*28.66] mapped 43392 sequences
[M::worker_pipeline::1787.240*28.72] mapped 28313 sequences
[M::worker_pipeline::1798.253*28.76] mapped 31769 sequences
[M::worker_pipeline::1810.744*28.79] mapped 37478 sequences
[M::worker_pipeline::1827.345*28.77] mapped 34641 sequences
[M::worker_pipeline::1839.517*28.80] mapped 47554 sequences
[M::worker_pipeline::1850.310*28.85] mapped 40649 sequences
[M::worker_pipeline::1862.271*28.90] mapped 37435 sequences
[M::worker_pipeline::1874.880*28.94] mapped 34318 sequences
[M::worker_pipeline::1887.463*28.96] mapped 36252 sequences
[M::worker_pipeline::1897.600*28.98] mapped 44345 sequences
[M::worker_pipeline::1910.907*29.01] mapped 40398 sequences
[M::worker_pipeline::1925.673*29.05] mapped 25436 sequences
[M::worker_pipeline::1937.449*29.07] mapped 43997 sequences
[M::worker_pipeline::1948.731*29.12] mapped 36828 sequences
[M::worker_pipeline::1960.905*29.15] mapped 37700 sequences
[M::worker_pipeline::1970.011*29.18] mapped 44041 sequences
[M::worker_pipeline::1983.953*29.20] mapped 39028 sequences
[M::worker_pipeline::1997.033*29.23] mapped 36713 sequences
[M::worker_pipeline::2007.694*29.27] mapped 34138 sequences
[M::worker_pipeline::2019.576*29.30] mapped 36569 sequences
[M::worker_pipeline::2032.871*29.35] mapped 38780 sequences
[M::worker_pipeline::2046.523*29.41] mapped 22995 sequences
[M::worker_pipeline::2056.702*29.41] mapped 39571 sequences
[M::worker_pipeline::2070.132*29.44] mapped 38573 sequences
[M::worker_pipeline::2090.108*29.40] mapped 30749 sequences
[M::worker_pipeline::2100.609*29.42] mapped 41079 sequences
[M::worker_pipeline::2114.478*29.44] mapped 37387 sequences
[M::worker_pipeline::2126.063*29.46] mapped 40839 sequences
[M::worker_pipeline::2138.380*29.49] mapped 37350 sequences
[M::worker_pipeline::2149.339*29.53] mapped 37739 sequences
[M::worker_pipeline::2161.986*29.56] mapped 27697 sequences
[M::worker_pipeline::2171.636*29.58] mapped 39067 sequences
[M::worker_pipeline::2184.868*29.64] mapped 34828 sequences
[M::worker_pipeline::2197.559*29.66] mapped 36832 sequences
[M::worker_pipeline::2208.144*29.69] mapped 41363 sequences
[M::worker_pipeline::2226.012*29.65] mapped 33035 sequences
[M::worker_pipeline::2238.323*29.67] mapped 36539 sequences
[M::worker_pipeline::2249.175*29.70] mapped 39642 sequences
[M::worker_pipeline::2261.564*29.73] mapped 33846 sequences
[M::worker_pipeline::2274.989*29.76] mapped 37569 sequences
[M::worker_pipeline::2284.618*29.78] mapped 39811 sequences
