[M::mm_idx_gen::67.950*1.47] collected minimizers
[M::mm_idx_gen::71.234*2.18] sorted minimizers
[M::main::71.235*2.18] loaded/built the index for 690 target sequence(s)
[M::mm_mapopt_update::74.501*2.13] mid_occ = 339
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 690
[M::mm_idx_stat::77.881*2.08] distinct minimizers: 219008326 (8.17% are singletons); average occurrences: 2.755; average spacing: 9.964; total length: 6012131473
[M::worker_pipeline::123.947*9.08] mapped 37340 sequences
[M::worker_pipeline::139.069*12.09] mapped 36813 sequences
[M::worker_pipeline::154.856*14.53] mapped 33410 sequences
[M::worker_pipeline::171.640*16.89] mapped 45020 sequences
[M::worker_pipeline::186.788*18.57] mapped 42762 sequences
[M::worker_pipeline::199.180*19.77] mapped 38766 sequences
[M::worker_pipeline::215.462*21.11] mapped 37788 sequences
[M::worker_pipeline::230.520*21.90] mapped 37559 sequences
[M::worker_pipeline::246.646*22.77] mapped 40628 sequences
[M::worker_pipeline::263.009*23.58] mapped 36409 sequences
[M::worker_pipeline::279.878*24.36] mapped 31839 sequences
[M::worker_pipeline::293.696*24.97] mapped 37772 sequences
[M::worker_pipeline::311.647*25.61] mapped 41369 sequences
[M::worker_pipeline::327.758*26.15] mapped 39851 sequences
[M::worker_pipeline::347.609*26.76] mapped 12218 sequences
[M::worker_pipeline::363.171*27.08] mapped 44769 sequences
[M::worker_pipeline::380.421*27.47] mapped 38600 sequences
[M::worker_pipeline::404.484*27.95] mapped 20064 sequences
[M::worker_pipeline::420.561*28.20] mapped 43846 sequences
[M::worker_pipeline::436.116*28.47] mapped 38796 sequences
[M::worker_pipeline::454.221*28.58] mapped 39646 sequences
[M::worker_pipeline::468.880*28.74] mapped 37122 sequences
[M::worker_pipeline::484.880*28.96] mapped 34574 sequences
[M::worker_pipeline::514.789*28.57] mapped 31209 sequences
[M::worker_pipeline::529.182*28.79] mapped 41139 sequences
[M::worker_pipeline::544.570*29.02] mapped 35185 sequences
[M::worker_pipeline::561.346*29.21] mapped 37033 sequences
[M::worker_pipeline::575.940*29.42] mapped 40253 sequences
[M::worker_pipeline::589.447*29.60] mapped 35057 sequences
[M::worker_pipeline::607.656*29.82] mapped 35629 sequences
[M::worker_pipeline::625.107*30.03] mapped 31197 sequences
[M::worker_pipeline::640.391*30.18] mapped 40508 sequences
[M::worker_pipeline::653.725*30.31] mapped 36902 sequences
[M::worker_pipeline::671.758*30.41] mapped 34343 sequences
[M::worker_pipeline::686.723*30.47] mapped 37845 sequences
[M::worker_pipeline::700.740*30.59] mapped 37531 sequences
[M::worker_pipeline::721.218*30.75] mapped 35191 sequences
[M::worker_pipeline::743.107*30.58] mapped 41281 sequences
[M::worker_pipeline::762.799*30.66] mapped 35073 sequences
[M::worker_pipeline::777.928*30.72] mapped 36266 sequences
[M::worker_pipeline::798.346*30.72] mapped 35262 sequences
[M::worker_pipeline::813.904*30.84] mapped 40104 sequences
[M::worker_pipeline::831.167*30.96] mapped 37849 sequences
[M::worker_pipeline::846.011*31.05] mapped 36207 sequences
[M::worker_pipeline::860.054*31.13] mapped 29885 sequences
[M::worker_pipeline::880.870*30.98] mapped 38202 sequences
[M::worker_pipeline::902.480*30.95] mapped 37432 sequences
[M::worker_pipeline::918.024*30.99] mapped 27789 sequences
[M::worker_pipeline::933.163*31.08] mapped 31305 sequences
[M::worker_pipeline::949.769*31.19] mapped 37322 sequences
[M::worker_pipeline::965.900*31.26] mapped 37187 sequences
[M::worker_pipeline::980.663*31.31] mapped 38916 sequences
[M::worker_pipeline::996.368*31.38] mapped 33034 sequences
[M::worker_pipeline::1011.601*31.42] mapped 32152 sequences
[M::worker_pipeline::1027.053*31.49] mapped 40236 sequences
[M::worker_pipeline::1044.437*31.47] mapped 46088 sequences
[M::worker_pipeline::1062.075*31.54] mapped 38630 sequences
[M::worker_pipeline::1077.763*31.59] mapped 45265 sequences
[M::worker_pipeline::1094.085*31.67] mapped 40599 sequences
[M::worker_pipeline::1111.994*31.70] mapped 32369 sequences
[M::worker_pipeline::1128.014*31.76] mapped 40404 sequences
[M::worker_pipeline::1143.147*31.83] mapped 39039 sequences
[M::worker_pipeline::1160.318*31.87] mapped 36910 sequences
[M::worker_pipeline::1179.228*31.91] mapped 37147 sequences
[M::worker_pipeline::1197.950*31.95] mapped 30295 sequences
[M::worker_pipeline::1212.773*32.00] mapped 40171 sequences
[M::worker_pipeline::1230.978*31.98] mapped 40311 sequences
[M::worker_pipeline::1248.711*31.97] mapped 37125 sequences
[M::worker_pipeline::1265.556*32.02] mapped 32938 sequences
[M::worker_pipeline::1282.051*32.04] mapped 38714 sequences
[M::worker_pipeline::1298.312*32.10] mapped 31038 sequences
[M::worker_pipeline::1317.920*32.10] mapped 39217 sequences
[M::worker_pipeline::1332.803*32.16] mapped 31350 sequences
[M::worker_pipeline::1348.690*32.23] mapped 35952 sequences
[M::worker_pipeline::1363.742*32.27] mapped 36825 sequences
[M::worker_pipeline::1380.191*32.30] mapped 35585 sequences
[M::worker_pipeline::1394.642*32.31] mapped 36515 sequences
[M::worker_pipeline::1406.980*32.34] mapped 35686 sequences
[M::worker_pipeline::1426.491*32.30] mapped 38585 sequences
[M::worker_pipeline::1441.084*32.34] mapped 38502 sequences
[M::worker_pipeline::1458.321*32.31] mapped 33832 sequences
[M::worker_pipeline::1475.648*32.36] mapped 36625 sequences
[M::worker_pipeline::1503.062*32.18] mapped 34509 sequences
[M::worker_pipeline::1719.832*28.62] mapped 35827 sequences
[M::worker_pipeline::1728.079*28.64] mapped 43480 sequences
[M::worker_pipeline::1745.235*28.70] mapped 36448 sequences
[M::worker_pipeline::1763.011*28.74] mapped 38098 sequences
[M::worker_pipeline::1778.659*28.80] mapped 36175 sequences
[M::worker_pipeline::1793.758*28.87] mapped 36569 sequences
[M::worker_pipeline::1810.266*28.88] mapped 35029 sequences
[M::worker_pipeline::1827.041*28.95] mapped 38339 sequences
[M::worker_pipeline::1843.573*29.02] mapped 33559 sequences
[M::worker_pipeline::1859.138*29.06] mapped 39786 sequences
[M::worker_pipeline::1875.850*29.12] mapped 36485 sequences
[M::worker_pipeline::1891.423*29.19] mapped 34154 sequences
[M::worker_pipeline::1908.098*29.26] mapped 33017 sequences
[M::worker_pipeline::1924.292*29.30] mapped 39701 sequences
[M::worker_pipeline::1938.290*29.36] mapped 39080 sequences
[M::worker_pipeline::1953.738*29.42] mapped 28980 sequences
[M::worker_pipeline::1968.107*29.46] mapped 41074 sequences
[M::worker_pipeline::1986.834*29.47] mapped 34148 sequences
[M::worker_pipeline::2008.660*29.44] mapped 34407 sequences
[M::worker_pipeline::2021.918*29.49] mapped 38084 sequences
[M::worker_pipeline::2036.965*29.54] mapped 36190 sequences
[M::worker_pipeline::2057.702*29.52] mapped 37534 sequences
[M::worker_pipeline::2070.607*29.56] mapped 37700 sequences
[M::worker_pipeline::2089.258*29.60] mapped 34071 sequences
[M::worker_pipeline::2102.986*29.65] mapped 39222 sequences
[M::worker_pipeline::2118.811*29.70] mapped 37713 sequences
[M::worker_pipeline::2134.716*29.72] mapped 37691 sequences
[M::worker_pipeline::2150.626*29.76] mapped 38131 sequences
[M::worker_pipeline::2163.353*29.80] mapped 36492 sequences
[M::worker_pipeline::2178.228*29.85] mapped 36994 sequences
[M::worker_pipeline::2191.727*29.89] mapped 37418 sequences
[M::worker_pipeline::2205.919*29.91] mapped 37532 sequences
[M::worker_pipeline::2226.069*29.91] mapped 34187 sequences
[M::worker_pipeline::2240.132*29.93] mapped 36269 sequences
[M::worker_pipeline::2258.594*29.95] mapped 48086 sequences
[M::worker_pipeline::2273.873*29.99] mapped 46821 sequences
[M::worker_pipeline::2290.912*30.04] mapped 39108 sequences
[M::worker_pipeline::2308.303*30.09] mapped 35558 sequences
[M::worker_pipeline::2323.240*30.13] mapped 45890 sequences
[M::worker_pipeline::2336.851*30.17] mapped 43392 sequences
[M::worker_pipeline::2357.934*30.19] mapped 28313 sequences
