[M::mm_idx_gen::36.983*1.48] collected minimizers
[M::mm_idx_gen::40.245*2.62] sorted minimizers
[M::main::40.245*2.62] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::44.348*2.47] mid_occ = 177
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 25
[M::mm_idx_stat::48.641*2.34] distinct minimizers: 215125355 (92.06% are singletons); average occurrences: 1.455; average spacing: 9.958; total length: 3117292070
[M::worker_pipeline::118.139*9.00] mapped 37340 sequences
[M::worker_pipeline::133.015*12.04] mapped 36813 sequences
[M::worker_pipeline::145.928*14.23] mapped 33410 sequences
[M::worker_pipeline::159.092*16.07] mapped 45020 sequences
[M::worker_pipeline::172.664*17.54] mapped 42762 sequences
[M::worker_pipeline::185.521*18.79] mapped 38766 sequences
[M::worker_pipeline::198.654*19.84] mapped 37788 sequences
[M::worker_pipeline::213.507*21.08] mapped 37559 sequences
[M::worker_pipeline::226.083*21.94] mapped 40628 sequences
[M::worker_pipeline::242.061*22.75] mapped 36409 sequences
[M::worker_pipeline::257.545*23.61] mapped 31839 sequences
[M::worker_pipeline::270.691*24.20] mapped 37772 sequences
[M::worker_pipeline::282.144*24.68] mapped 41369 sequences
[M::worker_pipeline::295.796*25.21] mapped 39851 sequences
[M::worker_pipeline::314.586*25.70] mapped 12218 sequences
[M::worker_pipeline::328.413*26.05] mapped 44769 sequences
[M::worker_pipeline::342.258*26.49] mapped 38600 sequences
[M::worker_pipeline::362.332*26.86] mapped 20064 sequences
[M::worker_pipeline::375.520*27.12] mapped 43846 sequences
[M::worker_pipeline::390.737*27.49] mapped 38796 sequences
[M::worker_pipeline::408.036*27.59] mapped 39646 sequences
[M::worker_pipeline::424.181*27.84] mapped 37122 sequences
[M::worker_pipeline::438.770*28.17] mapped 34574 sequences
[M::worker_pipeline::455.757*28.36] mapped 31209 sequences
[M::worker_pipeline::467.102*28.53] mapped 41139 sequences
[M::worker_pipeline::481.540*28.77] mapped 35185 sequences
[M::worker_pipeline::495.436*29.02] mapped 37033 sequences
[M::worker_pipeline::508.200*29.18] mapped 40253 sequences
[M::worker_pipeline::524.063*29.36] mapped 35057 sequences
[M::worker_pipeline::537.092*29.52] mapped 35629 sequences
[M::worker_pipeline::552.841*29.74] mapped 31197 sequences
[M::worker_pipeline::564.448*29.84] mapped 40508 sequences
[M::worker_pipeline::579.401*30.03] mapped 36902 sequences
[M::worker_pipeline::593.283*30.17] mapped 34343 sequences
[M::worker_pipeline::607.582*30.30] mapped 37845 sequences
[M::worker_pipeline::621.371*30.44] mapped 37531 sequences
[M::worker_pipeline::637.201*30.59] mapped 35191 sequences
[M::worker_pipeline::650.788*30.65] mapped 41281 sequences
[M::worker_pipeline::664.992*30.73] mapped 35073 sequences
[M::worker_pipeline::680.866*30.80] mapped 36266 sequences
[M::worker_pipeline::693.894*30.85] mapped 35262 sequences
[M::worker_pipeline::708.181*30.93] mapped 40104 sequences
[M::worker_pipeline::722.355*31.06] mapped 37849 sequences
[M::worker_pipeline::735.649*31.16] mapped 36207 sequences
[M::worker_pipeline::753.410*31.17] mapped 29885 sequences
[M::worker_pipeline::768.623*31.26] mapped 38202 sequences
[M::worker_pipeline::780.049*31.31] mapped 37432 sequences
[M::worker_pipeline::795.285*31.39] mapped 27789 sequences
[M::worker_pipeline::810.175*31.47] mapped 31305 sequences
[M::worker_pipeline::824.806*31.56] mapped 37322 sequences
[M::worker_pipeline::840.573*31.64] mapped 37187 sequences
[M::worker_pipeline::854.097*31.70] mapped 38916 sequences
[M::worker_pipeline::868.842*31.75] mapped 33034 sequences
[M::worker_pipeline::881.097*31.81] mapped 32152 sequences
[M::worker_pipeline::894.070*31.87] mapped 40236 sequences
[M::worker_pipeline::918.038*31.61] mapped 46088 sequences
[M::worker_pipeline::931.825*31.68] mapped 38630 sequences
[M::worker_pipeline::945.681*31.74] mapped 45265 sequences
[M::worker_pipeline::960.970*31.80] mapped 40599 sequences
[M::worker_pipeline::974.873*31.84] mapped 32369 sequences
[M::worker_pipeline::987.038*31.90] mapped 40404 sequences
[M::worker_pipeline::999.735*31.94] mapped 39039 sequences
[M::worker_pipeline::1016.554*31.91] mapped 36910 sequences
[M::worker_pipeline::1031.215*31.96] mapped 37147 sequences
[M::worker_pipeline::1047.456*31.97] mapped 30295 sequences
[M::worker_pipeline::1061.643*32.02] mapped 40171 sequences
[M::worker_pipeline::1076.211*32.05] mapped 40311 sequences
[M::worker_pipeline::1092.388*32.10] mapped 37125 sequences
[M::worker_pipeline::1105.774*32.15] mapped 32938 sequences
[M::worker_pipeline::1120.266*32.20] mapped 38714 sequences
[M::worker_pipeline::1136.393*32.23] mapped 31038 sequences
[M::worker_pipeline::1149.063*32.28] mapped 39217 sequences
[M::worker_pipeline::1166.688*32.31] mapped 31350 sequences
[M::worker_pipeline::1181.062*32.35] mapped 35952 sequences
[M::worker_pipeline::1196.564*32.39] mapped 36825 sequences
[M::worker_pipeline::1210.988*32.40] mapped 35585 sequences
[M::worker_pipeline::1227.602*32.43] mapped 36515 sequences
[M::worker_pipeline::1242.080*32.45] mapped 35686 sequences
[M::worker_pipeline::1258.204*32.46] mapped 38585 sequences
[M::worker_pipeline::1272.153*32.50] mapped 38502 sequences
[M::worker_pipeline::1288.475*32.51] mapped 33832 sequences
[M::worker_pipeline::1300.530*32.53] mapped 36625 sequences
[M::worker_pipeline::1497.667*28.81] mapped 34509 sequences
[M::worker_pipeline::1504.283*28.79] mapped 35827 sequences
[M::worker_pipeline::1521.067*28.87] mapped 43480 sequences
[M::worker_pipeline::1537.115*28.92] mapped 36448 sequences
[M::worker_pipeline::1551.878*28.97] mapped 38098 sequences
[M::worker_pipeline::1570.920*28.92] mapped 36175 sequences
[M::worker_pipeline::1584.472*28.97] mapped 36569 sequences
[M::worker_pipeline::1598.462*29.00] mapped 35029 sequences
[M::worker_pipeline::1613.106*29.06] mapped 38339 sequences
[M::worker_pipeline::1626.545*29.10] mapped 33559 sequences
[M::worker_pipeline::1640.866*29.17] mapped 39786 sequences
[M::worker_pipeline::1652.555*29.21] mapped 36485 sequences
[M::worker_pipeline::1664.574*29.27] mapped 34154 sequences
[M::worker_pipeline::1678.019*29.31] mapped 33017 sequences
[M::worker_pipeline::1690.190*29.37] mapped 39701 sequences
[M::worker_pipeline::1702.437*29.40] mapped 39080 sequences
[M::worker_pipeline::1716.365*29.44] mapped 28980 sequences
[M::worker_pipeline::1727.202*29.48] mapped 41074 sequences
[M::worker_pipeline::1741.652*29.53] mapped 34148 sequences
[M::worker_pipeline::1758.733*29.57] mapped 34407 sequences
[M::worker_pipeline::1771.613*29.62] mapped 38084 sequences
[M::worker_pipeline::1785.524*29.68] mapped 36190 sequences
[M::worker_pipeline::1799.062*29.70] mapped 37534 sequences
[M::worker_pipeline::1810.285*29.74] mapped 37700 sequences
[M::worker_pipeline::1827.075*29.79] mapped 34071 sequences
[M::worker_pipeline::1840.325*29.85] mapped 39222 sequences
[M::worker_pipeline::1853.048*29.87] mapped 37713 sequences
[M::worker_pipeline::1866.334*29.91] mapped 37691 sequences
[M::worker_pipeline::1880.661*29.94] mapped 38131 sequences
