[M::mm_idx_gen::36.873*1.53] collected minimizers
[M::mm_idx_gen::38.642*2.36] sorted minimizers
[M::main::38.642*2.36] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::39.986*2.32] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::40.645*2.30] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::114.032*29.29] mapped 6527 sequences
[M::worker_pipeline::123.211*31.39] mapped 6406 sequences
[M::worker_pipeline::130.345*32.72] mapped 6445 sequences
[M::worker_pipeline::137.963*34.11] mapped 6417 sequences
[M::worker_pipeline::147.240*35.60] mapped 6523 sequences
[M::worker_pipeline::155.155*36.69] mapped 6434 sequences
[M::worker_pipeline::163.890*37.82] mapped 6440 sequences
[M::worker_pipeline::174.275*39.04] mapped 6436 sequences
[M::worker_pipeline::182.667*39.92] mapped 6421 sequences
[M::worker_pipeline::191.674*40.73] mapped 6460 sequences
[M::worker_pipeline::202.372*41.53] mapped 6394 sequences
[M::worker_pipeline::210.757*42.18] mapped 6412 sequences
[M::worker_pipeline::341.526*45.53] mapped 6454 sequences
[M::worker_pipeline::520.948*50.31] mapped 6367 sequences
[M::worker_pipeline::583.711*50.59] mapped 6456 sequences
[M::worker_pipeline::600.056*50.74] mapped 6375 sequences
[M::worker_pipeline::608.532*50.85] mapped 6473 sequences
[M::worker_pipeline::617.668*50.94] mapped 6563 sequences
[M::worker_pipeline::625.839*51.04] mapped 6440 sequences
[M::worker_pipeline::634.787*51.13] mapped 6308 sequences
[M::worker_pipeline::671.048*49.56] mapped 6359 sequences
[M::worker_pipeline::673.196*49.41] mapped 6378 sequences
[M::worker_pipeline::684.613*49.50] mapped 6510 sequences
[M::worker_pipeline::728.085*48.46] mapped 6506 sequences
[M::worker_pipeline::737.003*48.58] mapped 6531 sequences
[M::worker_pipeline::746.605*48.71] mapped 6514 sequences
[M::worker_pipeline::754.670*48.81] mapped 6523 sequences
[M::worker_pipeline::763.426*48.93] mapped 6489 sequences
[M::worker_pipeline::770.063*49.01] mapped 6450 sequences
[M::worker_pipeline::779.768*49.12] mapped 6415 sequences
[M::worker_pipeline::787.456*49.21] mapped 6426 sequences
[M::worker_pipeline::796.115*49.31] mapped 6438 sequences
[M::worker_pipeline::805.194*49.41] mapped 6514 sequences
[M::worker_pipeline::813.491*49.50] mapped 6412 sequences
[M::worker_pipeline::822.969*49.59] mapped 6483 sequences
[M::worker_pipeline::957.545*49.78] mapped 6465 sequences
[M::worker_pipeline::973.761*49.83] mapped 6399 sequences
[M::worker_pipeline::981.353*49.89] mapped 6536 sequences
[M::worker_pipeline::989.909*49.96] mapped 6513 sequences
[M::worker_pipeline::1000.421*50.04] mapped 6445 sequences
[M::worker_pipeline::1009.018*50.11] mapped 6460 sequences
[M::worker_pipeline::1016.888*50.17] mapped 6400 sequences
[M::worker_pipeline::1056.259*49.14] mapped 6394 sequences
[M::worker_pipeline::1058.610*49.04] mapped 6441 sequences
[M::worker_pipeline::1069.265*49.10] mapped 6527 sequences
[M::worker_pipeline::1077.663*49.17] mapped 6359 sequences
[M::worker_pipeline::1086.590*49.24] mapped 6384 sequences
[M::worker_pipeline::1095.187*49.32] mapped 6400 sequences
[M::worker_pipeline::1104.402*49.39] mapped 6459 sequences
[M::worker_pipeline::1112.790*49.46] mapped 6553 sequences
[M::worker_pipeline::1120.823*49.52] mapped 6558 sequences
[M::worker_pipeline::1129.532*49.58] mapped 6473 sequences
[M::worker_pipeline::1138.214*49.65] mapped 6433 sequences
[M::worker_pipeline::1145.780*49.71] mapped 6520 sequences
[M::worker_pipeline::1154.745*49.76] mapped 6436 sequences
