[M::mm_idx_gen::63.330*1.58] collected minimizers
[M::mm_idx_gen::67.539*2.58] sorted minimizers
[M::main::67.539*2.58] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::69.528*2.53] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::70.653*2.51] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::189.607*22.41] mapped 8939 sequences
[M::worker_pipeline::203.596*24.71] mapped 8679 sequences
[M::worker_pipeline::214.136*26.38] mapped 8424 sequences
[M::worker_pipeline::231.585*28.72] mapped 8302 sequences
[M::worker_pipeline::243.217*30.04] mapped 7807 sequences
[M::worker_pipeline::259.327*31.75] mapped 7710 sequences
[M::worker_pipeline::278.327*33.29] mapped 7961 sequences
[M::worker_pipeline::297.012*34.72] mapped 7548 sequences
[M::worker_pipeline::379.129*35.48] mapped 8113 sequences
[M::worker_pipeline::721.769*46.38] mapped 7594 sequences
[M::worker_pipeline::820.667*46.81] mapped 7929 sequences
[M::worker_pipeline::832.152*46.91] mapped 8287 sequences
[M::worker_pipeline::852.675*47.06] mapped 8351 sequences
[M::worker_pipeline::867.452*47.22] mapped 7614 sequences
[M::worker_pipeline::881.386*47.39] mapped 7485 sequences
[M::worker_pipeline::897.439*47.56] mapped 8110 sequences
[M::worker_pipeline::976.026*46.14] mapped 8231 sequences
[M::worker_pipeline::993.311*46.30] mapped 8126 sequences
[M::worker_pipeline::1017.046*46.25] mapped 8407 sequences
[M::worker_pipeline::1032.158*46.39] mapped 8211 sequences
[M::worker_pipeline::1103.459*44.63] mapped 8093 sequences
[M::worker_pipeline::1108.266*44.44] mapped 7946 sequences
[M::worker_pipeline::1130.558*44.54] mapped 7788 sequences
[M::worker_pipeline::1141.683*44.68] mapped 8084 sequences
[M::worker_pipeline::1170.105*44.59] mapped 7828 sequences
[M::worker_pipeline::1353.357*45.18] mapped 8195 sequences
[M::worker_pipeline::1359.417*45.13] mapped 8166 sequences
[M::worker_pipeline::1373.453*45.27] mapped 8102 sequences
[M::worker_pipeline::1388.353*45.39] mapped 8109 sequences
[M::worker_pipeline::1402.508*45.51] mapped 7637 sequences
[M::worker_pipeline::1419.415*45.64] mapped 7599 sequences
[M::worker_pipeline::1432.983*45.75] mapped 7989 sequences
[M::worker_pipeline::1447.599*45.88] mapped 7659 sequences
[M::worker_pipeline::1461.206*45.99] mapped 7679 sequences
[M::worker_pipeline::1476.283*46.12] mapped 7748 sequences
[M::worker_pipeline::1491.539*46.24] mapped 8436 sequences
[M::worker_pipeline::1510.909*46.34] mapped 8569 sequences
[M::worker_pipeline::1522.596*46.42] mapped 8124 sequences
[M::worker_pipeline::1538.262*46.53] mapped 7904 sequences
[M::worker_pipeline::1561.615*46.51] mapped 8022 sequences
[M::worker_pipeline::1577.867*46.60] mapped 8468 sequences
[M::worker_pipeline::1589.556*46.69] mapped 8309 sequences
[M::worker_pipeline::1602.014*46.78] mapped 7849 sequences
[M::worker_pipeline::2148.761*47.60] mapped 7200 sequences
[M::worker_pipeline::2303.764*47.26] mapped 7080 sequences
[M::worker_pipeline::2316.241*47.30] mapped 7695 sequences
[M::worker_pipeline::2332.396*47.36] mapped 7941 sequences
[M::worker_pipeline::2348.543*47.43] mapped 8327 sequences
[M::worker_pipeline::2365.801*47.51] mapped 7756 sequences
[M::worker_pipeline::2384.311*47.59] mapped 7661 sequences
[M::worker_pipeline::2399.425*47.65] mapped 7573 sequences
[M::worker_pipeline::2414.113*47.72] mapped 7881 sequences
[M::worker_pipeline::2449.570*47.69] mapped 8335 sequences
[M::worker_pipeline::2480.554*47.64] mapped 8331 sequences
[M::worker_pipeline::2498.032*47.67] mapped 7669 sequences
[M::worker_pipeline::2514.622*47.72] mapped 7580 sequences
[M::worker_pipeline::2757.203*47.87] mapped 7460 sequences
[M::worker_pipeline::2765.761*47.90] mapped 7461 sequences
[M::worker_pipeline::2777.594*47.94] mapped 7749 sequences
[M::worker_pipeline::2793.230*48.00] mapped 7923 sequences
[M::worker_pipeline::2812.801*48.07] mapped 7531 sequences
[M::worker_pipeline::2828.726*48.11] mapped 7664 sequences
[M::worker_pipeline::2847.017*48.17] mapped 7503 sequences
[M::worker_pipeline::2863.343*48.23] mapped 7409 sequences
[M::worker_pipeline::2937.025*47.44] mapped 7937 sequences
[M::worker_pipeline::2941.043*47.38] mapped 7754 sequences
[M::worker_pipeline::2970.874*47.41] mapped 7573 sequences
[M::worker_pipeline::2989.783*47.43] mapped 7919 sequences
[M::worker_pipeline::3004.823*47.48] mapped 8406 sequences
[M::worker_pipeline::3019.732*47.53] mapped 7648 sequences
[M::worker_pipeline::3038.505*47.59] mapped 7547 sequences
[M::worker_pipeline::3154.524*47.94] mapped 7734 sequences
[M::worker_pipeline::3298.031*47.45] mapped 7962 sequences
[M::worker_pipeline::3309.810*47.49] mapped 8065 sequences
[M::worker_pipeline::3322.772*47.53] mapped 7791 sequences
[M::worker_pipeline::3336.911*47.57] mapped 7657 sequences
[M::worker_pipeline::3351.402*47.61] mapped 7470 sequences
[M::worker_pipeline::3370.848*47.66] mapped 7871 sequences
[M::worker_pipeline::3389.688*47.71] mapped 8164 sequences
[M::worker_pipeline::3401.350*47.74] mapped 8132 sequences
[M::worker_pipeline::3412.896*47.78] mapped 8172 sequences
[M::worker_pipeline::3421.925*47.80] mapped 8280 sequences
[M::worker_pipeline::3432.096*47.83] mapped 8307 sequences
[M::worker_pipeline::3444.461*47.86] mapped 7874 sequences
[M::worker_pipeline::3459.382*47.90] mapped 8372 sequences
[M::worker_pipeline::3473.326*47.94] mapped 8034 sequences
[M::worker_pipeline::3710.648*47.60] mapped 7839 sequences
[M::worker_pipeline::3714.730*47.55] mapped 7553 sequences
[M::worker_pipeline::3735.105*47.59] mapped 7668 sequences
[M::worker_pipeline::3748.738*47.63] mapped 7658 sequences
[M::worker_pipeline::3762.925*47.67] mapped 7643 sequences
[M::worker_pipeline::3779.199*47.72] mapped 7828 sequences
[M::worker_pipeline::3793.523*47.76] mapped 7862 sequences
[M::worker_pipeline::3810.739*47.80] mapped 7749 sequences
[M::worker_pipeline::3837.848*47.83] mapped 8083 sequences
[M::worker_pipeline::3858.474*47.85] mapped 8621 sequences
[M::worker_pipeline::3874.204*47.88] mapped 7632 sequences
[M::worker_pipeline::3887.698*47.92] mapped 7985 sequences
[M::worker_pipeline::3899.071*47.95] mapped 7943 sequences
[M::worker_pipeline::3943.782*47.62] mapped 8197 sequences
[M::worker_pipeline::4040.565*47.80] mapped 8066 sequences
[M::worker_pipeline::4051.399*47.81] mapped 7847 sequences
[M::worker_pipeline::4065.730*47.84] mapped 7683 sequences
[M::worker_pipeline::4081.058*47.88] mapped 8183 sequences
[M::worker_pipeline::4093.129*47.91] mapped 7630 sequences
[M::worker_pipeline::4103.505*47.94] mapped 7839 sequences
[M::worker_pipeline::4115.216*47.97] mapped 7974 sequences
[M::worker_pipeline::4209.619*47.45] mapped 8479 sequences
[M::worker_pipeline::4233.135*47.46] mapped 7964 sequences
[M::worker_pipeline::4303.746*47.57] mapped 8030 sequences
[M::worker_pipeline::4308.051*47.52] mapped 8003 sequences
[M::worker_pipeline::4339.806*47.57] mapped 7801 sequences
[M::worker_pipeline::4356.456*47.61] mapped 8005 sequences
[M::worker_pipeline::4367.779*47.64] mapped 7960 sequences
[M::worker_pipeline::4379.853*47.67] mapped 7672 sequences
[M::worker_pipeline::4395.145*47.71] mapped 7930 sequences
[M::worker_pipeline::4413.969*47.74] mapped 8027 sequences
[M::worker_pipeline::4624.796*48.15] mapped 8067 sequences
[M::worker_pipeline::4690.591*48.29] mapped 8245 sequences
[M::worker_pipeline::4707.777*48.32] mapped 7924 sequences
[M::worker_pipeline::4717.634*48.34] mapped 8019 sequences
[M::worker_pipeline::4730.580*48.37] mapped 8173 sequences
[M::worker_pipeline::4742.076*48.39] mapped 8191 sequences
[M::worker_pipeline::4752.687*48.42] mapped 8518 sequences
[M::worker_pipeline::4766.379*48.43] mapped 8704 sequences
[M::worker_pipeline::4782.969*48.47] mapped 8140 sequences
[M::worker_pipeline::4795.470*48.49] mapped 8122 sequences
[M::worker_pipeline::5343.274*48.99] mapped 8109 sequences
[M::worker_pipeline::5352.386*49.00] mapped 7989 sequences
[M::worker_pipeline::5368.240*49.03] mapped 7897 sequences
[M::worker_pipeline::5437.364*48.91] mapped 7640 sequences
[M::worker_pipeline::5440.128*48.89] mapped 7869 sequences
[M::worker_pipeline::5454.409*48.90] mapped 7836 sequences
[M::worker_pipeline::5469.002*48.93] mapped 7806 sequences
[M::worker_pipeline::5483.302*48.95] mapped 8062 sequences
[M::worker_pipeline::5520.646*48.90] mapped 8802 sequences
[M::worker_pipeline::5534.202*48.92] mapped 8230 sequences
[M::worker_pipeline::5544.891*48.94] mapped 7803 sequences
[M::worker_pipeline::5555.650*48.96] mapped 8116 sequences
[M::worker_pipeline::5618.863*49.05] mapped 7979 sequences
[M::worker_pipeline::5625.996*49.06] mapped 8647 sequences
[M::worker_pipeline::5637.737*49.08] mapped 8129 sequences
[M::worker_pipeline::5651.289*49.10] mapped 7682 sequences
[M::worker_pipeline::5664.817*49.12] mapped 7987 sequences
[M::worker_pipeline::5680.819*49.14] mapped 8559 sequences
[M::worker_pipeline::5692.738*49.16] mapped 8320 sequences
[M::worker_pipeline::5702.273*49.17] mapped 7991 sequences
[M::worker_pipeline::5714.506*49.19] mapped 7920 sequences
[M::worker_pipeline::5855.261*49.40] mapped 8082 sequences
[M::worker_pipeline::5860.745*49.39] mapped 8049 sequences
[M::worker_pipeline::5871.782*49.41] mapped 7866 sequences
[M::worker_pipeline::5933.649*49.06] mapped 8198 sequences
[M::worker_pipeline::5936.247*49.04] mapped 8101 sequences
[M::worker_pipeline::5955.273*49.05] mapped 8241 sequences
[M::worker_pipeline::5966.809*49.07] mapped 8298 sequences
[M::worker_pipeline::6019.739*48.87] mapped 8615 sequences
[M::worker_pipeline::6033.419*48.89] mapped 7780 sequences
[M::worker_pipeline::6043.598*48.91] mapped 7870 sequences
[M::worker_pipeline::6101.787*49.00] mapped 7799 sequences
[M::worker_pipeline::6120.630*49.03] mapped 8290 sequences
[M::worker_pipeline::6135.261*49.05] mapped 7691 sequences
[M::worker_pipeline::6149.786*49.07] mapped 7552 sequences
[M::worker_pipeline::6158.879*49.06] mapped 7673 sequences
[M::worker_pipeline::6172.593*49.09] mapped 8331 sequences
[M::worker_pipeline::6184.186*49.10] mapped 8451 sequences
[M::worker_pipeline::6304.944*49.13] mapped 6980 sequences
[M::worker_pipeline::6595.765*49.19] mapped 8185 sequences
[M::worker_pipeline::6600.820*49.18] mapped 7927 sequences
[M::worker_pipeline::6611.814*49.19] mapped 8008 sequences
[M::worker_pipeline::6625.137*49.21] mapped 7340 sequences
[M::worker_pipeline::6639.922*49.23] mapped 7388 sequences
[M::worker_pipeline::6657.758*49.25] mapped 7345 sequences
[M::worker_pipeline::6670.828*49.27] mapped 7946 sequences
[M::worker_pipeline::6785.949*49.35] mapped 8189 sequences
[M::worker_pipeline::6916.323*49.36] mapped 8122 sequences
[M::worker_pipeline::6922.069*49.33] mapped 7874 sequences
[M::worker_pipeline::6937.653*49.35] mapped 7690 sequences
[M::worker_pipeline::6952.878*49.37] mapped 7828 sequences
[M::worker_pipeline::6964.192*49.38] mapped 8133 sequences
[M::worker_pipeline::6973.806*49.39] mapped 8125 sequences
[M::worker_pipeline::6981.736*49.40] mapped 8297 sequences
[M::worker_pipeline::7215.206*49.35] mapped 8469 sequences
[M::worker_pipeline::7984.303*50.19] mapped 8273 sequences
[M::worker_pipeline::7992.092*50.19] mapped 8239 sequences
[M::worker_pipeline::8003.252*50.19] mapped 8051 sequences
[M::worker_pipeline::8017.593*50.21] mapped 7866 sequences
[M::worker_pipeline::8031.427*50.22] mapped 8468 sequences
[M::worker_pipeline::8044.268*50.23] mapped 8379 sequences
[M::worker_pipeline::8061.065*50.24] mapped 8523 sequences
[M::worker_pipeline::8075.389*50.26] mapped 8392 sequences
[M::worker_pipeline::8107.099*50.28] mapped 8507 sequences
[M::worker_pipeline::8308.414*50.47] mapped 7629 sequences
[M::worker_pipeline::8355.252*50.52] mapped 8203 sequences
[M::worker_pipeline::8414.656*50.25] mapped 8057 sequences
[M::worker_pipeline::8418.651*50.23] mapped 8369 sequences
[M::worker_pipeline::8443.813*50.25] mapped 8746 sequences
[M::worker_pipeline::8534.705*50.25] mapped 8185 sequences
[M::worker_pipeline::8586.498*50.31] mapped 8723 sequences
[M::worker_pipeline::8594.054*50.31] mapped 8440 sequences
[M::worker_pipeline::8609.067*50.32] mapped 8153 sequences
[M::worker_pipeline::8623.542*50.33] mapped 8547 sequences
[M::worker_pipeline::8639.615*50.34] mapped 8084 sequences
[M::worker_pipeline::8798.800*50.42] mapped 7997 sequences
[M::worker_pipeline::8808.471*50.43] mapped 7794 sequences
[M::worker_pipeline::8819.745*50.44] mapped 8190 sequences
[M::worker_pipeline::8829.647*50.45] mapped 7974 sequences
[M::worker_pipeline::8841.742*50.46] mapped 7815 sequences
[M::worker_pipeline::8862.122*50.47] mapped 8192 sequences
[M::worker_pipeline::8880.154*50.47] mapped 8357 sequences
[M::worker_pipeline::9437.729*49.81] mapped 8273 sequences
[M::worker_pipeline::9446.915*49.81] mapped 8465 sequences
[M::worker_pipeline::9538.671*49.47] mapped 8503 sequences
[M::worker_pipeline::9722.977*49.46] mapped 8066 sequences
[M::worker_pipeline::9835.886*49.56] mapped 6385 sequences
[M::worker_pipeline::9848.771*49.57] mapped 8571 sequences
[M::worker_pipeline::10151.589*49.56] mapped 8068 sequences
[M::worker_pipeline::10158.293*49.52] mapped 8469 sequences
[M::worker_pipeline::10184.942*49.55] mapped 8521 sequences
[M::worker_pipeline::10575.095*49.73] mapped 7967 sequences
[M::worker_pipeline::10669.367*49.80] mapped 8237 sequences
[M::worker_pipeline::10674.804*49.79] mapped 8629 sequences
[M::worker_pipeline::10718.199*49.76] mapped 8845 sequences
[M::worker_pipeline::11028.900*49.81] mapped 7856 sequences
[M::worker_pipeline::11261.866*49.94] mapped 7416 sequences
[M::worker_pipeline::11270.773*49.95] mapped 7872 sequences
[M::worker_pipeline::11278.413*49.94] mapped 6809 sequences
[M::main] Version: 2.28-r1209
[M::main] CMD: minimap2 --MD -ax map-ont --eqx -t 60 data/ref/T2T-CHM13.v2.fasta -
[M::main] Real time: 11279.421 sec; CPU: 563269.831 sec; Peak RSS: 38.679 GB
[bam_sort_core] merging from 10 files and 4 in-memory blocks...
