[M::mm_idx_gen::66.777*1.55] collected minimizers
[M::mm_idx_gen::71.097*2.56] sorted minimizers
[M::main::71.097*2.56] loaded/built the index for 520 target sequence(s)
[M::mm_mapopt_update::74.088*2.49] mid_occ = 331
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 520
[M::mm_idx_stat::76.859*2.44] distinct minimizers: 218784866 (7.98% are singletons); average occurrences: 2.762; average spacing: 9.963; total length: 6020670442
[M::worker_pipeline::116.045*10.33] mapped 5489 sequences
[M::worker_pipeline::137.322*13.32] mapped 29720 sequences
[M::worker_pipeline::164.016*15.68] mapped 9101 sequences
[M::worker_pipeline::184.606*17.25] mapped 5369 sequences
[M::worker_pipeline::199.066*18.74] mapped 21362 sequences
[M::worker_pipeline::215.065*20.16] mapped 29394 sequences
[M::worker_pipeline::243.025*20.62] mapped 13740 sequences
[M::worker_pipeline::292.221*19.81] mapped 5292 sequences
[M::worker_pipeline::315.360*20.63] mapped 5192 sequences
[M::worker_pipeline::337.188*21.31] mapped 5442 sequences
[M::worker_pipeline::360.046*21.84] mapped 5319 sequences
[M::worker_pipeline::383.671*22.52] mapped 5457 sequences
[M::worker_pipeline::406.297*23.09] mapped 5442 sequences
[M::worker_pipeline::428.465*23.36] mapped 5424 sequences
[M::worker_pipeline::444.152*23.90] mapped 19485 sequences
[M::worker_pipeline::476.894*23.59] mapped 16083 sequences
[M::worker_pipeline::499.599*23.94] mapped 5333 sequences
[M::worker_pipeline::522.974*24.11] mapped 5222 sequences
[M::worker_pipeline::554.223*24.03] mapped 5153 sequences
[M::worker_pipeline::569.162*24.38] mapped 26783 sequences
[M::worker_pipeline::598.696*24.38] mapped 7096 sequences
[M::worker_pipeline::628.446*24.45] mapped 5488 sequences
[M::worker_pipeline::650.564*24.55] mapped 5465 sequences
[M::worker_pipeline::673.331*24.69] mapped 5237 sequences
[M::worker_pipeline::700.767*24.62] mapped 15789 sequences
[M::worker_pipeline::718.106*24.88] mapped 19101 sequences
[M::worker_pipeline::749.670*24.78] mapped 5472 sequences
[M::worker_pipeline::785.271*24.66] mapped 5240 sequences
[M::worker_pipeline::798.901*24.87] mapped 26685 sequences
[M::worker_pipeline::813.160*25.10] mapped 30774 sequences
[M::worker_pipeline::836.632*25.34] mapped 7841 sequences
[M::worker_pipeline::866.475*25.26] mapped 5231 sequences
[M::worker_pipeline::886.241*25.37] mapped 5270 sequences
[M::worker_pipeline::920.159*25.20] mapped 5514 sequences
[M::worker_pipeline::947.304*25.13] mapped 5453 sequences
[M::worker_pipeline::976.648*25.03] mapped 9327 sequences
[M::worker_pipeline::988.951*25.20] mapped 28970 sequences
[M::worker_pipeline::1006.326*25.28] mapped 27824 sequences
[M::worker_pipeline::1026.278*25.39] mapped 5326 sequences
[M::worker_pipeline::1048.847*25.52] mapped 5227 sequences
[M::worker_pipeline::1069.779*25.58] mapped 5337 sequences
[M::worker_pipeline::1083.795*25.72] mapped 23711 sequences
[M::worker_pipeline::1106.366*25.82] mapped 10956 sequences
[M::worker_pipeline::1128.594*25.97] mapped 5305 sequences
[M::worker_pipeline::1155.178*26.03] mapped 5253 sequences
[M::worker_pipeline::1171.442*26.15] mapped 32930 sequences
[M::worker_pipeline::1202.824*26.08] mapped 5483 sequences
[M::worker_pipeline::1222.688*26.21] mapped 5538 sequences
[M::worker_pipeline::1247.372*26.24] mapped 5484 sequences
[M::worker_pipeline::1274.198*26.22] mapped 16433 sequences
[M::worker_pipeline::1317.981*25.89] mapped 8737 sequences
[M::worker_pipeline::1338.813*25.96] mapped 5630 sequences
[M::worker_pipeline::1355.307*26.09] mapped 8613 sequences
[M::worker_pipeline::1372.245*26.10] mapped 23326 sequences
[M::worker_pipeline::1386.771*26.20] mapped 5133 sequences
[M::worker_pipeline::1413.659*26.10] mapped 8145 sequences
[M::worker_pipeline::1426.424*26.19] mapped 28704 sequences
[M::worker_pipeline::1455.520*26.08] mapped 20757 sequences
[M::worker_pipeline::1479.424*26.07] mapped 5485 sequences
[M::worker_pipeline::1518.873*25.81] mapped 23114 sequences
