[M::mm_idx_gen::65.775*1.48] collected minimizers
[M::mm_idx_gen::69.039*2.42] sorted minimizers
[M::main::69.040*2.42] loaded/built the index for 938 target sequence(s)
[M::mm_mapopt_update::72.234*2.36] mid_occ = 339
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 938
[M::mm_idx_stat::74.950*2.31] distinct minimizers: 219036245 (8.20% are singletons); average occurrences: 2.771; average spacing: 9.964; total length: 6048398644
[M::worker_pipeline::106.109*7.82] mapped 18785 sequences
[M::worker_pipeline::127.825*10.42] mapped 8000 sequences
[M::worker_pipeline::162.889*11.23] mapped 8085 sequences
[M::worker_pipeline::186.552*13.21] mapped 8392 sequences
[M::worker_pipeline::203.409*14.16] mapped 5169 sequences
[M::worker_pipeline::236.802*14.60] mapped 4342 sequences
[M::worker_pipeline::252.965*15.92] mapped 12244 sequences
[M::worker_pipeline::279.328*16.75] mapped 9110 sequences
[M::worker_pipeline::296.372*17.65] mapped 9991 sequences
[M::worker_pipeline::310.822*18.46] mapped 8501 sequences
[M::worker_pipeline::337.848*18.42] mapped 8879 sequences
[M::worker_pipeline::364.505*18.63] mapped 7309 sequences
[M::worker_pipeline::381.496*19.22] mapped 12184 sequences
[M::worker_pipeline::402.969*19.77] mapped 7679 sequences
[M::worker_pipeline::415.101*20.16] mapped 6497 sequences
[M::worker_pipeline::436.049*20.55] mapped 8276 sequences
[M::worker_pipeline::448.430*20.74] mapped 12826 sequences
[M::worker_pipeline::466.704*21.28] mapped 6859 sequences
[M::worker_pipeline::485.743*21.60] mapped 8913 sequences
[M::worker_pipeline::504.096*22.00] mapped 8727 sequences
[M::worker_pipeline::530.945*21.91] mapped 7336 sequences
[M::worker_pipeline::549.043*22.21] mapped 8128 sequences
[M::worker_pipeline::564.074*22.52] mapped 7363 sequences
[M::worker_pipeline::592.256*22.57] mapped 6404 sequences
[M::worker_pipeline::610.587*22.67] mapped 7913 sequences
[M::worker_pipeline::644.473*22.36] mapped 3732 sequences
[M::worker_pipeline::666.745*22.49] mapped 5640 sequences
[M::worker_pipeline::690.976*22.54] mapped 7359 sequences
[M::worker_pipeline::708.483*22.82] mapped 7842 sequences
[M::worker_pipeline::734.775*22.86] mapped 8798 sequences
[M::worker_pipeline::760.388*22.74] mapped 9337 sequences
[M::worker_pipeline::775.749*22.86] mapped 7964 sequences
[M::worker_pipeline::792.624*23.00] mapped 7365 sequences
[M::worker_pipeline::808.415*23.09] mapped 6701 sequences
[M::worker_pipeline::826.363*23.26] mapped 6736 sequences
[M::worker_pipeline::842.704*23.35] mapped 11340 sequences
[M::worker_pipeline::861.921*23.39] mapped 6457 sequences
[M::worker_pipeline::891.907*23.32] mapped 8102 sequences
[M::worker_pipeline::913.440*23.28] mapped 7114 sequences
[M::worker_pipeline::933.671*23.31] mapped 7734 sequences
[M::worker_pipeline::948.288*23.43] mapped 7257 sequences
[M::worker_pipeline::965.353*23.58] mapped 8025 sequences
[M::worker_pipeline::982.227*23.71] mapped 8571 sequences
[M::worker_pipeline::1008.507*23.69] mapped 8475 sequences
[M::worker_pipeline::1033.552*23.72] mapped 8927 sequences
[M::worker_pipeline::1047.554*23.85] mapped 6101 sequences
[M::worker_pipeline::1069.064*24.00] mapped 10908 sequences
[M::worker_pipeline::1093.616*23.96] mapped 7218 sequences
[M::worker_pipeline::1118.237*23.90] mapped 7521 sequences
[M::worker_pipeline::1137.137*23.96] mapped 6874 sequences
[M::worker_pipeline::1158.142*24.03] mapped 9658 sequences
[M::worker_pipeline::1177.498*24.14] mapped 7689 sequences
[M::worker_pipeline::1195.124*24.30] mapped 8995 sequences
[M::worker_pipeline::1211.838*24.36] mapped 8570 sequences
[M::worker_pipeline::1231.956*24.46] mapped 9886 sequences
[M::worker_pipeline::1246.836*24.53] mapped 6810 sequences
[M::worker_pipeline::1286.484*24.27] mapped 8113 sequences
[M::worker_pipeline::1308.607*24.37] mapped 11184 sequences
[M::worker_pipeline::1323.455*24.39] mapped 16961 sequences
[M::worker_pipeline::1340.198*24.46] mapped 6901 sequences
[M::worker_pipeline::1357.180*24.49] mapped 5745 sequences
[M::worker_pipeline::1370.833*24.58] mapped 7764 sequences
[M::worker_pipeline::1398.430*24.47] mapped 7179 sequences
[M::worker_pipeline::1412.450*24.54] mapped 9714 sequences
[M::worker_pipeline::1428.167*24.60] mapped 9774 sequences
[M::worker_pipeline::1446.106*24.62] mapped 10035 sequences
[M::worker_pipeline::1464.711*24.65] mapped 12948 sequences
[M::worker_pipeline::1481.385*24.69] mapped 15777 sequences
[M::worker_pipeline::1497.250*24.75] mapped 13038 sequences
[M::worker_pipeline::1513.731*24.80] mapped 8954 sequences
[M::worker_pipeline::1550.682*24.52] mapped 7182 sequences
[M::worker_pipeline::1563.496*24.59] mapped 6371 sequences
[M::worker_pipeline::1581.612*24.66] mapped 7303 sequences
[M::worker_pipeline::1601.398*24.63] mapped 14420 sequences
[M::worker_pipeline::1624.414*24.61] mapped 7325 sequences
[M::worker_pipeline::1654.818*24.47] mapped 6106 sequences
[M::worker_pipeline::1683.175*24.41] mapped 4611 sequences
[M::worker_pipeline::1698.037*24.46] mapped 8432 sequences
[M::worker_pipeline::1714.601*24.52] mapped 7463 sequences
[M::worker_pipeline::1729.998*24.58] mapped 7172 sequences
[M::worker_pipeline::1936.378*22.31] mapped 7353 sequences
[M::worker_pipeline::1943.082*22.28] mapped 5772 sequences
[M::worker_pipeline::1970.685*22.35] mapped 7314 sequences
[M::worker_pipeline::1983.821*22.43] mapped 6336 sequences
[M::worker_pipeline::1999.466*22.50] mapped 7122 sequences
[M::worker_pipeline::2015.830*22.52] mapped 5770 sequences
[M::worker_pipeline::2041.005*22.48] mapped 6035 sequences
[M::worker_pipeline::2061.311*22.48] mapped 6538 sequences
[M::worker_pipeline::2076.546*22.53] mapped 6625 sequences
[M::worker_pipeline::2092.815*22.56] mapped 8331 sequences
[M::worker_pipeline::2106.519*22.63] mapped 6674 sequences
[M::worker_pipeline::2124.946*22.70] mapped 7114 sequences
[M::worker_pipeline::2137.498*22.74] mapped 7991 sequences
[M::worker_pipeline::2156.203*22.74] mapped 6493 sequences
[M::worker_pipeline::2174.852*22.77] mapped 6929 sequences
[M::worker_pipeline::2200.954*22.74] mapped 7401 sequences
[M::worker_pipeline::2217.382*22.78] mapped 6852 sequences
[M::worker_pipeline::2241.934*22.77] mapped 5494 sequences
[M::worker_pipeline::2263.584*22.80] mapped 10736 sequences
[M::worker_pipeline::2285.952*22.80] mapped 5783 sequences
[M::worker_pipeline::2307.067*22.83] mapped 6540 sequences
[M::worker_pipeline::2323.924*22.87] mapped 7812 sequences
[M::worker_pipeline::2338.108*22.93] mapped 5579 sequences
[M::worker_pipeline::2360.751*22.94] mapped 8693 sequences
[M::worker_pipeline::2377.309*22.99] mapped 6600 sequences
[M::worker_pipeline::2400.001*22.99] mapped 8372 sequences
[M::worker_pipeline::2419.308*23.02] mapped 5838 sequences
[M::worker_pipeline::2438.251*23.07] mapped 7705 sequences
[M::worker_pipeline::2461.352*23.06] mapped 7486 sequences
[M::worker_pipeline::2536.191*22.61] mapped 6852 sequences
[M::worker_pipeline::2552.351*22.63] mapped 6503 sequences
[M::worker_pipeline::2597.287*22.51] mapped 10573 sequences
[M::worker_pipeline::2611.108*22.56] mapped 6876 sequences
[M::worker_pipeline::2627.871*22.58] mapped 5619 sequences
[M::worker_pipeline::2647.959*22.60] mapped 6076 sequences
[M::worker_pipeline::2705.475*22.33] mapped 6819 sequences
[M::worker_pipeline::2719.797*22.38] mapped 6429 sequences
[M::worker_pipeline::2736.490*22.43] mapped 8155 sequences
[M::worker_pipeline::2752.140*22.48] mapped 5620 sequences
[M::worker_pipeline::2765.302*22.53] mapped 9905 sequences
[M::worker_pipeline::2783.202*22.57] mapped 6659 sequences
[M::worker_pipeline::2793.264*22.61] mapped 9205 sequences
[M::worker_pipeline::2811.690*22.64] mapped 10952 sequences
[M::worker_pipeline::2836.622*22.64] mapped 14405 sequences
[M::worker_pipeline::2851.253*22.68] mapped 22719 sequences
[M::worker_pipeline::2868.590*22.74] mapped 22050 sequences
[M::worker_pipeline::2885.735*22.81] mapped 6130 sequences
[M::worker_pipeline::2913.254*22.85] mapped 17208 sequences
[M::worker_pipeline::2933.428*22.92] mapped 4754 sequences
[M::worker_pipeline::2961.461*22.98] mapped 4492 sequences
[M::worker_pipeline::2982.799*23.04] mapped 4736 sequences
[M::worker_pipeline::2999.900*23.07] mapped 4364 sequences
[M::worker_pipeline::3023.466*23.14] mapped 4420 sequences
[M::worker_pipeline::3086.471*22.93] mapped 12195 sequences
[M::worker_pipeline::3103.102*22.97] mapped 4571 sequences
[M::worker_pipeline::3117.347*23.00] mapped 3791 sequences
[M::worker_pipeline::3143.388*23.11] mapped 5456 sequences
[M::worker_pipeline::3161.234*23.14] mapped 18033 sequences
[M::worker_pipeline::3186.944*23.14] mapped 4202 sequences
[M::worker_pipeline::3213.220*23.18] mapped 18505 sequences
[M::worker_pipeline::3261.046*23.02] mapped 4369 sequences
[M::worker_pipeline::3278.528*23.06] mapped 17635 sequences
[M::worker_pipeline::3304.210*23.08] mapped 4307 sequences
[M::worker_pipeline::3318.510*23.10] mapped 4106 sequences
[M::worker_pipeline::3344.084*23.17] mapped 4203 sequences
[M::worker_pipeline::3354.935*23.17] mapped 4298 sequences
[M::worker_pipeline::3387.486*23.19] mapped 19765 sequences
[M::worker_pipeline::3406.358*23.21] mapped 4915 sequences
[M::worker_pipeline::3421.564*23.24] mapped 4828 sequences
[M::worker_pipeline::3441.752*23.29] mapped 4749 sequences
[M::worker_pipeline::3487.526*23.17] mapped 4248 sequences
[M::worker_pipeline::3501.417*23.19] mapped 4142 sequences
[M::worker_pipeline::3539.901*23.12] mapped 4582 sequences
[M::worker_pipeline::3556.914*23.14] mapped 3953 sequences
[M::worker_pipeline::3576.661*23.15] mapped 3942 sequences
[M::worker_pipeline::3590.770*23.18] mapped 3818 sequences
[M::worker_pipeline::3617.648*23.17] mapped 3701 sequences
[M::worker_pipeline::3634.746*23.20] mapped 3914 sequences
[M::worker_pipeline::3663.101*23.16] mapped 7373 sequences
[M::worker_pipeline::3678.703*23.18] mapped 20472 sequences
[M::worker_pipeline::3889.823*22.11] mapped 4048 sequences
[M::worker_pipeline::3897.441*22.08] mapped 17395 sequences
[M::worker_pipeline::3930.044*22.16] mapped 4131 sequences
[M::worker_pipeline::3965.934*22.09] mapped 18276 sequences
[M::worker_pipeline::3979.778*22.12] mapped 18140 sequences
[M::worker_pipeline::4000.621*22.18] mapped 16752 sequences
[M::worker_pipeline::4021.669*22.25] mapped 18388 sequences
[M::worker_pipeline::4039.788*22.27] mapped 4142 sequences
[M::worker_pipeline::4063.581*22.33] mapped 4851 sequences
[M::worker_pipeline::4090.357*22.34] mapped 4526 sequences
[M::worker_pipeline::4106.917*22.40] mapped 4642 sequences
[M::worker_pipeline::4122.804*22.43] mapped 4767 sequences
[M::worker_pipeline::4142.556*22.51] mapped 11563 sequences
[M::worker_pipeline::4166.245*22.56] mapped 25248 sequences
[M::worker_pipeline::4188.574*22.62] mapped 18695 sequences
[M::worker_pipeline::4217.863*22.64] mapped 9175 sequences
[M::worker_pipeline::4248.190*22.72] mapped 14249 sequences
[M::worker_pipeline::4284.759*22.70] mapped 4895 sequences
[M::worker_pipeline::4302.129*22.74] mapped 20425 sequences
[M::worker_pipeline::4308.640*22.73] mapped 30621 sequences
[M::worker_pipeline::4324.004*22.77] mapped 36282 sequences
[M::worker_pipeline::4335.108*22.81] mapped 33790 sequences
[M::worker_pipeline::4345.658*22.84] mapped 42058 sequences
[M::worker_pipeline::4357.581*22.88] mapped 38915 sequences
[M::worker_pipeline::4368.783*22.92] mapped 39227 sequences
[M::worker_pipeline::4380.838*22.94] mapped 38058 sequences
[M::worker_pipeline::4393.917*22.98] mapped 26652 sequences
[M::worker_pipeline::4407.484*23.00] mapped 36919 sequences
[M::worker_pipeline::4421.457*23.03] mapped 29421 sequences
[M::worker_pipeline::4432.923*23.06] mapped 23917 sequences
[M::worker_pipeline::4443.425*23.09] mapped 35115 sequences
[M::worker_pipeline::4461.149*23.10] mapped 19312 sequences
