[M::mm_idx_gen::36.223*1.46] collected minimizers
[M::mm_idx_gen::39.301*2.43] sorted minimizers
[M::main::39.301*2.43] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::43.165*2.31] mid_occ = 177
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 25
[M::mm_idx_stat::46.815*2.20] distinct minimizers: 215125355 (92.06% are singletons); average occurrences: 1.455; average spacing: 9.958; total length: 3117292070
[M::worker_pipeline::100.359*9.25] mapped 18785 sequences
[M::worker_pipeline::127.729*12.70] mapped 8000 sequences
[M::worker_pipeline::176.309*13.09] mapped 8085 sequences
[M::worker_pipeline::204.633*14.01] mapped 8392 sequences
[M::worker_pipeline::221.982*15.29] mapped 5169 sequences
[M::worker_pipeline::237.882*16.41] mapped 4342 sequences
[M::worker_pipeline::261.326*17.60] mapped 12244 sequences
[M::worker_pipeline::286.553*18.43] mapped 9110 sequences
[M::worker_pipeline::304.475*19.24] mapped 9991 sequences
[M::worker_pipeline::320.848*20.01] mapped 8501 sequences
[M::worker_pipeline::342.577*20.44] mapped 8879 sequences
[M::worker_pipeline::361.581*20.99] mapped 7309 sequences
[M::worker_pipeline::384.630*21.62] mapped 12184 sequences
[M::worker_pipeline::403.033*22.14] mapped 7679 sequences
[M::worker_pipeline::419.567*22.52] mapped 6497 sequences
[M::worker_pipeline::435.824*22.87] mapped 8276 sequences
[M::worker_pipeline::454.422*23.20] mapped 12826 sequences
[M::worker_pipeline::474.559*23.38] mapped 6859 sequences
[M::worker_pipeline::499.879*23.35] mapped 8913 sequences
[M::worker_pipeline::518.351*23.66] mapped 8727 sequences
[M::worker_pipeline::547.363*23.59] mapped 7336 sequences
[M::worker_pipeline::573.636*23.55] mapped 8128 sequences
[M::worker_pipeline::590.181*23.82] mapped 7363 sequences
[M::worker_pipeline::611.502*23.88] mapped 6404 sequences
[M::worker_pipeline::630.685*24.04] mapped 7913 sequences
[M::worker_pipeline::665.350*23.73] mapped 3732 sequences
[M::worker_pipeline::698.981*23.55] mapped 5640 sequences
[M::worker_pipeline::726.226*23.68] mapped 7359 sequences
[M::worker_pipeline::745.798*23.85] mapped 7842 sequences
[M::worker_pipeline::763.232*24.05] mapped 8798 sequences
[M::worker_pipeline::802.117*23.76] mapped 9337 sequences
[M::worker_pipeline::822.023*23.94] mapped 7964 sequences
[M::worker_pipeline::839.741*24.15] mapped 7365 sequences
[M::worker_pipeline::859.967*24.23] mapped 6701 sequences
[M::worker_pipeline::897.765*23.86] mapped 6736 sequences
[M::worker_pipeline::915.563*24.03] mapped 11340 sequences
[M::worker_pipeline::937.183*24.06] mapped 6457 sequences
[M::worker_pipeline::961.824*24.13] mapped 8102 sequences
[M::worker_pipeline::1012.625*23.56] mapped 7114 sequences
[M::worker_pipeline::1034.627*23.60] mapped 7734 sequences
[M::worker_pipeline::1054.727*23.64] mapped 7257 sequences
[M::worker_pipeline::1075.183*23.79] mapped 8025 sequences
[M::worker_pipeline::1097.475*23.92] mapped 8571 sequences
[M::worker_pipeline::1119.960*24.00] mapped 8475 sequences
[M::worker_pipeline::1141.530*24.02] mapped 8927 sequences
[M::worker_pipeline::1160.634*24.13] mapped 6101 sequences
[M::worker_pipeline::1183.742*24.25] mapped 10908 sequences
[M::worker_pipeline::1202.850*24.31] mapped 7218 sequences
[M::worker_pipeline::1224.208*24.33] mapped 7521 sequences
[M::worker_pipeline::1241.036*24.44] mapped 6874 sequences
[M::worker_pipeline::1262.800*24.50] mapped 9658 sequences
[M::worker_pipeline::1281.077*24.65] mapped 7689 sequences
[M::worker_pipeline::1313.842*24.54] mapped 8995 sequences
[M::worker_pipeline::1333.179*24.55] mapped 8570 sequences
[M::worker_pipeline::1353.041*24.61] mapped 9886 sequences
[M::worker_pipeline::1368.030*24.69] mapped 6810 sequences
[M::worker_pipeline::1400.272*24.55] mapped 8113 sequences
[M::worker_pipeline::1416.142*24.66] mapped 11184 sequences
[M::worker_pipeline::1428.565*24.72] mapped 16961 sequences
[M::worker_pipeline::1456.722*24.61] mapped 6901 sequences
[M::worker_pipeline::1473.901*24.67] mapped 5745 sequences
[M::worker_pipeline::1489.846*24.70] mapped 7764 sequences
[M::worker_pipeline::1514.709*24.62] mapped 7179 sequences
[M::worker_pipeline::1529.248*24.70] mapped 9714 sequences
[M::worker_pipeline::1546.631*24.75] mapped 9774 sequences
[M::worker_pipeline::1560.513*24.84] mapped 10035 sequences
[M::worker_pipeline::1575.515*24.89] mapped 12948 sequences
[M::worker_pipeline::1592.192*24.98] mapped 15777 sequences
[M::worker_pipeline::1605.714*25.03] mapped 13038 sequences
[M::worker_pipeline::1634.129*24.91] mapped 8954 sequences
[M::worker_pipeline::1653.614*24.90] mapped 7182 sequences
[M::worker_pipeline::1667.076*24.95] mapped 6371 sequences
[M::worker_pipeline::1684.681*25.01] mapped 7303 sequences
[M::worker_pipeline::1701.575*25.03] mapped 14420 sequences
[M::worker_pipeline::1739.877*24.78] mapped 7325 sequences
[M::worker_pipeline::1761.883*24.77] mapped 6106 sequences
[M::worker_pipeline::1791.281*24.71] mapped 4611 sequences
[M::worker_pipeline::1810.122*24.70] mapped 8432 sequences
[M::worker_pipeline::1825.354*24.75] mapped 7463 sequences
[M::worker_pipeline::2019.700*22.72] mapped 7172 sequences
[M::worker_pipeline::2028.808*22.74] mapped 7353 sequences
[M::worker_pipeline::2050.118*22.84] mapped 5772 sequences
[M::worker_pipeline::2090.345*22.67] mapped 7314 sequences
[M::worker_pipeline::2104.875*22.73] mapped 6336 sequences
[M::worker_pipeline::2125.389*22.75] mapped 7122 sequences
[M::worker_pipeline::2157.286*22.63] mapped 5770 sequences
[M::worker_pipeline::2179.247*22.64] mapped 6035 sequences
[M::worker_pipeline::2196.326*22.71] mapped 6538 sequences
[M::worker_pipeline::2210.889*22.77] mapped 6625 sequences
[M::worker_pipeline::2227.224*22.80] mapped 8331 sequences
[M::worker_pipeline::2242.942*22.87] mapped 6674 sequences
[M::worker_pipeline::2257.411*22.93] mapped 7114 sequences
[M::worker_pipeline::2275.270*22.99] mapped 7991 sequences
[M::worker_pipeline::2295.589*23.03] mapped 6493 sequences
[M::worker_pipeline::2313.477*23.10] mapped 6929 sequences
[M::worker_pipeline::2331.363*23.16] mapped 7401 sequences
[M::worker_pipeline::2362.557*23.08] mapped 6852 sequences
[M::worker_pipeline::2380.964*23.12] mapped 5494 sequences
[M::worker_pipeline::2400.248*23.17] mapped 10736 sequences
[M::worker_pipeline::2454.303*22.89] mapped 5783 sequences
[M::worker_pipeline::2477.550*22.89] mapped 6540 sequences
[M::worker_pipeline::2495.348*22.93] mapped 7812 sequences
[M::worker_pipeline::2513.314*22.96] mapped 5579 sequences
[M::worker_pipeline::2532.710*22.99] mapped 8693 sequences
[M::worker_pipeline::2552.781*23.05] mapped 6600 sequences
[M::worker_pipeline::2574.110*23.09] mapped 8372 sequences
[M::worker_pipeline::2596.291*23.14] mapped 5838 sequences
[M::worker_pipeline::2627.989*23.09] mapped 7705 sequences
[M::worker_pipeline::2645.869*23.12] mapped 7486 sequences
[M::worker_pipeline::2697.661*22.86] mapped 6852 sequences
[M::worker_pipeline::2713.446*22.88] mapped 6503 sequences
[M::worker_pipeline::2744.046*22.83] mapped 10573 sequences
[M::worker_pipeline::2762.365*22.87] mapped 6876 sequences
[M::worker_pipeline::2782.323*22.86] mapped 5619 sequences
[M::worker_pipeline::2801.453*22.88] mapped 6076 sequences
[M::worker_pipeline::2827.753*22.85] mapped 6819 sequences
[M::worker_pipeline::2845.277*22.90] mapped 6429 sequences
[M::worker_pipeline::2864.937*22.95] mapped 8155 sequences
[M::worker_pipeline::2878.104*22.99] mapped 5620 sequences
[M::worker_pipeline::2897.594*23.04] mapped 9905 sequences
[M::worker_pipeline::2915.024*23.07] mapped 6659 sequences
[M::worker_pipeline::2929.455*23.13] mapped 9205 sequences
[M::worker_pipeline::2961.340*23.05] mapped 10952 sequences
[M::worker_pipeline::2977.825*23.11] mapped 14405 sequences
[M::worker_pipeline::2993.101*23.17] mapped 22719 sequences
[M::worker_pipeline::3010.145*23.23] mapped 22050 sequences
[M::worker_pipeline::3032.619*23.27] mapped 6130 sequences
[M::worker_pipeline::3055.557*23.35] mapped 17208 sequences
[M::worker_pipeline::3078.847*23.42] mapped 4754 sequences
[M::worker_pipeline::3106.316*23.46] mapped 4492 sequences
[M::worker_pipeline::3121.193*23.47] mapped 4736 sequences
[M::worker_pipeline::3142.997*23.55] mapped 4364 sequences
[M::worker_pipeline::3164.467*23.60] mapped 4420 sequences
