[M::mm_idx_gen::38.582*1.53] collected minimizers
[M::mm_idx_gen::40.486*2.44] sorted minimizers
[M::main::40.486*2.44] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::41.783*2.40] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::42.433*2.38] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::123.606*14.94] mapped 3881 sequences
[M::worker_pipeline::201.420*17.38] mapped 3718 sequences
[M::worker_pipeline::278.332*17.99] mapped 3776 sequences
[M::worker_pipeline::337.784*19.52] mapped 3785 sequences
[M::worker_pipeline::395.203*20.83] mapped 3783 sequences
[M::worker_pipeline::469.093*21.07] mapped 3786 sequences
[M::worker_pipeline::521.834*21.87] mapped 3782 sequences
[M::worker_pipeline::595.536*21.99] mapped 3797 sequences
[M::worker_pipeline::644.767*22.53] mapped 3783 sequences
[M::worker_pipeline::741.585*22.41] mapped 3691 sequences
[M::worker_pipeline::801.647*22.63] mapped 3808 sequences
[M::worker_pipeline::852.028*23.25] mapped 3842 sequences
[M::worker_pipeline::913.280*23.22] mapped 3716 sequences
[M::worker_pipeline::1017.053*22.73] mapped 3797 sequences
[M::worker_pipeline::1090.665*22.53] mapped 3771 sequences
[M::worker_pipeline::1179.953*22.21] mapped 3812 sequences
[M::worker_pipeline::1360.766*20.71] mapped 3824 sequences
[M::worker_pipeline::1431.840*20.81] mapped 3886 sequences
[M::worker_pipeline::1525.272*20.75] mapped 3762 sequences
[M::worker_pipeline::1725.975*19.33] mapped 3698 sequences
[M::worker_pipeline::1870.701*19.51] mapped 3643 sequences
[M::worker_pipeline::1899.410*19.37] mapped 3775 sequences
[M::worker_pipeline::2012.758*19.20] mapped 3777 sequences
[M::worker_pipeline::2089.545*19.25] mapped 3807 sequences
[M::worker_pipeline::2147.783*19.37] mapped 3750 sequences
[M::worker_pipeline::2240.935*19.34] mapped 3798 sequences
[M::worker_pipeline::2325.144*19.38] mapped 3726 sequences
[M::worker_pipeline::2408.689*19.41] mapped 3903 sequences
[M::worker_pipeline::2495.026*19.34] mapped 3635 sequences
[M::worker_pipeline::2573.411*19.41] mapped 3818 sequences
[M::worker_pipeline::2651.606*19.47] mapped 3716 sequences
[M::worker_pipeline::2701.064*19.68] mapped 3783 sequences
[M::worker_pipeline::2845.459*19.29] mapped 3686 sequences
[M::worker_pipeline::2906.992*19.46] mapped 3763 sequences
[M::worker_pipeline::2998.302*19.45] mapped 3617 sequences
[M::worker_pipeline::3092.646*19.43] mapped 3749 sequences
[M::worker_pipeline::3189.295*19.28] mapped 3688 sequences
[M::worker_pipeline::3281.415*19.19] mapped 3766 sequences
[M::worker_pipeline::3814.268*17.11] mapped 3642 sequences
[M::worker_pipeline::4027.805*16.72] mapped 3682 sequences
[M::worker_pipeline::4136.291*16.98] mapped 3819 sequences
[M::worker_pipeline::4174.146*16.90] mapped 3687 sequences
[M::worker_pipeline::4251.322*16.93] mapped 3751 sequences
[M::worker_pipeline::4344.504*16.95] mapped 3788 sequences
[M::worker_pipeline::4441.650*16.93] mapped 3703 sequences
[M::worker_pipeline::4552.348*16.93] mapped 3686 sequences
[M::worker_pipeline::4610.304*17.03] mapped 3710 sequences
[M::worker_pipeline::4811.703*16.69] mapped 3778 sequences
[M::worker_pipeline::4927.530*16.64] mapped 3710 sequences
[M::worker_pipeline::5048.626*16.56] mapped 3780 sequences
[M::worker_pipeline::5104.770*16.66] mapped 3719 sequences
[M::worker_pipeline::5175.139*16.76] mapped 3737 sequences
[M::worker_pipeline::5246.947*16.85] mapped 3884 sequences
[M::worker_pipeline::5317.851*16.93] mapped 3778 sequences
[M::worker_pipeline::5389.719*17.02] mapped 3800 sequences
[M::worker_pipeline::5459.483*17.11] mapped 3662 sequences
[M::worker_pipeline::5559.791*17.09] mapped 3726 sequences
[M::worker_pipeline::5630.747*17.15] mapped 3747 sequences
[M::worker_pipeline::5752.110*17.09] mapped 3708 sequences
[M::worker_pipeline::5856.424*17.27] mapped 3688 sequences
[M::worker_pipeline::5878.751*17.25] mapped 3765 sequences
[M::worker_pipeline::5968.421*17.29] mapped 3741 sequences
[M::worker_pipeline::6053.384*17.31] mapped 3663 sequences
[M::worker_pipeline::6116.206*17.43] mapped 3825 sequences
[M::worker_pipeline::6172.521*17.51] mapped 3656 sequences
[M::worker_pipeline::6256.585*17.58] mapped 3839 sequences
[M::worker_pipeline::6334.421*17.61] mapped 3734 sequences
[M::worker_pipeline::6386.478*17.70] mapped 3810 sequences
[M::worker_pipeline::6475.801*17.77] mapped 3773 sequences
[M::worker_pipeline::6528.704*17.84] mapped 3781 sequences
[M::worker_pipeline::6598.796*17.88] mapped 3770 sequences
[M::worker_pipeline::6686.890*17.86] mapped 3786 sequences
[M::worker_pipeline::6768.693*17.85] mapped 3787 sequences
[M::worker_pipeline::6878.559*17.83] mapped 3795 sequences
