[M::mm_idx_gen::71.209*1.54] collected minimizers
[M::mm_idx_gen::73.066*2.23] sorted minimizers
[M::main::73.067*2.23] loaded/built the index for 1085 target sequence(s)
[M::mm_mapopt_update::76.537*2.17] mid_occ = 336
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 1085
[M::mm_idx_stat::79.260*2.13] distinct minimizers: 219000773 (8.18% are singletons); average occurrences: 2.760; average spacing: 9.964; total length: 6023394135
[M::worker_pipeline::115.692*7.22] mapped 5400 sequences
[M::worker_pipeline::128.412*10.10] mapped 31570 sequences
[M::worker_pipeline::138.237*11.95] mapped 39495 sequences
[M::worker_pipeline::155.796*14.29] mapped 16070 sequences
[M::worker_pipeline::169.812*15.84] mapped 5251 sequences
[M::worker_pipeline::182.695*17.22] mapped 20403 sequences
[M::worker_pipeline::192.746*18.27] mapped 35848 sequences
[M::worker_pipeline::209.404*19.29] mapped 20964 sequences
[M::worker_pipeline::223.608*20.22] mapped 5147 sequences
[M::worker_pipeline::244.313*20.66] mapped 5396 sequences
[M::worker_pipeline::258.342*21.29] mapped 5258 sequences
[M::worker_pipeline::272.460*21.92] mapped 5030 sequences
[M::worker_pipeline::289.639*22.39] mapped 5515 sequences
[M::worker_pipeline::305.928*23.02] mapped 5231 sequences
[M::worker_pipeline::318.446*23.44] mapped 5594 sequences
[M::worker_pipeline::332.854*23.87] mapped 4974 sequences
[M::worker_pipeline::348.732*24.23] mapped 5283 sequences
[M::worker_pipeline::362.126*24.53] mapped 29648 sequences
[M::worker_pipeline::388.290*24.29] mapped 10532 sequences
[M::worker_pipeline::411.832*24.03] mapped 5316 sequences
[M::worker_pipeline::426.533*24.52] mapped 15073 sequences
[M::worker_pipeline::444.538*24.64] mapped 25097 sequences
[M::worker_pipeline::467.397*24.61] mapped 5195 sequences
[M::worker_pipeline::493.010*24.44] mapped 5575 sequences
[M::worker_pipeline::516.183*24.28] mapped 5349 sequences
[M::worker_pipeline::531.718*24.57] mapped 30530 sequences
[M::worker_pipeline::552.359*24.54] mapped 13711 sequences
[M::worker_pipeline::579.846*24.32] mapped 5349 sequences
[M::worker_pipeline::593.524*24.61] mapped 23990 sequences
[M::worker_pipeline::614.981*24.59] mapped 18746 sequences
[M::worker_pipeline::629.387*24.89] mapped 19894 sequences
[M::worker_pipeline::641.326*25.11] mapped 34998 sequences
[M::worker_pipeline::657.905*25.32] mapped 23889 sequences
[M::worker_pipeline::677.041*25.34] mapped 5298 sequences
[M::worker_pipeline::693.899*25.58] mapped 10611 sequences
[M::worker_pipeline::704.593*25.69] mapped 28731 sequences
[M::worker_pipeline::740.171*25.29] mapped 6920 sequences
[M::worker_pipeline::763.190*25.15] mapped 5356 sequences
[M::worker_pipeline::785.543*25.25] mapped 5323 sequences
[M::worker_pipeline::811.903*25.19] mapped 5367 sequences
[M::worker_pipeline::831.287*25.37] mapped 5438 sequences
[M::worker_pipeline::850.643*25.55] mapped 5079 sequences
[M::worker_pipeline::873.678*25.58] mapped 16480 sequences
[M::worker_pipeline::887.943*25.73] mapped 39252 sequences
[M::worker_pipeline::909.389*25.78] mapped 24945 sequences
[M::worker_pipeline::925.286*25.98] mapped 15565 sequences
[M::worker_pipeline::940.110*26.08] mapped 13724 sequences
[M::worker_pipeline::962.543*26.10] mapped 5361 sequences
[M::worker_pipeline::977.984*26.20] mapped 5374 sequences
[M::worker_pipeline::995.528*26.30] mapped 5256 sequences
[M::worker_pipeline::1014.256*26.39] mapped 5589 sequences
[M::worker_pipeline::1046.564*26.17] mapped 5234 sequences
[M::worker_pipeline::1060.175*26.33] mapped 31549 sequences
[M::worker_pipeline::1074.025*26.44] mapped 35719 sequences
[M::worker_pipeline::1094.216*26.57] mapped 23991 sequences
[M::worker_pipeline::1108.913*26.72] mapped 44795 sequences
[M::worker_pipeline::1127.769*26.79] mapped 21104 sequences
[M::worker_pipeline::1144.859*26.92] mapped 31489 sequences
[M::worker_pipeline::1159.881*27.06] mapped 15218 sequences
[M::worker_pipeline::1184.191*27.07] mapped 5229 sequences
[M::worker_pipeline::1203.435*27.13] mapped 5424 sequences
[M::worker_pipeline::1216.405*27.24] mapped 43249 sequences
[M::worker_pipeline::1232.020*27.34] mapped 23547 sequences
[M::worker_pipeline::1249.304*27.44] mapped 5456 sequences
[M::worker_pipeline::1287.757*27.14] mapped 5526 sequences
[M::worker_pipeline::1298.514*27.23] mapped 22496 sequences
[M::worker_pipeline::1333.271*26.95] mapped 13022 sequences
[M::worker_pipeline::1347.249*27.06] mapped 24022 sequences
[M::worker_pipeline::1365.240*27.10] mapped 22288 sequences
[M::worker_pipeline::1394.477*26.94] mapped 5305 sequences
[M::worker_pipeline::1411.712*26.99] mapped 10386 sequences
[M::worker_pipeline::1423.202*27.07] mapped 44914 sequences
[M::worker_pipeline::1440.434*27.09] mapped 35098 sequences
[M::worker_pipeline::1459.200*27.17] mapped 5385 sequences
[M::worker_pipeline::1485.076*27.05] mapped 5311 sequences
[M::worker_pipeline::1501.069*27.11] mapped 5151 sequences
[M::worker_pipeline::1519.787*27.08] mapped 5345 sequences
[M::worker_pipeline::1535.132*27.13] mapped 23564 sequences
[M::worker_pipeline::1575.912*26.79] mapped 25626 sequences
[M::worker_pipeline::1593.131*26.88] mapped 5168 sequences
[M::worker_pipeline::1611.807*26.91] mapped 5235 sequences
[M::worker_pipeline::1630.183*26.95] mapped 5434 sequences
[M::worker_pipeline::1643.918*27.04] mapped 35209 sequences
[M::worker_pipeline::1862.520*24.30] mapped 8695 sequences
[M::worker_pipeline::1871.451*24.36] mapped 5384 sequences
[M::worker_pipeline::1884.992*24.45] mapped 25831 sequences
[M::worker_pipeline::1898.539*24.49] mapped 21802 sequences
[M::worker_pipeline::1919.579*24.54] mapped 5454 sequences
[M::worker_pipeline::1933.091*24.62] mapped 22817 sequences
[M::worker_pipeline::1947.841*24.66] mapped 6009 sequences
[M::worker_pipeline::1966.421*24.65] mapped 19974 sequences
[M::worker_pipeline::1992.187*24.66] mapped 5654 sequences
[M::worker_pipeline::2005.891*24.74] mapped 32204 sequences
[M::worker_pipeline::2033.451*24.69] mapped 11640 sequences
[M::worker_pipeline::2051.479*24.73] mapped 16363 sequences
[M::worker_pipeline::2067.450*24.79] mapped 19313 sequences
[M::worker_pipeline::2094.520*24.78] mapped 15664 sequences
[M::worker_pipeline::2116.709*24.79] mapped 18581 sequences
[M::worker_pipeline::2138.729*24.80] mapped 17481 sequences
[M::worker_pipeline::2153.588*24.89] mapped 17181 sequences
[M::worker_pipeline::2173.038*24.94] mapped 17674 sequences
[M::worker_pipeline::2197.146*24.95] mapped 18230 sequences
[M::worker_pipeline::2218.875*24.98] mapped 19445 sequences
[M::worker_pipeline::2231.639*25.05] mapped 23897 sequences
[M::worker_pipeline::2247.375*25.13] mapped 25017 sequences
[M::worker_pipeline::2267.324*25.14] mapped 18141 sequences
[M::worker_pipeline::2286.227*25.19] mapped 22472 sequences
[M::worker_pipeline::2303.434*25.24] mapped 16104 sequences
[M::worker_pipeline::2320.218*25.30] mapped 23075 sequences
[M::worker_pipeline::2334.606*25.36] mapped 34720 sequences
[M::worker_pipeline::2350.895*25.40] mapped 14560 sequences
[M::worker_pipeline::2368.494*25.45] mapped 5584 sequences
[M::worker_pipeline::2383.576*25.51] mapped 28062 sequences
[M::worker_pipeline::2410.108*25.47] mapped 21827 sequences
[M::worker_pipeline::2437.060*25.44] mapped 11555 sequences
