[M::mm_idx_gen::37.797*1.51] collected minimizers
[M::mm_idx_gen::40.969*2.87] sorted minimizers
[M::main::40.969*2.87] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::42.300*2.81] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::42.950*2.78] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::116.396*17.13] mapped 14048 sequences
[M::worker_pipeline::293.552*11.08] mapped 9922 sequences
[M::worker_pipeline::349.100*12.61] mapped 9653 sequences
[M::worker_pipeline::391.840*14.27] mapped 9967 sequences
[M::worker_pipeline::442.806*15.76] mapped 9985 sequences
[M::worker_pipeline::479.759*17.16] mapped 10065 sequences
[M::worker_pipeline::519.540*18.56] mapped 9963 sequences
[M::worker_pipeline::550.789*19.55] mapped 10135 sequences
[M::worker_pipeline::649.420*18.55] mapped 10160 sequences
[M::worker_pipeline::692.066*18.88] mapped 10450 sequences
[M::worker_pipeline::728.533*19.27] mapped 11049 sequences
[M::worker_pipeline::797.831*19.00] mapped 11542 sequences
[M::worker_pipeline::841.781*19.35] mapped 12346 sequences
[M::worker_pipeline::931.592*19.04] mapped 13312 sequences
[M::worker_pipeline::978.946*19.71] mapped 12456 sequences
[M::worker_pipeline::1028.494*19.77] mapped 9366 sequences
[M::worker_pipeline::1081.513*19.81] mapped 9195 sequences
[M::worker_pipeline::1158.220*19.63] mapped 9106 sequences
[M::worker_pipeline::1192.373*20.03] mapped 9477 sequences
[M::worker_pipeline::1232.388*20.37] mapped 9448 sequences
[M::worker_pipeline::1285.645*20.54] mapped 9322 sequences
[M::worker_pipeline::1429.737*20.24] mapped 9416 sequences
[M::worker_pipeline::1469.235*19.87] mapped 9712 sequences
[M::worker_pipeline::1537.738*19.77] mapped 9596 sequences
[M::worker_pipeline::1595.650*19.76] mapped 9955 sequences
[M::worker_pipeline::1651.377*19.72] mapped 10716 sequences
[M::worker_pipeline::1686.062*19.88] mapped 11363 sequences
[M::worker_pipeline::1730.635*20.07] mapped 12490 sequences
