[M::mm_idx_gen::36.537*1.51] collected minimizers
[M::mm_idx_gen::40.700*3.27] sorted minimizers
[M::main::40.700*3.27] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::42.128*3.19] mid_occ = 892
[M::worker_pipeline::9774.543*18.31] mapped 19752 sequences
[M::worker_pipeline::9897.657*18.23] mapped 18986 sequences
[M::worker_pipeline::9953.357*18.25] mapped 18258 sequences
[M::worker_pipeline::10036.686*18.23] mapped 17794 sequences
[M::worker_pipeline::10101.931*18.24] mapped 14299 sequences
[M::worker_pipeline::10161.930*18.26] mapped 23886 sequences
[M::worker_pipeline::10224.615*18.29] mapped 17053 sequences
[M::worker_pipeline::10315.954*18.27] mapped 16773 sequences
[M::worker_pipeline::10392.576*18.25] mapped 16025 sequences
[M::worker_pipeline::10461.806*18.26] mapped 18299 sequences
[M::worker_pipeline::10519.875*18.30] mapped 17765 sequences
[M::worker_pipeline::10619.002*18.37] mapped 8420 sequences
[M::worker_pipeline::10646.121*18.35] mapped 23415 sequences
[M::worker_pipeline::10740.111*18.32] mapped 14533 sequences
[M::worker_pipeline::10868.088*18.21] mapped 23741 sequences
[M::worker_pipeline::10933.041*18.24] mapped 18837 sequences
[M::worker_pipeline::10975.475*18.29] mapped 16981 sequences
[M::worker_pipeline::11047.595*18.29] mapped 18961 sequences
[M::worker_pipeline::11126.515*18.27] mapped 18356 sequences
[M::worker_pipeline::11184.713*18.30] mapped 17929 sequences
[M::worker_pipeline::11240.238*18.34] mapped 18025 sequences
[M::worker_pipeline::11323.399*18.35] mapped 12033 sequences
[M::worker_pipeline::11388.136*18.37] mapped 22544 sequences
[M::worker_pipeline::11459.436*18.37] mapped 17363 sequences
[M::worker_pipeline::11516.147*18.41] mapped 19330 sequences
[M::worker_pipeline::11567.780*18.43] mapped 18214 sequences
[M::worker_pipeline::11618.258*18.45] mapped 17457 sequences
[M::worker_pipeline::11651.779*18.50] mapped 16947 sequences
[M::worker_pipeline::11699.173*18.55] mapped 16545 sequences
[M::worker_pipeline::11766.033*18.58] mapped 9731 sequences
[M::worker_pipeline::11839.238*18.58] mapped 23888 sequences
[M::worker_pipeline::11937.166*18.60] mapped 20849 sequences
[M::worker_pipeline::11940.522*18.59] mapped 17951 sequences
[M::worker_pipeline::12009.043*18.60] mapped 18921 sequences
[M::worker_pipeline::12160.708*18.49] mapped 18890 sequences
[M::worker_pipeline::12226.757*18.48] mapped 20904 sequences
[M::worker_pipeline::12265.091*18.52] mapped 19470 sequences
[M::worker_pipeline::12291.863*18.56] mapped 25404 sequences
[M::worker_pipeline::12360.449*18.57] mapped 21488 sequences
[M::worker_pipeline::12431.756*18.59] mapped 18388 sequences
[M::worker_pipeline::12526.165*18.57] mapped 18397 sequences
[M::worker_pipeline::12575.439*18.60] mapped 15128 sequences
[M::worker_pipeline::12656.561*18.59] mapped 22458 sequences
[M::worker_pipeline::12717.497*18.60] mapped 16361 sequences
[M::worker_pipeline::12791.214*18.61] mapped 16853 sequences
[M::worker_pipeline::12851.080*18.64] mapped 16104 sequences
[M::worker_pipeline::12916.788*18.66] mapped 16309 sequences
[M::worker_pipeline::12976.876*18.67] mapped 18290 sequences
[M::worker_pipeline::13042.888*18.70] mapped 17282 sequences
[M::worker_pipeline::13127.703*18.69] mapped 16407 sequences
[M::worker_pipeline::13219.006*18.68] mapped 15001 sequences
[M::worker_pipeline::13315.924*18.72] mapped 21545 sequences
[M::worker_pipeline::13328.304*18.72] mapped 16567 sequences
[M::worker_pipeline::13391.937*18.73] mapped 16144 sequences
[M::worker_pipeline::13478.735*18.72] mapped 17258 sequences
[M::worker_pipeline::13541.798*18.74] mapped 19294 sequences
[M::worker_pipeline::13576.016*18.79] mapped 17444 sequences
[M::worker_pipeline::13658.562*18.78] mapped 16327 sequences
[M::worker_pipeline::13703.186*18.81] mapped 16606 sequences
[M::worker_pipeline::13770.778*18.82] mapped 19701 sequences
[M::worker_pipeline::13833.122*18.83] mapped 16993 sequences
[M::worker_pipeline::13946.741*18.77] mapped 16545 sequences
[M::worker_pipeline::14000.792*18.78] mapped 19762 sequences
[M::worker_pipeline::14047.520*18.80] mapped 18215 sequences
[M::worker_pipeline::14090.566*18.84] mapped 16282 sequences
[M::worker_pipeline::14171.705*18.83] mapped 20743 sequences
[M::worker_pipeline::14246.383*18.84] mapped 17086 sequences
[M::worker_pipeline::14317.314*18.84] mapped 17163 sequences
[M::worker_pipeline::14358.609*18.88] mapped 19444 sequences
[M::worker_pipeline::14458.329*18.86] mapped 10956 sequences
[M::worker_pipeline::14593.794*18.78] mapped 23826 sequences
[M::worker_pipeline::14778.251*18.71] mapped 16346 sequences
[M::worker_pipeline::14781.653*18.70] mapped 17714 sequences
[M::worker_pipeline::14860.070*18.73] mapped 16858 sequences
[M::worker_pipeline::14929.825*18.73] mapped 19426 sequences
[M::worker_pipeline::14969.121*18.76] mapped 19821 sequences
[M::worker_pipeline::15066.258*18.72] mapped 18217 sequences
[M::worker_pipeline::15132.117*18.72] mapped 20691 sequences
[M::worker_pipeline::15189.334*18.74] mapped 20302 sequences
[M::worker_pipeline::15285.411*18.70] mapped 18101 sequences
[M::worker_pipeline::15375.424*18.68] mapped 16472 sequences
[M::worker_pipeline::15453.955*18.68] mapped 15097 sequences
[M::worker_pipeline::15566.658*18.64] mapped 13635 sequences
[M::worker_pipeline::15600.612*18.67] mapped 26826 sequences
[M::worker_pipeline::15649.183*18.69] mapped 18855 sequences
[M::worker_pipeline::15757.653*18.65] mapped 17890 sequences
[M::worker_pipeline::15848.859*18.64] mapped 19890 sequences
[M::worker_pipeline::15893.249*18.67] mapped 19160 sequences
[M::worker_pipeline::15938.207*18.70] mapped 17561 sequences
[M::worker_pipeline::15980.888*18.72] mapped 17341 sequences
[M::worker_pipeline::16047.701*18.74] mapped 20463 sequences
[M::worker_pipeline::16186.616*18.73] mapped 17401 sequences
[M::worker_pipeline::16207.301*18.72] mapped 18238 sequences
[M::worker_pipeline::16277.997*18.73] mapped 13410 sequences
[M::worker_pipeline::16315.261*18.76] mapped 24320 sequences
[M::worker_pipeline::16373.083*18.77] mapped 18361 sequences
[M::worker_pipeline::16425.227*18.79] mapped 14915 sequences
[M::worker_pipeline::16474.750*18.81] mapped 24138 sequences
[M::worker_pipeline::16533.432*18.79] mapped 15475 sequences
[M::main] Version: 2.28-r1209
[M::main] CMD: minimap2 --MD -ax map-ont --eqx -t 60 data/ref/T2T-CHM13.v2.fasta assembly/input/run_04399/run_04399.UL.fastq.gz
[M::main] Real time: 16533.675 sec; CPU: 310678.361 sec; Peak RSS: 30.221 GB
[bam_sort_core] merging from 11 files and 4 in-memory blocks...
