[M::mm_idx_gen::59.800*1.54] collected minimizers
[M::mm_idx_gen::62.137*2.23] sorted minimizers
[M::main::62.137*2.23] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::63.622*2.20] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::64.376*2.19] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::286.977*42.03] mapped 17770 sequences
[M::worker_pipeline::296.312*42.58] mapped 17554 sequences
[M::worker_pipeline::304.301*42.97] mapped 17182 sequences
[M::worker_pipeline::317.527*43.54] mapped 17368 sequences
[M::worker_pipeline::333.803*43.73] mapped 17201 sequences
[M::worker_pipeline::351.517*44.48] mapped 17526 sequences
[M::worker_pipeline::360.854*44.85] mapped 17172 sequences
[M::worker_pipeline::369.297*45.17] mapped 17006 sequences
[M::worker_pipeline::379.986*45.54] mapped 16986 sequences
[M::worker_pipeline::390.662*45.90] mapped 17497 sequences
[M::worker_pipeline::401.578*46.25] mapped 17458 sequences
[M::worker_pipeline::412.585*46.55] mapped 17198 sequences
[M::worker_pipeline::423.457*46.87] mapped 17125 sequences
[M::worker_pipeline::434.028*47.17] mapped 17274 sequences
[M::worker_pipeline::444.555*47.39] mapped 17357 sequences
[M::worker_pipeline::458.788*47.73] mapped 17330 sequences
[M::worker_pipeline::468.266*47.95] mapped 17132 sequences
[M::worker_pipeline::478.574*48.18] mapped 17459 sequences
[M::worker_pipeline::491.646*48.42] mapped 17293 sequences
[M::worker_pipeline::502.690*48.66] mapped 16807 sequences
[M::worker_pipeline::513.932*48.88] mapped 17124 sequences
[M::worker_pipeline::525.701*49.09] mapped 17081 sequences
[M::worker_pipeline::586.920*46.54] mapped 16968 sequences
[M::worker_pipeline::589.672*46.33] mapped 16843 sequences
[M::worker_pipeline::609.364*46.70] mapped 16913 sequences
[M::worker_pipeline::623.589*46.98] mapped 16942 sequences
[M::worker_pipeline::637.444*47.24] mapped 16958 sequences
[M::worker_pipeline::654.286*47.54] mapped 16878 sequences
[M::worker_pipeline::668.019*47.78] mapped 17106 sequences
[M::worker_pipeline::679.782*47.97] mapped 17338 sequences
[M::worker_pipeline::693.192*48.16] mapped 17081 sequences
[M::worker_pipeline::707.823*48.38] mapped 17037 sequences
[M::worker_pipeline::722.698*48.61] mapped 17383 sequences
[M::worker_pipeline::735.631*48.76] mapped 17115 sequences
[M::worker_pipeline::748.187*48.93] mapped 16876 sequences
[M::worker_pipeline::763.273*49.13] mapped 17027 sequences
[M::worker_pipeline::784.216*49.32] mapped 16856 sequences
[M::worker_pipeline::794.554*49.44] mapped 16710 sequences
[M::worker_pipeline::809.302*49.59] mapped 17264 sequences
[M::worker_pipeline::821.168*49.71] mapped 17429 sequences
[M::worker_pipeline::836.946*49.86] mapped 16873 sequences
[M::worker_pipeline::851.193*50.01] mapped 17221 sequences
[M::worker_pipeline::874.856*50.21] mapped 16905 sequences
[M::worker_pipeline::985.892*51.18] mapped 13524 sequences
[M::worker_pipeline::1298.152*52.91] mapped 13495 sequences
[M::worker_pipeline::1704.511*53.14] mapped 14574 sequences
[M::worker_pipeline::1835.858*53.52] mapped 12012 sequences
[M::worker_pipeline::1911.183*53.68] mapped 10630 sequences
[M::worker_pipeline::1988.842*53.89] mapped 11649 sequences
[M::worker_pipeline::2066.938*53.54] mapped 16706 sequences
[M::worker_pipeline::2136.269*53.68] mapped 16942 sequences
[M::worker_pipeline::2164.074*53.74] mapped 16772 sequences
[M::worker_pipeline::2174.033*53.77] mapped 17240 sequences
[M::worker_pipeline::2184.965*53.79] mapped 17088 sequences
[M::worker_pipeline::2196.883*53.82] mapped 17153 sequences
[M::worker_pipeline::2212.572*53.85] mapped 17211 sequences
[M::worker_pipeline::2224.554*53.88] mapped 17100 sequences
[M::worker_pipeline::2236.471*53.91] mapped 17404 sequences
[M::worker_pipeline::2248.373*53.93] mapped 17081 sequences
[M::worker_pipeline::2263.731*53.96] mapped 16981 sequences
[M::worker_pipeline::2277.269*53.99] mapped 17191 sequences
[M::worker_pipeline::2336.652*53.16] mapped 17062 sequences
[M::worker_pipeline::2339.160*53.11] mapped 16822 sequences
[M::worker_pipeline::2355.061*53.13] mapped 17240 sequences
[M::worker_pipeline::2365.370*53.15] mapped 16890 sequences
[M::worker_pipeline::2378.383*53.18] mapped 16766 sequences
[M::worker_pipeline::2387.768*53.21] mapped 16797 sequences
[M::worker_pipeline::2398.724*53.23] mapped 16756 sequences
[M::worker_pipeline::2411.351*53.26] mapped 16445 sequences
[M::worker_pipeline::2422.639*53.28] mapped 16815 sequences
[M::worker_pipeline::2435.009*53.31] mapped 17104 sequences
[M::worker_pipeline::2444.853*53.33] mapped 17209 sequences
[M::worker_pipeline::2457.155*53.35] mapped 17321 sequences
[M::worker_pipeline::2468.317*53.37] mapped 17027 sequences
[M::worker_pipeline::2479.973*53.40] mapped 16980 sequences
[M::worker_pipeline::2490.685*53.42] mapped 17228 sequences
[M::worker_pipeline::2501.724*53.44] mapped 17211 sequences
[M::worker_pipeline::2511.427*53.46] mapped 16999 sequences
[M::worker_pipeline::2523.728*53.49] mapped 17190 sequences
[M::worker_pipeline::2539.709*53.52] mapped 17185 sequences
[M::worker_pipeline::2616.272*53.46] mapped 17408 sequences
[M::worker_pipeline::2626.966*53.48] mapped 17341 sequences
[M::worker_pipeline::2635.048*53.49] mapped 17059 sequences
[M::worker_pipeline::2647.269*53.51] mapped 17146 sequences
[M::worker_pipeline::2701.180*52.77] mapped 17206 sequences
[M::worker_pipeline::2703.718*52.72] mapped 17059 sequences
[M::worker_pipeline::2717.115*52.74] mapped 17003 sequences
[M::worker_pipeline::2734.556*52.78] mapped 17514 sequences
[M::worker_pipeline::2748.179*52.81] mapped 18127 sequences
[M::worker_pipeline::2762.333*52.84] mapped 17689 sequences
[M::worker_pipeline::2773.276*52.87] mapped 17326 sequences
[M::worker_pipeline::2783.612*52.88] mapped 17446 sequences
[M::worker_pipeline::2796.651*52.91] mapped 17035 sequences
[M::worker_pipeline::2806.677*52.93] mapped 17313 sequences
[M::worker_pipeline::2819.619*52.95] mapped 17361 sequences
[M::worker_pipeline::2830.635*52.98] mapped 17320 sequences
[M::worker_pipeline::2840.061*52.99] mapped 17323 sequences
[M::worker_pipeline::2848.257*53.01] mapped 17260 sequences
[M::worker_pipeline::2856.766*53.03] mapped 17014 sequences
[M::worker_pipeline::2865.531*53.05] mapped 17362 sequences
[M::worker_pipeline::2878.169*53.07] mapped 16567 sequences
[M::worker_pipeline::2888.292*53.09] mapped 17023 sequences
[M::worker_pipeline::2896.642*53.11] mapped 16851 sequences
[M::worker_pipeline::2905.023*53.12] mapped 17324 sequences
[M::worker_pipeline::2912.746*53.14] mapped 17190 sequences
[M::worker_pipeline::2921.703*53.15] mapped 17091 sequences
[M::worker_pipeline::2967.958*52.63] mapped 16778 sequences
[M::worker_pipeline::2970.707*52.58] mapped 17169 sequences
[M::worker_pipeline::2989.238*52.61] mapped 16820 sequences
[M::worker_pipeline::3001.952*52.64] mapped 17201 sequences
[M::worker_pipeline::3013.091*52.66] mapped 17197 sequences
[M::worker_pipeline::3027.796*52.68] mapped 16889 sequences
[M::worker_pipeline::3039.548*52.71] mapped 17249 sequences
[M::worker_pipeline::3050.978*52.73] mapped 16950 sequences
[M::worker_pipeline::3065.232*52.76] mapped 17163 sequences
[M::worker_pipeline::3078.636*52.78] mapped 17231 sequences
[M::worker_pipeline::3091.267*52.81] mapped 16915 sequences
[M::worker_pipeline::3105.990*52.84] mapped 17225 sequences
[M::worker_pipeline::3119.876*52.86] mapped 16807 sequences
[M::worker_pipeline::3132.032*52.89] mapped 17074 sequences
[M::worker_pipeline::3168.435*52.80] mapped 17469 sequences
[M::worker_pipeline::3335.379*53.11] mapped 17057 sequences
