[M::mm_idx_gen::51.065*1.36] collected minimizers
[M::mm_idx_gen::54.362*2.34] sorted minimizers
[M::main::54.362*2.34] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::55.877*2.31] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::56.636*2.29] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::159.765*23.91] mapped 7827 sequences
[M::worker_pipeline::172.762*26.41] mapped 7480 sequences
[M::worker_pipeline::181.078*27.08] mapped 7360 sequences
[M::worker_pipeline::199.300*28.17] mapped 7183 sequences
[M::worker_pipeline::211.149*29.86] mapped 6657 sequences
[M::worker_pipeline::225.388*31.63] mapped 6573 sequences
[M::worker_pipeline::237.378*32.96] mapped 6816 sequences
[M::worker_pipeline::249.511*34.06] mapped 6382 sequences
[M::worker_pipeline::301.232*32.06] mapped 7015 sequences
[M::worker_pipeline::596.249*45.22] mapped 6982 sequences
[M::worker_pipeline::676.856*46.05] mapped 7072 sequences
[M::worker_pipeline::686.566*46.00] mapped 7154 sequences
[M::worker_pipeline::713.839*45.88] mapped 7005 sequences
[M::worker_pipeline::726.522*46.07] mapped 6516 sequences
[M::worker_pipeline::737.256*46.23] mapped 6445 sequences
[M::worker_pipeline::747.827*46.37] mapped 7027 sequences
[M::worker_pipeline::810.640*44.76] mapped 7034 sequences
[M::worker_pipeline::825.338*44.95] mapped 7049 sequences
[M::worker_pipeline::841.333*45.20] mapped 7363 sequences
[M::worker_pipeline::850.961*45.33] mapped 7152 sequences
[M::worker_pipeline::862.618*45.49] mapped 7028 sequences
[M::worker_pipeline::919.800*44.06] mapped 6811 sequences
[M::worker_pipeline::923.130*43.91] mapped 6683 sequences
[M::worker_pipeline::952.841*43.52] mapped 6950 sequences
[M::worker_pipeline::968.006*43.74] mapped 6675 sequences
[M::worker_pipeline::1130.060*45.10] mapped 7169 sequences
[M::worker_pipeline::1139.900*45.17] mapped 7016 sequences
[M::worker_pipeline::1152.072*45.31] mapped 6858 sequences
[M::worker_pipeline::1165.028*45.43] mapped 7041 sequences
[M::worker_pipeline::1177.286*45.56] mapped 6482 sequences
[M::worker_pipeline::1196.791*45.69] mapped 6511 sequences
[M::worker_pipeline::1213.491*45.80] mapped 6844 sequences
[M::worker_pipeline::1226.355*45.92] mapped 6574 sequences
[M::worker_pipeline::1239.830*46.04] mapped 6524 sequences
[M::worker_pipeline::1252.529*46.16] mapped 6662 sequences
[M::worker_pipeline::1266.886*46.29] mapped 7125 sequences
[M::worker_pipeline::1282.376*46.38] mapped 7591 sequences
[M::worker_pipeline::1293.024*46.36] mapped 6910 sequences
[M::worker_pipeline::1314.319*46.27] mapped 6868 sequences
[M::worker_pipeline::1332.761*46.40] mapped 6761 sequences
[M::worker_pipeline::1348.851*46.54] mapped 7158 sequences
[M::worker_pipeline::1359.403*46.62] mapped 7186 sequences
[M::worker_pipeline::1371.381*46.71] mapped 6770 sequences
[M::worker_pipeline::1524.616*45.34] mapped 6273 sequences
[M::worker_pipeline::2036.133*47.85] mapped 5953 sequences
[M::worker_pipeline::2046.171*47.89] mapped 6514 sequences
