[M::mm_idx_gen::85.479*0.73] collected minimizers
[M::mm_idx_gen::90.593*1.23] sorted minimizers
[M::main::90.593*1.23] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::94.438*1.22] mid_occ = 177
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 25
[M::mm_idx_stat::97.724*1.21] distinct minimizers: 215125355 (92.06% are singletons); average occurrences: 1.455; average spacing: 9.958; total length: 3117292070
[M::worker_pipeline::175.523*3.76] mapped 18674 sequences
[M::worker_pipeline::214.937*5.27] mapped 12379 sequences
[M::worker_pipeline::249.310*6.87] mapped 9957 sequences
[M::worker_pipeline::279.701*8.03] mapped 11970 sequences
[M::worker_pipeline::310.423*8.53] mapped 11938 sequences
[M::worker_pipeline::335.767*9.06] mapped 8006 sequences
[M::worker_pipeline::378.944*9.39] mapped 11267 sequences
[M::worker_pipeline::427.182*11.12] mapped 11962 sequences
[M::worker_pipeline::444.097*10.74] mapped 12828 sequences
[M::worker_pipeline::484.111*10.89] mapped 12446 sequences
[M::worker_pipeline::536.752*12.02] mapped 11863 sequences
[M::worker_pipeline::549.344*11.76] mapped 12615 sequences
[M::worker_pipeline::600.025*11.71] mapped 12147 sequences
[M::worker_pipeline::643.654*12.21] mapped 9783 sequences
[M::worker_pipeline::672.193*12.31] mapped 8409 sequences
[M::worker_pipeline::705.318*12.49] mapped 19280 sequences
[M::worker_pipeline::729.415*12.57] mapped 12598 sequences
[M::worker_pipeline::764.391*12.43] mapped 9163 sequences
[M::worker_pipeline::802.682*12.28] mapped 8171 sequences
[M::worker_pipeline::841.064*12.17] mapped 7518 sequences
[M::worker_pipeline::859.005*12.30] mapped 9113 sequences
[M::worker_pipeline::891.385*12.24] mapped 8347 sequences
[M::worker_pipeline::924.932*12.18] mapped 11227 sequences
[M::worker_pipeline::957.059*12.25] mapped 10464 sequences
[M::worker_pipeline::994.245*12.30] mapped 8298 sequences
[M::worker_pipeline::1019.958*12.37] mapped 8804 sequences
[M::worker_pipeline::1054.155*12.35] mapped 7984 sequences
[M::worker_pipeline::1083.690*12.47] mapped 8505 sequences
[M::worker_pipeline::1114.885*12.48] mapped 10528 sequences
[M::worker_pipeline::1149.356*12.48] mapped 8411 sequences
[M::worker_pipeline::1175.756*12.63] mapped 14084 sequences
[M::worker_pipeline::1206.125*12.64] mapped 7952 sequences
[M::worker_pipeline::1240.907*12.68] mapped 8196 sequences
[M::worker_pipeline::1264.595*12.84] mapped 7686 sequences
[M::worker_pipeline::1296.728*12.95] mapped 9952 sequences
[M::worker_pipeline::1330.163*12.96] mapped 9575 sequences
[M::worker_pipeline::1361.269*13.00] mapped 7092 sequences
[M::worker_pipeline::1395.145*13.04] mapped 9240 sequences
[M::worker_pipeline::1417.224*13.12] mapped 7405 sequences
[M::worker_pipeline::1450.533*13.16] mapped 7882 sequences
[M::worker_pipeline::1475.644*13.29] mapped 11172 sequences
[M::worker_pipeline::1501.911*13.36] mapped 7605 sequences
[M::worker_pipeline::1528.530*13.37] mapped 7910 sequences
[M::worker_pipeline::1558.643*13.36] mapped 9370 sequences
[M::worker_pipeline::1582.123*13.39] mapped 8201 sequences
[M::worker_pipeline::1615.225*13.35] mapped 9075 sequences
[M::worker_pipeline::1642.388*13.39] mapped 8784 sequences
