[M::mm_idx_gen::70.543*1.59] collected minimizers
[M::mm_idx_gen::72.491*2.50] sorted minimizers
[M::main::72.491*2.50] loaded/built the index for 1551 target sequence(s)
[M::mm_mapopt_update::75.580*2.44] mid_occ = 342
[M::worker_pipeline::2311.265*22.91] mapped 25387 sequences
[M::worker_pipeline::2324.826*22.97] mapped 5150 sequences
[M::worker_pipeline::2342.613*23.02] mapped 5354 sequences
[M::worker_pipeline::2353.514*23.06] mapped 5355 sequences
[M::worker_pipeline::2368.945*23.13] mapped 5263 sequences
[M::worker_pipeline::2384.145*23.14] mapped 5405 sequences
[M::worker_pipeline::2398.052*23.17] mapped 5149 sequences
[M::worker_pipeline::2407.933*23.19] mapped 18025 sequences
[M::worker_pipeline::2420.168*23.25] mapped 15287 sequences
[M::worker_pipeline::2432.161*23.30] mapped 19915 sequences
[M::worker_pipeline::2443.756*23.33] mapped 22255 sequences
[M::worker_pipeline::2462.026*23.38] mapped 7247 sequences
[M::worker_pipeline::2472.213*23.41] mapped 16780 sequences
[M::worker_pipeline::2491.698*23.45] mapped 5269 sequences
[M::worker_pipeline::2503.846*23.46] mapped 5086 sequences
[M::worker_pipeline::2516.490*23.50] mapped 17730 sequences
[M::worker_pipeline::2538.509*23.50] mapped 7509 sequences
[M::worker_pipeline::2556.786*23.52] mapped 5254 sequences
[M::worker_pipeline::2573.875*23.53] mapped 5190 sequences
[M::worker_pipeline::2589.638*23.55] mapped 5338 sequences
[M::worker_pipeline::2598.404*23.52] mapped 15356 sequences
[M::worker_pipeline::2620.961*23.57] mapped 5372 sequences
[M::worker_pipeline::2632.256*23.56] mapped 9602 sequences
[M::worker_pipeline::2650.504*23.63] mapped 5205 sequences
[M::worker_pipeline::2657.554*23.63] mapped 24855 sequences
[M::worker_pipeline::2671.229*23.69] mapped 17599 sequences
[M::worker_pipeline::2685.069*23.73] mapped 5123 sequences
[M::worker_pipeline::2703.064*23.76] mapped 17076 sequences
[M::worker_pipeline::2710.672*23.72] mapped 5139 sequences
[M::worker_pipeline::2730.243*23.77] mapped 15034 sequences
[M::worker_pipeline::2743.556*23.71] mapped 13626 sequences
[M::worker_pipeline::2756.660*23.73] mapped 25062 sequences
[M::worker_pipeline::2774.453*23.78] mapped 19028 sequences
[M::worker_pipeline::2795.486*23.77] mapped 5335 sequences
[M::worker_pipeline::2812.533*23.80] mapped 5121 sequences
[M::worker_pipeline::2823.279*23.79] mapped 5426 sequences
[M::worker_pipeline::2838.091*23.83] mapped 5176 sequences
[M::worker_pipeline::2852.830*23.86] mapped 5147 sequences
[M::worker_pipeline::2866.515*23.87] mapped 5172 sequences
[M::worker_pipeline::2881.626*23.90] mapped 5154 sequences
[M::worker_pipeline::2900.179*23.92] mapped 5336 sequences
[M::worker_pipeline::2906.997*23.89] mapped 19651 sequences
[M::worker_pipeline::2922.830*23.92] mapped 33384 sequences
[M::worker_pipeline::2937.083*23.91] mapped 12714 sequences
[M::worker_pipeline::2952.625*23.97] mapped 10179 sequences
[M::worker_pipeline::3149.829*22.64] mapped 5243 sequences
[M::worker_pipeline::3154.677*22.61] mapped 10640 sequences
[M::worker_pipeline::3177.598*22.67] mapped 5117 sequences
[M::worker_pipeline::3185.682*22.63] mapped 11310 sequences
[M::worker_pipeline::3214.777*22.63] mapped 5047 sequences
[M::worker_pipeline::3225.747*22.63] mapped 9719 sequences
[M::worker_pipeline::3241.827*22.68] mapped 5149 sequences
[M::worker_pipeline::3260.638*22.73] mapped 5205 sequences
[M::worker_pipeline::3268.240*22.69] mapped 9205 sequences
[M::worker_pipeline::3289.068*22.74] mapped 5281 sequences
[M::worker_pipeline::3300.363*22.78] mapped 9471 sequences
[M::worker_pipeline::3309.077*22.76] mapped 23404 sequences
[M::worker_pipeline::3326.710*22.83] mapped 25088 sequences
[M::worker_pipeline::3341.816*22.88] mapped 9809 sequences
[M::worker_pipeline::3353.412*22.85] mapped 5279 sequences
[M::worker_pipeline::3374.195*22.89] mapped 5002 sequences
[M::worker_pipeline::3386.979*22.89] mapped 8740 sequences
[M::worker_pipeline::3404.980*22.94] mapped 15934 sequences
[M::worker_pipeline::3423.300*22.96] mapped 5398 sequences
[M::worker_pipeline::3438.271*22.93] mapped 21150 sequences
[M::worker_pipeline::3448.776*22.92] mapped 19682 sequences
[M::worker_pipeline::3468.084*23.00] mapped 6441 sequences
[M::worker_pipeline::3492.350*22.94] mapped 12908 sequences
[M::worker_pipeline::3510.127*22.93] mapped 9681 sequences
[M::worker_pipeline::3523.334*22.92] mapped 13717 sequences
[M::worker_pipeline::3545.101*22.95] mapped 5062 sequences
[M::worker_pipeline::3556.877*22.92] mapped 11075 sequences
[M::worker_pipeline::3574.020*22.97] mapped 12117 sequences
[M::worker_pipeline::3585.222*22.97] mapped 12463 sequences
[M::worker_pipeline::3600.027*23.03] mapped 12889 sequences
[M::worker_pipeline::3610.105*23.05] mapped 26978 sequences
[M::worker_pipeline::3625.469*23.08] mapped 10599 sequences
[M::worker_pipeline::3643.029*23.11] mapped 5104 sequences
[M::worker_pipeline::3653.511*23.11] mapped 9836 sequences
[M::worker_pipeline::3673.720*23.16] mapped 5221 sequences
[M::worker_pipeline::3684.701*23.17] mapped 6609 sequences
[M::worker_pipeline::3700.571*23.18] mapped 7249 sequences
[M::worker_pipeline::3712.300*23.22] mapped 19679 sequences
[M::worker_pipeline::3722.932*23.23] mapped 26875 sequences
[M::worker_pipeline::3739.064*23.28] mapped 18147 sequences
[M::worker_pipeline::3759.184*23.28] mapped 6437 sequences
[M::worker_pipeline::3777.825*23.28] mapped 14903 sequences
[M::worker_pipeline::3788.960*23.32] mapped 5416 sequences
[M::worker_pipeline::3808.079*23.32] mapped 19121 sequences
[M::worker_pipeline::3820.532*23.35] mapped 23140 sequences
[M::worker_pipeline::3835.144*23.37] mapped 17504 sequences
[M::worker_pipeline::3852.422*23.42] mapped 21511 sequences
[M::worker_pipeline::3867.250*23.45] mapped 5236 sequences
[M::worker_pipeline::3888.072*23.47] mapped 25043 sequences
[M::worker_pipeline::3901.903*23.48] mapped 14379 sequences
[M::worker_pipeline::3928.240*23.48] mapped 5257 sequences
[M::worker_pipeline::3937.473*23.46] mapped 28305 sequences
[M::worker_pipeline::3963.247*23.49] mapped 5710 sequences
[M::worker_pipeline::3977.916*23.53] mapped 10455 sequences
[M::worker_pipeline::3988.484*23.55] mapped 5156 sequences
[M::worker_pipeline::4001.176*23.59] mapped 8899 sequences
[M::worker_pipeline::4015.148*23.62] mapped 12963 sequences
[M::worker_pipeline::4029.787*23.64] mapped 27572 sequences
[M::worker_pipeline::4045.802*23.67] mapped 9102 sequences
[M::worker_pipeline::4061.809*23.70] mapped 5095 sequences
[M::worker_pipeline::4077.872*23.72] mapped 7398 sequences
[M::worker_pipeline::4091.404*23.72] mapped 6179 sequences
[M::worker_pipeline::4109.002*23.75] mapped 7213 sequences
[M::worker_pipeline::4119.794*23.78] mapped 13083 sequences
[M::worker_pipeline::4133.437*23.81] mapped 23669 sequences
[M::worker_pipeline::4149.477*23.82] mapped 6348 sequences
[M::worker_pipeline::4161.166*23.84] mapped 5944 sequences
[M::worker_pipeline::4178.631*23.87] mapped 5350 sequences
[M::worker_pipeline::4189.577*23.90] mapped 5480 sequences
[M::worker_pipeline::4199.915*23.93] mapped 22646 sequences
[M::worker_pipeline::4215.962*23.96] mapped 12029 sequences
[M::worker_pipeline::4227.365*23.96] mapped 15315 sequences
[M::worker_pipeline::4238.709*23.98] mapped 11149 sequences
[M::worker_pipeline::4253.894*24.02] mapped 11173 sequences
[M::worker_pipeline::4265.585*24.04] mapped 18132 sequences
[M::worker_pipeline::4276.608*24.06] mapped 28993 sequences
[M::worker_pipeline::4287.225*24.09] mapped 44213 sequences
[M::worker_pipeline::4296.131*24.09] mapped 36012 sequences
[M::worker_pipeline::4320.987*24.09] mapped 16597 sequences
[M::worker_pipeline::4337.200*24.10] mapped 15481 sequences
[M::worker_pipeline::4352.233*24.11] mapped 5382 sequences
[M::worker_pipeline::4360.128*24.13] mapped 34073 sequences
[M::worker_pipeline::4371.739*24.16] mapped 25599 sequences
[M::worker_pipeline::4571.671*23.23] mapped 20500 sequences
[M::worker_pipeline::4576.980*23.21] mapped 25970 sequences
[M::worker_pipeline::4593.709*23.25] mapped 18013 sequences
[M::worker_pipeline::4608.093*23.29] mapped 8840 sequences
[M::worker_pipeline::4620.252*23.31] mapped 8670 sequences
[M::worker_pipeline::4633.679*23.35] mapped 4950 sequences
[M::worker_pipeline::4642.396*23.36] mapped 7489 sequences
[M::worker_pipeline::4668.350*23.34] mapped 4924 sequences
[M::worker_pipeline::4699.715*23.27] mapped 24314 sequences
[M::worker_pipeline::4709.530*23.29] mapped 31221 sequences
[M::worker_pipeline::4725.355*23.30] mapped 19926 sequences
[M::worker_pipeline::4740.151*23.33] mapped 5054 sequences
[M::worker_pipeline::4762.569*23.32] mapped 5145 sequences
[M::worker_pipeline::4785.057*23.30] mapped 12598 sequences
[M::worker_pipeline::4794.798*23.29] mapped 23391 sequences
[M::worker_pipeline::4812.428*23.34] mapped 5483 sequences
[M::worker_pipeline::4825.886*23.36] mapped 6739 sequences
[M::worker_pipeline::4834.091*23.37] mapped 32922 sequences
[M::worker_pipeline::4855.888*23.39] mapped 5064 sequences
[M::worker_pipeline::4868.946*23.42] mapped 5036 sequences
[M::worker_pipeline::4881.604*23.44] mapped 5158 sequences
[M::worker_pipeline::4895.897*23.44] mapped 22215 sequences
[M::worker_pipeline::4910.790*23.47] mapped 5164 sequences
[M::worker_pipeline::4931.525*23.46] mapped 5008 sequences
[M::worker_pipeline::4941.820*23.48] mapped 6799 sequences
[M::worker_pipeline::4953.610*23.50] mapped 20853 sequences
[M::worker_pipeline::4968.122*23.53] mapped 5105 sequences
[M::worker_pipeline::4987.803*23.55] mapped 7411 sequences
[M::worker_pipeline::5002.928*23.54] mapped 8948 sequences
[M::worker_pipeline::5015.059*23.56] mapped 7168 sequences
[M::worker_pipeline::5025.088*23.57] mapped 21107 sequences
[M::worker_pipeline::5039.807*23.61] mapped 13976 sequences
[M::worker_pipeline::5057.965*23.60] mapped 9599 sequences
[M::worker_pipeline::5073.212*23.62] mapped 5070 sequences
[M::worker_pipeline::5091.222*23.62] mapped 8893 sequences
[M::worker_pipeline::5105.533*23.65] mapped 5251 sequences
[M::worker_pipeline::5116.646*23.66] mapped 4977 sequences
[M::worker_pipeline::5126.539*23.67] mapped 22369 sequences
[M::worker_pipeline::5142.210*23.71] mapped 8759 sequences
[M::worker_pipeline::5153.830*23.71] mapped 5064 sequences
[M::worker_pipeline::5166.688*23.72] mapped 11838 sequences
[M::worker_pipeline::5178.128*23.74] mapped 15757 sequences
[M::worker_pipeline::5193.850*23.77] mapped 12090 sequences
[M::worker_pipeline::5207.055*23.78] mapped 10601 sequences
[M::worker_pipeline::5219.548*23.81] mapped 6557 sequences
[M::worker_pipeline::5231.675*23.81] mapped 5658 sequences
[M::worker_pipeline::5245.184*23.84] mapped 8039 sequences
[M::worker_pipeline::5260.428*23.87] mapped 5990 sequences
[M::worker_pipeline::5265.654*23.85] mapped 33471 sequences
[M::worker_pipeline::5286.808*23.88] mapped 20008 sequences
[M::worker_pipeline::5302.982*23.89] mapped 5274 sequences
[M::worker_pipeline::5314.955*23.90] mapped 13875 sequences
[M::worker_pipeline::5328.638*23.92] mapped 11025 sequences
[M::worker_pipeline::5345.582*23.93] mapped 5256 sequences
[M::worker_pipeline::5356.823*23.92] mapped 4973 sequences
[M::worker_pipeline::5375.667*23.95] mapped 5265 sequences
[M::worker_pipeline::5389.261*23.96] mapped 5246 sequences
[M::worker_pipeline::5397.544*23.97] mapped 29228 sequences
[M::worker_pipeline::5412.279*23.99] mapped 17508 sequences
[M::worker_pipeline::5429.612*24.01] mapped 5222 sequences
[M::worker_pipeline::5445.431*24.04] mapped 9447 sequences
[M::worker_pipeline::5459.036*24.05] mapped 5994 sequences
[M::worker_pipeline::5473.725*24.05] mapped 10027 sequences
[M::worker_pipeline::5483.894*24.07] mapped 25825 sequences
[M::worker_pipeline::5496.285*24.10] mapped 10008 sequences
[M::worker_pipeline::5511.447*24.13] mapped 6523 sequences
[M::worker_pipeline::5524.362*24.14] mapped 9768 sequences
[M::worker_pipeline::5545.363*24.13] mapped 14405 sequences
[M::worker_pipeline::5558.135*24.14] mapped 4957 sequences
[M::worker_pipeline::5574.944*24.16] mapped 10268 sequences
[M::worker_pipeline::5586.777*24.17] mapped 10951 sequences
[M::worker_pipeline::5602.857*24.19] mapped 9831 sequences
[M::worker_pipeline::5613.044*24.19] mapped 28089 sequences
[M::worker_pipeline::5619.629*24.17] mapped 5657 sequences
[M::main] Version: 2.28-r1209
[M::main] CMD: minimap2 --MD -ax lr:hq --eqx -y -t 40 assembly/output/verkko/T2T04_2/assembly.fasta -
[M::main] Real time: 5621.976 sec; CPU: 135814.167 sec; Peak RSS: 48.498 GB
[bam_sort_core] merging from 3 files and 8 in-memory blocks...
