[M::mm_idx_gen::35.632*1.51] collected minimizers
[M::mm_idx_gen::39.331*3.51] sorted minimizers
[M::main::39.331*3.51] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::40.581*3.43] mid_occ = 892
[M::worker_pipeline::3628.903*43.15] mapped 18018 sequences
[M::worker_pipeline::3645.836*43.16] mapped 18355 sequences
[M::worker_pipeline::3699.827*43.06] mapped 19998 sequences
[M::worker_pipeline::3701.928*43.04] mapped 17607 sequences
[M::worker_pipeline::3722.328*43.07] mapped 17578 sequences
[M::worker_pipeline::3739.830*43.10] mapped 17467 sequences
[M::worker_pipeline::3758.426*43.14] mapped 17563 sequences
[M::worker_pipeline::3775.385*43.19] mapped 17593 sequences
[M::worker_pipeline::3791.958*43.22] mapped 17728 sequences
[M::worker_pipeline::3812.598*43.19] mapped 17898 sequences
[M::worker_pipeline::3827.920*43.22] mapped 18139 sequences
[M::worker_pipeline::3852.284*43.27] mapped 19530 sequences
[M::worker_pipeline::3871.746*43.27] mapped 18625 sequences
[M::worker_pipeline::3889.108*43.30] mapped 17474 sequences
[M::worker_pipeline::3911.772*43.29] mapped 17558 sequences
[M::worker_pipeline::3930.786*43.32] mapped 17443 sequences
[M::worker_pipeline::3949.975*43.33] mapped 17514 sequences
[M::worker_pipeline::3968.660*43.35] mapped 17518 sequences
[M::worker_pipeline::3985.428*43.37] mapped 17803 sequences
[M::worker_pipeline::4000.917*43.40] mapped 17975 sequences
[M::worker_pipeline::4022.595*43.36] mapped 18324 sequences
[M::worker_pipeline::4048.084*43.41] mapped 19959 sequences
[M::worker_pipeline::4066.091*43.43] mapped 18045 sequences
[M::worker_pipeline::4083.043*43.46] mapped 17634 sequences
[M::worker_pipeline::4127.978*43.42] mapped 17545 sequences
[M::worker_pipeline::4131.118*43.39] mapped 17473 sequences
[M::worker_pipeline::4151.958*43.41] mapped 17492 sequences
[M::worker_pipeline::4171.685*43.40] mapped 17738 sequences
[M::worker_pipeline::4204.684*43.25] mapped 17933 sequences
[M::worker_pipeline::4220.541*43.27] mapped 18080 sequences
[M::worker_pipeline::4241.852*43.29] mapped 18428 sequences
[M::worker_pipeline::4263.820*43.31] mapped 19747 sequences
[M::worker_pipeline::4284.913*43.29] mapped 17645 sequences
[M::worker_pipeline::4303.590*43.32] mapped 17611 sequences
[M::worker_pipeline::4322.823*43.35] mapped 17444 sequences
[M::worker_pipeline::4345.980*43.33] mapped 17459 sequences
[M::worker_pipeline::4364.478*43.36] mapped 17499 sequences
[M::worker_pipeline::4386.767*43.35] mapped 17775 sequences
[M::worker_pipeline::4409.366*43.32] mapped 17900 sequences
[M::worker_pipeline::4427.814*43.31] mapped 18206 sequences
[M::worker_pipeline::4449.949*43.30] mapped 19063 sequences
[M::worker_pipeline::4470.431*43.30] mapped 18025 sequences
[M::worker_pipeline::4494.509*43.35] mapped 17606 sequences
[M::worker_pipeline::4511.719*43.39] mapped 17578 sequences
[M::worker_pipeline::4527.800*43.41] mapped 21038 sequences
[M::worker_pipeline::4550.363*43.38] mapped 19278 sequences
[M::worker_pipeline::4594.130*43.32] mapped 19227 sequences
[M::worker_pipeline::4596.250*43.31] mapped 19163 sequences
[M::worker_pipeline::4620.271*43.28] mapped 19187 sequences
[M::worker_pipeline::4639.928*43.27] mapped 19230 sequences
[M::worker_pipeline::4656.694*43.28] mapped 19615 sequences
[M::worker_pipeline::4673.371*43.29] mapped 19842 sequences
[M::worker_pipeline::4691.035*43.32] mapped 20959 sequences
[M::worker_pipeline::4709.313*43.33] mapped 20487 sequences
[M::worker_pipeline::4726.559*43.35] mapped 19266 sequences
[M::worker_pipeline::4747.705*43.35] mapped 19112 sequences
[M::worker_pipeline::4764.234*43.38] mapped 19032 sequences
[M::worker_pipeline::4782.061*43.39] mapped 19167 sequences
[M::worker_pipeline::4797.599*43.41] mapped 19363 sequences
[M::worker_pipeline::4811.985*43.44] mapped 19624 sequences
[M::worker_pipeline::4826.637*43.45] mapped 19935 sequences
[M::worker_pipeline::4843.817*43.46] mapped 20444 sequences
[M::worker_pipeline::4867.614*43.49] mapped 18981 sequences
[M::worker_pipeline::4887.315*43.51] mapped 19758 sequences
[M::worker_pipeline::4907.001*43.54] mapped 19602 sequences
[M::worker_pipeline::4927.030*43.53] mapped 17926 sequences
[M::worker_pipeline::4944.090*43.56] mapped 17681 sequences
[M::worker_pipeline::4963.323*43.58] mapped 17720 sequences
[M::worker_pipeline::5005.871*43.55] mapped 17673 sequences
[M::worker_pipeline::5007.965*43.53] mapped 17777 sequences
[M::worker_pipeline::5036.855*43.47] mapped 17973 sequences
[M::worker_pipeline::5054.124*43.48] mapped 18092 sequences
[M::worker_pipeline::5071.077*43.50] mapped 18294 sequences
[M::worker_pipeline::5093.887*43.53] mapped 19749 sequences
[M::worker_pipeline::5114.327*43.52] mapped 18513 sequences
[M::worker_pipeline::5132.201*43.54] mapped 17614 sequences
[M::worker_pipeline::5152.977*43.54] mapped 17482 sequences
[M::worker_pipeline::5169.574*43.57] mapped 17621 sequences
[M::worker_pipeline::5187.885*43.59] mapped 17583 sequences
[M::worker_pipeline::5205.200*43.61] mapped 17627 sequences
[M::worker_pipeline::5223.462*43.61] mapped 17943 sequences
[M::worker_pipeline::5239.827*43.62] mapped 18027 sequences
[M::worker_pipeline::5254.996*43.65] mapped 18435 sequences
[M::worker_pipeline::5281.713*43.69] mapped 20219 sequences
[M::worker_pipeline::5299.454*43.69] mapped 17732 sequences
[M::worker_pipeline::5321.719*43.67] mapped 17641 sequences
[M::worker_pipeline::5339.582*43.69] mapped 17556 sequences
[M::worker_pipeline::5358.029*43.71] mapped 17598 sequences
[M::worker_pipeline::5374.359*43.74] mapped 17625 sequences
[M::worker_pipeline::5391.390*43.75] mapped 17759 sequences
[M::worker_pipeline::5436.376*43.67] mapped 17982 sequences
[M::worker_pipeline::5438.482*43.65] mapped 18197 sequences
[M::worker_pipeline::5466.057*43.67] mapped 19398 sequences
[M::worker_pipeline::5481.508*43.70] mapped 18973 sequences
[M::worker_pipeline::5499.185*43.71] mapped 17710 sequences
[M::worker_pipeline::5523.401*43.69] mapped 17604 sequences
[M::worker_pipeline::5542.072*43.70] mapped 17450 sequences
[M::worker_pipeline::5562.696*43.70] mapped 17516 sequences
[M::worker_pipeline::5579.536*43.73] mapped 17619 sequences
[M::worker_pipeline::5603.671*43.68] mapped 17964 sequences
[M::worker_pipeline::5621.435*43.69] mapped 18007 sequences
[M::worker_pipeline::5637.041*43.70] mapped 18322 sequences
[M::worker_pipeline::5666.769*43.68] mapped 19995 sequences
[M::worker_pipeline::5686.229*43.69] mapped 18044 sequences
[M::worker_pipeline::5705.397*43.69] mapped 17726 sequences
[M::worker_pipeline::5727.945*43.68] mapped 17581 sequences
[M::worker_pipeline::5747.126*43.69] mapped 17498 sequences
[M::worker_pipeline::5766.311*43.71] mapped 17645 sequences
[M::worker_pipeline::5784.194*43.72] mapped 17795 sequences
[M::worker_pipeline::5801.473*43.74] mapped 17998 sequences
[M::worker_pipeline::5818.820*43.75] mapped 18209 sequences
[M::worker_pipeline::5868.438*43.70] mapped 19292 sequences
[M::worker_pipeline::5870.532*43.69] mapped 19189 sequences
[M::worker_pipeline::5890.918*43.70] mapped 17709 sequences
[M::worker_pipeline::5909.592*43.71] mapped 17599 sequences
[M::worker_pipeline::5927.332*43.72] mapped 17598 sequences
[M::worker_pipeline::5946.715*43.73] mapped 17548 sequences
[M::worker_pipeline::5964.605*43.75] mapped 17614 sequences
[M::worker_pipeline::5983.104*43.75] mapped 17756 sequences
[M::worker_pipeline::6001.234*43.75] mapped 18025 sequences
[M::worker_pipeline::6023.418*43.73] mapped 18287 sequences
[M::worker_pipeline::6047.045*43.75] mapped 20090 sequences
[M::worker_pipeline::6065.702*43.75] mapped 18151 sequences
[M::worker_pipeline::6083.463*43.76] mapped 17667 sequences
[M::worker_pipeline::6100.665*43.78] mapped 17546 sequences
[M::worker_pipeline::6121.811*43.78] mapped 17515 sequences
[M::worker_pipeline::6138.893*43.80] mapped 17573 sequences
[M::worker_pipeline::6155.882*43.82] mapped 17726 sequences
[M::worker_pipeline::6176.087*43.80] mapped 17954 sequences
[M::worker_pipeline::6194.177*43.81] mapped 18195 sequences
[M::worker_pipeline::6212.495*43.82] mapped 18346 sequences
[M::worker_pipeline::6234.197*43.85] mapped 19914 sequences
[M::worker_pipeline::6253.539*43.86] mapped 17985 sequences
[M::worker_pipeline::6295.675*43.83] mapped 17796 sequences
[M::worker_pipeline::6297.992*43.82] mapped 17698 sequences
[M::worker_pipeline::6322.651*43.81] mapped 17783 sequences
[M::worker_pipeline::6341.283*43.82] mapped 17732 sequences
[M::worker_pipeline::6358.296*43.84] mapped 17878 sequences
[M::worker_pipeline::6375.463*43.84] mapped 18096 sequences
[M::worker_pipeline::6397.280*43.82] mapped 18347 sequences
[M::worker_pipeline::6420.305*43.84] mapped 19814 sequences
[M::worker_pipeline::6444.456*43.81] mapped 18638 sequences
[M::worker_pipeline::6463.402*43.82] mapped 17861 sequences
[M::worker_pipeline::6483.067*43.83] mapped 17688 sequences
[M::worker_pipeline::6503.395*43.83] mapped 17652 sequences
[M::worker_pipeline::6523.790*43.83] mapped 17737 sequences
[M::worker_pipeline::6543.899*43.83] mapped 17778 sequences
[M::worker_pipeline::6559.764*43.84] mapped 17948 sequences
[M::worker_pipeline::6578.691*43.84] mapped 18160 sequences
[M::worker_pipeline::6594.504*43.85] mapped 18491 sequences
[M::worker_pipeline::6626.444*43.81] mapped 20416 sequences
[M::worker_pipeline::6650.608*43.79] mapped 17811 sequences
[M::worker_pipeline::6669.641*43.80] mapped 17576 sequences
[M::worker_pipeline::6691.216*43.80] mapped 17609 sequences
[M::worker_pipeline::6711.416*43.80] mapped 17573 sequences
[M::worker_pipeline::6753.765*43.76] mapped 17610 sequences
[M::worker_pipeline::6756.187*43.74] mapped 17907 sequences
[M::worker_pipeline::6777.239*43.74] mapped 18027 sequences
[M::worker_pipeline::6795.368*43.75] mapped 18219 sequences
[M::worker_pipeline::6816.237*43.77] mapped 19695 sequences
[M::worker_pipeline::6835.602*43.78] mapped 18947 sequences
[M::worker_pipeline::6852.690*43.80] mapped 17824 sequences
[M::worker_pipeline::6874.882*43.80] mapped 17694 sequences
[M::worker_pipeline::6894.331*43.81] mapped 17729 sequences
[M::worker_pipeline::6917.059*43.79] mapped 17692 sequences
[M::worker_pipeline::6939.516*43.77] mapped 17838 sequences
[M::worker_pipeline::6956.687*43.78] mapped 18045 sequences
[M::worker_pipeline::6974.618*43.78] mapped 18332 sequences
[M::worker_pipeline::6994.800*43.79] mapped 18702 sequences
[M::worker_pipeline::7015.416*43.80] mapped 20422 sequences
[M::worker_pipeline::7033.642*43.81] mapped 17857 sequences
[M::worker_pipeline::7051.338*43.82] mapped 17753 sequences
[M::worker_pipeline::7073.399*43.81] mapped 17749 sequences
[M::worker_pipeline::7092.082*43.82] mapped 17683 sequences
[M::worker_pipeline::7110.709*43.82] mapped 17771 sequences
[M::worker_pipeline::7126.598*43.83] mapped 17837 sequences
[M::worker_pipeline::7145.939*43.83] mapped 18106 sequences
[M::worker_pipeline::7188.948*43.83] mapped 18306 sequences
[M::worker_pipeline::7191.252*43.81] mapped 19856 sequences
[M::worker_pipeline::7213.814*43.81] mapped 18605 sequences
[M::worker_pipeline::7231.448*43.83] mapped 17728 sequences
[M::worker_pipeline::7251.242*43.84] mapped 17704 sequences
[M::worker_pipeline::7271.092*43.85] mapped 17637 sequences
[M::worker_pipeline::7289.607*43.85] mapped 17653 sequences
[M::worker_pipeline::7305.929*43.87] mapped 17781 sequences
[M::worker_pipeline::7327.185*43.86] mapped 18048 sequences
[M::worker_pipeline::7345.854*43.86] mapped 18141 sequences
[M::worker_pipeline::7360.366*43.88] mapped 18631 sequences
[M::worker_pipeline::7381.186*43.87] mapped 18876 sequences
[M::worker_pipeline::7409.020*43.86] mapped 17702 sequences
[M::worker_pipeline::7433.510*43.86] mapped 17684 sequences
[M::worker_pipeline::7454.753*43.89] mapped 19279 sequences
[M::worker_pipeline::7472.056*43.91] mapped 18399 sequences
[M::worker_pipeline::7494.623*43.89] mapped 17675 sequences
[M::worker_pipeline::7519.462*43.87] mapped 17638 sequences
[M::worker_pipeline::7537.808*43.89] mapped 17549 sequences
[M::worker_pipeline::7557.918*43.89] mapped 17599 sequences
[M::worker_pipeline::7574.924*43.91] mapped 17801 sequences
[M::worker_pipeline::7591.290*43.92] mapped 18030 sequences
[M::worker_pipeline::7640.615*43.87] mapped 18085 sequences
[M::worker_pipeline::7642.838*43.86] mapped 18737 sequences
[M::worker_pipeline::7669.147*43.86] mapped 19738 sequences
[M::worker_pipeline::7686.832*43.87] mapped 17720 sequences
[M::worker_pipeline::7702.537*43.89] mapped 17593 sequences
[M::worker_pipeline::7721.928*43.89] mapped 17558 sequences
[M::worker_pipeline::7741.056*43.90] mapped 17520 sequences
[M::worker_pipeline::7759.879*43.91] mapped 17700 sequences
[M::worker_pipeline::7782.626*43.89] mapped 17892 sequences
[M::worker_pipeline::7803.231*43.88] mapped 17930 sequences
[M::worker_pipeline::7821.477*43.89] mapped 18183 sequences
[M::worker_pipeline::7845.062*43.91] mapped 19866 sequences
[M::worker_pipeline::7864.317*43.92] mapped 18333 sequences
[M::worker_pipeline::7886.180*43.91] mapped 17619 sequences
[M::worker_pipeline::7907.404*43.91] mapped 17564 sequences
[M::worker_pipeline::7926.269*43.92] mapped 17521 sequences
[M::worker_pipeline::7946.475*43.92] mapped 17521 sequences
[M::worker_pipeline::7965.580*43.92] mapped 17562 sequences
[M::worker_pipeline::7986.887*43.91] mapped 17792 sequences
[M::worker_pipeline::8005.314*43.92] mapped 18035 sequences
[M::worker_pipeline::8022.646*43.93] mapped 18278 sequences
[M::worker_pipeline::8077.142*43.88] mapped 19951 sequences
[M::worker_pipeline::8079.152*43.87] mapped 17754 sequences
[M::worker_pipeline::8100.622*43.88] mapped 17674 sequences
[M::worker_pipeline::8129.578*43.84] mapped 17602 sequences
[M::worker_pipeline::8147.438*43.85] mapped 17540 sequences
[M::worker_pipeline::8164.367*43.87] mapped 17590 sequences
[M::worker_pipeline::8187.103*43.84] mapped 17846 sequences
[M::worker_pipeline::8208.454*43.83] mapped 18037 sequences
[M::worker_pipeline::8226.303*43.83] mapped 18285 sequences
[M::worker_pipeline::8250.676*43.86] mapped 19776 sequences
[M::worker_pipeline::8270.283*43.85] mapped 18287 sequences
[M::worker_pipeline::8288.094*43.86] mapped 17599 sequences
[M::worker_pipeline::8311.418*43.86] mapped 17524 sequences
[M::worker_pipeline::8332.198*43.86] mapped 17554 sequences
[M::worker_pipeline::8356.637*43.83] mapped 17496 sequences
[M::worker_pipeline::8371.594*43.85] mapped 17595 sequences
[M::worker_pipeline::8390.213*43.85] mapped 17866 sequences
[M::worker_pipeline::8414.910*43.82] mapped 18038 sequences
[M::worker_pipeline::8439.382*43.81] mapped 18370 sequences
[M::worker_pipeline::8460.063*43.84] mapped 19917 sequences
[M::worker_pipeline::8475.191*43.85] mapped 17758 sequences
[M::worker_pipeline::8495.057*43.86] mapped 17699 sequences
[M::worker_pipeline::8540.934*43.83] mapped 17557 sequences
[M::worker_pipeline::8543.052*43.82] mapped 17553 sequences
[M::worker_pipeline::8569.159*43.80] mapped 17597 sequences
[M::worker_pipeline::8586.392*43.82] mapped 17899 sequences
[M::worker_pipeline::8604.043*43.83] mapped 18103 sequences
[M::worker_pipeline::8619.286*43.84] mapped 18253 sequences
[M::worker_pipeline::8642.884*43.87] mapped 19844 sequences
[M::worker_pipeline::8665.265*43.86] mapped 18028 sequences
[M::worker_pipeline::8682.088*43.87] mapped 17602 sequences
[M::worker_pipeline::8700.326*43.88] mapped 17521 sequences
[M::worker_pipeline::8722.158*43.88] mapped 17543 sequences
[M::worker_pipeline::8741.444*43.88] mapped 17528 sequences
[M::worker_pipeline::8758.420*43.90] mapped 17720 sequences
[M::worker_pipeline::8776.491*43.90] mapped 17897 sequences
[M::worker_pipeline::8798.149*43.88] mapped 18231 sequences
[M::worker_pipeline::8825.319*43.89] mapped 19140 sequences
[M::worker_pipeline::8848.772*43.88] mapped 19024 sequences
[M::worker_pipeline::8872.068*43.87] mapped 17641 sequences
[M::worker_pipeline::8891.014*43.88] mapped 17418 sequences
[M::worker_pipeline::8909.104*43.89] mapped 17435 sequences
[M::worker_pipeline::8928.439*43.90] mapped 17463 sequences
[M::worker_pipeline::8956.354*43.86] mapped 17595 sequences
[M::worker_pipeline::8997.871*43.83] mapped 17694 sequences
[M::worker_pipeline::8999.776*43.82] mapped 18019 sequences
[M::worker_pipeline::9026.818*43.80] mapped 18226 sequences
[M::worker_pipeline::9046.279*43.81] mapped 19340 sequences
[M::worker_pipeline::9067.577*43.82] mapped 17669 sequences
