[M::mm_idx_gen::35.212*1.48] collected minimizers
[M::mm_idx_gen::38.834*3.47] sorted minimizers
[M::main::38.835*3.47] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::40.053*3.39] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::40.722*3.35] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::170.478*11.47] mapped 3959 sequences
[M::worker_pipeline::225.471*15.93] mapped 3959 sequences
[M::worker_pipeline::320.640*16.17] mapped 3987 sequences
[M::worker_pipeline::391.646*16.68] mapped 3990 sequences
[M::worker_pipeline::484.068*17.07] mapped 4006 sequences
[M::worker_pipeline::542.448*17.91] mapped 4008 sequences
[M::worker_pipeline::597.993*18.62] mapped 3985 sequences
[M::worker_pipeline::679.090*18.68] mapped 4031 sequences
[M::worker_pipeline::791.171*18.23] mapped 3946 sequences
[M::worker_pipeline::869.303*18.19] mapped 3908 sequences
[M::worker_pipeline::938.960*18.63] mapped 3980 sequences
[M::worker_pipeline::1038.682*18.33] mapped 4012 sequences
[M::worker_pipeline::1091.136*18.66] mapped 4010 sequences
[M::worker_pipeline::1145.532*19.00] mapped 3948 sequences
[M::worker_pipeline::1203.660*19.50] mapped 3972 sequences
[M::worker_pipeline::1309.617*19.16] mapped 4046 sequences
[M::worker_pipeline::1354.131*19.50] mapped 4068 sequences
[M::worker_pipeline::1430.557*19.61] mapped 3977 sequences
[M::worker_pipeline::1492.389*19.73] mapped 4021 sequences
[M::worker_pipeline::1609.358*20.02] mapped 3948 sequences
[M::worker_pipeline::1617.901*20.01] mapped 4071 sequences
[M::worker_pipeline::1709.665*19.87] mapped 4008 sequences
[M::worker_pipeline::1792.565*19.78] mapped 3957 sequences
[M::worker_pipeline::1868.548*19.90] mapped 3951 sequences
[M::worker_pipeline::1971.836*19.84] mapped 3975 sequences
[M::worker_pipeline::2031.829*19.95] mapped 4011 sequences
[M::worker_pipeline::2130.033*19.71] mapped 3954 sequences
[M::worker_pipeline::2176.257*19.93] mapped 4004 sequences
[M::worker_pipeline::2235.301*20.13] mapped 3992 sequences
[M::worker_pipeline::2319.692*20.11] mapped 3896 sequences
[M::worker_pipeline::2393.986*20.08] mapped 3994 sequences
[M::worker_pipeline::2468.065*20.17] mapped 3976 sequences
[M::worker_pipeline::2524.010*20.30] mapped 4006 sequences
[M::worker_pipeline::2618.701*20.23] mapped 3988 sequences
[M::worker_pipeline::2661.346*20.38] mapped 4020 sequences
[M::worker_pipeline::2724.055*20.42] mapped 3962 sequences
[M::worker_pipeline::2794.246*20.41] mapped 4002 sequences
[M::worker_pipeline::2870.673*20.41] mapped 3948 sequences
[M::worker_pipeline::2931.513*20.48] mapped 3976 sequences
[M::worker_pipeline::3084.602*20.28] mapped 3959 sequences
[M::worker_pipeline::3088.656*20.26] mapped 3967 sequences
[M::worker_pipeline::3154.912*20.42] mapped 3990 sequences
[M::worker_pipeline::3266.110*20.34] mapped 4023 sequences
[M::worker_pipeline::3339.593*20.30] mapped 3998 sequences
[M::worker_pipeline::3440.791*20.20] mapped 4054 sequences
[M::worker_pipeline::3532.325*20.11] mapped 3974 sequences
[M::worker_pipeline::3591.239*20.22] mapped 4031 sequences
[M::worker_pipeline::3700.756*20.05] mapped 3983 sequences
[M::worker_pipeline::3775.137*20.08] mapped 4049 sequences
[M::worker_pipeline::3861.935*20.04] mapped 3993 sequences
[M::worker_pipeline::3905.126*20.17] mapped 3941 sequences
[M::worker_pipeline::3950.971*20.30] mapped 3983 sequences
[M::worker_pipeline::4207.207*19.50] mapped 4005 sequences
[M::worker_pipeline::4255.691*19.59] mapped 4007 sequences
[M::worker_pipeline::4351.123*19.56] mapped 4048 sequences
[M::worker_pipeline::4402.005*19.63] mapped 3924 sequences
[M::worker_pipeline::4477.533*19.63] mapped 3990 sequences
[M::worker_pipeline::4542.168*19.65] mapped 3999 sequences
[M::worker_pipeline::4668.701*19.76] mapped 3984 sequences
[M::worker_pipeline::4700.885*19.68] mapped 3979 sequences
[M::worker_pipeline::4796.280*19.57] mapped 3968 sequences
[M::worker_pipeline::4869.617*19.56] mapped 4000 sequences
[M::worker_pipeline::4951.357*19.58] mapped 3994 sequences
[M::worker_pipeline::5005.962*19.66] mapped 3967 sequences
[M::worker_pipeline::5088.216*19.67] mapped 3961 sequences
[M::worker_pipeline::5168.600*19.64] mapped 3949 sequences
[M::worker_pipeline::5245.320*19.64] mapped 3965 sequences
[M::worker_pipeline::5359.529*19.49] mapped 4058 sequences
[M::worker_pipeline::5433.207*19.47] mapped 3996 sequences
[M::worker_pipeline::5483.102*19.55] mapped 3989 sequences
[M::worker_pipeline::5545.157*19.59] mapped 4029 sequences
[M::worker_pipeline::5885.104*18.77] mapped 3978 sequences
[M::worker_pipeline::5974.471*18.75] mapped 3992 sequences
[M::worker_pipeline::6186.096*18.36] mapped 3912 sequences
[M::worker_pipeline::6254.640*18.43] mapped 3918 sequences
[M::worker_pipeline::6323.007*18.51] mapped 3870 sequences
[M::worker_pipeline::6388.372*18.57] mapped 3894 sequences
[M::worker_pipeline::6475.096*18.59] mapped 3878 sequences
[M::worker_pipeline::6564.524*18.77] mapped 3944 sequences
[M::worker_pipeline::6592.861*18.73] mapped 3867 sequences
[M::worker_pipeline::6674.333*18.78] mapped 3881 sequences
[M::worker_pipeline::6781.264*18.74] mapped 3920 sequences
[M::worker_pipeline::6840.351*18.79] mapped 3869 sequences
[M::worker_pipeline::6933.159*18.84] mapped 3953 sequences
[M::worker_pipeline::7189.480*18.42] mapped 3881 sequences
[M::worker_pipeline::7267.856*18.42] mapped 3840 sequences
[M::worker_pipeline::7353.182*18.41] mapped 3822 sequences
[M::worker_pipeline::7417.132*18.46] mapped 3896 sequences
[M::worker_pipeline::7487.101*18.52] mapped 3921 sequences
[M::worker_pipeline::7544.556*18.57] mapped 3872 sequences
[M::worker_pipeline::7668.959*18.49] mapped 3975 sequences
[M::worker_pipeline::7744.293*18.53] mapped 3895 sequences
[M::worker_pipeline::7848.064*18.50] mapped 3905 sequences
[M::worker_pipeline::7946.790*18.50] mapped 3876 sequences
[M::worker_pipeline::8010.168*18.56] mapped 3897 sequences
[M::worker_pipeline::8142.434*18.47] mapped 3885 sequences
[M::worker_pipeline::8237.601*18.44] mapped 3909 sequences
[M::worker_pipeline::8354.800*18.55] mapped 3920 sequences
[M::worker_pipeline::8362.870*18.55] mapped 3892 sequences
[M::worker_pipeline::8482.777*18.49] mapped 3862 sequences
[M::worker_pipeline::8559.020*18.57] mapped 3965 sequences
[M::worker_pipeline::8612.848*18.62] mapped 4018 sequences
[M::worker_pipeline::8680.211*18.65] mapped 3973 sequences
[M::worker_pipeline::8766.745*18.64] mapped 4008 sequences
[M::worker_pipeline::8815.286*18.69] mapped 4032 sequences
[M::worker_pipeline::8883.649*18.74] mapped 4025 sequences
[M::worker_pipeline::8942.568*18.78] mapped 4039 sequences
[M::worker_pipeline::9066.925*18.70] mapped 4001 sequences
[M::worker_pipeline::9138.484*18.72] mapped 3953 sequences
[M::worker_pipeline::9194.865*18.76] mapped 3988 sequences
[M::worker_pipeline::9269.228*18.79] mapped 3991 sequences
[M::worker_pipeline::9313.201*18.84] mapped 3981 sequences
[M::worker_pipeline::9357.895*18.89] mapped 4012 sequences
[M::worker_pipeline::9457.855*18.83] mapped 3967 sequences
[M::worker_pipeline::9540.853*18.86] mapped 3986 sequences
[M::worker_pipeline::9647.796*18.80] mapped 3956 sequences
[M::worker_pipeline::9809.592*18.79] mapped 4010 sequences
[M::worker_pipeline::9842.780*18.75] mapped 4004 sequences
[M::worker_pipeline::9902.790*18.78] mapped 3984 sequences
[M::worker_pipeline::9967.647*18.81] mapped 4039 sequences
[M::worker_pipeline::10030.635*18.87] mapped 4030 sequences
[M::worker_pipeline::10121.382*18.87] mapped 3936 sequences
[M::worker_pipeline::10186.094*18.90] mapped 4017 sequences
[M::worker_pipeline::10304.842*18.83] mapped 4001 sequences
[M::worker_pipeline::10411.053*18.80] mapped 4005 sequences
[M::worker_pipeline::10494.212*18.80] mapped 3996 sequences
[M::worker_pipeline::10580.585*18.79] mapped 3944 sequences
[M::worker_pipeline::10667.552*18.79] mapped 4009 sequences
[M::worker_pipeline::10768.303*18.77] mapped 4035 sequences
[M::worker_pipeline::10853.366*18.76] mapped 3988 sequences
[M::worker_pipeline::10917.812*18.80] mapped 3992 sequences
[M::worker_pipeline::10995.118*18.82] mapped 3938 sequences
[M::worker_pipeline::11062.509*18.84] mapped 3976 sequences
[M::worker_pipeline::11150.534*18.84] mapped 3952 sequences
[M::worker_pipeline::11227.621*18.86] mapped 3997 sequences
[M::worker_pipeline::11291.529*18.90] mapped 4032 sequences
[M::worker_pipeline::11444.867*18.92] mapped 3961 sequences
[M::worker_pipeline::11448.675*18.91] mapped 3979 sequences
[M::worker_pipeline::11641.335*18.77] mapped 3959 sequences
[M::worker_pipeline::11712.473*18.79] mapped 3986 sequences
[M::worker_pipeline::11848.406*18.72] mapped 3946 sequences
[M::worker_pipeline::11915.911*18.75] mapped 3959 sequences
[M::worker_pipeline::11972.885*18.78] mapped 3978 sequences
[M::worker_pipeline::12078.178*18.75] mapped 4039 sequences
[M::worker_pipeline::12134.311*18.81] mapped 4017 sequences
[M::worker_pipeline::12189.622*18.84] mapped 4025 sequences
[M::worker_pipeline::12276.758*18.84] mapped 4055 sequences
[M::worker_pipeline::12328.223*18.89] mapped 4048 sequences
[M::worker_pipeline::12440.919*18.85] mapped 4122 sequences
[M::worker_pipeline::12513.514*18.87] mapped 4093 sequences
[M::worker_pipeline::12614.680*18.85] mapped 4052 sequences
[M::worker_pipeline::12689.943*18.86] mapped 4080 sequences
[M::worker_pipeline::12794.632*18.81] mapped 4123 sequences
[M::worker_pipeline::12856.827*18.85] mapped 4110 sequences
[M::worker_pipeline::12960.293*18.82] mapped 4084 sequences
[M::worker_pipeline::13092.745*18.83] mapped 4075 sequences
[M::worker_pipeline::13104.705*18.83] mapped 4063 sequences
[M::worker_pipeline::13163.025*18.86] mapped 4067 sequences
[M::worker_pipeline::13319.186*18.78] mapped 4049 sequences
[M::worker_pipeline::13381.162*18.80] mapped 4084 sequences
[M::worker_pipeline::13448.893*18.84] mapped 4127 sequences
[M::worker_pipeline::13519.316*18.86] mapped 4104 sequences
[M::worker_pipeline::13581.315*18.90] mapped 4068 sequences
[M::worker_pipeline::13666.537*18.92] mapped 4094 sequences
[M::worker_pipeline::13760.416*18.92] mapped 4073 sequences
[M::worker_pipeline::13822.043*18.94] mapped 4066 sequences
[M::worker_pipeline::13873.482*18.97] mapped 4163 sequences
[M::worker_pipeline::13945.248*18.99] mapped 4044 sequences
[M::worker_pipeline::14026.364*18.99] mapped 4092 sequences
[M::worker_pipeline::14098.435*19.01] mapped 4013 sequences
[M::worker_pipeline::14148.003*19.06] mapped 4092 sequences
[M::worker_pipeline::14258.467*19.03] mapped 4164 sequences
[M::worker_pipeline::14302.940*19.08] mapped 4115 sequences
[M::worker_pipeline::14349.728*19.11] mapped 4070 sequences
[M::worker_pipeline::14410.658*19.14] mapped 4070 sequences
[M::worker_pipeline::14469.737*19.23] mapped 4103 sequences
[M::worker_pipeline::14495.670*19.22] mapped 4103 sequences
[M::worker_pipeline::14559.279*19.24] mapped 4071 sequences
[M::worker_pipeline::14678.224*19.18] mapped 4086 sequences
[M::worker_pipeline::14745.354*19.19] mapped 4111 sequences
[M::worker_pipeline::14836.089*19.19] mapped 4100 sequences
[M::worker_pipeline::14902.487*19.21] mapped 4069 sequences
[M::worker_pipeline::14966.537*19.24] mapped 4081 sequences
[M::worker_pipeline::15030.247*19.27] mapped 4096 sequences
[M::worker_pipeline::15103.358*19.28] mapped 4148 sequences
[M::worker_pipeline::15191.440*19.27] mapped 4214 sequences
[M::worker_pipeline::15263.871*19.28] mapped 4250 sequences
[M::worker_pipeline::15326.157*19.30] mapped 4175 sequences
[M::worker_pipeline::15386.404*19.32] mapped 4177 sequences
[M::worker_pipeline::15462.726*19.33] mapped 4176 sequences
[M::worker_pipeline::15527.149*19.34] mapped 4224 sequences
[M::worker_pipeline::15574.696*19.38] mapped 4161 sequences
[M::worker_pipeline::15615.682*19.41] mapped 4150 sequences
[M::worker_pipeline::15684.277*19.42] mapped 4157 sequences
[M::worker_pipeline::15798.671*19.45] mapped 4148 sequences
[M::worker_pipeline::15836.658*19.42] mapped 4175 sequences
[M::worker_pipeline::15943.027*19.39] mapped 4164 sequences
[M::worker_pipeline::16041.192*19.38] mapped 4130 sequences
[M::worker_pipeline::16099.323*19.42] mapped 4225 sequences
[M::worker_pipeline::16209.203*19.40] mapped 4203 sequences
