[M::mm_idx_gen::36.465*1.50] collected minimizers
[M::mm_idx_gen::41.567*3.72] sorted minimizers
[M::main::41.567*3.72] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::42.975*3.63] mid_occ = 892
[M::worker_pipeline::17420.100*20.42] mapped 5014 sequences
[M::worker_pipeline::17570.169*20.40] mapped 4925 sequences
[M::worker_pipeline::17573.866*20.39] mapped 4932 sequences
[M::worker_pipeline::17646.335*20.41] mapped 5039 sequences
[M::worker_pipeline::17737.274*20.39] mapped 4977 sequences
[M::worker_pipeline::17817.801*20.39] mapped 4934 sequences
[M::worker_pipeline::17905.546*20.39] mapped 5047 sequences
[M::worker_pipeline::17973.893*20.39] mapped 5115 sequences
[M::worker_pipeline::18062.875*20.38] mapped 4966 sequences
[M::worker_pipeline::18166.549*20.34] mapped 4974 sequences
[M::worker_pipeline::18235.687*20.37] mapped 4958 sequences
[M::worker_pipeline::18325.328*20.35] mapped 4951 sequences
[M::worker_pipeline::18514.661*20.24] mapped 4868 sequences
[M::worker_pipeline::18568.918*20.26] mapped 5017 sequences
[M::worker_pipeline::18621.707*20.28] mapped 5006 sequences
[M::worker_pipeline::18684.924*20.28] mapped 4853 sequences
[M::worker_pipeline::18819.027*20.23] mapped 4980 sequences
[M::worker_pipeline::18889.021*20.25] mapped 4943 sequences
[M::worker_pipeline::18937.671*20.27] mapped 4958 sequences
[M::worker_pipeline::18986.953*20.30] mapped 4986 sequences
[M::worker_pipeline::19124.156*20.31] mapped 4915 sequences
[M::worker_pipeline::19156.771*20.29] mapped 5056 sequences
[M::worker_pipeline::19215.001*20.30] mapped 4999 sequences
[M::worker_pipeline::19269.826*20.33] mapped 5166 sequences
[M::worker_pipeline::19319.786*20.36] mapped 5022 sequences
[M::worker_pipeline::19382.192*20.38] mapped 5026 sequences
[M::worker_pipeline::19445.822*20.38] mapped 5139 sequences
[M::worker_pipeline::19528.041*20.39] mapped 5114 sequences
[M::worker_pipeline::19583.782*20.41] mapped 5059 sequences
[M::worker_pipeline::19650.152*20.41] mapped 5142 sequences
[M::worker_pipeline::19762.096*20.38] mapped 5127 sequences
[M::worker_pipeline::19844.788*20.38] mapped 5145 sequences
[M::worker_pipeline::19885.329*20.40] mapped 5085 sequences
[M::worker_pipeline::19991.625*20.38] mapped 5033 sequences
[M::worker_pipeline::20068.954*20.38] mapped 5058 sequences
[M::worker_pipeline::20149.209*20.37] mapped 5023 sequences
[M::worker_pipeline::20220.397*20.36] mapped 5160 sequences
[M::worker_pipeline::20289.999*20.36] mapped 5131 sequences
[M::worker_pipeline::20381.670*20.34] mapped 5046 sequences
[M::worker_pipeline::20491.084*20.37] mapped 5169 sequences
[M::worker_pipeline::20547.265*20.33] mapped 5081 sequences
[M::worker_pipeline::20588.481*20.36] mapped 5127 sequences
[M::worker_pipeline::20682.042*20.35] mapped 5101 sequences
[M::worker_pipeline::20730.923*20.36] mapped 5159 sequences
[M::worker_pipeline::20796.834*20.36] mapped 5135 sequences
[M::worker_pipeline::20877.381*20.37] mapped 5083 sequences
[M::worker_pipeline::20940.102*20.39] mapped 5014 sequences
[M::worker_pipeline::20995.775*20.42] mapped 5108 sequences
[M::worker_pipeline::21078.165*20.41] mapped 5174 sequences
[M::worker_pipeline::21220.592*20.35] mapped 5149 sequences
[M::worker_pipeline::21260.553*20.37] mapped 5125 sequences
[M::worker_pipeline::21334.108*20.38] mapped 5149 sequences
[M::worker_pipeline::21397.846*20.39] mapped 5137 sequences
[M::worker_pipeline::21475.569*20.40] mapped 5127 sequences
[M::worker_pipeline::21536.644*20.42] mapped 5168 sequences
[M::worker_pipeline::21599.105*20.44] mapped 5102 sequences
[M::worker_pipeline::21662.038*20.46] mapped 5074 sequences
[M::worker_pipeline::21733.710*20.48] mapped 5112 sequences
[M::worker_pipeline::21875.332*20.50] mapped 5153 sequences
[M::worker_pipeline::21903.538*20.48] mapped 5163 sequences
[M::worker_pipeline::21983.586*20.49] mapped 5041 sequences
[M::worker_pipeline::22047.179*20.50] mapped 5027 sequences
[M::worker_pipeline::22087.681*20.53] mapped 5017 sequences
[M::worker_pipeline::22149.069*20.55] mapped 5154 sequences
[M::worker_pipeline::22221.021*20.56] mapped 5196 sequences
[M::worker_pipeline::22285.528*20.56] mapped 5125 sequences
[M::worker_pipeline::22369.056*20.56] mapped 5106 sequences
[M::worker_pipeline::22421.310*20.58] mapped 5135 sequences
[M::worker_pipeline::22495.405*20.59] mapped 5007 sequences
[M::worker_pipeline::22562.667*20.59] mapped 5054 sequences
[M::worker_pipeline::22615.811*20.62] mapped 5138 sequences
[M::worker_pipeline::22663.867*20.65] mapped 5133 sequences
[M::worker_pipeline::22773.833*20.62] mapped 5174 sequences
[M::worker_pipeline::22817.317*20.64] mapped 5168 sequences
[M::worker_pipeline::22868.730*20.66] mapped 5112 sequences
[M::worker_pipeline::22916.548*20.69] mapped 5040 sequences
[M::worker_pipeline::22967.543*20.72] mapped 5136 sequences
[M::worker_pipeline::23093.371*20.72] mapped 5119 sequences
[M::worker_pipeline::23096.884*20.72] mapped 5083 sequences
[M::worker_pipeline::23150.413*20.73] mapped 5119 sequences
[M::worker_pipeline::23186.772*20.76] mapped 5128 sequences
[M::worker_pipeline::23246.750*20.77] mapped 5094 sequences
[M::worker_pipeline::23285.940*20.81] mapped 5181 sequences
[M::worker_pipeline::23345.832*20.83] mapped 5079 sequences
[M::worker_pipeline::23480.165*20.78] mapped 5123 sequences
[M::worker_pipeline::23558.383*20.77] mapped 5151 sequences
[M::worker_pipeline::23614.522*20.79] mapped 5164 sequences
[M::worker_pipeline::23681.369*20.79] mapped 5153 sequences
[M::worker_pipeline::23728.099*20.81] mapped 5112 sequences
[M::worker_pipeline::23824.002*20.81] mapped 5149 sequences
[M::worker_pipeline::23882.483*20.83] mapped 5112 sequences
[M::worker_pipeline::23944.638*20.85] mapped 5048 sequences
[M::worker_pipeline::24009.097*20.85] mapped 5177 sequences
[M::worker_pipeline::24076.085*20.86] mapped 5046 sequences
[M::worker_pipeline::24126.205*20.89] mapped 5085 sequences
[M::worker_pipeline::24181.181*20.91] mapped 5134 sequences
[M::worker_pipeline::24309.466*20.91] mapped 5156 sequences
[M::worker_pipeline::24313.470*20.91] mapped 5178 sequences
[M::worker_pipeline::24405.676*20.91] mapped 5260 sequences
[M::worker_pipeline::24473.035*20.91] mapped 5180 sequences
[M::worker_pipeline::24546.242*20.91] mapped 5319 sequences
[M::worker_pipeline::24618.159*20.92] mapped 5151 sequences
[M::worker_pipeline::24671.160*20.94] mapped 5179 sequences
[M::worker_pipeline::24735.085*20.96] mapped 5202 sequences
[M::worker_pipeline::24792.771*20.97] mapped 5313 sequences
[M::worker_pipeline::24869.251*20.97] mapped 5152 sequences
[M::worker_pipeline::24941.799*20.98] mapped 5251 sequences
[M::worker_pipeline::25005.475*20.98] mapped 5239 sequences
[M::worker_pipeline::25048.858*21.01] mapped 5142 sequences
[M::worker_pipeline::25097.080*21.03] mapped 5244 sequences
[M::worker_pipeline::25146.333*21.04] mapped 5138 sequences
[M::worker_pipeline::25201.850*21.05] mapped 5177 sequences
[M::worker_pipeline::25265.394*21.04] mapped 5220 sequences
[M::worker_pipeline::25314.065*21.06] mapped 5146 sequences
[M::worker_pipeline::25364.158*21.07] mapped 5151 sequences
[M::worker_pipeline::25504.028*21.06] mapped 5233 sequences
[M::worker_pipeline::25545.668*21.04] mapped 5148 sequences
[M::worker_pipeline::25615.163*21.04] mapped 5207 sequences
[M::worker_pipeline::25722.118*21.00] mapped 5114 sequences
[M::worker_pipeline::25794.219*21.02] mapped 5205 sequences
[M::worker_pipeline::25853.364*21.03] mapped 5289 sequences
[M::worker_pipeline::25931.030*21.03] mapped 5250 sequences
[M::worker_pipeline::26030.185*21.02] mapped 5153 sequences
[M::worker_pipeline::26116.043*21.02] mapped 5230 sequences
[M::worker_pipeline::26202.978*21.04] mapped 5155 sequences
[M::worker_pipeline::26339.264*21.02] mapped 5162 sequences
[M::worker_pipeline::26441.574*21.00] mapped 5133 sequences
[M::worker_pipeline::26539.846*21.00] mapped 5160 sequences
[M::worker_pipeline::26592.057*21.02] mapped 5147 sequences
[M::worker_pipeline::26652.576*21.04] mapped 5163 sequences
[M::worker_pipeline::26697.691*21.07] mapped 5244 sequences
[M::worker_pipeline::26810.218*21.04] mapped 5102 sequences
[M::worker_pipeline::26878.024*21.04] mapped 5152 sequences
[M::worker_pipeline::26949.004*21.04] mapped 5199 sequences
[M::worker_pipeline::27102.351*21.03] mapped 5150 sequences
[M::worker_pipeline::27105.690*21.03] mapped 5178 sequences
[M::worker_pipeline::27207.253*21.04] mapped 5188 sequences
[M::worker_pipeline::27266.082*21.06] mapped 5199 sequences
[M::worker_pipeline::27369.080*21.05] mapped 5290 sequences
[M::worker_pipeline::27440.273*21.05] mapped 5188 sequences
[M::worker_pipeline::27509.469*21.07] mapped 5139 sequences
[M::worker_pipeline::27629.096*21.04] mapped 5289 sequences
[M::worker_pipeline::27706.155*21.04] mapped 5208 sequences
[M::worker_pipeline::27766.936*21.04] mapped 5188 sequences
[M::worker_pipeline::27816.311*21.05] mapped 5225 sequences
[M::worker_pipeline::27872.077*21.06] mapped 5131 sequences
[M::worker_pipeline::27933.555*21.08] mapped 5185 sequences
[M::worker_pipeline::28002.500*21.09] mapped 5122 sequences
[M::worker_pipeline::28100.094*21.09] mapped 5192 sequences
[M::worker_pipeline::28273.425*21.03] mapped 5223 sequences
[M::worker_pipeline::28343.654*21.03] mapped 5324 sequences
[M::worker_pipeline::28393.349*21.05] mapped 5231 sequences
[M::worker_pipeline::28458.190*21.06] mapped 5248 sequences
[M::worker_pipeline::28667.268*21.02] mapped 5030 sequences
[M::worker_pipeline::28670.833*21.02] mapped 4870 sequences
[M::worker_pipeline::28726.195*21.03] mapped 5019 sequences
[M::worker_pipeline::28766.016*21.05] mapped 4994 sequences
[M::worker_pipeline::28842.768*21.05] mapped 5042 sequences
[M::worker_pipeline::28890.122*21.07] mapped 4996 sequences
[M::worker_pipeline::28986.270*21.07] mapped 5051 sequences
[M::worker_pipeline::29060.604*21.07] mapped 5032 sequences
[M::worker_pipeline::29166.137*21.07] mapped 5219 sequences
[M::worker_pipeline::29226.329*21.09] mapped 5058 sequences
[M::worker_pipeline::29342.628*21.07] mapped 4993 sequences
[M::worker_pipeline::29389.048*21.08] mapped 5048 sequences
[M::worker_pipeline::29474.826*21.08] mapped 5095 sequences
[M::worker_pipeline::29527.257*21.09] mapped 5077 sequences
[M::worker_pipeline::29588.767*21.10] mapped 5057 sequences
[M::worker_pipeline::29662.430*21.11] mapped 5018 sequences
[M::worker_pipeline::29738.941*21.13] mapped 5062 sequences
[M::worker_pipeline::29821.802*21.14] mapped 4985 sequences
[M::worker_pipeline::29887.483*21.15] mapped 5044 sequences
[M::worker_pipeline::30032.369*21.15] mapped 5060 sequences
[M::worker_pipeline::30035.936*21.15] mapped 4973 sequences
[M::worker_pipeline::30103.161*21.17] mapped 5028 sequences
[M::worker_pipeline::30153.372*21.19] mapped 5151 sequences
[M::worker_pipeline::30248.970*21.18] mapped 5011 sequences
[M::worker_pipeline::30320.321*21.19] mapped 5073 sequences
[M::worker_pipeline::30390.380*21.20] mapped 5030 sequences
[M::worker_pipeline::30440.135*21.21] mapped 4999 sequences
[M::worker_pipeline::30541.951*21.19] mapped 5068 sequences
[M::worker_pipeline::30587.738*21.21] mapped 5103 sequences
[M::worker_pipeline::30644.410*21.22] mapped 5129 sequences
[M::worker_pipeline::30711.078*21.23] mapped 5072 sequences
[M::worker_pipeline::30775.601*21.24] mapped 5073 sequences
[M::worker_pipeline::30827.367*21.25] mapped 4988 sequences
[M::worker_pipeline::30873.614*21.27] mapped 5020 sequences
[M::worker_pipeline::30955.083*21.27] mapped 5001 sequences
[M::worker_pipeline::31044.361*21.26] mapped 5048 sequences
[M::worker_pipeline::31120.434*21.27] mapped 5108 sequences
[M::worker_pipeline::31196.967*21.27] mapped 5115 sequences
[M::worker_pipeline::31322.180*21.29] mapped 5024 sequences
[M::worker_pipeline::31329.001*21.29] mapped 5009 sequences
[M::worker_pipeline::31392.278*21.31] mapped 4914 sequences
[M::worker_pipeline::31493.428*21.30] mapped 4983 sequences
[M::worker_pipeline::31561.649*21.30] mapped 5179 sequences
[M::worker_pipeline::31602.940*21.32] mapped 5144 sequences
[M::worker_pipeline::31668.403*21.32] mapped 5026 sequences
[M::worker_pipeline::31739.667*21.33] mapped 5062 sequences
[M::worker_pipeline::31795.161*21.34] mapped 4918 sequences
[M::worker_pipeline::31845.188*21.36] mapped 4997 sequences
[M::worker_pipeline::31932.320*21.35] mapped 4996 sequences
[M::worker_pipeline::31986.626*21.37] mapped 5037 sequences
[M::worker_pipeline::32048.196*21.37] mapped 4982 sequences
[M::worker_pipeline::32113.732*21.38] mapped 4984 sequences
[M::worker_pipeline::32195.191*21.38] mapped 4980 sequences
[M::worker_pipeline::32255.630*21.40] mapped 4981 sequences
[M::worker_pipeline::32316.255*21.40] mapped 4899 sequences
[M::worker_pipeline::32379.934*21.41] mapped 4858 sequences
[M::worker_pipeline::32526.159*21.43] mapped 4936 sequences
[M::worker_pipeline::32529.778*21.43] mapped 4942 sequences
[M::worker_pipeline::32600.390*21.44] mapped 4915 sequences
[M::worker_pipeline::32650.202*21.46] mapped 4931 sequences
[M::worker_pipeline::32735.371*21.46] mapped 4929 sequences
