[M::mm_idx_gen::38.369*1.47] collected minimizers
[M::mm_idx_gen::40.966*2.58] sorted minimizers
[M::main::40.966*2.58] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::42.289*2.53] mid_occ = 892
[M::mm_idx_stat] kmer size: 15; skip: 10; is_hpc: 0; #seq: 25
[M::mm_idx_stat::42.953*2.51] distinct minimizers: 100277218 (38.70% are singletons); average occurrences: 5.856; average spacing: 5.308; total length: 3117292070
[M::worker_pipeline::69.845*18.42] mapped 37686 sequences
[M::worker_pipeline::88.243*26.13] mapped 37332 sequences
[M::worker_pipeline::116.424*28.50] mapped 37272 sequences
[M::worker_pipeline::134.783*32.16] mapped 37365 sequences
[M::worker_pipeline::153.424*34.85] mapped 37531 sequences
[M::worker_pipeline::171.495*36.70] mapped 37846 sequences
[M::worker_pipeline::189.213*38.30] mapped 37554 sequences
[M::worker_pipeline::207.806*39.72] mapped 37444 sequences
[M::worker_pipeline::228.143*40.68] mapped 37683 sequences
[M::worker_pipeline::255.318*40.05] mapped 37485 sequences
[M::worker_pipeline::273.966*40.97] mapped 37482 sequences
[M::worker_pipeline::291.680*41.83] mapped 37642 sequences
[M::worker_pipeline::308.900*42.50] mapped 37438 sequences
[M::worker_pipeline::331.511*42.43] mapped 37189 sequences
[M::worker_pipeline::355.875*42.16] mapped 37649 sequences
[M::worker_pipeline::378.481*42.11] mapped 37504 sequences
[M::worker_pipeline::396.567*42.76] mapped 37324 sequences
[M::worker_pipeline::415.375*43.20] mapped 37609 sequences
[M::worker_pipeline::433.076*43.64] mapped 37525 sequences
[M::worker_pipeline::455.457*43.70] mapped 37416 sequences
[M::worker_pipeline::473.602*44.13] mapped 40850 sequences
[M::worker_pipeline::555.283*40.84] mapped 41135 sequences
[M::worker_pipeline::558.511*40.61] mapped 40914 sequences
[M::worker_pipeline::580.828*41.07] mapped 40956 sequences
[M::worker_pipeline::599.190*41.54] mapped 41013 sequences
[M::worker_pipeline::618.269*41.84] mapped 40709 sequences
[M::worker_pipeline::635.475*42.23] mapped 41028 sequences
[M::worker_pipeline::653.498*42.58] mapped 41026 sequences
[M::worker_pipeline::675.088*42.69] mapped 41219 sequences
[M::worker_pipeline::693.432*43.00] mapped 40881 sequences
[M::worker_pipeline::711.503*43.29] mapped 40830 sequences
[M::worker_pipeline::729.830*43.60] mapped 41000 sequences
[M::worker_pipeline::748.124*43.83] mapped 40959 sequences
[M::worker_pipeline::767.816*43.97] mapped 40675 sequences
[M::worker_pipeline::785.924*44.25] mapped 40851 sequences
[M::worker_pipeline::804.430*44.45] mapped 41030 sequences
[M::worker_pipeline::822.878*44.65] mapped 40833 sequences
[M::worker_pipeline::842.081*44.81] mapped 40897 sequences
[M::worker_pipeline::861.629*44.92] mapped 40638 sequences
[M::worker_pipeline::880.129*45.09] mapped 40832 sequences
[M::worker_pipeline::898.082*45.26] mapped 41135 sequences
[M::worker_pipeline::948.057*44.49] mapped 40982 sequences
[M::worker_pipeline::1069.556*41.12] mapped 32031 sequences
[M::worker_pipeline::1072.662*41.01] mapped 27710 sequences
[M::worker_pipeline::1110.167*40.79] mapped 22247 sequences
[M::worker_pipeline::1140.352*40.64] mapped 21179 sequences
[M::worker_pipeline::1167.105*40.72] mapped 20687 sequences
[M::worker_pipeline::1196.457*40.73] mapped 20513 sequences
[M::worker_pipeline::1232.646*40.46] mapped 20329 sequences
[M::worker_pipeline::1258.411*40.51] mapped 20288 sequences
[M::worker_pipeline::1301.132*40.12] mapped 20484 sequences
[M::worker_pipeline::1334.058*39.97] mapped 21444 sequences
[M::worker_pipeline::1357.686*40.01] mapped 22298 sequences
[M::worker_pipeline::1383.142*40.02] mapped 23168 sequences
[M::worker_pipeline::1427.357*39.61] mapped 23491 sequences
[M::worker_pipeline::1472.750*39.57] mapped 35796 sequences
[M::worker_pipeline::1502.558*39.46] mapped 33168 sequences
[M::worker_pipeline::1533.276*39.35] mapped 28560 sequences
[M::worker_pipeline::1565.063*39.31] mapped 23048 sequences
[M::worker_pipeline::1607.047*39.02] mapped 21284 sequences
[M::worker_pipeline::1640.011*38.97] mapped 20530 sequences
[M::worker_pipeline::1687.162*38.70] mapped 20209 sequences
[M::worker_pipeline::1718.866*38.67] mapped 19940 sequences
[M::worker_pipeline::1790.599*38.43] mapped 20029 sequences
[M::worker_pipeline::1816.113*38.06] mapped 20224 sequences
[M::worker_pipeline::1871.117*37.55] mapped 21272 sequences
[M::worker_pipeline::1931.452*36.94] mapped 21812 sequences
[M::worker_pipeline::1973.777*36.74] mapped 22802 sequences
[M::worker_pipeline::2003.337*36.72] mapped 23139 sequences
[M::worker_pipeline::2044.787*36.73] mapped 31817 sequences
[M::worker_pipeline::2077.897*36.72] mapped 34770 sequences
[M::worker_pipeline::2108.433*36.66] mapped 29594 sequences
[M::worker_pipeline::2137.863*36.62] mapped 24877 sequences
[M::worker_pipeline::2194.031*36.23] mapped 21431 sequences
[M::worker_pipeline::2237.441*36.08] mapped 20903 sequences
[M::worker_pipeline::2309.344*35.57] mapped 20649 sequences
[M::worker_pipeline::2336.466*35.68] mapped 20285 sequences
[M::worker_pipeline::2382.328*35.53] mapped 20377 sequences
[M::worker_pipeline::2433.146*35.36] mapped 20705 sequences
[M::worker_pipeline::2477.534*35.18] mapped 21106 sequences
[M::worker_pipeline::2523.113*35.00] mapped 21897 sequences
[M::worker_pipeline::2574.735*34.70] mapped 22831 sequences
[M::worker_pipeline::2604.139*34.72] mapped 22931 sequences
[M::worker_pipeline::2641.279*34.76] mapped 28241 sequences
[M::worker_pipeline::2670.803*34.83] mapped 37600 sequences
[M::worker_pipeline::2745.666*34.58] mapped 30623 sequences
[M::worker_pipeline::2750.692*34.56] mapped 25984 sequences
[M::worker_pipeline::2776.374*34.66] mapped 21712 sequences
[M::worker_pipeline::2805.164*34.71] mapped 21289 sequences
[M::worker_pipeline::2869.168*34.35] mapped 20977 sequences
[M::worker_pipeline::2943.408*33.97] mapped 20143 sequences
[M::worker_pipeline::2990.534*33.87] mapped 20776 sequences
[M::worker_pipeline::3042.142*33.73] mapped 20543 sequences
[M::worker_pipeline::3087.946*33.60] mapped 21053 sequences
[M::worker_pipeline::3128.928*33.52] mapped 21935 sequences
[M::worker_pipeline::3165.145*33.44] mapped 22792 sequences
[M::worker_pipeline::3226.385*33.14] mapped 23553 sequences
[M::worker_pipeline::3258.749*33.21] mapped 25504 sequences
[M::worker_pipeline::3299.437*33.28] mapped 38511 sequences
[M::worker_pipeline::3339.310*33.20] mapped 30927 sequences
[M::worker_pipeline::3368.713*33.20] mapped 26512 sequences
[M::worker_pipeline::3403.846*33.25] mapped 21401 sequences
[M::worker_pipeline::3444.582*33.31] mapped 21071 sequences
[M::worker_pipeline::3494.201*33.24] mapped 20443 sequences
[M::worker_pipeline::3527.378*33.25] mapped 20054 sequences
[M::worker_pipeline::3555.682*33.35] mapped 19935 sequences
