[M::mm_idx_gen::82.488*1.58] collected minimizers
[M::mm_idx_gen::83.830*2.13] sorted minimizers
[M::main::83.830*2.13] loaded/built the index for 1372 target sequence(s)
[M::mm_mapopt_update::87.753*2.08] mid_occ = 339
[M::worker_pipeline::2137.737*27.17] mapped 14852 sequences
[M::worker_pipeline::2153.506*27.23] mapped 28478 sequences
[M::worker_pipeline::2171.846*27.25] mapped 8441 sequences
[M::worker_pipeline::2189.340*27.29] mapped 5974 sequences
[M::worker_pipeline::2202.567*27.35] mapped 24694 sequences
[M::worker_pipeline::2220.194*27.38] mapped 18267 sequences
[M::worker_pipeline::2237.133*27.42] mapped 6117 sequences
[M::worker_pipeline::2251.830*27.48] mapped 17336 sequences
[M::worker_pipeline::2269.851*27.48] mapped 25620 sequences
[M::worker_pipeline::2283.806*27.53] mapped 6120 sequences
[M::worker_pipeline::2298.138*27.59] mapped 30194 sequences
[M::worker_pipeline::2313.929*27.64] mapped 9411 sequences
[M::worker_pipeline::2328.250*27.71] mapped 17821 sequences
[M::worker_pipeline::2344.104*27.74] mapped 20052 sequences
[M::worker_pipeline::2359.002*27.80] mapped 18696 sequences
[M::worker_pipeline::2373.118*27.82] mapped 18184 sequences
[M::worker_pipeline::2386.751*27.87] mapped 17077 sequences
[M::worker_pipeline::2405.386*27.83] mapped 23114 sequences
[M::worker_pipeline::2420.103*27.84] mapped 17692 sequences
[M::worker_pipeline::2435.584*27.89] mapped 19172 sequences
[M::worker_pipeline::2447.222*27.93] mapped 22752 sequences
[M::worker_pipeline::2460.209*27.97] mapped 18596 sequences
[M::worker_pipeline::2475.427*28.01] mapped 20970 sequences
[M::worker_pipeline::2489.680*28.04] mapped 21359 sequences
[M::worker_pipeline::2502.151*28.09] mapped 22952 sequences
[M::worker_pipeline::2515.912*28.12] mapped 24498 sequences
[M::worker_pipeline::2530.095*28.17] mapped 15070 sequences
[M::worker_pipeline::2550.170*28.14] mapped 23224 sequences
[M::worker_pipeline::2562.779*28.19] mapped 35424 sequences
[M::worker_pipeline::2575.623*28.22] mapped 35194 sequences
[M::worker_pipeline::2587.739*28.27] mapped 27552 sequences
[M::worker_pipeline::2605.448*28.26] mapped 16517 sequences
[M::worker_pipeline::2621.709*28.29] mapped 9686 sequences
[M::worker_pipeline::2636.532*28.34] mapped 27325 sequences
[M::worker_pipeline::2651.411*28.36] mapped 27073 sequences
[M::worker_pipeline::2663.687*28.39] mapped 33227 sequences
[M::worker_pipeline::2677.402*28.43] mapped 10691 sequences
[M::worker_pipeline::2694.172*28.47] mapped 14320 sequences
[M::worker_pipeline::2705.839*28.50] mapped 24730 sequences
[M::worker_pipeline::2721.945*28.53] mapped 6187 sequences
[M::worker_pipeline::2738.902*28.57] mapped 5801 sequences
[M::worker_pipeline::2757.769*28.57] mapped 5783 sequences
[M::worker_pipeline::2769.049*28.61] mapped 29013 sequences
[M::worker_pipeline::2785.934*28.65] mapped 7720 sequences
[M::worker_pipeline::2813.392*28.57] mapped 5851 sequences
[M::worker_pipeline::2827.256*28.61] mapped 32305 sequences
[M::worker_pipeline::2837.596*28.65] mapped 32972 sequences
[M::worker_pipeline::2854.413*28.68] mapped 14320 sequences
[M::worker_pipeline::2866.910*28.72] mapped 20658 sequences
[M::worker_pipeline::2881.612*28.75] mapped 15812 sequences
[M::worker_pipeline::2893.612*28.78] mapped 15154 sequences
[M::worker_pipeline::2906.128*28.82] mapped 29518 sequences
[M::worker_pipeline::2918.638*28.86] mapped 23124 sequences
[M::worker_pipeline::3115.923*27.25] mapped 11607 sequences
[M::worker_pipeline::3123.160*27.27] mapped 33158 sequences
[M::worker_pipeline::3138.013*27.31] mapped 5761 sequences
[M::worker_pipeline::3153.433*27.35] mapped 5859 sequences
[M::worker_pipeline::3166.690*27.39] mapped 5959 sequences
[M::worker_pipeline::3180.851*27.43] mapped 5908 sequences
[M::worker_pipeline::3195.974*27.45] mapped 14422 sequences
[M::worker_pipeline::3207.774*27.48] mapped 31802 sequences
[M::worker_pipeline::3223.860*27.47] mapped 27040 sequences
[M::worker_pipeline::3248.024*27.43] mapped 5753 sequences
[M::worker_pipeline::3266.618*27.44] mapped 5941 sequences
[M::worker_pipeline::3283.158*27.44] mapped 5844 sequences
[M::worker_pipeline::3296.711*27.48] mapped 12493 sequences
[M::worker_pipeline::3309.583*27.51] mapped 34943 sequences
[M::worker_pipeline::3322.715*27.54] mapped 25901 sequences
[M::worker_pipeline::3346.065*27.51] mapped 6035 sequences
[M::worker_pipeline::3365.757*27.50] mapped 5839 sequences
[M::worker_pipeline::3383.994*27.53] mapped 5930 sequences
[M::worker_pipeline::3397.099*27.57] mapped 5964 sequences
[M::worker_pipeline::3411.342*27.60] mapped 5919 sequences
[M::worker_pipeline::3424.594*27.63] mapped 31038 sequences
[M::worker_pipeline::3436.852*27.66] mapped 30400 sequences
[M::worker_pipeline::3452.460*27.69] mapped 11162 sequences
[M::worker_pipeline::3470.435*27.70] mapped 6110 sequences
[M::worker_pipeline::3487.559*27.72] mapped 6215 sequences
[M::worker_pipeline::3502.717*27.75] mapped 6001 sequences
[M::worker_pipeline::3519.417*27.77] mapped 5930 sequences
[M::worker_pipeline::3533.298*27.79] mapped 6007 sequences
[M::worker_pipeline::3546.366*27.82] mapped 27076 sequences
[M::worker_pipeline::3561.613*27.85] mapped 34814 sequences
[M::worker_pipeline::3578.300*27.87] mapped 10989 sequences
[M::worker_pipeline::3594.436*27.89] mapped 5948 sequences
[M::worker_pipeline::3609.156*27.93] mapped 26993 sequences
[M::worker_pipeline::3626.767*27.93] mapped 11003 sequences
[M::worker_pipeline::3639.250*27.95] mapped 5908 sequences
[M::worker_pipeline::3656.154*27.96] mapped 5968 sequences
[M::worker_pipeline::3672.820*27.96] mapped 5966 sequences
[M::worker_pipeline::3684.076*27.99] mapped 22560 sequences
[M::worker_pipeline::3697.844*28.00] mapped 27826 sequences
[M::worker_pipeline::3709.767*28.03] mapped 20318 sequences
[M::worker_pipeline::3723.503*28.05] mapped 5881 sequences
[M::worker_pipeline::3739.090*28.08] mapped 6285 sequences
[M::worker_pipeline::3749.355*28.10] mapped 25855 sequences
[M::worker_pipeline::3762.079*28.13] mapped 32738 sequences
[M::worker_pipeline::3777.038*28.15] mapped 12201 sequences
[M::worker_pipeline::3792.454*28.18] mapped 6297 sequences
[M::worker_pipeline::3815.366*28.18] mapped 6090 sequences
[M::worker_pipeline::3834.043*28.17] mapped 6041 sequences
[M::worker_pipeline::3849.728*28.19] mapped 10858 sequences
[M::worker_pipeline::3865.687*28.20] mapped 21623 sequences
[M::worker_pipeline::3891.501*28.16] mapped 5834 sequences
[M::worker_pipeline::3905.052*28.19] mapped 34574 sequences
[M::worker_pipeline::3918.797*28.22] mapped 40283 sequences
[M::worker_pipeline::3932.255*28.25] mapped 38369 sequences
[M::worker_pipeline::3944.725*28.28] mapped 28860 sequences
[M::worker_pipeline::3956.635*28.30] mapped 31636 sequences
[M::worker_pipeline::3972.940*28.32] mapped 40604 sequences
[M::worker_pipeline::3999.813*28.30] mapped 6405 sequences
[M::worker_pipeline::4015.272*28.33] mapped 5977 sequences
[M::worker_pipeline::4027.028*28.36] mapped 17432 sequences
[M::worker_pipeline::4040.206*28.39] mapped 36610 sequences
[M::worker_pipeline::4051.872*28.40] mapped 25149 sequences
[M::worker_pipeline::4064.944*28.43] mapped 20706 sequences
[M::worker_pipeline::4078.705*28.46] mapped 32362 sequences
[M::worker_pipeline::4098.661*28.46] mapped 34618 sequences
[M::worker_pipeline::4114.941*28.49] mapped 16384 sequences
[M::worker_pipeline::4133.343*28.50] mapped 5722 sequences
[M::worker_pipeline::4146.815*28.52] mapped 13960 sequences
[M::worker_pipeline::4173.865*28.47] mapped 5936 sequences
[M::worker_pipeline::4188.896*28.49] mapped 20494 sequences
[M::worker_pipeline::4207.811*28.50] mapped 18000 sequences
[M::worker_pipeline::4222.944*28.53] mapped 19116 sequences
[M::worker_pipeline::4240.217*28.54] mapped 19525 sequences
[M::worker_pipeline::4255.763*28.57] mapped 20230 sequences
[M::worker_pipeline::4277.845*28.56] mapped 19501 sequences
[M::worker_pipeline::4290.542*28.58] mapped 20769 sequences
[M::worker_pipeline::4310.800*28.60] mapped 22347 sequences
[M::worker_pipeline::4329.249*28.62] mapped 17650 sequences
[M::worker_pipeline::4345.576*28.65] mapped 19087 sequences
[M::worker_pipeline::4360.567*28.67] mapped 27142 sequences
[M::worker_pipeline::4375.743*28.70] mapped 19620 sequences
[M::worker_pipeline::4386.179*28.72] mapped 42450 sequences
[M::worker_pipeline::4401.486*28.74] mapped 30069 sequences
[M::worker_pipeline::4597.712*27.68] mapped 6253 sequences
[M::worker_pipeline::4607.409*27.70] mapped 6048 sequences
[M::worker_pipeline::4624.882*27.73] mapped 30334 sequences
[M::worker_pipeline::4643.445*27.76] mapped 14080 sequences
[M::worker_pipeline::4658.844*27.79] mapped 20253 sequences
[M::worker_pipeline::4672.903*27.82] mapped 22545 sequences
[M::worker_pipeline::4693.202*27.82] mapped 9405 sequences
[M::worker_pipeline::4705.075*27.84] mapped 32088 sequences
[M::worker_pipeline::4729.227*27.86] mapped 6194 sequences
[M::worker_pipeline::4746.975*27.86] mapped 6026 sequences
[M::worker_pipeline::4763.214*27.89] mapped 6077 sequences
[M::worker_pipeline::4781.583*27.89] mapped 25175 sequences
[M::worker_pipeline::4804.958*27.90] mapped 15182 sequences
[M::worker_pipeline::4819.616*27.93] mapped 6323 sequences
[M::worker_pipeline::4833.051*27.95] mapped 16272 sequences
[M::worker_pipeline::4850.698*27.96] mapped 23943 sequences
[M::worker_pipeline::4865.341*27.98] mapped 12478 sequences
[M::worker_pipeline::4877.663*28.00] mapped 27242 sequences
[M::worker_pipeline::4892.784*28.02] mapped 9782 sequences
[M::worker_pipeline::4906.955*28.02] mapped 29618 sequences
[M::worker_pipeline::4921.894*28.05] mapped 16159 sequences
[M::worker_pipeline::4937.312*28.07] mapped 14956 sequences
[M::worker_pipeline::4952.291*28.09] mapped 6198 sequences
[M::worker_pipeline::4966.621*28.12] mapped 16566 sequences
[M::worker_pipeline::4977.601*28.14] mapped 22130 sequences
[M::worker_pipeline::4991.962*28.15] mapped 6261 sequences
[M::worker_pipeline::5004.394*28.16] mapped 14044 sequences
[M::worker_pipeline::5020.115*28.16] mapped 18429 sequences
[M::worker_pipeline::5032.505*28.17] mapped 9165 sequences
[M::worker_pipeline::5043.290*28.18] mapped 29764 sequences
[M::worker_pipeline::5060.054*28.19] mapped 6474 sequences
[M::worker_pipeline::5075.608*28.20] mapped 23114 sequences
[M::worker_pipeline::5092.790*28.20] mapped 25081 sequences
[M::worker_pipeline::5110.903*28.20] mapped 27903 sequences
[M::worker_pipeline::5124.978*28.23] mapped 27827 sequences
[M::worker_pipeline::5140.847*28.26] mapped 41604 sequences
[M::worker_pipeline::5158.678*28.26] mapped 37624 sequences
[M::worker_pipeline::5173.285*28.28] mapped 6050 sequences
[M::worker_pipeline::5188.330*28.30] mapped 14141 sequences
[M::worker_pipeline::5204.212*28.31] mapped 32584 sequences
[M::worker_pipeline::5225.548*28.28] mapped 26409 sequences
[M::worker_pipeline::5239.378*28.30] mapped 15770 sequences
[M::worker_pipeline::5252.777*28.31] mapped 30823 sequences
[M::worker_pipeline::5269.227*28.33] mapped 12234 sequences
[M::worker_pipeline::5283.385*28.35] mapped 10533 sequences
[M::worker_pipeline::5300.801*28.36] mapped 7144 sequences
[M::worker_pipeline::5321.564*28.39] mapped 11626 sequences
[M::worker_pipeline::5337.739*28.41] mapped 9562 sequences
[M::worker_pipeline::5355.984*28.42] mapped 6110 sequences
[M::worker_pipeline::5375.154*28.41] mapped 5838 sequences
[M::worker_pipeline::5389.640*28.43] mapped 31601 sequences
[M::worker_pipeline::5406.838*28.45] mapped 8883 sequences
[M::worker_pipeline::5423.698*28.46] mapped 6031 sequences
[M::worker_pipeline::5447.845*28.44] mapped 24876 sequences
[M::worker_pipeline::5465.981*28.44] mapped 19842 sequences
[M::worker_pipeline::5483.041*28.45] mapped 20833 sequences
[M::worker_pipeline::5512.388*28.43] mapped 5962 sequences
[M::worker_pipeline::5530.387*28.44] mapped 6175 sequences
[M::worker_pipeline::5548.211*28.44] mapped 12889 sequences
[M::worker_pipeline::5568.601*28.44] mapped 26761 sequences
[M::worker_pipeline::5588.024*28.45] mapped 18251 sequences
[M::worker_pipeline::5604.965*28.47] mapped 5575 sequences
[M::worker_pipeline::5619.905*28.48] mapped 12311 sequences
[M::worker_pipeline::5638.470*28.49] mapped 11688 sequences
[M::worker_pipeline::5656.980*28.50] mapped 6080 sequences
[M::worker_pipeline::5668.378*28.51] mapped 36430 sequences
[M::worker_pipeline::5682.570*28.53] mapped 18592 sequences
[M::worker_pipeline::5709.138*28.49] mapped 14061 sequences
[M::worker_pipeline::5725.066*28.50] mapped 8124 sequences
[M::worker_pipeline::5742.320*28.51] mapped 5783 sequences
[M::worker_pipeline::5756.965*28.53] mapped 16652 sequences
[M::worker_pipeline::5778.793*28.50] mapped 10866 sequences
[M::worker_pipeline::5793.258*28.52] mapped 5993 sequences
[M::worker_pipeline::5810.183*28.52] mapped 5900 sequences
[M::worker_pipeline::5823.454*28.54] mapped 26641 sequences
[M::worker_pipeline::5836.002*28.56] mapped 36787 sequences
[M::worker_pipeline::5860.084*28.54] mapped 18412 sequences
[M::worker_pipeline::5878.619*28.56] mapped 5742 sequences
[M::worker_pipeline::5898.013*28.58] mapped 5852 sequences
[M::worker_pipeline::5917.932*28.59] mapped 5989 sequences
[M::worker_pipeline::5931.050*28.60] mapped 21111 sequences
[M::worker_pipeline::5945.263*28.63] mapped 37338 sequences
[M::worker_pipeline::6155.367*27.76] mapped 15805 sequences
[M::worker_pipeline::6163.522*27.77] mapped 36195 sequences
[M::worker_pipeline::6182.193*27.78] mapped 17098 sequences
[M::worker_pipeline::6196.686*27.80] mapped 16214 sequences
[M::worker_pipeline::6218.896*27.79] mapped 25782 sequences
[M::worker_pipeline::6238.076*27.81] mapped 7366 sequences
[M::worker_pipeline::6251.316*27.82] mapped 38439 sequences
[M::worker_pipeline::6267.293*27.84] mapped 6315 sequences
[M::worker_pipeline::6282.346*27.85] mapped 6040 sequences
[M::worker_pipeline::6296.368*27.87] mapped 28059 sequences
[M::worker_pipeline::6316.940*27.86] mapped 15032 sequences
[M::worker_pipeline::6334.399*27.86] mapped 5712 sequences
[M::worker_pipeline::6346.763*27.87] mapped 5982 sequences
[M::worker_pipeline::6379.798*27.82] mapped 5794 sequences
[M::worker_pipeline::6407.848*27.79] mapped 16010 sequences
[M::worker_pipeline::6419.114*27.80] mapped 16004 sequences
[M::worker_pipeline::6433.643*27.81] mapped 5961 sequences
[M::worker_pipeline::6445.647*27.83] mapped 16839 sequences
[M::worker_pipeline::6454.726*27.84] mapped 35727 sequences
[M::worker_pipeline::6468.557*27.85] mapped 26944 sequences
[M::worker_pipeline::6482.942*27.86] mapped 6003 sequences
[M::worker_pipeline::6494.649*27.88] mapped 15782 sequences
[M::worker_pipeline::6504.708*27.89] mapped 34895 sequences
[M::worker_pipeline::6518.643*27.91] mapped 12340 sequences
[M::worker_pipeline::6538.732*27.91] mapped 5734 sequences
[M::worker_pipeline::6555.103*27.93] mapped 6123 sequences
[M::worker_pipeline::6570.077*27.93] mapped 6074 sequences
[M::worker_pipeline::6598.439*27.88] mapped 5955 sequences
[M::worker_pipeline::6614.335*27.87] mapped 8016 sequences
[M::worker_pipeline::6629.016*27.87] mapped 32624 sequences
[M::worker_pipeline::6642.202*27.87] mapped 19359 sequences
[M::worker_pipeline::6660.989*27.86] mapped 10857 sequences
[M::worker_pipeline::6671.084*27.87] mapped 9803 sequences
[M::worker_pipeline::6683.027*27.88] mapped 34909 sequences
[M::worker_pipeline::6698.828*27.89] mapped 20016 sequences
[M::worker_pipeline::6712.060*27.90] mapped 14238 sequences
[M::worker_pipeline::6727.823*27.89] mapped 17014 sequences
[M::worker_pipeline::6740.337*27.90] mapped 28442 sequences
[M::worker_pipeline::6751.230*27.91] mapped 16980 sequences
[M::worker_pipeline::6761.151*27.92] mapped 29143 sequences
[M::worker_pipeline::6777.024*27.93] mapped 5827 sequences
[M::worker_pipeline::6792.422*27.94] mapped 5863 sequences
[M::worker_pipeline::6806.143*27.95] mapped 5714 sequences
[M::worker_pipeline::6821.431*27.96] mapped 9058 sequences
[M::worker_pipeline::6833.927*27.97] mapped 32961 sequences
[M::worker_pipeline::6853.294*27.97] mapped 5959 sequences
[M::worker_pipeline::6868.208*27.99] mapped 5860 sequences
[M::worker_pipeline::6889.202*27.98] mapped 6312 sequences
[M::worker_pipeline::6901.621*27.99] mapped 34828 sequences
[M::worker_pipeline::6915.050*28.01] mapped 22415 sequences
[M::worker_pipeline::6929.912*28.02] mapped 8003 sequences
[M::worker_pipeline::6942.759*28.03] mapped 6100 sequences
[M::worker_pipeline::6960.083*28.04] mapped 26273 sequences
[M::worker_pipeline::6976.825*28.05] mapped 6091 sequences
[M::worker_pipeline::6989.551*28.07] mapped 22047 sequences
[M::worker_pipeline::6999.905*28.08] mapped 35748 sequences
[M::worker_pipeline::7014.767*28.09] mapped 18475 sequences
[M::worker_pipeline::7026.468*28.11] mapped 18851 sequences
[M::worker_pipeline::7040.586*28.12] mapped 17764 sequences
[M::worker_pipeline::7055.279*28.13] mapped 15996 sequences
[M::worker_pipeline::7070.581*28.13] mapped 17839 sequences
[M::worker_pipeline::7083.053*28.14] mapped 18886 sequences
[M::worker_pipeline::7096.457*28.15] mapped 19048 sequences
[M::worker_pipeline::7116.329*28.14] mapped 19280 sequences
[M::worker_pipeline::7127.364*28.15] mapped 20390 sequences
[M::worker_pipeline::7138.359*28.16] mapped 21910 sequences
[M::worker_pipeline::7154.473*28.16] mapped 23068 sequences
[M::worker_pipeline::7166.236*28.17] mapped 25464 sequences
[M::worker_pipeline::7178.546*28.18] mapped 29042 sequences
[M::worker_pipeline::7193.550*28.19] mapped 29027 sequences
[M::worker_pipeline::7204.635*28.20] mapped 32097 sequences
[M::worker_pipeline::7215.566*28.18] mapped 27232 sequences
[M::main] Version: 2.28-r1209
[M::main] CMD: minimap2 --MD -ax lr:hq --eqx -y -t 40 assembly/output/verkko/T2T07/assembly.fasta data/mapped/T2T07/T2T07.UL.100G.mod.fastq
[M::main] Real time: 7218.502 sec; CPU: 203367.889 sec; Peak RSS: 45.458 GB
[bam_sort_core] merging from 4 files and 8 in-memory blocks...
