[M::mm_idx_gen::44.159*1.47] collected minimizers
[M::mm_idx_gen::47.368*2.24] sorted minimizers
[M::main::47.368*2.24] loaded/built the index for 25 target sequence(s)
[M::mm_mapopt_update::52.780*2.11] mid_occ = 177
[M::mm_idx_stat] kmer size: 19; skip: 19; is_hpc: 0; #seq: 25
[M::mm_idx_stat::57.053*2.03] distinct minimizers: 215125355 (92.06% are singletons); average occurrences: 1.455; average spacing: 9.958; total length: 3117292070
[M::worker_pipeline::81.687*10.65] mapped 5806 sequences
[M::worker_pipeline::91.400*13.18] mapped 36512 sequences
[M::worker_pipeline::102.142*15.50] mapped 36769 sequences
[M::worker_pipeline::112.586*17.49] mapped 37949 sequences
[M::worker_pipeline::127.804*19.77] mapped 35616 sequences
[M::worker_pipeline::143.129*21.20] mapped 14017 sequences
[M::worker_pipeline::156.766*22.03] mapped 5830 sequences
[M::worker_pipeline::172.146*22.79] mapped 5756 sequences
[M::worker_pipeline::186.929*23.57] mapped 5931 sequences
[M::worker_pipeline::199.845*23.87] mapped 5989 sequences
[M::worker_pipeline::213.750*24.35] mapped 5800 sequences
[M::worker_pipeline::222.611*24.81] mapped 28341 sequences
[M::worker_pipeline::232.483*25.30] mapped 34702 sequences
[M::worker_pipeline::246.029*25.76] mapped 13986 sequences
[M::worker_pipeline::260.270*26.01] mapped 5809 sequences
[M::worker_pipeline::270.942*26.30] mapped 5867 sequences
[M::worker_pipeline::299.681*25.18] mapped 14565 sequences
[M::worker_pipeline::310.424*25.52] mapped 33792 sequences
[M::worker_pipeline::322.853*25.89] mapped 28284 sequences
[M::worker_pipeline::336.062*26.11] mapped 5962 sequences
[M::worker_pipeline::350.809*26.22] mapped 5906 sequences
[M::worker_pipeline::361.904*26.48] mapped 5900 sequences
[M::worker_pipeline::372.334*26.76] mapped 31982 sequences
[M::worker_pipeline::387.119*27.13] mapped 9136 sequences
[M::worker_pipeline::401.169*27.40] mapped 6039 sequences
[M::worker_pipeline::412.345*27.66] mapped 24675 sequences
[M::worker_pipeline::424.893*27.91] mapped 32875 sequences
[M::worker_pipeline::440.752*28.06] mapped 18001 sequences
[M::worker_pipeline::454.680*28.29] mapped 5910 sequences
[M::worker_pipeline::468.228*28.35] mapped 5767 sequences
[M::worker_pipeline::481.829*28.55] mapped 5874 sequences
[M::worker_pipeline::496.922*28.58] mapped 5954 sequences
[M::worker_pipeline::512.976*28.59] mapped 5807 sequences
[M::worker_pipeline::525.668*28.73] mapped 8543 sequences
[M::worker_pipeline::536.869*28.90] mapped 25828 sequences
[M::worker_pipeline::549.189*29.08] mapped 32063 sequences
[M::worker_pipeline::561.212*29.21] mapped 18222 sequences
[M::worker_pipeline::579.081*29.15] mapped 17976 sequences
[M::worker_pipeline::593.621*29.25] mapped 5922 sequences
[M::worker_pipeline::605.673*29.34] mapped 5774 sequences
[M::worker_pipeline::619.281*29.42] mapped 5937 sequences
[M::worker_pipeline::630.611*29.50] mapped 5895 sequences
[M::worker_pipeline::639.839*29.56] mapped 34366 sequences
[M::worker_pipeline::655.080*29.63] mapped 20761 sequences
[M::worker_pipeline::667.754*29.72] mapped 6132 sequences
[M::worker_pipeline::679.050*29.81] mapped 15131 sequences
[M::worker_pipeline::693.476*29.90] mapped 5899 sequences
[M::worker_pipeline::706.709*29.94] mapped 12183 sequences
[M::worker_pipeline::716.795*29.99] mapped 34438 sequences
[M::worker_pipeline::735.608*29.95] mapped 14464 sequences
[M::worker_pipeline::753.063*29.93] mapped 5924 sequences
[M::worker_pipeline::769.324*29.93] mapped 8038 sequences
[M::worker_pipeline::779.107*29.98] mapped 32088 sequences
[M::worker_pipeline::790.773*30.03] mapped 21286 sequences
[M::worker_pipeline::800.966*30.12] mapped 48691 sequences
[M::worker_pipeline::812.927*30.16] mapped 29567 sequences
[M::worker_pipeline::826.355*30.24] mapped 5963 sequences
[M::worker_pipeline::837.967*30.26] mapped 5916 sequences
[M::worker_pipeline::847.230*30.30] mapped 43590 sequences
[M::worker_pipeline::857.460*30.38] mapped 38409 sequences
[M::worker_pipeline::870.706*30.42] mapped 9544 sequences
[M::worker_pipeline::881.378*30.47] mapped 30895 sequences
[M::worker_pipeline::892.349*30.56] mapped 37208 sequences
[M::worker_pipeline::933.783*29.78] mapped 13818 sequences
[M::worker_pipeline::948.479*29.78] mapped 5563 sequences
[M::worker_pipeline::959.604*29.85] mapped 21636 sequences
[M::worker_pipeline::970.216*29.92] mapped 38493 sequences
[M::worker_pipeline::985.558*29.96] mapped 27780 sequences
[M::worker_pipeline::997.570*30.03] mapped 5810 sequences
[M::worker_pipeline::1008.530*30.08] mapped 25908 sequences
[M::worker_pipeline::1023.412*30.09] mapped 20828 sequences
[M::worker_pipeline::1034.884*30.15] mapped 5999 sequences
[M::worker_pipeline::1046.182*30.18] mapped 5800 sequences
[M::worker_pipeline::1058.819*30.23] mapped 5743 sequences
[M::worker_pipeline::1077.224*30.08] mapped 11958 sequences
[M::worker_pipeline::1089.007*30.13] mapped 32281 sequences
[M::worker_pipeline::1104.411*30.19] mapped 5974 sequences
[M::worker_pipeline::1116.431*30.22] mapped 5777 sequences
[M::worker_pipeline::1125.442*30.26] mapped 29402 sequences
[M::worker_pipeline::1137.134*30.32] mapped 38231 sequences
[M::worker_pipeline::1149.494*30.36] mapped 14319 sequences
[M::worker_pipeline::1162.506*30.41] mapped 5823 sequences
[M::worker_pipeline::1360.328*26.36] mapped 23655 sequences
[M::worker_pipeline::1369.271*26.40] mapped 20978 sequences
[M::worker_pipeline::1384.249*26.51] mapped 5958 sequences
[M::worker_pipeline::1397.695*26.57] mapped 5857 sequences
[M::worker_pipeline::1410.144*26.62] mapped 5727 sequences
[M::worker_pipeline::1420.680*26.70] mapped 32607 sequences
[M::worker_pipeline::1433.387*26.77] mapped 32957 sequences
[M::worker_pipeline::1445.724*26.85] mapped 9115 sequences
[M::worker_pipeline::1462.614*26.88] mapped 5919 sequences
[M::worker_pipeline::1476.275*26.96] mapped 7516 sequences
[M::worker_pipeline::1489.190*27.04] mapped 37403 sequences
[M::worker_pipeline::1504.261*27.11] mapped 6131 sequences
[M::worker_pipeline::1516.005*27.18] mapped 31560 sequences
[M::worker_pipeline::1531.942*27.19] mapped 13899 sequences
[M::worker_pipeline::1548.800*27.22] mapped 5883 sequences
[M::worker_pipeline::1559.640*27.28] mapped 24822 sequences
[M::worker_pipeline::1571.159*27.33] mapped 26328 sequences
[M::worker_pipeline::1586.201*27.39] mapped 19247 sequences
[M::worker_pipeline::1600.079*27.46] mapped 28498 sequences
[M::worker_pipeline::1613.636*27.54] mapped 17829 sequences
[M::worker_pipeline::1625.947*27.58] mapped 12613 sequences
[M::worker_pipeline::1639.343*27.65] mapped 5792 sequences
[M::worker_pipeline::1649.290*27.70] mapped 24052 sequences
[M::worker_pipeline::1660.993*27.75] mapped 21521 sequences
[M::worker_pipeline::1671.055*27.78] mapped 31200 sequences
[M::worker_pipeline::1684.214*27.84] mapped 5808 sequences
[M::worker_pipeline::1696.317*27.88] mapped 5777 sequences
[M::worker_pipeline::1704.985*27.93] mapped 35440 sequences
[M::worker_pipeline::1721.118*27.93] mapped 7495 sequences
[M::worker_pipeline::1733.501*27.95] mapped 6036 sequences
[M::worker_pipeline::1743.469*27.95] mapped 28350 sequences
[M::worker_pipeline::1756.541*27.99] mapped 14852 sequences
[M::worker_pipeline::1766.595*28.04] mapped 28478 sequences
[M::worker_pipeline::1781.325*28.09] mapped 8441 sequences
[M::worker_pipeline::1798.819*28.08] mapped 5974 sequences
[M::worker_pipeline::1810.854*28.13] mapped 24694 sequences
[M::worker_pipeline::1824.609*28.16] mapped 18267 sequences
[M::worker_pipeline::1839.160*28.22] mapped 6117 sequences
[M::worker_pipeline::1850.794*28.24] mapped 17336 sequences
[M::worker_pipeline::1875.749*28.14] mapped 25620 sequences
[M::worker_pipeline::1890.522*28.20] mapped 6120 sequences
[M::worker_pipeline::1902.221*28.24] mapped 30194 sequences
[M::worker_pipeline::1918.803*28.26] mapped 9411 sequences
[M::worker_pipeline::1930.397*28.30] mapped 17821 sequences
[M::worker_pipeline::1942.967*28.33] mapped 20052 sequences
[M::worker_pipeline::1959.399*28.34] mapped 18696 sequences
[M::worker_pipeline::1974.566*28.38] mapped 18184 sequences
[M::worker_pipeline::1988.256*28.41] mapped 17077 sequences
[M::worker_pipeline::2000.872*28.43] mapped 23114 sequences
[M::worker_pipeline::2013.916*28.46] mapped 17692 sequences
[M::worker_pipeline::2027.856*28.50] mapped 19172 sequences
[M::worker_pipeline::2039.385*28.53] mapped 22752 sequences
[M::worker_pipeline::2053.005*28.57] mapped 18596 sequences
[M::worker_pipeline::2066.210*28.62] mapped 20970 sequences
[M::worker_pipeline::2081.023*28.66] mapped 21359 sequences
[M::worker_pipeline::2093.435*28.71] mapped 22952 sequences
[M::worker_pipeline::2104.922*28.74] mapped 24498 sequences
[M::worker_pipeline::2117.440*28.78] mapped 15070 sequences
[M::worker_pipeline::2133.241*28.79] mapped 23224 sequences
[M::worker_pipeline::2143.803*28.81] mapped 35424 sequences
[M::worker_pipeline::2156.359*28.85] mapped 35194 sequences
[M::worker_pipeline::2167.729*28.89] mapped 27552 sequences
[M::worker_pipeline::2180.823*28.90] mapped 16517 sequences
[M::worker_pipeline::2193.794*28.92] mapped 9686 sequences
[M::worker_pipeline::2204.695*28.94] mapped 27325 sequences
[M::worker_pipeline::2216.504*28.98] mapped 27073 sequences
[M::worker_pipeline::2227.364*29.00] mapped 33227 sequences
[M::worker_pipeline::2239.755*29.03] mapped 10691 sequences
[M::worker_pipeline::2250.517*29.06] mapped 14320 sequences
[M::worker_pipeline::2260.779*29.08] mapped 24730 sequences
[M::worker_pipeline::2274.853*29.13] mapped 6187 sequences
[M::worker_pipeline::2287.350*29.14] mapped 5801 sequences
[M::worker_pipeline::2296.979*29.13] mapped 5783 sequences
[M::worker_pipeline::2306.888*29.15] mapped 29013 sequences
[M::worker_pipeline::2321.895*29.20] mapped 7720 sequences
[M::worker_pipeline::2339.705*29.17] mapped 5851 sequences
[M::worker_pipeline::2348.134*29.18] mapped 32305 sequences
[M::worker_pipeline::2360.720*29.22] mapped 32972 sequences
[M::worker_pipeline::2376.465*29.25] mapped 14320 sequences
[M::worker_pipeline::2387.621*29.27] mapped 20658 sequences
[M::worker_pipeline::2401.364*29.30] mapped 15812 sequences
[M::worker_pipeline::2412.839*29.34] mapped 15154 sequences
[M::worker_pipeline::2598.928*27.45] mapped 29518 sequences
[M::worker_pipeline::2605.715*27.47] mapped 23124 sequences
[M::worker_pipeline::2618.768*27.51] mapped 11607 sequences
[M::worker_pipeline::2631.531*27.53] mapped 33158 sequences
[M::worker_pipeline::2644.788*27.56] mapped 5761 sequences
[M::worker_pipeline::2657.745*27.59] mapped 5859 sequences
[M::worker_pipeline::2671.573*27.62] mapped 5959 sequences
[M::worker_pipeline::2683.134*27.64] mapped 5908 sequences
[M::worker_pipeline::2695.839*27.69] mapped 14422 sequences
[M::worker_pipeline::2705.500*27.72] mapped 31802 sequences
[M::worker_pipeline::2720.521*27.74] mapped 27040 sequences
[M::worker_pipeline::2734.717*27.76] mapped 5753 sequences
[M::worker_pipeline::2748.020*27.79] mapped 5941 sequences
[M::worker_pipeline::2767.035*27.79] mapped 5844 sequences
[M::worker_pipeline::2778.319*27.83] mapped 12493 sequences
[M::worker_pipeline::2788.338*27.85] mapped 34943 sequences
[M::worker_pipeline::2801.681*27.89] mapped 25901 sequences
[M::worker_pipeline::2817.068*27.91] mapped 6035 sequences
[M::worker_pipeline::2829.680*27.93] mapped 5839 sequences
[M::worker_pipeline::2845.942*27.95] mapped 5930 sequences
[M::worker_pipeline::2859.084*27.98] mapped 5964 sequences
[M::worker_pipeline::2875.039*27.99] mapped 5919 sequences
[M::worker_pipeline::2883.634*27.98] mapped 31038 sequences
[M::worker_pipeline::2897.217*28.02] mapped 30400 sequences
[M::worker_pipeline::2910.906*28.05] mapped 11162 sequences
[M::worker_pipeline::2925.612*28.06] mapped 6110 sequences
[M::worker_pipeline::2941.292*28.08] mapped 6215 sequences
[M::worker_pipeline::2952.164*28.10] mapped 6001 sequences
[M::worker_pipeline::2962.276*28.12] mapped 5930 sequences
[M::worker_pipeline::2975.940*28.15] mapped 6007 sequences
[M::worker_pipeline::2986.587*28.18] mapped 27076 sequences
[M::worker_pipeline::2996.862*28.21] mapped 34814 sequences
[M::worker_pipeline::3009.819*28.23] mapped 10989 sequences
[M::worker_pipeline::3022.011*28.25] mapped 5948 sequences
[M::worker_pipeline::3031.711*28.27] mapped 26993 sequences
[M::worker_pipeline::3044.149*28.28] mapped 11003 sequences
[M::worker_pipeline::3055.990*28.30] mapped 5908 sequences
[M::worker_pipeline::3067.902*28.32] mapped 5968 sequences
[M::worker_pipeline::3080.485*28.33] mapped 5966 sequences
[M::worker_pipeline::3088.698*28.34] mapped 22560 sequences
[M::worker_pipeline::3100.483*28.36] mapped 27826 sequences
[M::worker_pipeline::3111.353*28.38] mapped 20318 sequences
[M::worker_pipeline::3122.335*28.40] mapped 5881 sequences
[M::worker_pipeline::3135.361*28.43] mapped 6285 sequences
[M::worker_pipeline::3143.107*28.43] mapped 25855 sequences
[M::worker_pipeline::3155.033*28.46] mapped 32738 sequences
[M::worker_pipeline::3168.541*28.48] mapped 12201 sequences
[M::worker_pipeline::3180.278*28.51] mapped 6297 sequences
[M::worker_pipeline::3197.905*28.51] mapped 6090 sequences
[M::worker_pipeline::3216.831*28.48] mapped 6041 sequences
[M::worker_pipeline::3228.285*28.51] mapped 10858 sequences
[M::worker_pipeline::3240.300*28.52] mapped 21623 sequences
[M::worker_pipeline::3257.750*28.51] mapped 5834 sequences
[M::worker_pipeline::3267.223*28.53] mapped 34574 sequences
[M::worker_pipeline::3276.650*28.55] mapped 40283 sequences
[M::worker_pipeline::3288.580*28.58] mapped 38369 sequences
[M::worker_pipeline::3300.455*28.60] mapped 28860 sequences
[M::worker_pipeline::3310.495*28.62] mapped 31636 sequences
[M::worker_pipeline::3323.078*28.64] mapped 40604 sequences
[M::worker_pipeline::3337.592*28.66] mapped 6405 sequences
[M::worker_pipeline::3350.425*28.67] mapped 5977 sequences
[M::worker_pipeline::3361.925*28.70] mapped 17432 sequences
[M::worker_pipeline::3370.753*28.72] mapped 36610 sequences
[M::worker_pipeline::3383.414*28.75] mapped 25149 sequences
[M::worker_pipeline::3396.108*28.77] mapped 20706 sequences
[M::worker_pipeline::3406.441*28.79] mapped 32362 sequences
[M::worker_pipeline::3418.566*28.82] mapped 34618 sequences
[M::worker_pipeline::3436.028*28.81] mapped 16384 sequences
[M::worker_pipeline::3450.302*28.82] mapped 5722 sequences
[M::worker_pipeline::3461.545*28.84] mapped 13960 sequences
[M::worker_pipeline::3477.782*28.86] mapped 5936 sequences
[M::worker_pipeline::3490.522*28.87] mapped 20494 sequences
[M::worker_pipeline::3500.313*28.90] mapped 18000 sequences
[M::worker_pipeline::3511.180*28.91] mapped 19116 sequences
[M::worker_pipeline::3526.043*28.92] mapped 19525 sequences
[M::worker_pipeline::3539.494*28.94] mapped 20230 sequences
[M::worker_pipeline::3555.346*28.95] mapped 19501 sequences
[M::worker_pipeline::3567.191*28.97] mapped 20769 sequences
[M::worker_pipeline::3580.510*28.98] mapped 22347 sequences
[M::worker_pipeline::3594.540*29.00] mapped 17650 sequences
[M::worker_pipeline::3607.740*29.02] mapped 19087 sequences
[M::worker_pipeline::3620.973*29.05] mapped 27142 sequences
[M::worker_pipeline::3806.014*27.80] mapped 19620 sequences
[M::worker_pipeline::3812.684*27.79] mapped 42450 sequences
[M::worker_pipeline::3828.537*27.82] mapped 30069 sequences
[M::worker_pipeline::3842.724*27.84] mapped 6253 sequences
[M::worker_pipeline::3857.655*27.86] mapped 6048 sequences
[M::worker_pipeline::3869.297*27.88] mapped 30334 sequences
[M::worker_pipeline::3883.598*27.91] mapped 14080 sequences
[M::worker_pipeline::3895.675*27.93] mapped 20253 sequences
[M::worker_pipeline::3909.350*27.95] mapped 22545 sequences
[M::worker_pipeline::3922.643*27.98] mapped 9405 sequences
[M::worker_pipeline::3933.459*28.00] mapped 32088 sequences
[M::worker_pipeline::3950.181*28.02] mapped 6194 sequences
[M::worker_pipeline::3966.957*28.04] mapped 6026 sequences
[M::worker_pipeline::3980.217*28.07] mapped 6077 sequences
[M::worker_pipeline::3992.018*28.09] mapped 25175 sequences
[M::worker_pipeline::4007.418*28.10] mapped 15182 sequences
[M::worker_pipeline::4017.546*28.12] mapped 6323 sequences
[M::worker_pipeline::4027.655*28.13] mapped 16272 sequences
[M::worker_pipeline::4041.030*28.16] mapped 23943 sequences
[M::worker_pipeline::4055.252*28.18] mapped 12478 sequences
[M::worker_pipeline::4064.510*28.18] mapped 27242 sequences
[M::worker_pipeline::4083.611*28.16] mapped 9782 sequences
[M::worker_pipeline::4095.164*28.17] mapped 29618 sequences
[M::worker_pipeline::4105.719*28.19] mapped 16159 sequences
[M::worker_pipeline::4117.511*28.21] mapped 14956 sequences
[M::worker_pipeline::4130.689*28.22] mapped 6198 sequences
[M::worker_pipeline::4139.973*28.22] mapped 16566 sequences
[M::worker_pipeline::4152.612*28.24] mapped 22130 sequences
[M::worker_pipeline::4164.660*28.26] mapped 6261 sequences
[M::worker_pipeline::4175.507*28.27] mapped 14044 sequences
[M::worker_pipeline::4190.160*28.30] mapped 18429 sequences
[M::worker_pipeline::4201.775*28.31] mapped 9165 sequences
[M::worker_pipeline::4213.274*28.32] mapped 29764 sequences
[M::worker_pipeline::4226.368*28.34] mapped 6474 sequences
[M::worker_pipeline::4238.745*28.36] mapped 23114 sequences
[M::worker_pipeline::4253.613*28.38] mapped 25081 sequences
[M::worker_pipeline::4270.663*28.39] mapped 27903 sequences
[M::worker_pipeline::4283.489*28.41] mapped 27827 sequences
[M::worker_pipeline::4296.918*28.43] mapped 41604 sequences
[M::worker_pipeline::4321.271*28.39] mapped 37624 sequences
[M::worker_pipeline::4335.512*28.42] mapped 6050 sequences
[M::worker_pipeline::4349.189*28.43] mapped 14141 sequences
[M::worker_pipeline::4362.207*28.44] mapped 32584 sequences
[M::worker_pipeline::4377.313*28.45] mapped 26409 sequences
[M::worker_pipeline::4392.144*28.46] mapped 15770 sequences
[M::worker_pipeline::4404.249*28.48] mapped 30823 sequences
[M::worker_pipeline::4422.655*28.49] mapped 12234 sequences
[M::worker_pipeline::4439.331*28.51] mapped 10533 sequences
[M::worker_pipeline::4452.972*28.52] mapped 7144 sequences
[M::worker_pipeline::4468.019*28.53] mapped 11626 sequences
[M::worker_pipeline::4479.092*28.54] mapped 9562 sequences
[M::worker_pipeline::4492.233*28.56] mapped 6110 sequences
[M::worker_pipeline::4507.673*28.56] mapped 5838 sequences
[M::worker_pipeline::4514.956*28.55] mapped 31601 sequences
[M::worker_pipeline::4531.252*28.58] mapped 8883 sequences
[M::worker_pipeline::4541.932*28.58] mapped 6031 sequences
[M::worker_pipeline::4555.675*28.59] mapped 24876 sequences
[M::worker_pipeline::4568.570*28.60] mapped 19842 sequences
[M::worker_pipeline::4579.462*28.61] mapped 20833 sequences
[M::worker_pipeline::4595.603*28.62] mapped 5962 sequences
[M::worker_pipeline::4609.507*28.63] mapped 6175 sequences
[M::worker_pipeline::4619.350*28.62] mapped 12889 sequences
[M::worker_pipeline::4633.667*28.64] mapped 26761 sequences
[M::worker_pipeline::4648.296*28.65] mapped 18251 sequences
[M::worker_pipeline::4661.656*28.66] mapped 5575 sequences
[M::worker_pipeline::4672.395*28.66] mapped 12311 sequences
[M::worker_pipeline::4686.539*28.67] mapped 11688 sequences
[M::worker_pipeline::4701.355*28.69] mapped 6080 sequences
[M::worker_pipeline::4711.029*28.69] mapped 36430 sequences
[M::worker_pipeline::4725.344*28.72] mapped 18592 sequences
[M::worker_pipeline::4739.879*28.73] mapped 14061 sequences
[M::worker_pipeline::4753.911*28.74] mapped 8124 sequences
[M::worker_pipeline::4770.330*28.77] mapped 5783 sequences
[M::worker_pipeline::4782.535*28.79] mapped 16652 sequences
[M::worker_pipeline::4795.349*28.80] mapped 10866 sequences
[M::worker_pipeline::4807.642*28.81] mapped 5993 sequences
[M::worker_pipeline::4823.924*28.82] mapped 5900 sequences
[M::worker_pipeline::4833.869*28.83] mapped 26641 sequences
[M::worker_pipeline::4846.798*28.85] mapped 36787 sequences
[M::worker_pipeline::4863.707*28.85] mapped 18412 sequences
[M::worker_pipeline::4877.163*28.87] mapped 5742 sequences
[M::worker_pipeline::5072.212*27.86] mapped 5852 sequences
[M::worker_pipeline::5082.812*27.86] mapped 5989 sequences
[M::worker_pipeline::5095.312*27.89] mapped 21111 sequences
[M::worker_pipeline::5107.317*27.91] mapped 37338 sequences
[M::worker_pipeline::5124.541*27.92] mapped 15805 sequences
[M::worker_pipeline::5137.631*27.93] mapped 36195 sequences
[M::worker_pipeline::5157.881*27.92] mapped 17098 sequences
[M::worker_pipeline::5170.311*27.93] mapped 16214 sequences
[M::worker_pipeline::5183.001*27.94] mapped 25782 sequences
[M::worker_pipeline::5198.605*27.96] mapped 7366 sequences
[M::worker_pipeline::5209.562*27.98] mapped 38439 sequences
[M::worker_pipeline::5227.632*27.99] mapped 6315 sequences
[M::worker_pipeline::5240.083*28.00] mapped 6040 sequences
[M::worker_pipeline::5251.420*28.02] mapped 28059 sequences
[M::worker_pipeline::5268.938*28.03] mapped 15032 sequences
[M::worker_pipeline::5283.297*28.05] mapped 5712 sequences
[M::worker_pipeline::5295.493*28.06] mapped 5982 sequences
[M::worker_pipeline::5315.664*28.03] mapped 5794 sequences
[M::worker_pipeline::5328.030*28.05] mapped 16010 sequences
[M::worker_pipeline::5337.690*28.05] mapped 16004 sequences
[M::worker_pipeline::5352.728*28.07] mapped 5961 sequences
[M::worker_pipeline::5363.778*28.08] mapped 16839 sequences
[M::worker_pipeline::5373.261*28.10] mapped 35727 sequences
[M::worker_pipeline::5387.205*28.11] mapped 26944 sequences
[M::worker_pipeline::5400.191*28.13] mapped 6003 sequences
[M::worker_pipeline::5410.208*28.14] mapped 15782 sequences
[M::worker_pipeline::5419.985*28.15] mapped 34895 sequences
[M::worker_pipeline::5433.431*28.17] mapped 12340 sequences
[M::worker_pipeline::5445.300*28.18] mapped 5734 sequences
[M::worker_pipeline::5457.431*28.20] mapped 6123 sequences
[M::worker_pipeline::5472.739*28.20] mapped 6074 sequences
[M::worker_pipeline::5488.061*28.20] mapped 5955 sequences
[M::worker_pipeline::5502.671*28.21] mapped 8016 sequences
