[M::mm_idx_gen::82.615*1.18] collected minimizers
[M::mm_idx_gen::83.236*1.43] sorted minimizers
[M::main::83.236*1.43] loaded/built the index for 1372 target sequence(s)
[M::mm_mapopt_update::84.164*1.43] mid_occ = 237
[M::worker_pipeline::2357.716*28.36] mapped 11383 sequences
[M::worker_pipeline::2372.121*28.41] mapped 11887 sequences
[M::worker_pipeline::2385.462*28.44] mapped 12014 sequences
[M::worker_pipeline::2403.472*28.46] mapped 13676 sequences
[M::worker_pipeline::2424.689*28.53] mapped 14384 sequences
[M::worker_pipeline::2438.931*28.57] mapped 11842 sequences
[M::worker_pipeline::2454.713*28.60] mapped 10585 sequences
[M::worker_pipeline::2470.599*28.65] mapped 8996 sequences
[M::worker_pipeline::2484.436*28.68] mapped 8940 sequences
[M::worker_pipeline::2502.063*28.71] mapped 8993 sequences
[M::worker_pipeline::2520.566*28.73] mapped 8862 sequences
[M::worker_pipeline::2536.942*28.75] mapped 8834 sequences
[M::worker_pipeline::2555.450*28.76] mapped 8836 sequences
[M::worker_pipeline::2570.407*28.75] mapped 8492 sequences
[M::worker_pipeline::2584.184*28.77] mapped 8670 sequences
[M::worker_pipeline::2596.447*28.79] mapped 8788 sequences
[M::worker_pipeline::2611.133*28.81] mapped 9511 sequences
[M::worker_pipeline::2663.572*28.47] mapped 9670 sequences
[M::worker_pipeline::2667.213*28.43] mapped 9280 sequences
[M::worker_pipeline::2688.992*28.45] mapped 9154 sequences
[M::worker_pipeline::2705.740*28.48] mapped 9507 sequences
[M::worker_pipeline::2721.533*28.51] mapped 9402 sequences
[M::worker_pipeline::2736.365*28.54] mapped 9647 sequences
[M::worker_pipeline::2751.579*28.58] mapped 9656 sequences
[M::worker_pipeline::2766.330*28.62] mapped 9741 sequences
[M::worker_pipeline::2786.167*28.65] mapped 10536 sequences
[M::worker_pipeline::2802.591*28.67] mapped 11395 sequences
[M::worker_pipeline::2817.746*28.69] mapped 11728 sequences
[M::worker_pipeline::2834.401*28.72] mapped 12061 sequences
[M::worker_pipeline::2861.052*28.79] mapped 15159 sequences
[M::worker_pipeline::2882.887*28.77] mapped 18467 sequences
[M::worker_pipeline::2893.041*28.80] mapped 12764 sequences
[M::worker_pipeline::2904.568*28.83] mapped 12342 sequences
[M::worker_pipeline::2917.719*28.86] mapped 12601 sequences
[M::worker_pipeline::2933.301*28.90] mapped 12507 sequences
[M::worker_pipeline::2949.632*28.92] mapped 12333 sequences
[M::worker_pipeline::2963.882*28.95] mapped 12537 sequences
[M::worker_pipeline::2977.387*28.96] mapped 12493 sequences
[M::worker_pipeline::2989.367*28.99] mapped 12763 sequences
[M::worker_pipeline::3043.563*28.71] mapped 13963 sequences
[M::worker_pipeline::3048.440*28.67] mapped 14323 sequences
[M::worker_pipeline::3068.490*28.71] mapped 14627 sequences
[M::worker_pipeline::3089.783*28.75] mapped 17512 sequences
[M::worker_pipeline::3105.810*28.79] mapped 12909 sequences
[M::worker_pipeline::3120.695*28.81] mapped 11266 sequences
[M::worker_pipeline::3135.221*28.84] mapped 11774 sequences
[M::worker_pipeline::3149.800*28.86] mapped 11598 sequences
[M::worker_pipeline::3163.778*28.90] mapped 11719 sequences
[M::worker_pipeline::3178.602*28.93] mapped 11695 sequences
[M::worker_pipeline::3192.432*28.96] mapped 11866 sequences
[M::worker_pipeline::3210.389*28.97] mapped 11938 sequences
[M::worker_pipeline::3225.414*28.98] mapped 13109 sequences
[M::worker_pipeline::3241.467*28.99] mapped 13444 sequences
[M::worker_pipeline::3259.082*28.99] mapped 13879 sequences
[M::worker_pipeline::3277.207*29.03] mapped 14915 sequences
[M::worker_pipeline::3294.926*29.04] mapped 13918 sequences
[M::worker_pipeline::3310.044*29.05] mapped 10342 sequences
[M::worker_pipeline::3323.289*29.06] mapped 10422 sequences
[M::worker_pipeline::3340.036*29.09] mapped 10720 sequences
[M::worker_pipeline::3355.423*29.10] mapped 10666 sequences
[M::worker_pipeline::3372.608*29.11] mapped 10711 sequences
[M::worker_pipeline::3389.643*29.13] mapped 10715 sequences
[M::worker_pipeline::3446.207*28.86] mapped 10798 sequences
[M::worker_pipeline::3450.092*28.83] mapped 11525 sequences
[M::worker_pipeline::3469.292*28.85] mapped 12347 sequences
[M::worker_pipeline::3484.232*28.87] mapped 12830 sequences
[M::worker_pipeline::3497.717*28.90] mapped 12676 sequences
[M::worker_pipeline::3520.033*28.94] mapped 14482 sequences
[M::worker_pipeline::3532.185*28.96] mapped 10175 sequences
[M::worker_pipeline::3545.681*28.99] mapped 9939 sequences
[M::worker_pipeline::3562.318*29.02] mapped 10156 sequences
[M::worker_pipeline::3576.679*29.04] mapped 10162 sequences
[M::worker_pipeline::3592.194*29.07] mapped 10071 sequences
[M::worker_pipeline::3608.775*29.09] mapped 10263 sequences
[M::worker_pipeline::3623.974*29.10] mapped 10267 sequences
[M::worker_pipeline::3640.750*29.12] mapped 10504 sequences
[M::worker_pipeline::3655.301*29.14] mapped 11697 sequences
[M::worker_pipeline::3670.659*29.16] mapped 12038 sequences
[M::worker_pipeline::3685.093*29.18] mapped 12270 sequences
[M::worker_pipeline::3700.746*29.20] mapped 12986 sequences
[M::worker_pipeline::3716.858*29.24] mapped 15178 sequences
[M::worker_pipeline::3734.208*29.27] mapped 13276 sequences
[M::worker_pipeline::3751.998*29.28] mapped 13494 sequences
[M::worker_pipeline::3765.582*29.31] mapped 14476 sequences
[M::worker_pipeline::3822.850*29.25] mapped 15676 sequences
[M::worker_pipeline::3826.910*29.22] mapped 16024 sequences
[M::worker_pipeline::3843.881*29.24] mapped 10675 sequences
[M::worker_pipeline::3856.388*29.25] mapped 10335 sequences
[M::worker_pipeline::3867.515*29.26] mapped 9961 sequences
[M::worker_pipeline::3881.002*29.24] mapped 9876 sequences
[M::worker_pipeline::3890.308*29.26] mapped 9802 sequences
[M::worker_pipeline::3902.453*29.28] mapped 9903 sequences
[M::worker_pipeline::3916.318*29.27] mapped 9970 sequences
[M::worker_pipeline::3929.103*29.28] mapped 10515 sequences
[M::worker_pipeline::3945.746*29.29] mapped 11895 sequences
[M::worker_pipeline::3963.019*29.30] mapped 12730 sequences
[M::worker_pipeline::3977.774*29.32] mapped 12818 sequences
[M::worker_pipeline::4001.306*29.37] mapped 14275 sequences
[M::worker_pipeline::4013.769*29.38] mapped 10042 sequences
[M::worker_pipeline::4026.745*29.40] mapped 9470 sequences
[M::worker_pipeline::4040.459*29.40] mapped 9522 sequences
[M::worker_pipeline::4054.494*29.41] mapped 8989 sequences
[M::worker_pipeline::4065.244*29.42] mapped 9077 sequences
[M::worker_pipeline::4075.634*29.43] mapped 9106 sequences
[M::worker_pipeline::4089.837*29.44] mapped 9075 sequences
[M::worker_pipeline::4102.385*29.44] mapped 9340 sequences
[M::worker_pipeline::4118.852*29.45] mapped 10100 sequences
[M::worker_pipeline::4181.477*29.24] mapped 11817 sequences
[M::worker_pipeline::4186.342*29.21] mapped 11901 sequences
[M::worker_pipeline::4209.406*29.23] mapped 12356 sequences
[M::worker_pipeline::4235.144*29.28] mapped 12946 sequences
[M::worker_pipeline::4249.884*29.28] mapped 9463 sequences
[M::worker_pipeline::4262.263*29.29] mapped 9264 sequences
[M::worker_pipeline::4273.675*29.31] mapped 8822 sequences
[M::worker_pipeline::4285.714*29.32] mapped 8600 sequences
[M::worker_pipeline::4300.004*29.32] mapped 8530 sequences
[M::worker_pipeline::4311.506*29.33] mapped 8563 sequences
[M::worker_pipeline::4321.845*29.34] mapped 8688 sequences
[M::worker_pipeline::4332.885*29.35] mapped 8965 sequences
[M::worker_pipeline::4350.207*29.37] mapped 9956 sequences
[M::worker_pipeline::4364.737*29.39] mapped 11649 sequences
[M::worker_pipeline::4385.943*29.38] mapped 11468 sequences
[M::worker_pipeline::4404.839*29.41] mapped 12330 sequences
[M::worker_pipeline::4431.864*29.46] mapped 13205 sequences
[M::worker_pipeline::4444.892*29.46] mapped 9879 sequences
[M::worker_pipeline::4459.680*29.46] mapped 9569 sequences
[M::worker_pipeline::4471.508*29.47] mapped 9117 sequences
[M::worker_pipeline::4482.770*29.48] mapped 8974 sequences
[M::worker_pipeline::4495.145*29.48] mapped 8853 sequences
[M::worker_pipeline::4546.289*29.28] mapped 8848 sequences
[M::worker_pipeline::4550.722*29.26] mapped 9167 sequences
[M::worker_pipeline::4569.341*29.26] mapped 9169 sequences
[M::worker_pipeline::4587.530*29.27] mapped 10653 sequences
[M::worker_pipeline::4608.577*29.26] mapped 11752 sequences
[M::worker_pipeline::4633.100*29.23] mapped 11733 sequences
[M::worker_pipeline::4651.454*29.24] mapped 12850 sequences
[M::worker_pipeline::4679.866*29.27] mapped 13428 sequences
[M::worker_pipeline::4696.855*29.25] mapped 9824 sequences
[M::worker_pipeline::4710.152*29.25] mapped 9663 sequences
[M::worker_pipeline::4722.871*29.26] mapped 9178 sequences
[M::worker_pipeline::4733.561*29.27] mapped 9253 sequences
[M::worker_pipeline::4744.120*29.28] mapped 9247 sequences
[M::worker_pipeline::4756.860*29.29] mapped 9240 sequences
[M::worker_pipeline::4768.639*29.29] mapped 9380 sequences
[M::worker_pipeline::4781.573*29.30] mapped 9356 sequences
[M::worker_pipeline::4798.351*29.32] mapped 11202 sequences
[M::worker_pipeline::4815.760*29.33] mapped 12251 sequences
[M::worker_pipeline::4829.451*29.35] mapped 11995 sequences
[M::worker_pipeline::4846.818*29.37] mapped 13190 sequences
[M::worker_pipeline::4874.548*29.41] mapped 14869 sequences
[M::worker_pipeline::4885.856*29.42] mapped 10374 sequences
[M::worker_pipeline::4898.812*29.42] mapped 10142 sequences
[M::worker_pipeline::4955.574*29.22] mapped 9794 sequences
[M::worker_pipeline::4960.207*29.19] mapped 9517 sequences
[M::worker_pipeline::4977.822*29.21] mapped 9656 sequences
[M::worker_pipeline::4991.391*29.21] mapped 9550 sequences
[M::worker_pipeline::5003.897*29.21] mapped 9822 sequences
[M::worker_pipeline::5021.365*29.19] mapped 10131 sequences
[M::worker_pipeline::5037.702*29.21] mapped 11821 sequences
[M::worker_pipeline::5055.057*29.23] mapped 12646 sequences
[M::worker_pipeline::5068.262*29.25] mapped 12482 sequences
[M::worker_pipeline::5088.895*29.28] mapped 13849 sequences
[M::worker_pipeline::5111.683*29.32] mapped 17078 sequences
[M::worker_pipeline::5122.045*29.32] mapped 11431 sequences
[M::worker_pipeline::5134.718*29.34] mapped 11189 sequences
[M::worker_pipeline::5147.881*29.35] mapped 10648 sequences
[M::worker_pipeline::5160.104*29.35] mapped 10675 sequences
[M::worker_pipeline::5172.358*29.37] mapped 10605 sequences
[M::worker_pipeline::5183.445*29.38] mapped 10709 sequences
[M::worker_pipeline::5196.639*29.38] mapped 10881 sequences
[M::worker_pipeline::5206.673*29.39] mapped 11279 sequences
[M::worker_pipeline::5224.007*29.40] mapped 12754 sequences
[M::worker_pipeline::5238.555*29.41] mapped 13432 sequences
[M::worker_pipeline::5253.756*29.43] mapped 13391 sequences
[M::worker_pipeline::5313.981*29.28] mapped 16954 sequences
[M::worker_pipeline::5318.559*29.26] mapped 17639 sequences
[M::worker_pipeline::5335.914*29.28] mapped 15213 sequences
[M::worker_pipeline::5347.504*29.29] mapped 14871 sequences
[M::worker_pipeline::5359.532*29.30] mapped 15894 sequences
[M::worker_pipeline::5371.117*29.28] mapped 17024 sequences
[M::main] Version: 2.28-r1209
[M::main] CMD: minimap2 --MD -ax lr:hqae --eqx -t 40 assembly/output/verkko/T2T07/assembly.fasta assembly/input/T2T07/T2T07.HQ_herro.50x.fastq.gz
[M::main] Real time: 5372.572 sec; CPU: 157268.038 sec; Peak RSS: 18.879 GB
[bam_sort_core] merging from 14 files and 4 in-memory blocks...
